 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.7210975E+003   0.7373476E+003
   0.6657456E+003   0.6833651E+003
   0.6329712E+003   0.6627175E+003
   0.6336198E+003   0.6741543E+003
   0.6376468E+003   0.6871765E+003
   0.6522239E+003   0.7011855E+003
   0.6512309E+003   0.6949744E+003
   0.6512303E+003   0.6847510E+003
   0.6708652E+003   0.6952268E+003
   0.6984362E+003   0.7182200E+003
   0.7187331E+003   0.7372203E+003
   0.7338892E+003   0.7688239E+003
   0.7426852E+003   0.8095262E+003
   0.7648922E+003   0.8499828E+003
   0.7863337E+003   0.8763170E+003
   0.8084347E+003   0.9051079E+003
   0.8479488E+003   0.9346327E+003
   0.8942377E+003   0.9519998E+003
   0.9273834E+003   0.9610903E+003
   0.9398101E+003   0.9634673E+003
   0.9477310E+003   0.9540027E+003
   0.9400782E+003   0.9349100E+003
   0.9227700E+003   0.9137716E+003
   0.9022149E+003   0.8905367E+003
   0.8756984E+003   0.8633168E+003
   0.8413402E+003   0.8384963E+003
   0.8023153E+003   0.8239472E+003
   0.7658491E+003   0.8085615E+003
   0.7429688E+003   0.7921155E+003
   0.7448903E+003   0.8063658E+003
   0.7758754E+003   0.8494898E+003
   0.8360552E+003   0.9004869E+003
   0.9177834E+003   0.9571765E+003
   0.9808205E+003   0.1014417E+004
   0.1012404E+004   0.1066143E+004
   0.1014265E+004   0.1055476E+004
   0.1003516E+004   0.1029256E+004
   0.9355802E+003   0.9603717E+003
   0.8517730E+003   0.8895892E+003
   0.7826874E+003   0.8138640E+003
   0.7603133E+003   0.7775441E+003
   0.7191858E+003   0.7322833E+003
   0.6976174E+003   0.7189831E+003
   0.7143330E+003   0.7419903E+003
   0.7397693E+003   0.7827713E+003
   0.7624572E+003   0.8136955E+003
   0.7614920E+003   0.8111220E+003
   0.7583454E+003   0.8014839E+003
   0.7599767E+003   0.7941088E+003
   0.7547041E+003   0.7791176E+003
   0.7435500E+003   0.7639170E+003
   0.7296603E+003   0.7652108E+003
   0.7152687E+003   0.7753077E+003
   0.7238948E+003   0.8003677E+003
