 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.6823297E+003   0.6880451E+003
   0.5555379E+003   0.5743173E+003
   0.4669149E+003   0.4698341E+003
   0.4722183E+003   0.4760439E+003
   0.4681056E+003   0.4702021E+003
   0.4638081E+003   0.4897002E+003
   0.5185483E+003   0.5602176E+003
   0.5964129E+003   0.6152659E+003
   0.6695476E+003   0.6568566E+003
   0.7202263E+003   0.7277428E+003
   0.7656284E+003   0.8147604E+003
   0.7728509E+003   0.8150384E+003
   0.6944272E+003   0.7548984E+003
   0.5742547E+003   0.6669598E+003
   0.6236318E+003   0.7347152E+003
   0.9119164E+003   0.1033926E+004
   0.1147390E+004   0.1238376E+004
   0.1163856E+004   0.1201778E+004
   0.1151725E+004   0.1167354E+004
   0.1165221E+004   0.1145974E+004
   0.1195608E+004   0.1187374E+004
   0.1221455E+004   0.1246493E+004
   0.1144628E+004   0.1151332E+004
   0.1014177E+004   0.1001200E+004
   0.9018925E+003   0.8804426E+003
   0.9024993E+003   0.8887707E+003
   0.9939622E+003   0.1024210E+004
   0.1009724E+004   0.1093030E+004
   0.9010840E+003   0.9834185E+003
   0.7881180E+003   0.8409438E+003
   0.8072097E+003   0.8444079E+003
   0.9291485E+003   0.9325418E+003
   0.1015332E+004   0.9895352E+003
   0.1244261E+004   0.1196739E+004
   0.1639842E+004   0.1451978E+004
   0.1732186E+004   0.1451146E+004
   0.1356386E+004   0.1046016E+004
   0.1092470E+004   0.8988633E+003
   0.9122857E+003   0.8428605E+003
   0.7693543E+003   0.7528355E+003
   0.5397693E+003   0.5433674E+003
   0.5410966E+003   0.5491024E+003
   0.5554277E+003   0.5576794E+003
   0.5823389E+003   0.5872924E+003
   0.5786928E+003   0.5765556E+003
   0.5856403E+003   0.5779850E+003
   0.6640063E+003   0.7148244E+003
   0.7675417E+003   0.8267929E+003
   0.8775608E+003   0.8888664E+003
   0.9174596E+003   0.9005161E+003
   0.8799027E+003   0.8838566E+003
   0.7465507E+003   0.7572416E+003
   0.5561576E+003   0.5943420E+003
   0.5173043E+003   0.5863649E+003
   0.7012997E+003   0.7457821E+003
   0.9660132E+003   0.1030713E+004
   0.1128856E+004   0.1187229E+004
   0.1208762E+004   0.1257904E+004
   0.1240197E+004   0.1288948E+004
   0.1179387E+004   0.1189948E+004
   0.1147899E+004   0.1138621E+004
   0.1224874E+004   0.1221193E+004
   0.1189855E+004   0.1167644E+004
   0.1052808E+004   0.1027870E+004
   0.9050968E+003   0.8788195E+003
   0.8318191E+003   0.7977443E+003
   0.8110499E+003   0.7708509E+003
   0.7772197E+003   0.7550205E+003
   0.7269011E+003   0.7348138E+003
   0.8186934E+003   0.8637994E+003
   0.9890597E+003   0.1087801E+004
   0.1096590E+004   0.1161749E+004
   0.1217825E+004   0.1216056E+004
   0.1455300E+004   0.1531188E+004
   0.1773656E+004   0.1859370E+004
   0.1921429E+004   0.1970007E+004
   0.1611284E+004   0.1557970E+004
   0.1249400E+004   0.1145665E+004
   0.9361766E+003   0.9022992E+003
   0.6531524E+003   0.6405209E+003
   0.5465239E+003   0.5426984E+003
   0.5546330E+003   0.5555584E+003
   0.6597635E+003   0.6795753E+003
   0.8064689E+003   0.8677570E+003
   0.8863393E+003   0.9557684E+003
   0.8895005E+003   0.9292786E+003
   0.9652998E+003   0.9908682E+003
   0.1082711E+004   0.1115885E+004
   0.1149944E+004   0.1113872E+004
   0.1062408E+004   0.1032298E+004
   0.9329796E+003   0.9349064E+003
   0.7740868E+003   0.7807684E+003
   0.5773615E+003   0.6038982E+003
   0.5601605E+003   0.5913640E+003
   0.6940325E+003   0.6989053E+003
   0.8235305E+003   0.8709571E+003
   0.9202780E+003   0.9540499E+003
   0.1104587E+004   0.1114468E+004
   0.1223859E+004   0.1221277E+004
   0.1173562E+004   0.1175486E+004
   0.1116900E+004   0.1128271E+004
   0.1171578E+004   0.1181334E+004
   0.1185551E+004   0.1179309E+004
   0.1079772E+004   0.1072220E+004
   0.8842964E+003   0.8666034E+003
   0.6799096E+003   0.6587642E+003
   0.5444475E+003   0.5431922E+003
   0.4948921E+003   0.5221632E+003
   0.4685639E+003   0.4953055E+003
   0.6408644E+003   0.6604230E+003
   0.9840577E+003   0.1005441E+004
   0.1096528E+004   0.1190845E+004
   0.1093660E+004   0.1112065E+004
   0.1258015E+004   0.1257224E+004
   0.1459693E+004   0.1518574E+004
   0.1565260E+004   0.1734242E+004
   0.1413300E+004   0.1631377E+004
   0.1122416E+004   0.1245514E+004
   0.8633860E+003   0.9404364E+003
   0.6639808E+003   0.6598878E+003
   0.6456300E+003   0.6397191E+003
   0.5703814E+003   0.5668936E+003
   0.6893370E+003   0.7123666E+003
   0.1012484E+004   0.1074678E+004
   0.1251855E+004   0.1351060E+004
   0.1298022E+004   0.1444738E+004
   0.1389208E+004   0.1492556E+004
   0.1386698E+004   0.1420950E+004
   0.1213173E+004   0.1171482E+004
   0.9949804E+003   0.1000532E+004
   0.8572428E+003   0.8728106E+003
   0.8240636E+003   0.8357321E+003
   0.7156253E+003   0.7225905E+003
   0.5949765E+003   0.6314915E+003
   0.5557743E+003   0.5645411E+003
   0.6220369E+003   0.6579372E+003
   0.7609960E+003   0.7831202E+003
   0.9708899E+003   0.9720719E+003
   0.1128915E+004   0.1129842E+004
   0.1164894E+004   0.1182276E+004
   0.1150586E+004   0.1172226E+004
   0.1181751E+004   0.1184676E+004
   0.1170953E+004   0.1166992E+004
   0.1068682E+004   0.1079241E+004
   0.8791169E+003   0.8869224E+003
   0.6309414E+003   0.6433097E+003
   0.4620106E+003   0.4823269E+003
   0.4417374E+003   0.4526654E+003
   0.4535980E+003   0.4679300E+003
   0.6184681E+003   0.6093977E+003
   0.9746365E+003   0.9360332E+003
   0.1048577E+004   0.1103769E+004
   0.8528054E+003   0.8841088E+003
   0.7805536E+003   0.7689111E+003
   0.8046493E+003   0.7864793E+003
   0.8271488E+003   0.8297753E+003
   0.8179471E+003   0.8770191E+003
   0.7378781E+003   0.8107903E+003
   0.7212886E+003   0.7743182E+003
   0.7360881E+003   0.7620908E+003
   0.4866061E+003   0.5178668E+003
   0.3573910E+003   0.3732001E+003
   0.5057732E+003   0.5011401E+003
   0.9956224E+003   0.9859760E+003
   0.1392390E+004   0.1352204E+004
   0.1481728E+004   0.1478734E+004
   0.1504886E+004   0.1459977E+004
   0.1321545E+004   0.1255794E+004
   0.1005984E+004   0.9755182E+003
   0.8753617E+003   0.9052439E+003
   0.8340122E+003   0.8642003E+003
   0.8649260E+003   0.9115867E+003
   0.7842588E+003   0.7999585E+003
   0.6128628E+003   0.6305937E+003
   0.5405578E+003   0.5459146E+003
   0.6287933E+003   0.6575473E+003
   0.7454469E+003   0.7606526E+003
   0.8941512E+003   0.8984906E+003
   0.1045127E+004   0.1044920E+004
   0.1121157E+004   0.1134329E+004
   0.1095834E+004   0.1108362E+004
   0.1097129E+004   0.1101871E+004
   0.1019946E+004   0.1034025E+004
   0.9344879E+003   0.9891831E+003
   0.8210949E+003   0.8583079E+003
   0.6547611E+003   0.6898758E+003
   0.5486662E+003   0.5805734E+003
   0.5850137E+003   0.5790169E+003
   0.6961304E+003   0.6690534E+003
   0.8693244E+003   0.8123116E+003
   0.1069885E+004   0.1020514E+004
   0.9869969E+003   0.1010501E+004
   0.7242805E+003   0.7312436E+003
   0.5824121E+003   0.5881267E+003
   0.5133801E+003   0.5250902E+003
   0.4309664E+003   0.4355446E+003
   0.4140284E+003   0.4118072E+003
   0.4562174E+003   0.4556103E+003
   0.5781046E+003   0.5949906E+003
   0.6460043E+003   0.6923832E+003
   0.2915914E+003   0.3176384E+003
   0.1538722E+003   0.1514572E+003
   0.2872844E+003   0.2665497E+003
   0.8198914E+003   0.7613447E+003
   0.1247447E+004   0.1168259E+004
   0.1293701E+004   0.1207824E+004
   0.1172416E+004   0.1088036E+004
   0.9850771E+003   0.9674152E+003
   0.7940272E+003   0.8377382E+003
   0.8220553E+003   0.8719209E+003
   0.8542946E+003   0.8930336E+003
   0.8688744E+003   0.9124524E+003
   0.7502336E+003   0.7667368E+003
   0.5867656E+003   0.5879380E+003
   0.5828243E+003   0.5802235E+003
   0.7025246E+003   0.7189855E+003
   0.7470235E+003   0.7757572E+003
   0.8141486E+003   0.8461221E+003
   0.9588918E+003   0.9571416E+003
   0.1009351E+004   0.1007562E+004
   0.9692529E+003   0.9753800E+003
   0.9724871E+003   0.9676255E+003
   0.8478207E+003   0.8541796E+003
   0.7744288E+003   0.8532568E+003
   0.7463910E+003   0.7936210E+003
   0.6486821E+003   0.6931049E+003
   0.6750492E+003   0.6790947E+003
   0.8462590E+003   0.8090156E+003
   0.1042119E+004   0.9790774E+003
   0.1173193E+004   0.1117744E+004
   0.1156599E+004   0.1150409E+004
   0.8847559E+003   0.9043747E+003
   0.5896233E+003   0.5864891E+003
   0.5035027E+003   0.5103905E+003
   0.4925948E+003   0.5174813E+003
   0.3972708E+003   0.4370354E+003
   0.3545750E+003   0.3699122E+003
   0.4327338E+003   0.4360765E+003
   0.5259047E+003   0.5325402E+003
   0.5078424E+003   0.5330336E+003
   0.5460670E+003   0.5414963E+003
   0.5621546E+003   0.4794077E+003
   0.6305895E+003   0.5391528E+003
   0.9021179E+003   0.8619640E+003
   0.1131884E+004   0.1137099E+004
   0.1120245E+004   0.1150521E+004
   0.9185240E+003   0.9639220E+003
   0.7800573E+003   0.8220752E+003
   0.7069191E+003   0.7368019E+003
   0.7438966E+003   0.7668687E+003
   0.7529836E+003   0.7667392E+003
   0.7109941E+003   0.7323124E+003
   0.6202098E+003   0.6526329E+003
   0.5648356E+003   0.5701892E+003
   0.6382088E+003   0.6374412E+003
