 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.6585238E+003   0.6654242E+003
   0.5665652E+003   0.5849209E+003
   0.5016042E+003   0.5088896E+003
   0.4828312E+003   0.4846689E+003
   0.4899267E+003   0.4989411E+003
   0.4860151E+003   0.5233321E+003
   0.5251633E+003   0.5687869E+003
   0.5918220E+003   0.6166301E+003
   0.6662961E+003   0.6607093E+003
   0.7165821E+003   0.7308120E+003
   0.7621989E+003   0.8027904E+003
   0.7556771E+003   0.7908899E+003
   0.6994224E+003   0.7596607E+003
   0.6209134E+003   0.7171447E+003
   0.6840965E+003   0.8050989E+003
   0.8777913E+003   0.1007135E+004
   0.1046832E+004   0.1148246E+004
   0.1103828E+004   0.1149487E+004
   0.1100974E+004   0.1116262E+004
   0.1119651E+004   0.1120694E+004
   0.1141919E+004   0.1152875E+004
   0.1157114E+004   0.1177810E+004
   0.1107348E+004   0.1107604E+004
   0.1002668E+004   0.9827261E+003
   0.9015875E+003   0.8790521E+003
   0.8995213E+003   0.8852797E+003
   0.9433038E+003   0.9651031E+003
   0.9320178E+003   0.1005786E+004
   0.8425040E+003   0.9261983E+003
   0.7673796E+003   0.8407834E+003
   0.7962353E+003   0.8461972E+003
   0.9042726E+003   0.9151542E+003
   0.1060154E+004   0.1039437E+004
   0.1334985E+004   0.1297426E+004
   0.1530952E+004   0.1395817E+004
   0.1507504E+004   0.1321576E+004
   0.1253544E+004   0.1038376E+004
   0.1064421E+004   0.9271339E+003
   0.9125836E+003   0.8718596E+003
   0.7960773E+003   0.7828713E+003
   0.5635821E+003   0.5637226E+003
   0.5457338E+003   0.5543414E+003
   0.5768529E+003   0.5841116E+003
   0.6028767E+003   0.6121704E+003
   0.6080087E+003   0.6101652E+003
   0.6171881E+003   0.6215649E+003
   0.6855090E+003   0.7457593E+003
   0.7905141E+003   0.8477782E+003
   0.8779939E+003   0.8908641E+003
   0.8894327E+003   0.8796313E+003
   0.8497440E+003   0.8568216E+003
   0.7379420E+003   0.7494502E+003
   0.6063399E+003   0.6552092E+003
   0.5651897E+003   0.6446010E+003
   0.6754186E+003   0.7451017E+003
   0.8782038E+003   0.9485961E+003
   0.1034483E+004   0.1109382E+004
   0.1127486E+004   0.1180082E+004
   0.1150173E+004   0.1191779E+004
   0.1149930E+004   0.1160696E+004
   0.1145510E+004   0.1132057E+004
   0.1175418E+004   0.1166652E+004
   0.1145084E+004   0.1123950E+004
   0.1052948E+004   0.1029305E+004
   0.9415862E+003   0.9112543E+003
   0.8878199E+003   0.8499328E+003
   0.8489794E+003   0.8203292E+003
   0.7874393E+003   0.7859661E+003
   0.7391481E+003   0.7499863E+003
   0.7966628E+003   0.8345060E+003
   0.9279756E+003   0.1023115E+004
   0.1054993E+004   0.1135441E+004
   0.1176545E+004   0.1197132E+004
   0.1400247E+004   0.1490555E+004
   0.1592961E+004   0.1682018E+004
   0.1620910E+004   0.1694057E+004
   0.1415523E+004   0.1400155E+004
   0.1190004E+004   0.1150919E+004
   0.9356526E+003   0.9332270E+003
   0.7194137E+003   0.7106723E+003
   0.5877511E+003   0.5808278E+003
   0.5814919E+003   0.5822079E+003
   0.6932591E+003   0.7213952E+003
   0.8256189E+003   0.8929770E+003
   0.9095749E+003   0.9855583E+003
   0.9300057E+003   0.9870794E+003
   0.9984559E+003   0.1042664E+004
   0.1060469E+004   0.1097566E+004
   0.1073775E+004   0.1053750E+004
   0.9853941E+003   0.9658767E+003
   0.8888073E+003   0.8891858E+003
   0.7548466E+003   0.7593661E+003
   0.6092640E+003   0.6457743E+003
   0.5855055E+003   0.6371600E+003
   0.6724611E+003   0.6828478E+003
   0.8212136E+003   0.8867656E+003
   0.9390066E+003   0.9821617E+003
   0.1060626E+004   0.1078215E+004
