# ~alp d~p/dy   Phi_p_sgs,y
  -0.4086907E-002  -0.1515732E-001
   0.8694519E+000   0.2103672E-001
   0.5286270E+001   0.5231441E-001
   0.8898079E+001   0.2379434E+000
   0.6339790E+001   0.3712189E+000
  -0.2377851E+000   0.1055496E+000
  -0.1999895E+001  -0.2148070E-001
  -0.2197642E+001   0.1416586E-001
  -0.1512121E+001  -0.2456998E+000
  -0.1551933E+000  -0.4096302E+000
  -0.1084673E+001  -0.2758849E+000
  -0.4004381E+002  -0.2398343E+001
  -0.7974414E+002  -0.9352701E+001
   0.4657452E+000  -0.2066830E+000
   0.1468557E+001   0.3273348E-002
   0.8340551E+001  -0.1420400E+000
   0.3088769E+002   0.5983912E+001
   0.2987730E+003   0.3269206E+002
  -0.3161627E+002  -0.2029623E+001
   0.9779192E+002   0.1485098E+002
   0.1046107E+002   0.5679710E+001
   0.5502442E+000   0.5649693E+000
  -0.7384591E+000  -0.4268242E-002
  -0.9705242E+000  -0.7926057E-002
  -0.2995484E+000  -0.3997208E-002
  -0.4755335E+000  -0.3680986E-001
  -0.6703114E+001  -0.1286976E+000
  -0.1234606E+002   0.2140344E+001
   0.4830157E+002   0.8494552E+001
   0.1474995E+002   0.2357268E+001
  -0.5363263E+000   0.8849588E-001
  -0.3148668E+001  -0.1538389E-001
  -0.4560279E+001  -0.6249750E-001
  -0.5336323E+001  -0.2843055E-001
  -0.1298633E+002  -0.1661276E+001
  -0.2467689E+002  -0.8788636E+000
  -0.1794968E+002  -0.7593772E+000
  -0.6463616E+001  -0.1184068E+000
  -0.4103281E+001  -0.1849547E-001
  -0.2074998E+001  -0.1221677E-001
   0.5009793E-001  -0.2876913E-001
   0.7036549E+000  -0.4116326E-001
   0.2356095E+000   0.2264431E-001
   0.2478155E+001   0.2083284E+000
   0.3500886E+000   0.4849177E-001
  -0.1089517E+001  -0.4836585E-001
  -0.9361411E+001  -0.2855330E+000
  -0.5975146E+001  -0.4981362E+000
   0.5353149E-001  -0.1479610E-001
  -0.5081107E+000  -0.3182005E+001
  -0.9443502E+002  -0.1294242E+002
  -0.5213830E+002  -0.1347476E+002
  -0.4791380E+001  -0.1965186E+000
  -0.5277328E+000  -0.1598257E-001
   0.1008633E+001  -0.5382342E-001
   0.4588509E+001  -0.5903558E-001
   0.1048172E+002   0.5643377E+000
   0.1115566E+003   0.2134923E+002
   0.1661908E+003   0.3758813E+002
   0.2133220E+003   0.1403182E+002
   0.3168586E+002   0.7907586E+001
   0.2334584E+002   0.1545784E+000
   0.5879197E+001   0.8604012E+001
   0.4373991E+001   0.4424018E+001
   0.2114734E+001   0.5698386E+000
   0.2407238E+001   0.1117116E+000
   0.1057772E+002   0.3562495E+001
   0.2829879E+003   0.2532784E+002
   0.4018187E+002   0.9987937E+001
   0.1294960E+002   0.4809831E+000
   0.2046266E+001   0.5960413E+000
  -0.2040084E+001  -0.1388883E+000
  -0.1309402E+002  -0.2319068E+000
  -0.1342258E+002  -0.1241944E+001
  -0.4449951E+002  -0.7389773E+000
  -0.4320705E+002  -0.4010056E+000
  -0.9005351E+001  -0.2442072E+000
  -0.5762531E+001  -0.1780751E-001
  -0.4341089E+001  -0.6873414E-002
  -0.1701109E+001  -0.4400628E-001
  -0.1751611E+001   0.1358925E-001
  -0.1646971E+000   0.6670986E-002
  -0.7293142E-001   0.7187679E-002
  -0.5960799E+000   0.1157317E+000
   0.3154151E+000   0.1425551E+001
  -0.3220942E+001  -0.1169325E+000
  -0.4205473E+001  -0.5092290E-001
  -0.2226094E+001   0.9976367E-002
  -0.1110876E+002  -0.3507942E+001
  -0.1686805E+003  -0.4581093E+001
  -0.1214631E+003  -0.1032696E+002
