# ~alp d~p/dy   Phi_p_sgs,y
  -0.2721874E-001  -0.4215478E-001
   0.1006697E+001   0.5137529E-001
   0.3837063E+001   0.1791477E+000
   0.5688119E+001   0.6392464E+000
   0.2254329E+001   0.4503466E+000
  -0.1332078E+001  -0.4314502E-001
  -0.2051935E+001  -0.6418395E-001
  -0.2539056E+001  -0.9685079E-001
  -0.2019042E+001  -0.8537043E+000
  -0.8105428E+000  -0.1412121E+001
  -0.3741317E+001  -0.1958511E+001
  -0.4899520E+002  -0.8725521E+001
  -0.5431225E+002  -0.1235218E+002
   0.6485235E-001  -0.1742316E+001
   0.1526805E+001   0.4215243E-001
   0.8234304E+001   0.1532566E+000
   0.5215725E+002   0.2685667E+002
   0.2755421E+003   0.7801813E+002
   0.1206667E+003   0.2972222E+002
   0.8830007E+002   0.2839901E+002
   0.1691073E+002   0.1154560E+002
   0.5475693E+000   0.1498401E+001
  -0.9852223E+000  -0.2420706E-001
  -0.9180994E+000  -0.1053917E-001
  -0.2227322E+000  -0.6106641E-002
  -0.2473500E+000  -0.1355856E+000
  -0.4237176E+001  -0.3313299E+000
  -0.1014911E+001   0.1315690E+002
   0.4477527E+002   0.1899357E+002
   0.1448227E+002   0.7275097E+001
  -0.9231769E+000   0.1295849E+000
  -0.3191626E+001  -0.3000064E-001
  -0.5047567E+001  -0.2602468E+000
  -0.5422023E+001  -0.1074760E+000
  -0.1405021E+002  -0.2719210E+001
  -0.2615424E+002  -0.2396909E+001
  -0.1631281E+002  -0.1519413E+001
  -0.6431150E+001  -0.1695794E+000
  -0.4242978E+001  -0.1161709E-001
  -0.1956223E+001  -0.5067611E-001
  -0.2870898E+000  -0.9707852E-001
   0.5522546E+000  -0.8953166E-001
   0.5011608E+000   0.1925338E+000
   0.2563560E+001   0.4633180E+000
   0.9511021E+000   0.2735492E+000
  -0.1168185E+001  -0.1879624E+000
  -0.6381759E+001  -0.6964882E+000
  -0.4768730E+001  -0.6973417E+000
  -0.2729723E+000  -0.2609235E+000
  -0.5709213E+001  -0.1308693E+002
  -0.7171536E+002  -0.2119366E+002
  -0.5579061E+002  -0.1580296E+002
  -0.7808023E+001  -0.4634308E+001
  -0.6503838E+000  -0.4737720E-001
   0.1161354E+001  -0.8656025E-001
   0.4688531E+001  -0.7223439E-001
   0.2087150E+002   0.2626024E+001
