# ~alp d~p/dy   Phi_p_sgs,y
  -0.1053084E+001   0.1313525E+001
  -0.3673699E+000   0.8423978E+000
  -0.2960719E+000  -0.1100213E+001
  -0.7414980E+000  -0.2024749E+001
  -0.1646530E+001  -0.8194628E+000
  -0.3158766E+001   0.1356307E+000
  -0.4216265E+001   0.2459385E+001
  -0.5291856E+001   0.4087642E+001
  -0.6950995E+001   0.3495115E+001
  -0.1043527E+002   0.1972799E-001
  -0.1320650E+002  -0.2052358E+001
  -0.1276829E+002  -0.3555108E+001
  -0.9581579E+001  -0.7114145E+001
  -0.6413752E+001  -0.7220490E+001
  -0.3469171E+000   0.6012601E+001
   0.6903590E+001   0.2608924E+002
   0.1235860E+002   0.3079117E+002
   0.1620982E+002   0.2429262E+002
   0.1466106E+002   0.2233805E+002
   0.9427566E+001   0.2073942E+002
   0.4213976E+001   0.7263421E+001
   0.2347466E+001   0.1752495E+001
   0.1899278E+001   0.2883480E+001
   0.2097152E+001   0.9078747E+001
   0.3739796E+001   0.1329292E+002
   0.5654555E+001   0.1710622E+002
   0.6062145E+001   0.1564286E+002
   0.5716135E+001   0.1525613E+002
   0.5277502E+001   0.1596818E+002
   0.2129601E+001   0.1426867E+002
  -0.1063715E+001   0.7690385E+001
  -0.2896009E+001   0.3113282E+001
  -0.4802325E+001   0.1202494E+001
  -0.6604906E+001  -0.1026364E+001
  -0.7367909E+001  -0.1150514E+001
  -0.7386971E+001  -0.9917623E+000
  -0.7328979E+001  -0.2732501E+000
  -0.6145441E+001   0.8944297E+000
  -0.3943592E+001   0.1709413E+001
  -0.2233265E+001   0.1664175E+001
  -0.2035447E+001   0.5015925E+000
  -0.1452719E+001   0.3018384E+000
  -0.1307741E+001  -0.1058552E+001
  -0.1607649E+001  -0.2151218E+001
  -0.2157515E+001  -0.1854935E+001
  -0.2679416E+001   0.3930110E+000
  -0.2608320E+001   0.6220035E+001
  -0.1543416E+001   0.1544792E+002
  -0.4384525E+000   0.1828698E+002
  -0.1781729E+001   0.1573386E+002
  -0.4184195E+001   0.1159452E+002
  -0.5150375E+001   0.7414623E+001
  -0.4718432E+001  -0.2813532E+001
  -0.3152721E+001  -0.7575234E+001
   0.2062033E+001   0.9030010E+001
   0.8229225E+001   0.3007863E+002
   0.1562037E+002   0.4032605E+002
   0.2420766E+002   0.4069293E+002
   0.2615295E+002   0.4000995E+002
   0.2075704E+002   0.3317600E+002
   0.1563313E+002   0.2228723E+002
   0.1381886E+002   0.1720469E+002
   0.1003238E+002   0.1202877E+002
   0.9859248E+001   0.1556574E+002
   0.1237442E+002   0.1771842E+002
   0.1448044E+002   0.2014870E+002
   0.1263342E+002   0.1565708E+002
   0.1134488E+002   0.1515901E+002
   0.9659733E+001   0.1410896E+002
   0.5605417E+001   0.1221011E+002
   0.1160495E+001   0.6489085E+001
  -0.1905651E+001   0.1946011E+001
  -0.4722207E+001   0.2091401E+000
  -0.7208352E+001  -0.1528746E+001
  -0.8261456E+001  -0.1373725E+001
  -0.7995179E+001  -0.1108219E+001
  -0.7619025E+001  -0.7144971E+000
  -0.5872787E+001  -0.2017869E+000
  -0.3959670E+001   0.5249744E+000
  -0.2824709E+001   0.6402930E+000
  -0.2854309E+001  -0.4278456E-001
  -0.2645323E+001   0.5020417E-001
  -0.2772010E+001  -0.4505722E+000
  -0.2915428E+001  -0.1082095E+001
  -0.3382783E+001  -0.1327995E+001
  -0.2605500E+001   0.3760167E+001
  -0.4605836E+000   0.1250782E+002
   0.3126425E+001   0.2335769E+002
   0.7951144E+001   0.2480386E+002
   0.1345808E+002   0.2081991E+002
   0.1586372E+002   0.1573326E+002
   0.1313253E+002   0.1123982E+002
   0.8735248E+001   0.1821790E+001
   0.6672833E+001  -0.1920323E+001
   0.7487613E+001   0.1163416E+002
   0.8542144E+001   0.2668016E+002
   0.1120199E+002   0.2958513E+002
   0.1805674E+002   0.3494017E+002
   0.2074989E+002   0.3511557E+002
   0.1844146E+002   0.2860024E+002
   0.1790241E+002   0.2043851E+002
   0.2117498E+002   0.2196779E+002
   0.1773408E+002   0.1647044E+002
   0.1869137E+002   0.1730608E+002
   0.2169185E+002   0.1808000E+002
   0.2275415E+002   0.1887038E+002
   0.1807498E+002   0.1272634E+002
   0.1602021E+002   0.1251551E+002
   0.1279556E+002   0.1083957E+002
   0.8333111E+001   0.8078272E+001
   0.3329747E+001   0.4135358E+001
  -0.5977525E+000   0.2528898E+000
  -0.4126346E+001  -0.1163914E+001
  -0.7314569E+001  -0.2407296E+001
  -0.8203817E+001  -0.1590847E+001
  -0.7756152E+001  -0.1315325E+001
  -0.6837528E+001  -0.1391652E+001
  -0.5101090E+001  -0.1140828E+001
  -0.3716166E+001  -0.2610728E+000
  -0.3187091E+001   0.2558343E-001
  -0.3546376E+001  -0.3013735E-001
  -0.3708573E+001   0.1616603E+000
  -0.4420619E+001   0.2323335E-001
  -0.5098524E+001  -0.1056085E+001
  -0.6173048E+001  -0.1109605E+001
  -0.4556323E+001   0.5213398E+001
  -0.4262158E+000   0.1375449E+002
   0.5999289E+001   0.2261869E+002
   0.1436207E+002   0.2234308E+002
   0.2438547E+002   0.1767380E+002
   0.2940426E+002   0.1321376E+002
   0.2847511E+002   0.1117201E+002
   0.2454918E+002   0.1023737E+002
   0.1927991E+002   0.1208989E+002
   0.1439140E+002   0.1569776E+002
   0.1064591E+002   0.1772424E+002
   0.9652839E+001   0.1554121E+002
   0.9725820E+001   0.1116750E+002
   0.9214886E+001   0.7523754E+001
   0.1003429E+002   0.8463269E+001
   0.1630946E+002   0.1473337E+002
   0.2280029E+002   0.1854610E+002
   0.2304884E+002   0.1721424E+002
   0.2688259E+002   0.1703050E+002
   0.3091112E+002   0.1807545E+002
   0.2718212E+002   0.1585683E+002
   0.1887584E+002   0.1027618E+002
   0.1484466E+002   0.1072898E+002
   0.1058563E+002   0.9213342E+001
   0.6479793E+001   0.5111861E+001
   0.2569171E+001   0.1761676E+001
  -0.2161451E+000  -0.8687786E+000
  -0.2690324E+001  -0.1695433E+001
  -0.4972901E+001  -0.2584834E+001
  -0.5503018E+001  -0.1567409E+001
  -0.5161131E+001  -0.1308706E+001
  -0.4476691E+001  -0.1523296E+001
  -0.3569005E+001  -0.1113925E+001
  -0.3161019E+001  -0.3203262E+000
  -0.3410201E+001   0.7215527E-002
  -0.3591170E+001  -0.1134190E+000
  -0.4173465E+001   0.4843272E-001
  -0.5757308E+001  -0.4858341E+000
  -0.7232376E+001  -0.2123191E+001
  -0.9462331E+001  -0.2359011E+001
  -0.8208342E+001   0.3863789E+001
  -0.3375920E+001   0.1197311E+002
   0.5545948E+001   0.1999530E+002
   0.1844409E+002   0.1901701E+002
   0.3175875E+002   0.1541249E+002
   0.3651465E+002   0.1294895E+002
   0.3542966E+002   0.1164789E+002
   0.3052580E+002   0.1294473E+002
   0.2577694E+002   0.1989473E+002
   0.2034987E+002   0.2351004E+002
   0.1565894E+002   0.2545441E+002
   0.1372003E+002   0.2354915E+002
