# ~alp d~p/dy   Phi_p_sgs,y
  -0.3137980E-001  -0.4501939E-001
   0.1088087E+001   0.1015608E+000
   0.2763206E+001   0.2978968E+000
   0.3316217E+001   0.7032460E-001
  -0.2631649E+000  -0.4310517E+001
  -0.3280161E+001  -0.3865715E+001
  -0.2930340E+001  -0.8034280E+000
  -0.3042436E+001  -0.5906059E+000
  -0.2538184E+001  -0.1398021E+001
  -0.1779314E+001  -0.1900250E+001
  -0.9312054E+001  -0.7206494E+001
  -0.4482196E+002  -0.1061151E+002
  -0.3955924E+002  -0.1262938E+002
  -0.1760631E+001  -0.7728182E+001
   0.1665493E+001   0.1050989E+000
   0.9815523E+001   0.5037155E+001
   0.6923014E+002   0.5762483E+002
   0.2070935E+003   0.1016660E+003
   0.1583640E+003   0.6467658E+002
   0.8398856E+002   0.2953047E+002
   0.2398036E+002   0.1914271E+002
   0.8446529E+000   0.2813303E+001
  -0.1341421E+001   0.3759305E+000
  -0.8219634E+000   0.6010409E-001
  -0.1163192E+000   0.1889517E-001
  -0.1955227E-001  -0.2337371E+000
  -0.2359034E+001   0.1310766E+001
   0.1065520E+002   0.2627105E+002
   0.3388538E+002   0.2461013E+002
   0.1061613E+002   0.9032643E+001
  -0.1230571E+001   0.4527753E+000
  -0.3333849E+001  -0.5051292E-001
  -0.5105657E+001  -0.3430540E+000
  -0.6513893E+001  -0.8166134E+000
  -0.1428518E+002  -0.3392671E+001
  -0.2326689E+002  -0.2993756E+001
  -0.1496137E+002  -0.1663859E+001
  -0.6435401E+001  -0.1191730E+000
  -0.4406058E+001   0.5478433E-001
  -0.1964026E+001  -0.1079761E+000
  -0.5569359E+000  -0.1215406E+000
   0.4638813E+000  -0.9813309E-001
   0.8352813E+000   0.4438537E+000
   0.2564938E+001   0.5703323E+000
   0.1554809E+001   0.4985933E+000
  -0.1224065E+001  -0.1677909E+000
  -0.4704173E+001  -0.7543529E+000
  -0.3811244E+001  -0.6888170E+000
  -0.1426807E+001  -0.2198482E+001
  -0.1254355E+002  -0.2302030E+002
  -0.5388964E+002  -0.2514184E+002
  -0.4846266E+002  -0.1666668E+002
  -0.1229701E+002  -0.1072583E+002
  -0.7901423E+000  -0.2059409E+000
   0.1329599E+001  -0.9091300E-001
   0.5434560E+001   0.1192960E+001
   0.3115903E+002   0.1770690E+002
   0.9083951E+002   0.6662215E+002
   0.1254869E+003   0.5584771E+002
   0.1052440E+003   0.3119419E+002
   0.3399227E+002   0.1691861E+002
   0.2016059E+002   0.6355253E+001
   0.1800730E+002   0.1941648E+002
   0.1293588E+002   0.2032105E+002
   0.7044476E+001   0.7905837E+001
   0.4655398E+001   0.2827072E+001
   0.3185853E+002   0.3097914E+002
   0.9443868E+002   0.3590077E+002
   0.5044790E+002   0.2473065E+002
   0.1717187E+002   0.6971495E+001
   0.5455259E+001   0.2644740E+001
  -0.1453653E+001   0.7338592E-001
  -0.5581068E+001  -0.4522074E+000
  -0.1306352E+002  -0.1922616E+001
  -0.2702669E+002  -0.1646885E+001
  -0.3045091E+002  -0.1353670E+001
  -0.1475109E+002  -0.1832359E+001
  -0.5308540E+001  -0.3123005E+000
  -0.3799284E+001  -0.6823203E-001
  -0.2117700E+001  -0.4653367E-001
  -0.1860266E+001   0.2211070E+000
  -0.7005998E+000   0.8179831E-002
  -0.3145975E+000  -0.2840003E-001
  -0.3717196E+000   0.7145117E+000
  -0.1148742E+001   0.8503455E+000
  -0.3557790E+001  -0.1227588E+000
  -0.4530434E+001  -0.1291826E+000
  -0.3279101E+001   0.1243391E+001
  -0.8684250E+001   0.5047161E+001
  -0.5875228E+002  -0.1351395E+001
  -0.6551750E+002  -0.1479804E+002
  -0.8858665E+001  -0.9092169E+001
  -0.1206024E+001  -0.5075657E-001
  -0.1496022E+000  -0.1430416E+000
   0.8454149E+000  -0.1501787E+000
   0.1780590E+001   0.2698710E-001
   0.4291441E+001  -0.1961995E+001
   0.1496313E+002   0.4713012E+001
   0.4096484E+002   0.1456071E+002
   0.3246045E+002   0.1594201E+002
   0.9501458E+001   0.7105518E+001
   0.2530250E+002   0.5800943E+001
   0.5919199E+002   0.1225725E+002
   0.8140152E+002   0.1272615E+002
   0.4257532E+002   0.6916415E+001
   0.3685100E+002   0.8770913E+001
   0.8688448E+002   0.2371667E+002
   0.4447287E+002   0.3424588E+002
   0.4808989E+001   0.3362753E+001
   0.4669246E+001   0.3433978E+001
   0.1100674E+002   0.3821919E+001
   0.4891595E+001   0.2890563E+000
  -0.2275656E+001  -0.6649742E+000
  -0.1156965E+002  -0.1338435E+001
  -0.1574099E+002  -0.8958993E+000
  -0.9614824E+001  -0.1143841E+001
