# ~alp d~p/dy   Phi_p_sgs,y
  -0.1623742E+000  -0.7727456E-002
   0.9475960E+000   0.1983700E+000
   0.1532070E+001   0.1029975E+000
   0.6054286E+000  -0.2802651E+001
  -0.2330548E+001  -0.4819789E+001
  -0.4477466E+001  -0.4021825E+001
  -0.3874488E+001  -0.1053485E+001
  -0.3498057E+001  -0.1388358E+000
  -0.3390626E+001  -0.1203630E+001
  -0.5835986E+001  -0.6382840E+001
  -0.1511527E+002  -0.1276212E+002
  -0.3028829E+002  -0.1300963E+002
  -0.2196359E+002  -0.1216833E+002
  -0.5136485E+001  -0.1036866E+002
   0.2628130E+001   0.4128190E+000
   0.1713904E+002   0.3078123E+002
   0.6676512E+002   0.9164450E+002
   0.1145365E+003   0.1143710E+003
   0.1096653E+003   0.9813848E+002
   0.5725853E+002   0.4759391E+002
   0.2074856E+002   0.2306443E+002
   0.3008712E+001   0.7534793E+001
   0.1269897E+000   0.6337512E+001
  -0.6655207E-002   0.4842239E+001
   0.3764970E+000   0.2168739E+001
   0.7915873E+000   0.1266233E+001
   0.5583933E+001   0.2074600E+002
   0.1501345E+002   0.2920397E+002
   0.1724205E+002   0.2729093E+002
   0.5213075E+001   0.1110932E+002
  -0.1395657E+001   0.2784624E+001
  -0.4033250E+001   0.5253234E+000
  -0.5061298E+001  -0.2355905E+000
  -0.8133070E+001  -0.2054720E+001
  -0.1297799E+002  -0.3404672E+001
  -0.1571705E+002  -0.2663183E+001
  -0.1203099E+002  -0.1450125E+001
  -0.6901115E+001   0.3218039E+000
  -0.4716065E+001   0.8092682E+000
  -0.2316401E+001   0.2826667E+000
  -0.8141097E+000  -0.4477947E-001
   0.2347086E+000   0.3783837E-001
   0.1038187E+001   0.4797478E+000
   0.1687230E+001   0.4985423E+000
   0.8072607E+000   0.4250727E+000
  -0.1617569E+001  -0.2613296E-001
  -0.3298419E+001  -0.4383266E+000
  -0.3651586E+001  -0.9094125E+000
  -0.6933689E+001  -0.1031564E+002
  -0.1976607E+002  -0.2412352E+002
  -0.3717930E+002  -0.2391213E+002
  -0.3510682E+002  -0.1823545E+002
  -0.1469489E+002  -0.1220516E+002
  -0.2248440E+001  -0.5731112E+001
   0.1836928E+001   0.7013944E+000
   0.1043134E+002   0.2291997E+002
   0.3844385E+002   0.7461505E+002
   0.6472195E+002   0.8354020E+002
   0.8372469E+002   0.6772344E+002
   0.5571342E+002   0.3055974E+002
   0.3313696E+002   0.2458482E+002
   0.1414375E+002   0.1064477E+002
   0.1615590E+002   0.1955183E+002
   0.1429433E+002   0.2037666E+002
   0.9854802E+001   0.1352506E+002
   0.1193708E+002   0.1266947E+002
   0.2960671E+002   0.2796942E+002
   0.4562561E+002   0.2902506E+002
   0.3233506E+002   0.2350535E+002
   0.1545434E+002   0.9231916E+001
   0.5366083E+001   0.3442640E+001
  -0.1434685E+000   0.1922488E+001
  -0.4554743E+001  -0.7886178E+000
  -0.1128033E+002  -0.1753411E+001
  -0.1892935E+002  -0.2212766E+001
  -0.1956293E+002  -0.1853473E+001
  -0.1247780E+002  -0.1982355E+001
  -0.5197996E+001  -0.6449792E+000
  -0.3253097E+001  -0.1069666E+000
  -0.2072762E+001  -0.2489473E-001
  -0.2134920E+001   0.8237093E-001
  -0.1317922E+001  -0.2115158E+000
  -0.7592016E+000  -0.7235976E-001
  -0.6024844E+000   0.4121400E+000
  -0.1299713E+001   0.2391775E+000
  -0.3080412E+001  -0.2404552E-001
  -0.3870612E+001   0.6837153E+000
  -0.2389545E+001   0.1104025E+002
   0.3023773E+001   0.3168635E+002
   0.2381214E+001   0.2883391E+002
  -0.8136048E+001   0.1588401E+002
  -0.7465642E+001  -0.6533582E+001
  -0.1809230E+001  -0.4597685E+001
   0.1754838E-001  -0.3484116E+000
   0.1001862E+001  -0.2266990E+000
   0.2769303E+001  -0.1625780E+001
   0.9057757E+001  -0.3501660E+001
   0.2119083E+002   0.3023113E+001
   0.3574956E+002   0.1413921E+002
   0.2980144E+002   0.1802224E+002
   0.2070090E+002   0.1130056E+002
   0.2051321E+002   0.7939628E+001
   0.4178549E+002   0.1797051E+002
   0.4489814E+002   0.1732913E+002
   0.4088443E+002   0.1549629E+002
   0.3740906E+002   0.1382500E+002
   0.4969021E+002   0.2673964E+002
   0.3801509E+002   0.3021541E+002
   0.1425146E+002   0.2171383E+002
   0.6252060E+001   0.4476480E+001
   0.4949506E+001   0.2374073E+001
   0.1725671E+001   0.7391401E+000
  -0.4141591E+001  -0.1573061E+001
  -0.1142205E+002  -0.1548385E+001
  -0.1435962E+002  -0.2172145E+001
  -0.1086820E+002  -0.2276425E+001
  -0.5877553E+001  -0.1679591E+001
  -0.2570150E+001  -0.2768516E+000
  -0.2565362E+001   0.1981510E-001
  -0.2567330E+001   0.1641455E+000
  -0.4486037E+001  -0.2694898E+000
  -0.4379807E+001  -0.5570869E+000
  -0.3651054E+001  -0.6114045E+000
  -0.4697641E+001   0.4593306E+000
  -0.6526487E+001  -0.8099142E+000
  -0.8851145E+001  -0.2893252E+001
  -0.5003489E+001   0.4920493E+001
   0.8567963E+001   0.2515853E+002
   0.4359102E+002   0.4900404E+002
   0.7286508E+002   0.3565608E+002
   0.7261241E+002   0.1773038E+002
   0.3979448E+002   0.4970908E+001
   0.1393398E+002   0.8681199E+001
   0.4068832E+001   0.4587831E+001
   0.1403227E+001   0.8642742E+000
   0.1465615E+001   0.2714935E+000
   0.5410639E+001   0.3887347E+001
   0.1281626E+002   0.9878351E+001
   0.1901421E+002   0.1353766E+002
   0.1474135E+002   0.1103060E+002
   0.1089638E+002   0.5918478E+001
   0.1519586E+002   0.6022771E+001
   0.4750064E+002   0.1927388E+002
   0.5981469E+002   0.1285349E+002
   0.6766050E+002   0.1052285E+002
   0.4896172E+002   0.1191746E+002
   0.3361879E+002   0.1927548E+002
   0.1334486E+002   0.1405656E+002
   0.3291611E+001   0.7782479E+000
   0.3305684E+001   0.2036792E+001
   0.3082970E+001  -0.1497303E+001
   0.1298034E+000  -0.4076119E+001
  -0.6507413E+001  -0.4787634E+001
  -0.8628145E+001  -0.1222211E+001
  -0.6645624E+001  -0.1410597E+001
  -0.3554590E+001  -0.7849361E+000
  -0.1799134E+001  -0.4075644E+000
  -0.1526045E+001  -0.6179612E-001
  -0.2420881E+001  -0.7029295E-001
  -0.3600873E+001  -0.9840641E-001
  -0.6295119E+001  -0.2011295E+000
  -0.6774973E+001  -0.1852759E+000
  -0.6325918E+001  -0.2103641E+000
  -0.8656329E+001   0.4294070E+000
  -0.1495025E+002  -0.2749119E+001
  -0.2226989E+002  -0.5904765E+001
  -0.8617583E+001   0.5169111E+001
   0.2700551E+002   0.1801776E+002
   0.7804323E+002   0.4219852E+002
   0.9737981E+002   0.4515990E+002
   0.8768596E+002   0.3737787E+002
   0.6095019E+002   0.1732919E+002
   0.4706701E+002   0.2233358E+002
   0.4197005E+002   0.4372206E+002
   0.2457901E+002   0.4854901E+002
   0.1111312E+002   0.3135645E+002
   0.7147383E+001   0.7403472E+001
   0.1043192E+002   0.7647320E+001
   0.1009910E+002   0.7627415E+001
   0.6604165E+001   0.4048690E+001
   0.4263125E+001   0.1376240E+001
   0.1129063E+002   0.1213734E+002
   0.3374897E+002   0.2533101E+002
   0.4498631E+002   0.1930817E+002
   0.4524406E+002   0.1458577E+002
   0.2497901E+002   0.1303987E+002
   0.1144871E+002   0.1465789E+002
   0.2205134E+001   0.2303931E+001
   0.1977272E+001  -0.8293285E+000
   0.1531920E+001   0.1308005E+000
  -0.4433751E-001  -0.5057296E+001
  -0.3385195E+001  -0.6128186E+001
  -0.6432794E+001  -0.3970323E+001
  -0.3899250E+001  -0.1237121E+001
  -0.1722999E+001  -0.9126269E+000
  -0.8999473E+000  -0.9281195E-001
  -0.8996035E+000   0.3953713E-001
  -0.1624385E+001  -0.8680094E-001
  -0.3061958E+001  -0.1241981E+000
  -0.4866664E+001  -0.1282244E+000
  -0.5724626E+001  -0.1864464E+000
  -0.5882117E+001  -0.2462740E+000
  -0.5973579E+001  -0.2067674E+000
  -0.8911863E+001  -0.4935544E+000
  -0.1743748E+002  -0.4164234E+001
  -0.3022652E+002  -0.6378294E+001
  -0.1768058E+002   0.2150689E+000
   0.1478423E+002   0.3181483E+001
   0.3227883E+002   0.1942358E+002
   0.2880038E+002   0.1773840E+002
   0.3339847E+002   0.1149274E+002
   0.4074180E+002   0.1090574E+002
   0.4871517E+002   0.2155016E+002
   0.6034335E+002   0.3898698E+002
   0.6476997E+002   0.5903272E+002
   0.5324090E+002   0.6038292E+002
   0.2974315E+002   0.3999133E+002
   0.1384376E+002   0.1434708E+002
   0.6816367E+001   0.3297982E+001
   0.4457979E+001   0.2441441E+001
   0.4196168E+001   0.7329330E+001
   0.1847035E+002   0.3427483E+002
   0.3506365E+002   0.3618267E+002
   0.3202016E+002   0.2361043E+002
   0.1915745E+002   0.8405945E+001
   0.9316088E+001   0.6052700E+001
   0.2180848E+001   0.5207540E+001
  -0.5000313E+000   0.2423289E+000
   0.6349001E+000   0.1130472E+000
   0.4368679E+000   0.3273736E+000
  -0.1551042E+001  -0.4333808E+001
  -0.2500944E+001  -0.4515595E+001
  -0.9202286E+000  -0.3547924E+001
   0.2266319E+001  -0.5550989E+000
   0.1381583E+001   0.3049122E+000
   0.1402428E+000   0.2476095E+000
  -0.3623767E+000   0.6809060E-001
  -0.1114498E+001  -0.1126619E+000
  -0.2612915E+001  -0.2242560E+000
  -0.4568453E+001  -0.1541805E+000
  -0.3360688E+001  -0.1281026E+000
  -0.3549817E+001   0.4644077E-001
  -0.4212839E+001  -0.4036993E+000
  -0.6611399E+001  -0.1509031E+001
  -0.1057291E+002  -0.5575404E+001
  -0.1737528E+002  -0.6745502E+001
  -0.1746023E+002  -0.1106206E+002
  -0.2836995E+001  -0.1263375E+002
   0.4703322E+001  -0.4871355E+001
   0.7070962E+001   0.1256899E+001
   0.1161602E+002  -0.1916932E+001
   0.1613435E+002   0.3547876E+001
   0.2193078E+002   0.2073416E+002
   0.4194671E+002   0.4183617E+002
   0.6187142E+002   0.5774053E+002
   0.6542839E+002   0.5596633E+002
   0.5280400E+002   0.4344881E+002
   0.3640462E+002   0.2839726E+002
