# ~alp d~p/dx   Phi_p_sgs,x
   0.5870757E+001   0.6775298E+001
   0.7244506E+001   0.6520612E+001
   0.8513522E+001   0.5247917E+001
   0.6507260E+001   0.7942522E-001
   0.4995413E+001  -0.1306311E+001
   0.3646888E+001  -0.1027937E+001
   0.2337883E+001  -0.6609947E+000
   0.1532663E+001   0.6721454E+000
   0.1344923E+001   0.2118432E+001
   0.1395922E+001   0.1796171E+001
   0.1878755E+001   0.2249109E+001
   0.2459713E+001   0.2458994E+001
   0.1206914E+001   0.1315768E+001
   0.1174214E+000   0.1229715E+001
  -0.3615682E+000   0.1060961E+001
  -0.6133535E+000   0.5592352E+000
  -0.9302048E+000  -0.1045907E+001
  -0.1207223E+001  -0.1451436E+001
  -0.1031615E+001  -0.1228672E-001
  -0.2282939E-001   0.3435420E+001
   0.1203331E+001   0.6097449E+001
   0.1637659E+001   0.6860145E+001
   0.2890012E+001   0.8378722E+001
   0.2190762E+001   0.9321344E+001
  -0.1477164E+001   0.7412282E+001
  -0.5037649E+001   0.4159552E+001
  -0.7231948E+001   0.1355296E+001
  -0.8447782E+001  -0.6198388E-001
  -0.1270575E+002  -0.3066092E+001
  -0.1517028E+002  -0.5543030E+001
  -0.1454583E+002  -0.6643328E+001
  -0.1012163E+002  -0.6665466E+001
  -0.8251336E+001  -0.8520262E+001
  -0.3226468E+001  -0.6621700E+001
   0.2255798E+000  -0.1999282E+001
   0.2089081E+001  -0.7372782E-001
   0.2682372E+001   0.1783829E+000
   0.3261148E+001   0.2180702E+000
   0.5322888E+001   0.6139766E+001
   0.5932144E+001   0.6894927E+001
   0.3136696E+001   0.4918989E+001
   0.3945333E+001   0.4785595E+001
   0.4476510E+001  -0.1177505E+000
   0.4137872E+001  -0.5202978E+001
   0.4137343E+001  -0.5105625E+001
   0.3537430E+001  -0.4596583E+001
   0.2796818E+001  -0.3972388E+001
   0.3108060E+001   0.1705043E+000
   0.3561922E+001   0.4554619E+001
   0.3292304E+001   0.2708220E+001
   0.3414656E+001   0.2323206E+001
   0.3568908E+001   0.2380398E+001
   0.1992921E+001   0.1729979E+001
   0.5121197E+000   0.1786803E+001
  -0.3776247E+000   0.1660853E+001
  -0.8192956E+000   0.1051714E+001
  -0.9333843E+000  -0.2622214E+000
  -0.9194765E+000   0.1255947E+000
  -0.3021756E+000   0.2482482E+001
   0.1503843E+001   0.6478069E+001
   0.4319389E+001   0.8818232E+001
   0.5587121E+001   0.9285099E+001
   0.6545065E+001   0.9922777E+001
   0.5110100E+001   0.9873478E+001
   0.1731535E+000   0.7733819E+001
  -0.4780338E+001   0.3831078E+001
  -0.8100134E+001   0.1066451E+001
  -0.1012942E+002  -0.2403548E+000
  -0.1466162E+002  -0.2705701E+001
  -0.1766736E+002  -0.5453578E+001
  -0.1680591E+002  -0.6895355E+001
  -0.1184106E+002  -0.6806411E+001
  -0.1026396E+002  -0.8382220E+001
  -0.4896013E+001  -0.6511146E+001
  -0.4039026E+000  -0.2164220E+001
   0.2249163E+001  -0.3126323E+000
   0.3201719E+001  -0.5964438E-001
   0.3232006E+001   0.3681829E+000
   0.3830011E+001   0.3963577E+001
   0.3562063E+001   0.4870181E+001
   0.1208749E+001   0.2403030E+001
   0.1170936E+001   0.1929779E+001
  -0.4182521E+000  -0.7035147E+001
  -0.4382316E+000  -0.1037709E+002
   0.1360519E+001  -0.8611072E+001
   0.2168131E+001  -0.7874742E+001
   0.3101179E+001  -0.6831257E+001
   0.5902999E+001   0.9329588E+000
   0.7474236E+001   0.8117342E+001
   0.6304090E+001   0.4785299E+001
   0.5497445E+001   0.3689956E+001
   0.4659148E+001   0.3643250E+001
   0.2516860E+001   0.2842475E+001
   0.6778557E+000   0.2304468E+001
  -0.3060431E+000   0.2032118E+001
  -0.7039849E+000   0.1393700E+001
  -0.7463001E+000   0.2800263E+000
  -0.5197045E+000   0.5625834E+000
   0.4744142E+000   0.2724784E+001
   0.3046305E+001   0.6206685E+001
   0.7070246E+001   0.8246501E+001
   0.8462547E+001   0.8765220E+001
   0.8718939E+001   0.9673351E+001
   0.6879446E+001   0.9647426E+001
   0.1678671E+001   0.7504805E+001
  -0.4297948E+001   0.2563854E+001
  -0.8564329E+001   0.2058751E+000
  -0.1133328E+002  -0.2718998E+000
  -0.1671917E+002  -0.2002779E+001
  -0.2059443E+002  -0.4066829E+001
  -0.1963935E+002  -0.5669123E+001
  -0.1448697E+002  -0.5871335E+001
  -0.1409144E+002  -0.7449692E+001
  -0.8022539E+001  -0.6575889E+001
  -0.2181681E+001  -0.3684253E+001
   0.1584866E+001  -0.2271998E+001
   0.3103593E+001  -0.1692757E+001
   0.3003972E+001  -0.3025162E+000
   0.2470300E+001   0.1454327E+001
   0.1886385E+001   0.2559375E+001
   0.1096605E+000  -0.1686161E-001
  -0.1033027E+001  -0.2714742E+001
  -0.5386522E+001  -0.1591336E+002
  -0.6658945E+001  -0.1801206E+002
  -0.2928466E+001  -0.1351969E+002
  -0.6208213E+000  -0.1253356E+002
   0.2761063E+001  -0.1042809E+002
   0.8987080E+001   0.1174150E+001
   0.1117386E+002   0.1058866E+002
   0.8361311E+001   0.6369373E+001
   0.6418859E+001   0.5009564E+001
   0.4608916E+001   0.4257962E+001
   0.2323755E+001   0.2855590E+001
   0.7321015E+000   0.2081824E+001
  -0.1399860E+000   0.1601072E+001
  -0.5098393E+000   0.8601507E+000
  -0.4448628E+000   0.4188459E+000
   0.4997951E-001   0.7447363E+000
   0.1484957E+001   0.2482172E+001
   0.4666366E+001   0.5051910E+001
   0.9565751E+001   0.7142466E+001
   0.1074076E+002   0.7805437E+001
   0.9933036E+001   0.8732776E+001
   0.7308981E+001   0.8691443E+001
   0.2576934E+001   0.6616782E+001
  -0.3067600E+001   0.8321229E+000
  -0.6923138E+001  -0.2057671E+001
  -0.9133778E+001  -0.2172335E+001
  -0.1368709E+002  -0.3652834E+001
  -0.1796347E+002  -0.5796319E+001
  -0.1764649E+002  -0.7080736E+001
  -0.1421973E+002  -0.6546843E+001
  -0.1596880E+002  -0.7024461E+001
  -0.1127673E+002  -0.6378016E+001
  -0.4960369E+001  -0.3732720E+001
  -0.8423840E+000  -0.2613387E+001
