# ~alp d~p/dx   Phi_p_sgs,x
   0.2242079E+001   0.0000000E+000
   0.4467714E+002   0.0000000E+000
   0.1125799E+001   0.0000000E+000
   0.3110398E+002   0.0000000E+000
   0.3279442E+002   0.0000000E+000
  -0.1918746E+002   0.0000000E+000
  -0.2505222E+002   0.0000000E+000
  -0.1173860E+001   0.0000000E+000
   0.1411925E+002   0.0000000E+000
   0.6919432E+001   0.0000000E+000
   0.5135508E+001   0.0000000E+000
  -0.4491867E+000   0.0000000E+000
   0.7666462E+001   0.0000000E+000
   0.6754181E+001   0.0000000E+000
  -0.5008752E+001   0.0000000E+000
  -0.4760353E+000   0.0000000E+000
  -0.1305117E-001   0.0000000E+000
  -0.1019193E+000   0.0000000E+000
  -0.1032955E+001   0.0000000E+000
  -0.3581922E+001   0.0000000E+000
  -0.7544454E+001   0.0000000E+000
  -0.2475942E+002   0.0000000E+000
   0.4943569E+002   0.0000000E+000
  -0.6294281E+001   0.0000000E+000
   0.1640639E+003   0.0000000E+000
   0.4931864E+001   0.0000000E+000
  -0.6983530E+001   0.0000000E+000
  -0.5478470E+001   0.0000000E+000
  -0.3668589E+002   0.0000000E+000
   0.1122116E+002   0.0000000E+000
  -0.1235075E+003   0.0000000E+000
  -0.3814131E+001   0.0000000E+000
  -0.4740331E+000   0.0000000E+000
  -0.4279048E+001   0.0000000E+000
   0.1252172E+001   0.0000000E+000
   0.1677700E+001   0.0000000E+000
   0.3474249E+001   0.0000000E+000
   0.1116958E+001   0.0000000E+000
   0.4397829E+000   0.0000000E+000
  -0.1223605E+000   0.0000000E+000
   0.3895510E-001   0.0000000E+000
   0.1454968E+001   0.0000000E+000
   0.1460585E+002   0.0000000E+000
   0.1981092E+001   0.0000000E+000
   0.9897104E+001   0.0000000E+000
   0.1662834E+001   0.0000000E+000
  -0.4811732E+001   0.0000000E+000
  -0.9273359E+001   0.0000000E+000
  -0.1151431E+001   0.0000000E+000
   0.7026612E+002   0.0000000E+000
   0.8764480E+001   0.0000000E+000
   0.2042800E+002   0.0000000E+000
   0.5115647E+001   0.0000000E+000
  -0.1327508E+001   0.0000000E+000
  -0.1879671E+001   0.0000000E+000
  -0.1556094E+001   0.0000000E+000
  -0.4282926E-001   0.0000000E+000
  -0.8308146E-001   0.0000000E+000
  -0.2303030E+001   0.0000000E+000
  -0.7644631E+001   0.0000000E+000
  -0.2070609E+001   0.0000000E+000
   0.3432230E+002   0.0000000E+000
   0.7258705E+002   0.0000000E+000
   0.2179949E+002   0.0000000E+000
   0.1683856E+002   0.0000000E+000
  -0.3693843E+001   0.0000000E+000
  -0.1750276E+002   0.0000000E+000
