 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.4767938E+002  -0.4740426E+002
  -0.4443164E+002  -0.4403460E+002
  -0.3435609E+002  -0.3285127E+002
  -0.5668126E+001  -0.4474153E+001
   0.3705796E+002   0.3596157E+002
   0.8141710E+002   0.8085242E+002
   0.1150569E+003   0.1095430E+003
   0.1185678E+003   0.1078091E+003
   0.9995615E+002   0.9093188E+002
   0.5282397E+002   0.3994198E+002
  -0.6567272E+000  -0.1036592E+002
  -0.3236372E+002  -0.3279298E+002
  -0.4218027E+002  -0.4130593E+002
  -0.2371111E+002  -0.2154351E+002
   0.1121455E+002   0.1396355E+002
   0.2871868E+002   0.3020071E+002
   0.2697180E+002   0.2698323E+002
   0.3054477E+001   0.2629195E+001
  -0.4557231E+002  -0.4629743E+002
  -0.1211852E+003  -0.1220232E+003
  -0.2162203E+003  -0.2162791E+003
  -0.3195149E+003  -0.3172944E+003
  -0.4096098E+003  -0.4033096E+003
  -0.4568322E+003  -0.4481909E+003
  -0.4476037E+003  -0.4363196E+003
  -0.4008048E+003  -0.3890548E+003
  -0.3702513E+003  -0.3525970E+003
  -0.3532293E+003  -0.3231248E+003
  -0.3446876E+003  -0.3110522E+003
  -0.3391668E+003  -0.3040559E+003
  -0.3015566E+003  -0.2719082E+003
  -0.2269922E+003  -0.2175124E+003
  -0.1507286E+003  -0.1550346E+003
  -0.8531985E+002  -0.8933907E+002
  -0.2662380E+002  -0.2771588E+002
   0.1074976E+002   0.1248475E+002
   0.2031416E+002   0.2414064E+002
   0.1370170E+002   0.1760014E+002
  -0.1285294E+001   0.1470708E+001
  -0.2786145E+002  -0.2680811E+002
  -0.1945092E+003  -0.1980935E+003
  -0.1675799E+003  -0.1665934E+003
  -0.1138603E+003  -0.1081277E+003
  -0.4952443E+002  -0.4350574E+002
   0.2244044E+002   0.2251616E+002
   0.8192288E+002   0.8070287E+002
   0.1210287E+003   0.1139355E+003
   0.1355798E+003   0.1230830E+003
