 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.6954318E+002  -0.6934470E+002
  -0.6510266E+002  -0.6596869E+002
  -0.2830734E+002  -0.2828975E+002
   0.9095339E+001   0.9711684E+001
   0.3335184E+002   0.3405464E+002
   0.8715469E+002   0.8416887E+002
   0.1542401E+003   0.1502617E+003
   0.1475070E+003   0.1467655E+003
   0.4058684E+002   0.3141467E+002
  -0.2311880E+002  -0.2480572E+002
  -0.4751971E+002  -0.4673616E+002
  -0.1019603E+003  -0.1012795E+003
  -0.1014942E+003  -0.1009604E+003
  -0.2493205E+002  -0.2304292E+002
   0.5438622E+002   0.5430078E+002
   0.1419881E+003   0.1382614E+003
   0.1548992E+003   0.1496177E+003
   0.6220008E+002   0.6025173E+002
  -0.1421529E+002  -0.1392284E+002
  -0.5270073E+002  -0.5217379E+002
  -0.1210949E+003  -0.1207932E+003
  -0.2431080E+003  -0.2414741E+003
  -0.4171153E+003  -0.4116723E+003
  -0.5527769E+003  -0.5346070E+003
  -0.5348108E+003  -0.5119836E+003
  -0.4366716E+003  -0.4266493E+003
  -0.3172376E+003  -0.3160227E+003
  -0.3365187E+003  -0.3087719E+003
  -0.5337789E+003  -0.4481238E+003
  -0.6105600E+003  -0.5187838E+003
  -0.4509351E+003  -0.4068048E+003
  -0.2805034E+003  -0.2778615E+003
  -0.1687922E+003  -0.1748154E+003
  -0.7618527E+002  -0.7861138E+002
  -0.1687337E+002  -0.1692916E+002
   0.1285672E+002   0.1308302E+002
   0.3012325E+002   0.3060803E+002
   0.1276984E+002   0.1310546E+002
  -0.3198805E+002  -0.3145672E+002
  -0.6150909E+002  -0.6035193E+002
  -0.1137160E+003  -0.1185198E+003
  -0.1366461E+003  -0.1385183E+003
  -0.1447124E+003  -0.1404258E+003
  -0.1028181E+003  -0.9676217E+002
  -0.3510853E+001   0.6475618E+000
   0.1120369E+003   0.1097895E+003
   0.2052182E+003   0.2008754E+003
   0.2960160E+003   0.2807799E+003
   0.2868879E+003   0.2549749E+003
   0.1806100E+003   0.1535254E+003
   0.1755289E+002   0.1276436E+002
  -0.1408487E+003  -0.1466676E+003
  -0.1733718E+003  -0.1701404E+003
  -0.3276151E+002  -0.3097877E+002
   0.1272173E+003   0.1231424E+003
   0.1791446E+003   0.1722536E+003
   0.9610985E+002   0.9187998E+002
  -0.1208298E+002  -0.1224445E+002
  -0.5777319E+002  -0.5749562E+002
  -0.1018676E+003  -0.1018134E+003
  -0.2012426E+003  -0.2027192E+003
  -0.3436789E+003  -0.3426551E+003
  -0.4285781E+003  -0.4263063E+003
  -0.4054069E+003  -0.4010027E+003
  -0.3384555E+003  -0.3352654E+003
  -0.2490330E+003  -0.2467229E+003
  -0.1397191E+003  -0.1401492E+003
  -0.5696016E+002  -0.5692254E+002
  -0.7555607E+002  -0.6183275E+002
  -0.2479856E+003  -0.2024976E+003
  -0.3875417E+003  -0.3637678E+003
  -0.3506636E+003  -0.3487742E+003
  -0.1980309E+003  -0.2034393E+003
  -0.7343835E+002  -0.7449777E+002
  -0.2146557E+002  -0.2190319E+002
   0.1418275E+002   0.1486726E+002
   0.4748200E+002   0.5219882E+002
   0.8959926E+001   0.1462311E+002
  -0.7953693E+002  -0.8353864E+002
  -0.1198684E+003  -0.1267948E+003
  -0.3263698E+003  -0.3287104E+003
  -0.2974802E+003  -0.2939899E+003
  -0.2424441E+003  -0.2346652E+003
  -0.1339705E+003  -0.1294935E+003
  -0.1041747E+002  -0.7162690E+001
   0.6851205E+002   0.6881260E+002
   0.1123983E+003   0.1113356E+003
   0.2056360E+003   0.1812827E+003
   0.2963693E+003   0.2559873E+003
   0.2380615E+003   0.2111959E+003
   0.3955035E+002   0.3416849E+002
  -0.1527672E+003  -0.1614707E+003
  -0.2211649E+003  -0.2119763E+003
  -0.9668740E+002  -0.7554015E+002
   0.5801744E+002   0.7681260E+002
   0.4989330E+002   0.4858779E+002
  -0.3898004E+002  -0.3980461E+002
  -0.7954784E+002  -0.7958833E+002
  -0.9325303E+002  -0.9338619E+002
  -0.1426570E+003  -0.1441503E+003
  -0.2450246E+003  -0.2473831E+003
  -0.3019213E+003  -0.3037894E+003
  -0.2353199E+003  -0.2395262E+003
  -0.1284675E+003  -0.1362521E+003
  -0.5982604E+002  -0.6605915E+002
  -0.1900506E+002  -0.2036187E+002
  -0.1392977E+002  -0.1333383E+002
  -0.3439409E+002  -0.3380156E+002
  -0.2773055E+002  -0.2728921E+002
  -0.1103969E+003  -0.9486031E+002
  -0.2681362E+003  -0.2637147E+003
  -0.3553484E+003  -0.3564090E+003
  -0.2780624E+003  -0.2801559E+003
  -0.1654443E+003  -0.1652956E+003
  -0.8191693E+002  -0.8275307E+002
  -0.4278642E+002  -0.4357016E+002
  -0.1449684E+002  -0.1457839E+002
  -0.5039360E+002  -0.4600977E+002
  -0.1923256E+003  -0.1968415E+003
  -0.3252563E+003  -0.3299499E+003
  -0.3950529E+003  -0.3986134E+003
  -0.3305003E+003  -0.3312027E+003
  -0.2451170E+003  -0.2375954E+003
  -0.1109795E+003  -0.1015501E+003
  -0.4099151E+002  -0.3592076E+002
  -0.4255546E+002  -0.4175930E+002
  -0.7412607E+001  -0.7488212E+001
   0.1520479E+002   0.8987794E+001
   0.5577693E+002   0.3634199E+002
   0.5459545E+002   0.4047786E+002
  -0.1066530E+003  -0.9820749E+002
  -0.3331695E+003  -0.3280869E+003
  -0.4687490E+003  -0.4324808E+003
  -0.4371772E+003  -0.3637472E+003
  -0.3185131E+003  -0.2562765E+003
  -0.2494142E+003  -0.2408599E+003
  -0.2034587E+003  -0.2048173E+003
  -0.1678869E+003  -0.1689074E+003
  -0.1648535E+003  -0.1664549E+003
  -0.2155192E+003  -0.2178798E+003
  -0.2385931E+003  -0.2407392E+003
  -0.1201461E+003  -0.1231290E+003
   0.8726194E+002   0.8275637E+002
   0.2292119E+003   0.2147120E+003
   0.2391072E+003   0.2151511E+003
   0.1579294E+003   0.1469046E+003
   0.5018759E+002   0.5253065E+002
  -0.4691141E+002  -0.4542196E+002
  -0.7394088E+002  -0.7491451E+002
  -0.1524245E+003  -0.1445837E+003
  -0.3561739E+003  -0.3519514E+003
  -0.5294792E+003  -0.5279946E+003
