 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.7302221E+002  -0.7302032E+002
  -0.8930745E+002  -0.8939059E+002
  -0.2662600E+002  -0.2654832E+002
   0.3070933E+002   0.3070635E+002
   0.3650144E+002   0.3659023E+002
   0.5831641E+002   0.5853872E+002
   0.1295878E+003   0.1265873E+003
   0.1277237E+003   0.1300105E+003
  -0.5077659E+002  -0.5404690E+002
  -0.6271025E+002  -0.6284684E+002
   0.2685740E+002   0.2608878E+002
  -0.2595469E+003  -0.2581704E+003
  -0.3089373E+003  -0.3102405E+003
  -0.7782456E+002  -0.7614329E+002
   0.8897494E+001   0.8958010E+001
   0.1873268E+002   0.1724187E+002
   0.3046369E+003   0.2965964E+003
   0.6256727E+001   0.6330272E+001
  -0.1355781E+002  -0.1356130E+002
  -0.4975937E+002  -0.4961143E+002
  -0.1115286E+003  -0.1114671E+003
  -0.2021454E+003  -0.2021053E+003
  -0.3780590E+003  -0.3776564E+003
  -0.3617417E+003  -0.3605848E+003
  -0.2993644E+003  -0.2993409E+003
  -0.4228032E+003  -0.4211682E+003
  -0.3595039E+003  -0.3581751E+003
  -0.1026445E+003  -0.1023249E+003
  -0.2899581E+003  -0.2638602E+003
  -0.1064346E+004  -0.9681076E+003
  -0.8635047E+003  -0.8367968E+003
  -0.4353334E+003  -0.4312486E+003
  -0.1950398E+003  -0.1975932E+003
  -0.6304078E+002  -0.6315361E+002
  -0.1360777E+002  -0.1361202E+002
   0.1031289E+002   0.1031748E+002
   0.1527722E+002   0.1525501E+002
  -0.1289848E+002  -0.1303444E+002
  -0.6771986E+002  -0.6772219E+002
  -0.8184302E+002  -0.8178598E+002
  -0.1033656E+003  -0.1036539E+003
  -0.1183547E+003  -0.1189012E+003
  -0.1083892E+003  -0.1081276E+003
  -0.9434292E+002  -0.9276311E+002
  -0.4207492E+002  -0.3991366E+002
   0.1195034E+003   0.1186878E+003
   0.2489217E+003   0.2455798E+003
   0.4697699E+003   0.4655775E+003
   0.3445844E+003   0.3047136E+003
  -0.2368850E+002  -0.2427619E+002
   0.7806250E+002   0.7537402E+002
  -0.2413309E+003  -0.2418378E+003
  -0.1919832E+003  -0.1910693E+003
   0.2637013E+002   0.2651998E+002
   0.5580016E+002   0.5480327E+002
   0.5373419E+003   0.5292040E+003
   0.4949005E+002   0.4907913E+002
  -0.1622001E+002  -0.1617906E+002
  -0.5873788E+002  -0.5870687E+002
  -0.9853377E+002  -0.9846981E+002
  -0.2024581E+003  -0.2028060E+003
