 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.6290757E+002  -0.6262432E+002
  -0.5515524E+002  -0.5637368E+002
  -0.3001891E+002  -0.2984232E+002
   0.5944592E+000   0.2005836E+001
   0.3447671E+002   0.3490915E+002
   0.8674233E+002   0.8405750E+002
   0.1471211E+003   0.1465207E+003
   0.1412079E+003   0.1361059E+003
   0.7195862E+002   0.6204831E+002
   0.6873817E+001  -0.2115344E+001
  -0.4363938E+002  -0.4389474E+002
  -0.7126807E+002  -0.7045357E+002
  -0.7394678E+002  -0.7213803E+002
  -0.1410572E+002  -0.1153221E+002
   0.6539334E+002   0.6609312E+002
   0.1254080E+003   0.1224992E+003
   0.1241983E+003   0.1202010E+003
   0.5650151E+002   0.5492908E+002
  -0.1705705E+002  -0.1681192E+002
  -0.7013901E+002  -0.6948838E+002
  -0.1439258E+003  -0.1436384E+003
  -0.2719171E+003  -0.2696962E+003
  -0.4344049E+003  -0.4261504E+003
  -0.5455991E+003  -0.5280356E+003
  -0.5382960E+003  -0.5162065E+003
  -0.4455702E+003  -0.4310076E+003
  -0.3360998E+003  -0.3323792E+003
  -0.3705424E+003  -0.3398024E+003
  -0.4670683E+003  -0.3986298E+003
  -0.5034097E+003  -0.4302858E+003
  -0.3967111E+003  -0.3546445E+003
  -0.2630956E+003  -0.2585324E+003
  -0.1602900E+003  -0.1663296E+003
  -0.7774008E+002  -0.8125775E+002
  -0.1825650E+002  -0.1840860E+002
   0.1551594E+002   0.1617134E+002
   0.3834645E+002   0.3995033E+002
   0.2555971E+002   0.2682756E+002
  -0.1288529E+002  -0.1221930E+002
  -0.4803256E+002  -0.4702033E+002
  -0.1476720E+003  -0.1538668E+003
  -0.1521035E+003  -0.1535161E+003
  -0.1437827E+003  -0.1385813E+003
  -0.8929226E+002  -0.8277458E+002
   0.9278402E+001   0.1232124E+002
   0.1057150E+003   0.1035789E+003
   0.1890482E+003   0.1850347E+003
   0.2459649E+003   0.2286861E+003
   0.2382258E+003   0.2146229E+003
   0.1706343E+003   0.1463612E+003
   0.2553104E+002   0.1835137E+002
  -0.9778845E+002  -0.1004493E+003
  -0.1419336E+003  -0.1390804E+003
  -0.3957274E+002  -0.3650034E+002
   0.8674796E+002   0.8651965E+002
   0.1326711E+003   0.1279420E+003
   0.7557071E+002   0.7227019E+002
  -0.3969032E+001  -0.4585465E+001
  -0.5710517E+002  -0.5677920E+002
  -0.1043159E+003  -0.1044952E+003
  -0.1989606E+003  -0.2001022E+003
  -0.3118470E+003  -0.3110640E+003
  -0.3899456E+003  -0.3860315E+003
  -0.3939438E+003  -0.3850439E+003
  -0.3391103E+003  -0.3284302E+003
  -0.2453367E+003  -0.2392236E+003
  -0.1471392E+003  -0.1475875E+003
  -0.9622330E+002  -0.9191491E+002
  -0.1609579E+003  -0.1271585E+003
  -0.3117335E+003  -0.2623042E+003
  -0.3945009E+003  -0.3610917E+003
  -0.3389323E+003  -0.3358918E+003
  -0.1964198E+003  -0.2021767E+003
  -0.8558858E+002  -0.8776991E+002
  -0.2565596E+002  -0.2644402E+002
   0.4469035E+001   0.4777295E+001
   0.2259321E+002   0.2594328E+002
  -0.1878324E+002  -0.1584760E+002
  -0.9440128E+002  -0.9990755E+002
  -0.1445484E+003  -0.1534154E+003
  -0.3150365E+003  -0.3193471E+003
  -0.2879017E+003  -0.2867905E+003
  -0.2172234E+003  -0.2096932E+003
  -0.1169374E+003  -0.1109939E+003
  -0.5682912E+001  -0.3225377E+001
   0.6432339E+002   0.6453563E+002
   0.1230806E+003   0.1195598E+003
   0.1934567E+003   0.1703792E+003
   0.2301884E+003   0.2000415E+003
   0.1768056E+003   0.1511917E+003
   0.2310273E+002   0.1618351E+002
  -0.1261454E+003  -0.1299311E+003
  -0.1909809E+003  -0.1792711E+003
  -0.1299649E+003  -0.1022844E+003
  -0.3404222E+002  -0.5004311E+001
  -0.6164718E+001   0.2944922E+001
  -0.4305222E+002  -0.4348395E+002
  -0.8187088E+002  -0.8218378E+002
  -0.1013637E+003  -0.1016777E+003
  -0.1541374E+003  -0.1558594E+003
  -0.2281553E+003  -0.2305761E+003
  -0.2624939E+003  -0.2646581E+003
  -0.2027282E+003  -0.2140366E+003
  -0.1082502E+003  -0.1274546E+003
  -0.4391455E+002  -0.6037765E+002
  -0.1988434E+002  -0.2713654E+002
  -0.2411014E+002  -0.2404926E+002
  -0.3151074E+002  -0.3088317E+002
  -0.4347546E+002  -0.4112607E+002
  -0.1401364E+003  -0.1276484E+003
  -0.2604310E+003  -0.2538401E+003
  -0.3609723E+003  -0.3617594E+003
  -0.3287337E+003  -0.3256648E+003
  -0.2500572E+003  -0.2412303E+003
  -0.1463526E+003  -0.1384788E+003
  -0.6711479E+002  -0.6590783E+002
  -0.2671798E+002  -0.2718443E+002
  -0.7075012E+002  -0.6837219E+002
  -0.1855814E+003  -0.1913938E+003
  -0.2971882E+003  -0.3063434E+003
  -0.3543667E+003  -0.3555256E+003
  -0.3127023E+003  -0.3128397E+003
  -0.2336796E+003  -0.2253259E+003
  -0.1440752E+003  -0.1345760E+003
  -0.8245419E+002  -0.7494159E+002
  -0.5245024E+002  -0.5102938E+002
  -0.2022338E+002  -0.1983552E+002
   0.3757520E+002   0.2560754E+002
   0.8474026E+002   0.6587376E+002
   0.4020323E+002   0.2562335E+002
  -0.9662189E+002  -0.9080850E+002
  -0.2619407E+003  -0.2516834E+003
  -0.3468131E+003  -0.3093277E+003
  -0.3390274E+003  -0.2801297E+003
  -0.2843057E+003  -0.2292163E+003
  -0.2255832E+003  -0.2125786E+003
  -0.1990049E+003  -0.1996065E+003
  -0.1731947E+003  -0.1742709E+003
  -0.1786680E+003  -0.1803424E+003
  -0.2094381E+003  -0.2119163E+003
  -0.2111922E+003  -0.2136721E+003
  -0.1127130E+003  -0.1155606E+003
   0.6144955E+002   0.5079636E+002
   0.1937492E+003   0.1748732E+003
   0.2182916E+003   0.1950985E+003
   0.1449688E+003   0.1289334E+003
   0.4030073E+002   0.4095788E+002
