#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.3272871E+001   0.6419467E+002   0.1080801E+001   0.1205505E+002  -0.8654938E+001   0.1696385E+001  -0.5546086E+002   0.1071874E+003   0.2158424E+002   0.9656426E+001   0.1083386E+005
   0.6136340E+001   0.6743059E+002  -0.2917504E+001  -0.3303506E+001  -0.4830248E+001   0.8578975E+001  -0.8955003E+001   0.5455162E+002   0.2108577E+002   0.2239186E+002   0.4457819E+004
  -0.8687337E+002   0.1893324E+003  -0.3025997E+002  -0.1862393E+002   0.1333863E+001   0.2390765E+002  -0.6640896E+002   0.1128466E+003  -0.3083925E+000  -0.8584790E+002   0.3368623E+005
  -0.8885725E+001   0.3252645E+002  -0.1169533E+001   0.1551407E+002  -0.2752277E+000   0.1897239E+002  -0.2948440E+002   0.1792359E+002   0.2395614E+002   0.1479519E+002   0.2884397E+004
  -0.3368291E+001   0.2278883E+002   0.1744208E+002   0.1438443E+002  -0.2199890E+001   0.5397846E+001   0.2711527E+002  -0.1896056E+002   0.1081928E+002   0.5251101E+001   0.1899629E+004
   0.2015639E+002   0.6840850E+002   0.2084844E+002  -0.4559336E+002  -0.1679309E+002   0.2718528E+002   0.4221522E+002  -0.2827651E+002   0.1107055E+002   0.1443384E+002   0.2990773E+004
   0.6267318E+002   0.6608054E+002   0.1808496E+002  -0.4095342E+002  -0.5835779E+002   0.3268682E+002   0.3050739E+002   0.3963072E+002   0.3329165E+002   0.3760704E+002   0.1208167E+005
   0.9735429E+002   0.6923608E+002   0.2955948E+002  -0.6878872E+002  -0.7160354E+002   0.1442126E+002   0.4206709E+002   0.8168794E+002   0.4071435E+002   0.6646509E+002   0.2197382E+005
   0.3858259E+002   0.2463223E+002   0.7577299E+001  -0.1188479E+002  -0.1974691E+002   0.2851967E+002  -0.2498531E+002   0.3235413E+002   0.3062189E+002   0.4945757E+002   0.4086484E+004
  -0.6819039E+002  -0.1608716E+002  -0.3265882E+002   0.8487588E+001  -0.2193265E+001   0.2215912E+002  -0.8658934E+002  -0.4959753E+002   0.2356182E+002  -0.4682184E+002   0.1199451E+005
  -0.6268295E+002  -0.2435716E+002  -0.5383483E+002   0.6188411E+001   0.1134623E+002   0.9288684E+001  -0.8457465E+002  -0.8304281E+002  -0.6785824E+001  -0.5812254E+002   0.1544134E+005
  -0.4310502E+002  -0.4791710E+002  -0.4088461E+002   0.7153353E+001   0.1976556E+002  -0.2080011E+001   0.3961067E+002   0.6619090E+001   0.2631731E+002   0.2977848E+001   0.3780320E+004
  -0.2249685E+002  -0.4396623E+002  -0.2068194E+002   0.2220094E+002   0.2066854E+002  -0.1367412E+002  -0.3363414E+001   0.1023869E+002   0.1369853E+002   0.1187021E+002   0.1605834E+004
  -0.2294078E+002  -0.1732923E+002  -0.9333576E+001   0.3005424E+002  -0.9800217E+001  -0.3729173E+002  -0.1581718E+002   0.2781390E+002   0.3790702E+002   0.5166027E+001   0.2492528E+004
   0.1126292E+002  -0.3951292E-001  -0.8186685E+001   0.8268606E-001  -0.1021002E+002  -0.1924104E+002   0.6395993E+002   0.6307048E+002   0.3530441E+002   0.3635730E+002   0.3552720E+004
