#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.1289308E+001   0.1772451E+002   0.6678598E+001   0.3725077E+001  -0.1134423E+002   0.4265316E+001  -0.2952551E+002   0.4829641E+002   0.2280049E+002   0.1016695E+002   0.2488161E+004
  -0.1296392E+002   0.1573092E+002   0.8188880E+001  -0.1035252E+001  -0.1121724E+002   0.1036662E+002  -0.2603345E+002   0.2412523E+002   0.2776450E+002   0.3583345E+001   0.1922517E+004
  -0.1414940E+002   0.1333341E+002   0.1011055E+002  -0.6439300E+001  -0.1216917E+002   0.1801079E+002  -0.1272942E+002   0.1032837E+001   0.2814713E+002   0.1828563E+001   0.1347964E+004
  -0.6149755E+001   0.1750490E+002   0.1320957E+002  -0.8280398E+001  -0.2298927E+002   0.2265316E+002  -0.2540226E+002  -0.1244298E+002   0.2439013E+002  -0.4748892E+001   0.1322688E+004
   0.2874546E+001   0.2223650E+002   0.1640226E+002  -0.4560843E+001  -0.3145973E+002   0.2509959E+002  -0.1314427E+002  -0.1413483E+002   0.1235206E+002  -0.1623312E+002   0.1284347E+004
   0.1558330E+002   0.2419318E+002   0.1976055E+002  -0.4455577E+001  -0.3753846E+002   0.2425641E+002   0.8298335E+001  -0.1098551E+002   0.5925896E+001  -0.1602927E+002   0.2277941E+004
   0.3524218E+002   0.2192193E+002   0.1955828E+002  -0.2160050E+002  -0.4046629E+002   0.2408095E+002   0.1990047E+002  -0.9017548E+001   0.1262691E+001  -0.3961417E+001   0.3767896E+004
   0.3521358E+002   0.1447145E+002   0.1384767E+002  -0.3295331E+002  -0.2719885E+002   0.1572901E+002   0.4138471E+001  -0.1143464E+002   0.1858406E+001   0.9873140E+001   0.2292496E+004
   0.1046365E+002   0.7153697E+001  -0.2305112E+000  -0.2779691E+002  -0.7683570E+001   0.6028427E+001  -0.2427769E+002   0.3972796E+000   0.2876676E+001   0.5656755E+001   0.7001762E+003
  -0.1773410E+002  -0.2548296E+001  -0.1785670E+002  -0.1635017E+002   0.1843009E+001  -0.2498344E+000  -0.2060234E+002   0.5402837E+001   0.8179642E+001  -0.7711449E+001   0.1296381E+004
  -0.2396533E+002  -0.6919383E+001  -0.2074933E+002  -0.2725969E+001   0.8272112E+001  -0.3011463E+001  -0.1459886E+002   0.1904692E+001   0.1048684E+002  -0.5206378E+001   0.1415579E+004
  -0.3224300E+002  -0.2245191E+001  -0.1043047E+002   0.8996216E+001   0.6713217E+001  -0.1220999E+002  -0.1611691E+002   0.4789677E+001   0.1858174E+002  -0.6948043E+001   0.1816568E+004
  -0.1840350E+002  -0.1199591E+001  -0.9145747E+001   0.4278047E+001   0.5871026E+001  -0.1279132E+002   0.7578771E+001   0.1002865E+002   0.2030828E+002   0.7775806E+001   0.7752116E+003
  -0.9248159E+001   0.1228342E+001  -0.6607235E+001   0.3810689E+001   0.7694483E+001  -0.1427937E+002   0.1521255E+002   0.1921767E+002   0.2096498E+002   0.1941130E+002   0.5205793E+003
  -0.9546299E+001   0.3993865E+001  -0.4116954E+001   0.8327884E+001   0.9081932E+001  -0.1512373E+002   0.1876935E+002   0.3499061E+002   0.2481758E+002   0.2435322E+002   0.9724381E+003
  -0.5076328E+001   0.9543025E+001  -0.3769003E+001   0.2676075E+001   0.9865359E+001  -0.9562654E+001   0.9506783E+002   0.7117017E+002   0.1849356E+002   0.2328260E+002   0.6424547E+004
   0.2259001E+002   0.2248006E+002  -0.6144627E+001  -0.3792888E+001   0.3557698E+001  -0.6101514E+001   0.1959062E+003   0.1680011E+003   0.6556667E+001   0.3270437E+002   0.3149450E+005
   0.2098049E+002  -0.3471092E+001   0.7297375E+000   0.2080208E+002  -0.2920541E+002  -0.6602577E+001  -0.7995975E+002   0.2921005E+003   0.2852979E+002   0.2030487E+002   0.4601305E+005
   0.2028109E+002  -0.1737396E+002   0.3318351E+001   0.1030654E+002  -0.3561022E+002   0.1000149E+001  -0.3967530E+002   0.2765897E+003   0.1263092E+002  -0.2698222E+001   0.4105048E+005
   0.2794083E+002  -0.7279448E+001   0.6454752E+001   0.7291978E+001  -0.2004566E+002   0.2893039E+001  -0.5443517E+002   0.1872481E+003  -0.7392125E+001   0.5030446E+000   0.2046496E+005
   0.1370386E+002  -0.2856342E+001   0.4513041E+000   0.8531562E+001  -0.9498724E+001  -0.1208349E+000  -0.2553916E+002   0.1059291E+003  -0.4847955E+001  -0.6428189E+000   0.6229882E+004
   0.1140794E+002  -0.5798438E+001  -0.2861496E+001   0.7661223E+001  -0.2438173E+001  -0.2242363E+001   0.4954446E+001   0.5270336E+002  -0.6800435E+001   0.2169336E+001   0.1457845E+004
   0.1272025E+002  -0.7713407E+001  -0.4915825E+001   0.5270619E+001   0.2585194E+001  -0.4499432E+001   0.1003705E+002   0.1378829E+002  -0.6671726E+001   0.8633720E+001   0.2473914E+003
   0.6450742E+001  -0.1196236E+002  -0.7919029E+001   0.6392081E+001   0.1356347E+001  -0.5959538E+001   0.1892252E+002  -0.3693815E+001   0.5117252E+001   0.1292434E+002   0.1366045E+003
   0.7768311E+001  -0.1844392E+002  -0.8973598E+001   0.1204868E+002  -0.9939152E+000  -0.3469574E+001   0.3108203E+002  -0.6639113E+001   0.2088187E+002   0.2765627E+002   0.5583644E+003
   0.1081137E+002  -0.1890761E+002  -0.8497528E+001   0.1522254E+002   0.6843922E+000   0.2509721E+001   0.1014680E+002  -0.1228834E+002   0.3231718E+002   0.4381294E+002   0.5778568E+003
  -0.4293779E+002  -0.2624832E+002  -0.9902908E+001  -0.5918003E+001   0.1093172E+002   0.9523703E+001  -0.3154855E+002  -0.2568780E+002   0.2770100E+002  -0.4305075E+001   0.4231411E+004
  -0.5684369E+002  -0.2134317E+002  -0.8074304E+001  -0.3501645E+002   0.1328947E+002   0.6524403E+001   0.1334360E+002  -0.2061676E+002   0.3011275E+002  -0.1344147E+002   0.5955752E+004
  -0.4098172E+002  -0.9916011E+001  -0.3655640E+001  -0.3072977E+002   0.1464336E+002   0.4867604E+001   0.2492619E+002  -0.1741762E+002   0.1532452E+002  -0.1101383E+002   0.3219345E+004
  -0.1065536E+002  -0.4859009E+001  -0.5255591E+001  -0.1770341E+002   0.1128754E+002   0.3030184E+001   0.2978764E+002  -0.3306240E+001   0.2673270E+001   0.3305442E+001   0.7999298E+003
  -0.1452619E+002  -0.3621221E+001  -0.7768844E+001  -0.3722864E+002   0.2104869E+000  -0.2195770E+001   0.8954280E+002   0.1857290E+002  -0.7255702E+001  -0.2157140E+002   0.4420542E+004
   0.1777479E+002  -0.1678198E+001  -0.9252668E+001   0.1360577E+002  -0.8255722E+001  -0.3907519E+001   0.7849972E+002   0.3870275E+002  -0.2618840E+002  -0.1666933E+002   0.4051374E+004
