#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.5403445E+000   0.2390543E+002   0.1698668E+002  -0.8751263E+001   0.1382400E+001   0.5866777E+001  -0.7637866E+002   0.1318771E+003   0.7352810E+000   0.1577336E+001   0.1136714E+005
  -0.5016508E+001   0.2828228E+002   0.2218990E+002  -0.1201221E+002  -0.3087507E+001   0.8299971E+001  -0.5300102E+002   0.9290487E+002   0.9102209E+001   0.9981943E+000   0.5845447E+004
  -0.7892187E+001   0.2780593E+002   0.3092503E+002  -0.1448090E+002  -0.1197229E+002   0.1081351E+002  -0.2440092E+002   0.1474351E+002   0.1942995E+002  -0.4345309E+000   0.1019723E+004
  -0.1566581E+002   0.2808520E+002   0.3801897E+002  -0.1366467E+002  -0.2006516E+002   0.1531774E+002  -0.2482475E+002  -0.5506880E+002   0.3439579E+002  -0.1335177E+001   0.2811598E+004
  -0.1293545E+002   0.2689819E+002   0.3818656E+002  -0.1220862E+002  -0.2704359E+002   0.2364506E+002  -0.1086039E+002  -0.9748834E+002   0.3865505E+002  -0.1323993E+001   0.5599977E+004
   0.4439281E+001   0.2592498E+002   0.3167607E+002  -0.3000621E+002  -0.3659771E+002   0.3032028E+002   0.1548590E+002  -0.9590468E+002   0.3058349E+002  -0.1574942E+001   0.5564733E+004
   0.1264781E+002   0.2273680E+002   0.1831944E+002  -0.4219474E+002  -0.3868044E+002   0.2781231E+002   0.2708063E+002  -0.6537394E+002   0.2438482E+002  -0.1647803E+001   0.4175185E+004
   0.1320860E+002   0.2170111E+002   0.2646036E+001  -0.3639806E+002  -0.2210704E+002   0.1745275E+002   0.8829531E+001  -0.5193457E+002   0.7552015E+001  -0.1346419E+001   0.1487959E+004
   0.9470474E+001   0.2291841E+002  -0.8647114E+001  -0.1904951E+002  -0.6412361E+001   0.8146478E+001  -0.2467871E+002  -0.3582978E+002  -0.3646539E+001  -0.5884258E+000   0.1089962E+004
  -0.5249139E+001   0.1754730E+002  -0.1543558E+002  -0.2638364E+001   0.9475984E+001   0.7238324E+000  -0.4752444E+002  -0.2966126E+002  -0.3926263E+001   0.3005823E+000   0.2644540E+004
