#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.2843424E+002   0.6768074E+002   0.7154647E+000  -0.6147779E+002   0.6268523E+002  -0.1380409E+002  -0.4979328E+003   0.7166195E+003  -0.1004585E+003  -0.9339020E+001   0.3854073E+006
  -0.4580539E+002   0.1738816E+003  -0.1348371E+002  -0.4777779E+002   0.1134493E+002   0.6026278E+001   0.1098238E+003  -0.6497389E+002   0.1498811E+002  -0.1947235E+002   0.1665429E+005
  -0.5728851E+001   0.2010065E+003  -0.2397857E+002  -0.2699706E+002   0.6838257E+002  -0.1877525E+001   0.1295366E+003   0.1324365E+002  -0.6008911E+002   0.2564609E+001   0.2909300E+005
  -0.5967897E+002   0.8338219E+002   0.1737391E+002   0.3906601E+002   0.3230423E+002  -0.4448372E+002  -0.3133029E+003   0.2762907E+003   0.4913626E+002   0.2176152E+002   0.8501265E+005
  -0.3852792E+002  -0.7636007E+001   0.3518699E+002  -0.3791767E+002   0.7796447E+002   0.8936262E+001   0.2102004E+003  -0.3343334E+003  -0.5921757E+002  -0.1978102E+002   0.9502586E+005
  -0.8366720E+001   0.3344349E+002   0.3006069E+002  -0.1199486E+003  -0.3654143E+002   0.5818479E+002   0.1172028E+002  -0.6164517E+002   0.3190615E+002  -0.1300200E+002   0.6987313E+004
   0.1114668E+003   0.1141887E+003  -0.2054137E+002  -0.7820778E+002   0.6065322E+002   0.5938020E+002   0.2717375E+003   0.4648667E+003  -0.1690445E+003   0.3075570E+001   0.2142910E+006
   0.6537613E+002  -0.6328271E+002   0.3264942E+002  -0.1507217E+003   0.5061810E+002   0.3613978E+002   0.1539270E+003   0.4613483E+003  -0.1184207E+003  -0.2426436E+001   0.1849092E+006
   0.1929305E+003  -0.1373122E+003   0.1861136E+003   0.9509778E+002   0.1291226E+002   0.1249127E+003  -0.3231785E+003   0.2909456E+003  -0.1885554E+003   0.1728729E+002   0.1695959E+006
  -0.1757557E+003   0.2702336E+002  -0.7768115E+002   0.7775659E+002   0.3511167E+002   0.4209308E+001  -0.1263938E+003  -0.4416885E+002   0.1347474E+003  -0.5896630E+001   0.7737925E+005
  -0.7135404E+002  -0.5543132E+001  -0.7233759E+002   0.5978465E+002   0.6801206E+002   0.2069727E+001  -0.1916805E+003  -0.1575121E+003   0.4346107E+001   0.1004125E+001   0.5814061E+005
  -0.2121631E+002  -0.1199203E+002  -0.4105366E+002   0.6176324E+002   0.5112846E+002   0.2798268E+002   0.2299360E+002   0.4912262E+002  -0.2685106E+002   0.3061092E+001   0.8156391E+004
  -0.2527844E+002  -0.3955289E+002  -0.4216930E+002   0.4495392E+002   0.7115429E+002  -0.4413369E+001  -0.8826804E+001  -0.8288306E+000  -0.4521468E+002   0.6611769E+000   0.9074782E+004
  -0.4794359E+002  -0.1566902E+002  -0.2145896E+002   0.1684261E+002  -0.2844554E+001  -0.5060095E+002  -0.2393993E+002   0.4915278E+002   0.4922167E+002  -0.1566482E+001   0.5760901E+004
  -0.7845526E+001  -0.4128701E+002  -0.3189218E+002  -0.1220917E+002  -0.2903877E+002  -0.4097321E+002   0.3495732E+003   0.2546256E+003   0.3304654E+002  -0.3837762E+001   0.7670719E+005
  -0.2437947E+002  -0.4301956E+002  -0.2071724E+002  -0.7716393E+002   0.9224040E+001  -0.1706361E+002   0.2606725E+003  -0.6989777E+002   0.1831021E+002   0.3154783E+001   0.4080383E+005
  -0.6897650E+002   0.4794435E+002  -0.5074855E+001   0.2121925E+001   0.8056277E+002  -0.2318624E+002   0.9867854E+001   0.2422480E+002  -0.1120621E+002   0.3800653E+000   0.1263899E+005
  -0.6410290E+002   0.1099758E+003   0.3494922E+001   0.1276930E+002   0.8286131E+002  -0.2407454E+002   0.6913002E+001   0.4392794E+002  -0.1773313E+002   0.1025283E+001   0.1907371E+005
  -0.7266283E+001   0.1588095E+003   0.1375491E+002   0.2083987E+002   0.2727091E+002  -0.1106058E+002  -0.4074390E+002   0.3387838E+002  -0.1978801E+002   0.2166165E+000   0.1794952E+005
   0.8458432E+002   0.1808051E+003   0.2139143E+002   0.1652823E+002  -0.6574677E+002   0.7946470E+001  -0.5370919E+002   0.6996706E+002  -0.1904005E+002  -0.2024886E+000   0.3486735E+005
   0.6917247E+002   0.8986369E+002   0.5469362E+002   0.2653928E+002  -0.2705548E+002   0.3498578E+002  -0.1206418E+003   0.1003939E+003  -0.3900568E+002   0.3111304E+001   0.2514828E+005
   0.2433357E+003   0.1716509E+003   0.2332511E+003   0.1393145E+003   0.1320009E+003   0.1098630E+003  -0.5609269E+003  -0.2085592E+003  -0.3868232E+003  -0.1148662E+002   0.3331306E+006
   0.2826431E+002  -0.3260807E+002  -0.5658765E+002   0.3725874E+002   0.6771402E+002   0.7531996E+001   0.1055211E+003  -0.1289271E+003  -0.9391261E+002   0.2065720E+001   0.2277865E+005
   0.4224898E+002  -0.5701244E+002  -0.6756508E+002   0.4515892E+001   0.2760937E+003   0.1417280E+003   0.1560920E+003  -0.2949387E+003  -0.2901473E+003   0.2819547E+002   0.1789664E+006
  -0.1225629E+002   0.3135589E+001  -0.5608438E+002  -0.4513635E+002   0.8231358E+002  -0.2423973E+002  -0.1613176E+003  -0.9039843E+000  -0.5314623E+002   0.1691107E+002   0.3448488E+005
  -0.6505948E+002  -0.1058313E+003  -0.1438932E+003   0.8112632E+002  -0.8692646E+002   0.3744462E+002   0.9962584E+002  -0.3277727E+002   0.1475468E+003  -0.4439142E+001   0.3484829E+005
  -0.6392647E+002  -0.1406644E+003  -0.7664631E+002   0.1444367E+003  -0.1077521E+003   0.1043712E+003   0.2929353E+003  -0.2938062E+003   0.1736188E+003   0.1940294E+001   0.8717973E+005
  -0.9895977E+002  -0.1370514E+003  -0.3593044E+002  -0.1564300E+003   0.3889119E+002   0.1756232E+002  -0.6340577E+002  -0.3585253E+003   0.6156770E+002   0.1499124E+001   0.1212228E+006
  -0.4577403E+002   0.2766971E+002   0.6278680E+002  -0.2884370E+003   0.1981954E+002  -0.2686874E+001  -0.5115804E+003  -0.7576167E+002   0.1929724E+002  -0.6657254E+001   0.1406304E+006
