#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.1267537E+002   0.7288335E+002   0.2776126E+001   0.2740604E+002  -0.2071199E+002  -0.1652498E+001  -0.1344295E+003   0.2095617E+003   0.1714669E+002  -0.1624068E+002   0.3610415E+005
  -0.1289011E+002   0.1162208E+003  -0.7518754E+001  -0.6568361E+001  -0.1450137E+001   0.8382556E+001  -0.2006141E+002   0.7312945E+002   0.1757331E+002   0.3233068E+001   0.1018786E+005
  -0.8003626E+002   0.2292371E+003  -0.4960039E+002  -0.1436011E+002  -0.6404791E+001   0.2918404E+002  -0.5172458E+002   0.1210234E+003  -0.1754259E+002  -0.1039836E+003   0.4265094E+005
  -0.3777464E+001   0.2968157E+002  -0.3810185E+000   0.8628306E+001  -0.6608227E+000   0.2637231E+002  -0.4030673E+002   0.2782884E+002   0.2612433E+002   0.2168604E+002   0.3570878E+004
  -0.1621392E+002   0.2384897E+002   0.2186368E+002   0.2150508E+002  -0.3880544E+001  -0.8153465E+000   0.4537443E+002  -0.3866897E+002   0.5751335E+001  -0.1434313E+002   0.4310935E+004
   0.3638964E+002   0.7715052E+002   0.1335279E+002  -0.5521188E+002  -0.4090018E+002   0.3322224E+002   0.2571881E+002  -0.2027586E+002   0.2346547E+002   0.1895493E+002   0.4515647E+004
   0.7962061E+002   0.1185135E+003   0.1390571E+001  -0.4842677E+002  -0.9597559E+002   0.4169373E+002   0.3749656E+002   0.7438349E+002   0.3096048E+002   0.1460550E+002   0.2638734E+005
   0.9260278E+002   0.7142438E+002   0.2321820E+002  -0.7393826E+002  -0.9691034E+002   0.7597796E+001   0.4486756E+002   0.1193119E+003   0.3450582E+002   0.3019827E+002   0.2922760E+005
   0.4080190E+002   0.9791082E+001   0.1909831E+002   0.7402319E+000  -0.2471370E+002   0.3355130E+002  -0.3661084E+002   0.4161884E+002   0.2532550E+002   0.4141369E+002   0.5379319E+004
  -0.8179221E+002  -0.1532595E+002  -0.3201576E+002   0.1496279E+002  -0.1347757E+002   0.3073195E+002  -0.7082164E+002  -0.3892992E+002   0.3865527E+002  -0.5661451E+002   0.1261887E+005
  -0.5594994E+002  -0.3875744E+002  -0.4165675E+002   0.6418406E+001   0.1330566E+002   0.8990735E+001  -0.1139226E+003  -0.1174097E+003  -0.6840066E+001  -0.4948434E+002   0.2104070E+005
  -0.4460215E+002  -0.5048362E+002  -0.3804337E+002   0.8164656E+001   0.2186943E+002  -0.1876220E+001   0.6227598E+002   0.2852398E+002   0.2986967E+002   0.7136948E+001   0.4886952E+004
