 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.3530648E+002   0.3553572E+002
   0.8287229E+002   0.9002275E+002
   0.1166910E+003   0.1217880E+003
   0.8904225E+002   0.9632713E+002
   0.7748315E+001   0.9728174E+001
  -0.1526422E+002  -0.1508835E+002
  -0.2616629E+002  -0.2630134E+002
  -0.4122057E+002  -0.4139268E+002
  -0.6097839E+002  -0.6204958E+002
  -0.6829702E+002  -0.6980235E+002
  -0.4487003E+002  -0.4847403E+002
  -0.2285639E+001  -0.4958156E+001
   0.3358215E+002   0.3309003E+002
   0.5324395E+002   0.5298290E+002
   0.6167530E+002   0.6190239E+002
   0.5394849E+002   0.5296453E+002
   0.2079099E+002   0.1548898E+002
  -0.1425942E+003  -0.1681368E+003
  -0.3052300E+003  -0.3011939E+003
  -0.4207662E+003  -0.4243663E+003
  -0.2764469E+003  -0.2904269E+003
  -0.1301917E+003  -0.1343542E+003
  -0.2705148E+002  -0.2746246E+002
  -0.9380801E+001  -0.8779233E+001
  -0.2029915E+002  -0.1891896E+002
  -0.4176112E+002  -0.4116521E+002
  -0.4599780E+002  -0.4663687E+002
  -0.4971012E+002  -0.5043326E+002
  -0.7554824E+002  -0.7574573E+002
  -0.7592407E+002  -0.7590169E+002
  -0.5914289E+001  -0.7040523E+001
   0.1208019E+003   0.1195164E+003
   0.2285166E+003   0.2293072E+003
   0.3078902E+003   0.3086069E+003
   0.3217629E+003   0.3223257E+003
   0.2835460E+003   0.2932903E+003
   0.2032537E+003   0.2171525E+003
   0.1418687E+003   0.1485641E+003
   0.8268859E+002   0.8327951E+002
   0.4465404E+002   0.4249318E+002
   0.8782201E+002   0.9266161E+002
   0.1266741E+003   0.1417880E+003
   0.1096923E+003   0.1175779E+003
   0.4531841E+002   0.5173574E+002
  -0.1798427E+002  -0.1890909E+002
  -0.2120317E+002  -0.2167147E+002
  -0.3006355E+002  -0.3056773E+002
  -0.5114102E+002  -0.5333001E+002
  -0.8062797E+002  -0.8541537E+002
  -0.8720625E+002  -0.9183089E+002
  -0.5117848E+002  -0.5662267E+002
   0.5252562E+001   0.2525406E+001
   0.4302304E+002   0.4357604E+002
   0.5887158E+002   0.5922695E+002
   0.6848063E+002   0.6845694E+002
   0.7545579E+002   0.7752336E+002
   0.7596100E+002   0.8253711E+002
  -0.1546088E+002  -0.2752255E+002
  -0.1612706E+003  -0.1686636E+003
  -0.3218701E+003  -0.3162489E+003
  -0.3209827E+003  -0.3239366E+003
  -0.2230534E+003  -0.2317084E+003
  -0.9799485E+002  -0.1014958E+003
  -0.5026921E+002  -0.5121840E+002
  -0.8300869E+002  -0.8610984E+002
  -0.1213444E+003  -0.1260009E+003
  -0.1218272E+003  -0.1260871E+003
  -0.1079048E+003  -0.1103693E+003
  -0.1256835E+003  -0.1292100E+003
  -0.1373708E+003  -0.1439127E+003
  -0.5404459E+002  -0.5967790E+002
   0.1171088E+003   0.1156867E+003
   0.2696007E+003   0.2735521E+003
   0.3448359E+003   0.3558932E+003
   0.3452468E+003   0.3672125E+003
   0.2914713E+003   0.3174360E+003
   0.2073636E+003   0.2226328E+003
   0.1456846E+003   0.1569100E+003
   0.1048151E+003   0.1113437E+003
   0.8061746E+002   0.8288984E+002
   0.7939311E+002   0.8502330E+002
   0.9806437E+002   0.1147592E+003
   0.7977118E+002   0.9303818E+002
   0.2885999E+002   0.3492040E+002
  -0.1488750E+002  -0.1668839E+002
  -0.2207122E+002  -0.2276101E+002
  -0.4605162E+002  -0.4894017E+002
  -0.8905318E+002  -0.9554708E+002
  -0.1164236E+003  -0.1216917E+003
  -0.9627169E+002  -0.9817952E+002
  -0.3408313E+002  -0.3498508E+002
   0.2895302E+002   0.2972081E+002
   0.6291575E+002   0.6632164E+002
   0.7017218E+002   0.7372193E+002
   0.7092575E+002   0.7134324E+002
   0.7888870E+002   0.7993570E+002
   0.9141871E+002   0.9947275E+002
   0.8331463E+002   0.9239052E+002
  -0.6434050E+001  -0.1210357E+002
  -0.1460510E+003  -0.1593352E+003
  -0.2870035E+003  -0.2973072E+003
  -0.3082198E+003  -0.3166384E+003
  -0.2227981E+003  -0.2358302E+003
  -0.1188818E+003  -0.1216472E+003
  -0.1348039E+003  -0.1349854E+003
  -0.1970353E+003  -0.1985093E+003
  -0.1912937E+003  -0.1937493E+003
  -0.1398643E+003  -0.1479210E+003
  -0.9549424E+002  -0.1045508E+003
  -0.9588278E+002  -0.1033611E+003
  -0.5297371E+002  -0.6107636E+002
   0.6161334E+002   0.5646270E+002
   0.2431667E+003   0.2541291E+003
   0.3264303E+003   0.3492905E+003
   0.3186601E+003   0.3458034E+003
   0.2267208E+003   0.2462424E+003
   0.1625510E+003   0.1812532E+003
   0.1321250E+003   0.1480245E+003
   0.1147064E+003   0.1213273E+003
   0.9037511E+002   0.9062017E+002
   0.5739284E+002   0.5699233E+002
   0.5536996E+002   0.5682947E+002
   0.4637543E+002   0.4869165E+002
   0.2117039E+002   0.2285641E+002
  -0.1056907E+002  -0.1135547E+002
  -0.5087721E+002  -0.5363053E+002
  -0.1052347E+003  -0.1097270E+003
  -0.1301849E+003  -0.1333152E+003
  -0.9805481E+002  -0.1010047E+003
  -0.3072689E+002  -0.3414982E+002
   0.3370750E+002   0.3240011E+002
   0.8692568E+002   0.8809828E+002
   0.1078531E+003   0.1127914E+003
   0.9825044E+002   0.1059678E+003
   0.7908405E+002   0.8165627E+002
   0.7665753E+002   0.7656095E+002
   0.8435178E+002   0.8610047E+002
   0.8754833E+002   0.9342419E+002
   0.6809762E+002   0.7054637E+002
   0.6279067E+001  -0.1613520E+001
  -0.1368215E+003  -0.1625606E+003
  -0.3045860E+003  -0.3258601E+003
  -0.3318819E+003  -0.3440908E+003
  -0.2309172E+003  -0.2334981E+003
  -0.1994016E+003  -0.1889927E+003
  -0.2707868E+003  -0.2674872E+003
  -0.2530839E+003  -0.2602307E+003
  -0.1179468E+003  -0.1338460E+003
   0.1827953E+002   0.1376424E+002
   0.4293428E+002   0.4138942E+002
   0.2917160E+002   0.2768875E+002
  -0.1036028E+002  -0.1609076E+002
   0.1100223E+003   0.1171219E+003
   0.1858193E+003   0.2023135E+003
   0.2247441E+003   0.2462580E+003
   0.1283553E+003   0.1504889E+003
   0.1094583E+003   0.1270179E+003
   0.1143340E+003   0.1250638E+003
   0.1082708E+003   0.1079595E+003
   0.7934271E+002   0.7859326E+002
  -0.1519771E+002  -0.1720985E+002
  -0.2321694E+002  -0.2446341E+002
  -0.1705854E+002  -0.1759932E+002
  -0.1626436E+002  -0.1620576E+002
  -0.3280838E+002  -0.3273384E+002
  -0.5999861E+002  -0.6035454E+002
  -0.6939900E+002  -0.7218654E+002
  -0.4025514E+002  -0.4927716E+002
   0.1757657E+002   0.5762313E+001
   0.6925752E+002   0.6328292E+002
   0.1155962E+003   0.1163108E+003
   0.1695955E+003   0.1736067E+003
   0.1829937E+003   0.1869491E+003
   0.1490405E+003   0.1607721E+003
   0.9647379E+002   0.1010834E+003
   0.8099036E+002   0.8140922E+002
   0.7855927E+002   0.7847643E+002
   0.7537473E+002   0.7570849E+002
   0.6444645E+002   0.6480779E+002
   0.4214085E+002   0.4140437E+002
  -0.1040827E+002  -0.2040609E+002
  -0.1848252E+003  -0.2194032E+003
  -0.3608444E+003  -0.3767747E+003
  -0.3766269E+003  -0.3563237E+003
  -0.3473863E+003  -0.3168570E+003
  -0.3308116E+003  -0.3424607E+003
  -0.2422204E+003  -0.2673918E+003
  -0.1067781E+002  -0.2124802E+002
   0.1679102E+003   0.1665612E+003
   0.1921628E+003   0.1918564E+003
   0.1197484E+003   0.1217400E+003
  -0.5852166E+002  -0.5794604E+002
  -0.7122195E+002  -0.4329467E+002
  -0.3434506E+002  -0.3817778E+001
   0.8619392E+002   0.1069248E+003
   0.5801339E+002   0.6564648E+002
   0.8317208E+002   0.9009507E+002
   0.9966787E+002   0.1000042E+003
   0.7221593E+002   0.6983464E+002
   0.2269821E+002   0.2011408E+002
  -0.1546776E+003  -0.1516479E+003
  -0.2198886E+003  -0.2112668E+003
  -0.2539755E+003  -0.2413813E+003
  -0.1840362E+003  -0.1746182E+003
  -0.1643403E+002  -0.1600274E+002
   0.1130362E+003   0.1023005E+003
   0.1465747E+003   0.1324301E+003
   0.1391812E+003   0.1305564E+003
   0.1404545E+003   0.1399754E+003
   0.1364727E+003   0.1396955E+003
   0.1525415E+003   0.1592868E+003
   0.2345006E+003   0.2523350E+003
   0.2719927E+003   0.2789814E+003
   0.2279437E+003   0.2440761E+003
   0.1302600E+003   0.1390016E+003
   0.9491971E+002   0.9617682E+002
   0.8221122E+002   0.8261330E+002
   0.6932148E+002   0.6948161E+002
   0.5378582E+002   0.5367843E+002
   0.3452002E+002   0.3406855E+002
   0.1096700E+002   0.9759964E+001
  -0.8534233E+002  -0.1090804E+003
  -0.3563661E+003  -0.3877361E+003
  -0.5329601E+003  -0.4867088E+003
  -0.5987210E+003  -0.5787930E+003
  -0.3981061E+003  -0.4322318E+003
  -0.1352135E+003  -0.1546688E+003
   0.1701181E+003   0.1710499E+003
   0.3116058E+003   0.3170482E+003
   0.3041294E+003   0.3091107E+003
   0.1900811E+003   0.1936821E+003
  -0.5662277E+002  -0.5078673E+002
  -0.1723090E+003  -0.1489146E+003
  -0.1603283E+003  -0.1516936E+003
   0.1319779E+002   0.2056238E+002
   0.3546116E+002   0.3678239E+002
   0.6050355E+002   0.6263110E+002
   0.5095448E+002   0.4913841E+002
  -0.1126436E+002  -0.1265705E+002
  -0.8938458E+002  -0.8857890E+002
  -0.3107179E+003  -0.3121328E+003
  -0.4366245E+003  -0.4351945E+003
  -0.4896991E+003  -0.5249405E+003
  -0.3069571E+003  -0.3587302E+003
   0.3966595E+002   0.3601970E+002
   0.3180697E+003   0.3450215E+003
   0.3547751E+003   0.3726888E+003
   0.2688877E+003   0.2758283E+003
   0.1809992E+003   0.1835970E+003
   0.1264598E+003   0.1271532E+003
   0.1296683E+003   0.1339457E+003
   0.2386432E+003   0.2623724E+003
   0.3494153E+003   0.3643447E+003
   0.3299523E+003   0.3473776E+003
   0.2017694E+003   0.2189094E+003
   0.1211760E+003   0.1247625E+003
   0.9277081E+002   0.9416764E+002
   0.6775557E+002   0.6831220E+002
   0.4232223E+002   0.4219592E+002
   0.1628645E+002   0.1550336E+002
  -0.1301689E+002  -0.1518381E+002
  -0.6446847E+002  -0.7607116E+002
  -0.3875966E+003  -0.4210532E+003
  -0.7346886E+003  -0.6412438E+003
  -0.8344768E+003  -0.8079316E+003
