#dalpdx  dalpdy   dalpdz
  -0.4432024E+000   0.1482449E+001   0.9982917E+000
  -0.3400261E+000   0.8505012E+000   0.5155595E+000
  -0.1064921E+001  -0.6093501E+000   0.3944114E+000
  -0.1184581E+001  -0.1263401E+001   0.5821522E+000
  -0.1251883E+001  -0.1651567E+001   0.8041673E+000
  -0.2138201E+001  -0.1335683E+001   0.1202304E+001
  -0.1079680E+001  -0.2512324E+000   0.1099004E+001
   0.2376150E+001   0.4961902E+000   0.1326461E+001
   0.3033711E+001   0.1040741E+001   0.8788265E+000
   0.3259802E+001   0.1251882E+001  -0.8623958E+000
   0.2517911E+001   0.9527283E+000  -0.2788887E+001
  -0.6678971E+000   0.3700651E+000  -0.4432286E+001
  -0.1975242E+001   0.2769897E-001  -0.6354660E+001
  -0.1557849E+001  -0.7847339E+000  -0.5674244E+001
  -0.1627382E+001  -0.1131620E+001  -0.3669149E+001
  -0.3628734E+000  -0.9638654E+000  -0.2464265E+001
   0.1078070E+000  -0.1704387E+001  -0.1590726E+000
  -0.1212893E+001  -0.2070885E+001   0.1023544E+001
  -0.1230675E+001  -0.1989787E+001   0.1215955E+001
  -0.1476374E+001  -0.1835273E+001   0.1011741E+001
  -0.2103501E+001  -0.1666120E+001   0.6402534E+000
  -0.6037573E+000  -0.1477754E+001  -0.6762557E-002
   0.7512488E+000  -0.1731006E+001  -0.5213370E+000
   0.1301225E+001  -0.2452214E+001  -0.5087833E+000
   0.1876572E+001  -0.3949220E+001  -0.3969665E+000
   0.1477655E+001  -0.4375875E+001  -0.3086054E+000
   0.9562953E+000  -0.3784450E+001  -0.9650907E-001
   0.3197351E+000  -0.3550030E+001  -0.1360068E+000
  -0.7725167E+000  -0.1806811E+001   0.1135891E-001
   0.7249307E+000  -0.8819041E+000  -0.5546048E-001
  -0.1157909E+000  -0.1028607E+001   0.3456247E+000
   0.7786924E+000  -0.1348650E+001   0.3173383E+000
   0.3512069E+000  -0.1573352E+001  -0.2040447E+000
   0.5535713E+000  -0.1342031E+001  -0.6479513E+000
   0.1064117E+001  -0.9586291E+000  -0.1433728E+001
   0.1455332E+001  -0.6588419E+000  -0.1324854E+001
   0.6117807E+000  -0.3925194E+000  -0.6216000E+000
   0.3363407E+000  -0.1625483E+000   0.2109890E+000
  -0.6221479E+000   0.4895076E+000   0.1223682E+001
  -0.2033137E+001   0.9360517E+000   0.1267019E+001
  -0.3658038E+000   0.7608982E+001   0.1299258E+001
  -0.2060146E+001   0.6750391E+001   0.7289286E+000
  -0.3088114E+001   0.4713511E+001   0.5330501E-001
  -0.3197267E+001   0.1680931E+001  -0.4505760E+000
  -0.1092742E+001  -0.2067331E+000  -0.5949022E+000
  -0.7028236E+000   0.1382468E+001  -0.2989191E+000
   0.1296777E+000   0.2586714E+001  -0.3965235E-001
   0.2893583E+001   0.3182943E+001   0.7350823E+000
