#dalpdx  dalpdy   dalpdz
   0.1484190E+000  -0.2331465E+001  -0.5531784E+000
   0.6964600E-002  -0.1700769E+001  -0.6486699E+000
   0.1271673E+001  -0.7370257E+000  -0.9254359E+000
   0.1385361E+001   0.1060374E+000  -0.8126128E+000
   0.1307362E+001   0.6275019E+000  -0.9377482E+000
   0.1444119E+001   0.4965458E-001  -0.1302879E+001
   0.5087985E+000  -0.8144929E+000  -0.1753378E+001
  -0.1728129E+001  -0.1435894E+001  -0.1552176E+001
  -0.1937577E+001  -0.1763390E+001  -0.1531321E+001
  -0.2192963E+001  -0.1466028E+001  -0.8159641E+000
  -0.1597374E+001  -0.6797465E+000   0.1462976E+000
  -0.1199420E+001  -0.1075514E+000   0.1126685E+001
   0.9989303E+000   0.4203419E+000   0.2615722E+001
   0.1541881E+001   0.1031585E+001   0.3308973E+001
   0.1626873E+001   0.1370545E+001   0.3047324E+001
   0.6065382E+000   0.1430889E+001   0.2003862E+001
   0.7503349E+000   0.1538287E+001   0.1272884E+001
   0.1177206E+001   0.1595956E+001  -0.4340269E-001
   0.1388362E+001   0.1352236E+001  -0.6388075E+000
   0.8463663E+000   0.1392953E+001  -0.6120487E+000
   0.1076335E+001   0.1775126E+001  -0.3641980E+000
   0.5040217E+000   0.1963280E+001   0.4954786E-001
  -0.3783073E+000   0.2227354E+001   0.2356974E+000
  -0.1398129E+001   0.2797684E+001   0.2488660E+000
  -0.1144655E+001   0.2669113E+001   0.1836502E+000
  -0.1693101E+001   0.1934117E+001   0.8091801E-001
  -0.3270190E+000   0.1019379E+001  -0.9895000E-001
  -0.2565642E+000   0.4797220E+000  -0.1344257E+000
   0.3921418E+000  -0.3316064E+000  -0.1822772E+000
  -0.3709970E+000  -0.3438528E+000  -0.2765920E+000
  -0.1670901E-001   0.1053931E+000  -0.4226766E+000
  -0.2023239E+000   0.1064499E+001  -0.3912313E+000
  -0.4481221E+000   0.1356909E+001  -0.1152728E+000
  -0.1180315E+001   0.1350327E+001   0.3611335E+000
  -0.7397435E+000   0.1428340E+001   0.3134368E+000
  -0.5916349E-001   0.1241903E+001   0.3156181E+000
  -0.1225508E+000   0.5213019E+000   0.3523773E+000
  -0.8125994E+000  -0.5161368E+000  -0.3438187E+000
  -0.6184627E-002  -0.1443717E+001  -0.8815010E+000
   0.7584990E+000  -0.2372325E+001  -0.9411379E+000
   0.4555890E+000  -0.3159349E+001  -0.2013053E+000
   0.1106647E+001  -0.2536312E+001  -0.1310704E+000
   0.2257945E+001  -0.1379467E+001   0.7700709E-001
   0.2209844E+001  -0.8718691E+000   0.5983797E+000
   0.1559559E+001  -0.1145812E+001   0.7146842E+000
   0.6853012E+000  -0.1586222E+001   0.2727465E+000
  -0.2970896E+000  -0.2072572E+001  -0.3135063E+000
  -0.2033228E+001  -0.2568787E+001  -0.5116746E+000
  -0.1686313E+001  -0.2169739E+001  -0.9955209E+000
  -0.9720554E+000  -0.1045054E+001  -0.8636054E+000
  -0.6225912E+000   0.2763275E-002  -0.3168440E+000
  -0.8167149E+000   0.4883969E+000   0.4903600E+000
   0.1405218E+001   0.7522458E+000   0.1715244E+001
   0.2007881E+001   0.1125564E+001   0.2340969E+001
   0.1786987E+001   0.1458941E+001   0.2199859E+001
   0.7014828E+000   0.1545443E+001   0.1440116E+001
   0.1101601E+001   0.2025140E+001   0.8533772E+000
   0.1021157E+001   0.2223473E+001  -0.1962456E+000
   0.1133959E+001   0.1799930E+001  -0.5323994E+000
   0.8848574E+000   0.1533544E+001  -0.5600145E+000
   0.1096605E+001   0.1213888E+001  -0.4170189E+000
   0.4652988E+000   0.1032625E+001  -0.3308992E-001
  -0.1127891E+000   0.8569002E+000   0.2839778E+000
  -0.5873899E+000   0.1015030E+001   0.2852880E+000
  -0.7437509E+000   0.1474819E+001   0.2372105E+000
  -0.1694118E+001   0.1890111E+001   0.2859533E+000
  -0.9927893E+000   0.1808816E+001   0.1518672E+000
  -0.5148305E+000   0.1369638E+001  -0.1647302E-001
  -0.3789642E+000   0.1323878E+001  -0.7237666E-001
  -0.6580454E+000   0.1270883E+001  -0.7825698E-001
   0.3947348E-001   0.1236562E+001  -0.1868827E+000
   0.2962879E+000   0.1242194E+001  -0.1211817E+000
  -0.4321361E+000   0.1457373E+001   0.1118407E+000
  -0.1011193E+001   0.1663278E+001   0.5561804E+000
  -0.8607514E+000   0.1716789E+001   0.5685055E+000
  -0.6183311E+000   0.1217964E+001   0.6042172E+000
  -0.1291057E+001   0.3903466E+000   0.5916669E+000
  -0.1949129E+001  -0.7612676E+000  -0.1249287E+000
  -0.1804272E+001  -0.1972783E+001  -0.6072195E+000
  -0.8163901E-001  -0.3150689E+001  -0.5894921E+000
   0.4480548E+000  -0.1337799E+001   0.3534618E+000
   0.1788465E+001  -0.1343090E+001   0.4224653E+000
   0.3207440E+001  -0.7682997E+000   0.5160741E+000
   0.1570284E+001  -0.5511029E+000   0.7394708E+000
   0.1284421E+001  -0.8517859E+000   0.8614594E+000
   0.3092616E+000  -0.1026958E+001   0.5071571E+000
  -0.4724840E+000  -0.1056192E+001   0.3550526E-001
  -0.1733188E+001  -0.5590493E+000  -0.2689620E-001
  -0.7729228E+000   0.3687034E+000  -0.5005741E+000
  -0.8250646E-002   0.1206732E+001  -0.7895693E+000
