#dalpdx  dalpdy   dalpdz
   0.2272725E+001   0.1152251E+000   0.1198033E+001
   0.2830572E+001  -0.2257572E+001   0.2069450E+001
   0.1272506E+001  -0.3997252E+001   0.1829561E+001
   0.1115310E+001  -0.1998717E+001   0.1008731E+001
   0.1972670E+001   0.2474192E+001   0.3527470E+000
   0.1103156E+001   0.3622336E+001  -0.2837566E+000
   0.1918375E+001   0.1321210E+001  -0.1004971E+001
  -0.5812073E-001  -0.2095837E+000  -0.8213977E+000
  -0.9440138E+001  -0.1363460E+001   0.6913944E-002
  -0.4423023E+001   0.1100724E+001   0.5493091E+001
   0.2815760E+001   0.3796247E+001   0.1060922E+002
   0.2264690E+001   0.5668282E+001   0.8833114E+001
   0.4483480E+001   0.3230629E+001   0.6362000E+001
   0.1143997E+000   0.1895044E+000   0.4420645E+001
  -0.2490492E+001   0.3259121E+001   0.2899141E+001
   0.2762140E+000   0.5789491E+001   0.7797523E+000
   0.2767285E+001   0.4520954E+001  -0.1496009E+001
   0.2328586E+000   0.3285151E+001  -0.1448283E+001
   0.1533441E+001   0.2822551E+001  -0.7454409E+000
   0.2253056E+001   0.1432229E+001  -0.2148078E+000
   0.1138416E+001   0.2464021E+000   0.8984246E-001
   0.5415356E+000   0.9974166E-001   0.1047199E+000
   0.1687499E+000   0.3827115E+000   0.7784106E-001
  -0.2418321E+001   0.2933941E+001   0.8063426E+000
  -0.3213286E+001   0.3769445E+001   0.1005294E+001
  -0.1608748E+000   0.1936760E+000   0.6955084E-001
   0.1033046E+001  -0.2601545E+001  -0.7475100E+000
  -0.8651132E+000  -0.2289071E+001  -0.3772460E+000
  -0.1656116E+001  -0.3106774E+000   0.2915455E+000
   0.2485887E+000   0.1661290E+001  -0.2736022E+000
  -0.2817797E+001   0.2566375E+001   0.5055007E+000
  -0.1988405E+001   0.2901584E+001   0.3296685E+001
   0.2629680E+001   0.5689081E+000   0.5174513E+001
   0.2083247E+001  -0.4406319E+001   0.2247230E+001
  -0.2987115E+001  -0.5019483E+001  -0.2133929E+000
  -0.5766594E+001  -0.1181255E+001   0.2925823E+001
  -0.7939753E+001  -0.1580345E+001   0.3337566E+001
  -0.2164230E+000  -0.3176365E+001  -0.1508332E+001
   0.8063444E+001  -0.6177659E+000  -0.4847497E+001
   0.1592272E+001   0.1292094E+001  -0.1784257E+001
   0.1504594E+000   0.2905961E+001   0.2092062E+001
   0.1308042E+000   0.1272626E+001   0.3144518E+001
   0.1228772E+001  -0.2531280E+000   0.2338369E+001
   0.3988667E+001   0.1139205E+001   0.1081518E+001
   0.3851229E+001   0.2053650E+001   0.2786975E+000
  -0.1464992E+000   0.7184624E+000   0.3842283E+000
  -0.2131509E-001  -0.3952338E+000  -0.2194281E+000
