#dalpdx  dalpdy   dalpdz
   0.6213805E+001   0.3174679E+001  -0.2565440E+001
   0.5106095E+001   0.3366468E+001  -0.3107928E+001
  -0.1789795E+001   0.2868067E+001  -0.2783157E+001
  -0.6218927E+001   0.2344214E+001  -0.5747870E+000
  -0.4387248E+001   0.1188426E+001  -0.8141407E+000
  -0.7123534E+000   0.7032961E+000  -0.1415246E+001
   0.7368782E+000   0.3435288E+000  -0.1131445E+001
   0.1702393E+001  -0.5608407E+000  -0.1573155E+001
  -0.8199156E+000  -0.1373701E+001  -0.1321014E+001
  -0.3395535E+001  -0.1408134E+001  -0.6626437E+000
  -0.5413398E+001  -0.2122184E+000  -0.1697310E+000
  -0.1543548E+001   0.2281611E+001  -0.1042560E-002
   0.5589007E+001   0.4310075E+001   0.1002896E+001
   0.9860842E+001   0.7353803E+001   0.3022467E+001
   0.8886809E+001   0.8123417E+001   0.3994993E+001
   0.5518030E+001   0.6340701E+001   0.3499652E+001
  -0.2782437E+001   0.5133606E+001   0.1867416E+001
  -0.8895452E+001   0.3001378E+001  -0.7848436E+000
  -0.8950896E+001   0.2467254E+001  -0.2499686E+001
  -0.7994318E+001   0.3158803E+001  -0.2876551E+001
  -0.3184568E+001   0.3368496E+001  -0.2110682E+001
  -0.1113570E+001   0.2990782E+001  -0.1430234E+001
  -0.3271413E+000   0.2196313E+001  -0.7216870E+000
   0.2722272E+000   0.2223395E+001  -0.1334371E+000
   0.9345632E+000   0.2289144E+001   0.8642318E+000
   0.1025571E+001   0.2521497E+001   0.2698596E+001
   0.5449315E+000   0.3615845E+001   0.3675374E+001
   0.5440185E+000   0.3891845E+001   0.3587060E+001
   0.9253602E+000   0.3324410E+001   0.2850800E+001
   0.9722339E+000   0.2862582E+001   0.1043142E+001
   0.5395076E+000   0.2125016E+001  -0.1426219E+000
  -0.7251937E+000   0.7963545E+000  -0.4403541E+000
  -0.1308697E+001   0.7034388E+000  -0.1913039E+000
  -0.1685433E+001   0.5754621E+000   0.1642054E+000
  -0.1783308E+001   0.5622121E+000   0.1451424E-001
  -0.4337846E+000   0.7588305E+000  -0.7897220E-001
  -0.5491330E+000   0.8615714E+000  -0.1584393E+000
   0.3257347E+000   0.7478651E+000  -0.1899386E+000
   0.6455707E+001   0.6184495E+000  -0.1076410E+001
   0.6559595E+001   0.1744964E+001  -0.2900984E+001
   0.6152911E+001  -0.3606101E+000  -0.2031405E+001
   0.4734733E+001  -0.1646437E+001  -0.3192105E+001
  -0.1386404E+001  -0.2973919E+001  -0.4169011E+001
  -0.7020796E+001  -0.2423150E+001  -0.2300386E+001
  -0.4313887E+001  -0.1431185E+001  -0.2744635E+001
  -0.1196067E+001  -0.9775605E+000  -0.2943931E+001
   0.4835707E+000  -0.5850397E+000  -0.2564517E+001
   0.1170236E+001   0.8268596E+000  -0.2683213E+001
  -0.1174739E+001   0.9144206E+000  -0.2247734E+001
  -0.3010174E+001   0.1106038E+001  -0.1406553E+001
  -0.3246625E+001   0.2850439E+001  -0.8856355E+000
   0.6366411E-001   0.3677114E+001  -0.8695807E+000
   0.7237871E+001   0.3656784E+001   0.2833931E+000
   0.1138790E+002   0.4452096E+001   0.2112629E+001
   0.7769316E+001   0.4859320E+001   0.3302148E+001
   0.3457354E+001   0.3707596E+001   0.3748702E+001
  -0.3597182E+001   0.3096934E+001   0.2409708E+001
  -0.9165047E+001   0.3333434E+001  -0.1137013E+000
  -0.7976130E+001   0.3663349E+001  -0.1837876E+001
  -0.6698671E+001   0.4119064E+001  -0.2537393E+001
  -0.2336976E+001   0.4967920E+001  -0.2350478E+001
