#dalpdx  dalpdy   dalpdz
  -0.8487425E+001   0.6184611E+001   0.8159039E+001
  -0.1813902E+001   0.3149565E+001   0.7004304E+001
   0.5385566E+001  -0.2486309E+001   0.3750365E+001
   0.2497555E+001   0.9673896E+000   0.4235661E+001
   0.4560527E+001   0.3400549E+001   0.3397457E+001
   0.4948473E+001   0.2344750E+001   0.1468088E+001
  -0.6119403E+001   0.1480873E+001   0.3419060E+001
   0.1667300E+000   0.4344848E+001   0.4019270E+001
  -0.2554086E+001   0.7731360E+001   0.5089270E+001
   0.8677213E+001   0.5747735E+001   0.2472954E+001
   0.2799769E+001   0.3228624E+001   0.1792900E+001
   0.5188961E+001  -0.1568323E+000  -0.2265912E-001
  -0.4339209E+001  -0.1624631E+001  -0.1051780E+001
  -0.1794715E+002  -0.7805527E+001  -0.5643831E+001
  -0.1911706E+002  -0.1367912E+002  -0.1023679E+002
  -0.8117583E+001  -0.1512195E+002  -0.7278045E+001
   0.1092722E+002  -0.1127613E+002   0.3679174E+001
   0.1610382E+002  -0.8952525E+001   0.1016926E+002
   0.1464117E+002  -0.7892902E+001   0.9139527E+001
   0.6310092E+001  -0.5281547E+001   0.5013663E+001
   0.1869823E+001  -0.3106382E+001   0.2456823E+001
   0.4451668E+000  -0.1415235E+001   0.9544272E+000
  -0.2617295E+000  -0.1175432E+001   0.1617465E+000
  -0.1184394E+000  -0.7604303E+000  -0.2063757E+000
  -0.2118074E+000  -0.2732904E+000  -0.6525880E+000
   0.1552136E+000  -0.1526972E-001  -0.2473281E+001
   0.4096857E+000  -0.5538413E+000  -0.4745236E+001
   0.5994161E-001  -0.9066305E+000  -0.4359497E+001
  -0.1890269E+001  -0.2119854E+001  -0.1596572E+001
  -0.3316905E+001  -0.2270413E+001   0.1513276E+001
  -0.2982824E+001  -0.2474342E+001   0.2811538E+001
   0.1548316E+001  -0.2129639E+001   0.1915404E+001
   0.2322159E+001  -0.1503784E+001   0.3369406E+000
   0.2102384E+001  -0.7700519E+000  -0.5584905E+000
  -0.2675135E+000  -0.5444150E+000  -0.2040681E+000
   0.5167390E+000  -0.1525588E+001  -0.1994775E-001
   0.1367268E+001  -0.1751508E+001   0.2837509E+000
   0.9577308E+000  -0.1216645E+001   0.3052737E+000
  -0.2734050E+001   0.4628291E+000   0.5412208E+000
  -0.1341463E+002   0.6040464E+001   0.5091136E+001
  -0.1181962E+002  -0.3774620E+001   0.2915706E+001
  -0.9224325E+001  -0.8902645E+001   0.1153236E+001
   0.5220045E+001  -0.8954310E+001   0.4425050E+000
   0.7326746E+001  -0.4107809E+001   0.1643338E+001
   0.7278859E+001  -0.1234449E+001   0.2931831E+001
   0.4597845E+001  -0.8137754E+000   0.2214444E+001
  -0.3068827E+001   0.2436212E+001   0.3013479E+001
   0.7750063E-002   0.1390858E+001   0.2245967E+001
  -0.1709024E+001   0.4297257E+000   0.2051764E+001
   0.6549299E+001  -0.1939712E+001   0.8500730E+000
   0.1548316E+001   0.7615789E+000   0.1182191E+001
   0.7854066E+000  -0.8845262E+000   0.1932016E+000
  -0.7867126E+001  -0.6330435E+001  -0.8616370E+000
  -0.2418612E+002  -0.9167116E+001  -0.6168352E+001
  -0.2075082E+002  -0.1355744E+002  -0.1283912E+002
  -0.7919930E+001  -0.1097133E+002  -0.1257313E+002
   0.1611930E+002  -0.8320268E+001  -0.2774480E+001
   0.1697432E+002  -0.3995582E+001   0.4897196E+001
   0.1538814E+002  -0.6897176E+001   0.7902361E+001
   0.6704760E+001  -0.9493681E+001   0.6290701E+001
   0.4293134E+001  -0.8344260E+001   0.4979848E+001
   0.2435964E+001  -0.5477266E+001   0.3509699E+001
   0.3144266E+000  -0.3885306E+001   0.1785550E+001
   0.4347028E-001  -0.4055507E+001   0.4711455E+000
  -0.8473116E+000  -0.5161331E+001  -0.1156477E+001
  -0.4875634E+000  -0.7085449E+001  -0.4068530E+001
  -0.3032836E+000  -0.8144733E+001  -0.7283194E+001
  -0.2239138E+001  -0.9890810E+001  -0.6776946E+001
  -0.1345623E+001  -0.8955801E+001  -0.3572091E+001
  -0.1352031E+001  -0.5441661E+001   0.2761982E+000
  -0.5381748E+000  -0.1367466E+001   0.1897918E+001
   0.1423743E+001  -0.1332176E+001   0.6835126E+000
   0.2801379E+001  -0.9585237E+000  -0.7660079E+000
   0.3590775E+001  -0.6138584E+000  -0.1350429E+001
  -0.6829048E+000   0.1103298E+001   0.3484139E-001
  -0.7523846E+000   0.2982346E+000   0.5786311E-001
   0.1307075E+001  -0.1476255E+001   0.3699773E+000
   0.1665089E+001  -0.1623791E+001   0.3432899E+000
   0.2023105E+000  -0.7305045E+000   0.5136041E-001
  -0.1033507E+002   0.6161326E-001   0.4361024E+000
  -0.1257627E+002  -0.6852175E+001   0.1233769E+001
  -0.7692637E+001  -0.5289854E+000   0.7171783E-001
   0.9010502E+001   0.4591887E+001   0.7920133E+000
   0.7958430E+001   0.2720333E+001   0.1729632E+001
   0.6217799E+001   0.8519411E+000   0.2657281E+001
   0.2389893E+001  -0.8157696E+000   0.1114506E+001
   0.6195733E+000  -0.9386604E+000   0.8804603E+000
  -0.3355301E+001   0.8733518E-001   0.2357336E+001
  -0.3341325E+001  -0.3518191E+001   0.2985900E+001
   0.5627090E+001  -0.7082407E+001   0.9502910E+000
   0.3515957E+001  -0.8551336E+001  -0.2575053E+000
  -0.7864401E+000  -0.7159735E+001  -0.3247916E-001
  -0.8841325E+001  -0.6757866E+001   0.1555378E+001
  -0.2327410E+002  -0.1085138E+001  -0.2946014E+001
  -0.2168345E+002   0.2497741E-001  -0.1285813E+002
  -0.6339893E+001  -0.8542343E-001  -0.1538339E+002
   0.2066719E+002   0.2011072E+001  -0.9885821E+001
   0.1883944E+002   0.6258386E+001  -0.2684247E+001
   0.6625200E+001   0.1350276E+001   0.5727473E+000
   0.4226495E+001  -0.6647925E+001   0.2261670E+001
   0.4865331E+001  -0.8794223E+001   0.2888300E+001
   0.5481127E+001  -0.5871826E+001   0.3034152E+001
   0.7672324E+000  -0.4257874E+001   0.2195046E+001
  -0.4112496E+001  -0.7731397E+001   0.2113835E+001
  -0.1015278E+001  -0.9057282E+001   0.1999750E+001
  -0.1468997E+001  -0.8268692E+001   0.5561913E+000
   0.9672922E+000  -0.3423635E+001  -0.2308630E+001
  -0.2624539E+001  -0.4586644E+001  -0.1976402E+001
  -0.1087565E+000  -0.6504304E+001  -0.1237806E+001
   0.1466942E+001  -0.6035012E+001  -0.1173220E+001
   0.2743981E+001  -0.2847543E+001  -0.2676279E+001
   0.1268918E+001  -0.8235666E+000  -0.4232577E+001
   0.2696205E+001  -0.8463313E+000  -0.3212500E+001
   0.4170844E+001  -0.1562215E+001  -0.1657779E+001
   0.7601757E+000   0.1787259E-001   0.2403478E+000
  -0.1540549E+001   0.1304215E+001   0.6340231E-001
  -0.1546236E+001   0.4920714E+000   0.5306213E-001
   0.2059778E+000  -0.3897389E+001   0.8602899E+000
  -0.4572032E+000  -0.8678373E+001   0.9448171E+000
  -0.1055464E+002  -0.1242894E+002   0.5543345E-001
  -0.6333634E+001  -0.5491551E+001   0.1763156E+000
   0.3076609E+001   0.4722788E+000   0.1146549E+001
   0.1168665E+002   0.7983065E+001   0.3576909E+001
   0.5340900E+001   0.9644351E+001   0.4834093E+001
   0.4202265E+001   0.5968412E+001   0.3868462E+001
   0.1339983E+001   0.3610577E+001   0.2135937E+000
   0.1333667E+001   0.2239305E+001  -0.1109839E+001
  -0.5012838E+001   0.3509936E+001   0.6589134E+000
  -0.5105305E+001   0.2713600E+001   0.1857119E+001
   0.1050535E+001   0.2400579E+001   0.8593532E+000
   0.4390269E+001  -0.3345259E+000  -0.7308427E+000
  -0.7984982E+000  -0.2465630E+000   0.1496818E+000
  -0.6455509E+001   0.1007953E+000   0.2684387E+001
  -0.1774533E+002   0.3081409E+001   0.4037913E+000
  -0.2183768E+002   0.6499950E+001  -0.9566731E+001
  -0.3038342E+001   0.1029757E+002  -0.1414527E+002
   0.2139186E+002   0.1142232E+002  -0.1240894E+002
   0.2067414E+002   0.1181461E+002  -0.6295638E+001
  -0.1934851E+001   0.7990528E+001  -0.5440520E+001
   0.4633312E+000   0.3306929E+001  -0.4261066E+001
   0.4320250E+001   0.5616393E+000  -0.2669425E+001
   0.7140680E+001  -0.3283909E+000  -0.2567683E-001
   0.9393473E+000  -0.2057468E+000   0.1868938E-001
  -0.1305434E+002  -0.2665541E+001   0.3422654E+000
  -0.2248778E+000  -0.5872411E+001   0.1614229E+001
  -0.8110765E+000  -0.5246835E+001   0.2232273E+001
   0.4807999E+001  -0.1159970E+001   0.1226695E+001
  -0.4726055E+001  -0.2226867E+001   0.3578851E+001
  -0.1005384E+001  -0.2350019E+001   0.5154152E+001
   0.2886809E+001  -0.1983230E+001   0.3232060E+001
   0.3518910E+001  -0.2523244E+001  -0.2528278E+001
   0.1334343E+001  -0.3366341E+001  -0.6211676E+001
   0.3196621E+001  -0.3450132E+001  -0.4220206E+001
   0.4760169E+001  -0.1673474E+001  -0.8915737E+000
   0.3022221E+001  -0.4117569E+000   0.7398096E+000
  -0.6432931E+000   0.1211282E+001   0.2302837E+000
  -0.2385082E+001   0.1671315E+001  -0.1270038E+000
  -0.3321414E+001   0.9296375E+000   0.1738183E+000
  -0.7637950E+001  -0.1538990E+001  -0.2341383E+000
  -0.1375760E+002  -0.5389108E+001  -0.8024740E+000
  -0.1675390E+001   0.1011458E+002   0.3484950E+001
   0.7147693E+001   0.1308712E+002   0.4013903E+001
   0.1031438E+002   0.9880269E+001   0.3136290E+001
   0.2889922E+001   0.5253041E+001   0.1881128E+001
   0.1578742E+001   0.4216139E+001   0.1077081E+001
  -0.1187112E+001   0.4270371E+001  -0.1228154E+001
  -0.5982609E+000   0.2782900E+001  -0.1783158E+001
  -0.4020264E+001   0.3022443E+001   0.1412977E+000
  -0.4413100E+001   0.4840604E+001   0.1537604E+001
  -0.8505284E-001   0.5652384E+001   0.1222858E+001
   0.3167453E+001   0.2238401E+001  -0.2218303E+000
  -0.1843693E-001  -0.3937866E-002   0.6264411E-001
  -0.4153432E+001   0.2832716E+001   0.1194530E+001
  -0.1187233E+002   0.5031980E+001  -0.3937829E+000
  -0.1791050E+002   0.1426405E+002  -0.7645625E+001
   0.5763587E+000   0.1838841E+002  -0.1161203E+002
   0.1721122E+002   0.1788681E+002  -0.1063306E+002
   0.1741478E+002   0.9079177E+001  -0.4823204E+001
  -0.3454146E+001   0.7417293E+001  -0.5475220E+001
  -0.1865308E+001   0.7927750E+001  -0.6671309E+001
   0.1756404E+001   0.6153692E+001  -0.5581482E+001
   0.5247195E+001   0.2629113E+001  -0.2136952E+001
   0.9441706E+000   0.1682472E+001  -0.1162418E+001
  -0.1649931E+002   0.3835231E+001  -0.1207813E+001
   0.9997641E+000   0.3140573E+001   0.1334081E+001
   0.5795008E+000   0.5457366E+001   0.2727247E+001
   0.8499229E+001   0.5722905E+001   0.2887105E+001
  -0.6904252E+001   0.4477859E+001   0.5817098E+001
  -0.4694434E+001  -0.2220863E+001   0.1110841E+002
   0.2659197E+000  -0.8896231E+001   0.1229092E+002
   0.2520588E+001  -0.1021463E+002   0.5986291E+001
   0.3332624E+001  -0.6339449E+001  -0.4194530E+000
   0.5185787E+001  -0.1777459E+001  -0.1089114E+001
   0.5685809E+001   0.6731764E+000   0.6007991E+000
   0.3917278E+001   0.2710376E+000   0.1140254E+001
   0.2299934E+000   0.3628271E+000   0.5264691E+000
  -0.2678617E+001   0.8609648E+000   0.1419357E+000
  -0.3893509E+001   0.7832060E+000   0.4852143E+000
  -0.8309419E+001   0.1094256E+001   0.1451367E+000
