#dalpdx  dalpdy   dalpdz
  -0.6462177E+001   0.4133623E+001   0.3257724E+001
  -0.5407910E+001   0.4245044E+001   0.3989153E+001
   0.8774142E+000   0.3323104E+001   0.3614950E+001
   0.5309608E+001   0.1788897E+001   0.2469038E+001
   0.1069036E+002   0.7708065E+000   0.5599366E+000
   0.1304360E+001   0.1631370E+000   0.5628159E-001
   0.6743978E+000  -0.3054161E-002   0.1377951E+000
  -0.1705541E+000  -0.3146513E+000   0.7654566E-001
  -0.4666129E+000  -0.6993790E+000   0.9296340E-001
  -0.1716991E+000  -0.9751755E+000   0.1228694E+000
   0.2716000E+000  -0.1007423E+001   0.1028322E+000
   0.5735342E+000  -0.7601912E+000   0.4460745E-001
   0.4344595E+000  -0.4528388E+000  -0.1229219E-001
   0.1466408E+000  -0.1869959E+000  -0.2570840E-001
  -0.1675185E+000   0.1544891E-001  -0.3664272E-001
  -0.9187412E+000   0.1427169E+000  -0.1074653E+000
  -0.6158924E+001   0.4619701E+000  -0.1251400E+001
  -0.8201502E+001   0.5644078E+000  -0.1223429E+001
  -0.8784508E+001   0.6330428E+000  -0.7911483E+000
   0.2142492E+001  -0.2465544E+001  -0.1072123E+001
   0.6719148E+001  -0.3577220E+001  -0.5482220E+000
   0.7464093E+001  -0.3443808E+001  -0.1496083E+001
   0.1599496E+001  -0.6352212E+000  -0.3035992E+000
   0.5334675E-002   0.1885534E+001   0.1007462E-001
  -0.3506033E+000   0.1835604E+001   0.3813770E+000
  -0.1559021E+001   0.6813595E+000   0.5856931E+000
  -0.5243472E+001  -0.3478450E+001   0.7400719E+000
  -0.3505507E+001  -0.6720196E+001   0.1425028E+001
  -0.9564237E+000  -0.7459797E+001   0.1019460E+001
   0.3475658E+001  -0.5834660E+001  -0.4065244E+000
   0.4165867E+001  -0.2690169E+001  -0.2402073E+001
   0.3066781E+001  -0.1282113E+001  -0.3314230E+001
   0.2240328E+001  -0.6319339E+000  -0.2183632E+001
   0.1144235E+001  -0.2577637E+000  -0.9483957E+000
  -0.1595488E+000  -0.8009317E+000  -0.1113151E+000
  -0.1720146E+001  -0.2776218E+001   0.6841602E+000
  -0.8143722E+000  -0.3019110E+001   0.8465793E+000
  -0.4166521E+000  -0.2269042E+001   0.1178133E+001
   0.9095353E+000   0.6789157E+000   0.1574221E+001
  -0.6755240E+000   0.2687210E+001   0.2158201E+001
  -0.4651631E+001   0.2904199E+001   0.1068553E+001
  -0.4685524E+001   0.5414903E+001   0.3249096E+001
  -0.1192070E+000   0.5031899E+001   0.3416258E+001
   0.3663740E+001   0.4222128E+001   0.3055535E+001
   0.8349644E+001   0.1344673E+001   0.7253330E+000
   0.1065237E+001   0.2401858E+000   0.1796080E+000
   0.7043077E-001  -0.5534479E+000   0.2099757E+000
  -0.8197306E+000  -0.1630505E+001   0.1722774E+000
  -0.9116844E+000  -0.2301303E+001   0.1746019E+000
  -0.2945057E+000  -0.2440335E+001   0.1400596E+000
   0.5837871E+000  -0.2059876E+001   0.3824893E-001
   0.1020485E+001  -0.1491242E+001  -0.5937624E-001
   0.8349441E+000  -0.1034744E+001  -0.9435444E-001
   0.4960149E+000  -0.5715867E+000  -0.6920942E-001
   0.8091652E-001  -0.1672623E+000  -0.5442088E-001
  -0.5772874E+000   0.1533726E+000  -0.8733309E-001
  -0.4664605E+001   0.1736918E+001  -0.6657545E+000
  -0.7214567E+001   0.4084740E+001  -0.4398935E+000
  -0.7180750E+001   0.5636857E+001  -0.5897680E-001
  -0.1962167E+001   0.5214403E+001  -0.3966934E+000
   0.4846189E+001   0.4076944E+000  -0.4037176E+000
   0.6027137E+001  -0.1626213E+001  -0.1252651E+001
   0.4517282E+001  -0.2764145E+001  -0.4821532E+000
   0.7190537E+000  -0.2271510E+001   0.5601506E+000
  -0.9203835E+000  -0.1975420E+001   0.8245754E+000
  -0.4527954E+001  -0.3816045E+001   0.6256403E+000
  -0.7515993E+001  -0.5513711E+001  -0.3608766E+000
  -0.4258925E+001  -0.4644982E+001   0.6334858E-001
   0.8675553E+000  -0.2865314E+001  -0.4255854E-001
   0.6179488E+001   0.1085013E+000  -0.1218948E+001
   0.4954110E+001   0.2234606E+000  -0.3172432E+001
   0.2848453E+001  -0.6216158E+000  -0.4327860E+001
   0.2086815E+001  -0.2667335E+001  -0.2993914E+001
   0.2150765E+000  -0.4083112E+001  -0.9121049E+000
  -0.2417741E+001  -0.5980101E+001   0.9237624E+000
  -0.1531518E+001  -0.5689874E+001   0.1663945E+001
   0.5054254E+000  -0.3625325E+001   0.1455643E+001
   0.2267535E+001  -0.9120899E+000   0.7415948E+000
   0.2645685E+001   0.1150947E+001   0.2499480E+000
   0.5996484E+000   0.1811800E+001   0.2974882E+000
  -0.3192240E+001  -0.7823528E+000   0.1048548E+000
  -0.2969393E+001   0.3108484E+001   0.1682891E+001
   0.8415978E-001   0.4607525E+001   0.1989219E+001
   0.2609547E+001   0.4720200E+001   0.2211336E+001
   0.4674790E+001   0.1349395E+001   0.7997685E+000
  -0.7155414E-001  -0.1304643E+001   0.3786144E+000
  -0.1417199E+001  -0.3072326E+001   0.4126449E+000
  -0.1608178E+001  -0.3899538E+001   0.3919474E+000
  -0.8359687E+000  -0.3529716E+001   0.3095842E+000
   0.4407177E+000  -0.2320685E+001   0.1387508E+000
   0.1173531E+001  -0.1551472E+001  -0.3018284E-001
   0.1346007E+001  -0.1509109E+001  -0.1305719E+000
   0.1214072E+001  -0.1373640E+001  -0.1589917E+000
   0.1002975E+001  -0.9612150E+000  -0.1196907E+000
   0.5089419E+000  -0.3961506E+000  -0.7004458E-001
  -0.9316305E-001   0.3563187E-001  -0.6486893E-001
  -0.1456443E+001   0.1064441E+001  -0.1019367E+000
  -0.4730462E+001   0.5131725E+001   0.1306229E+000
  -0.5413901E+001   0.7624963E+001   0.6509125E+000
  -0.4248159E+001   0.8131711E+001   0.3512090E+000
  -0.4815265E+000   0.4480608E+001   0.1550001E-001
   0.3959094E+001  -0.7617475E+000  -0.7507545E+000
   0.3921131E+001  -0.2508549E+001  -0.4917740E+000
  -0.1800370E-001  -0.5519130E+001   0.1754416E+001
  -0.1502675E+001  -0.5502560E+001   0.1810297E+001
  -0.6161740E+001  -0.6484156E+001   0.1339776E+001
  -0.4124258E+001  -0.4034664E+001  -0.8273035E+000
  -0.2789681E+001   0.2373430E+000  -0.7911927E+000
   0.4021807E+001   0.2497703E+001  -0.5622383E+000
   0.6467167E+001   0.2908209E+001  -0.1201262E+001
   0.3535049E+001   0.5861903E+000  -0.2671603E+001
   0.3141021E+000  -0.2274171E+001  -0.3999184E+001
   0.1048038E+001  -0.3475396E+001  -0.2891738E+001
   0.2805856E+000  -0.3060795E+001  -0.1309608E+001
  -0.1407628E+001  -0.1011968E+001   0.1199273E+000
  -0.2463336E+000   0.8293887E+000   0.6877188E+000
   0.1596116E+001   0.1758592E+001   0.3534667E+000
   0.3334927E+001   0.1852518E+001  -0.4381914E-001
   0.2558490E+001   0.1004026E+001  -0.2253938E+000
   0.2258829E+000  -0.5959054E+000  -0.1101097E+000
  -0.1422184E+001  -0.3950294E+001  -0.2317541E+000
  -0.1043789E+000  -0.2209510E+001   0.4587684E+000
   0.9037761E+000  -0.1573656E+001   0.9151866E+000
   0.1418752E+001  -0.1917203E+001   0.1221495E+001
   0.3088065E+000  -0.4103868E+001   0.9881857E+000
  -0.1635381E+001  -0.5390865E+001   0.8204471E+000
  -0.1757643E+001  -0.4931861E+001   0.6297230E+000
  -0.6405172E+000  -0.3297538E+001   0.3608132E+000
   0.9294388E+000  -0.1074332E+001   0.1299680E+000
   0.1376570E+001   0.1628202E+000   0.7473623E-001
   0.8777786E+000  -0.3628075E-001   0.2515249E-001
   0.9671300E+000  -0.9321576E+000  -0.7616748E-001
   0.1284650E+001  -0.1376141E+001  -0.1435307E+000
   0.1537797E+001  -0.1232528E+001  -0.1366576E+000
   0.1092194E+001  -0.5397696E+000  -0.8104925E-001
   0.3082020E+000  -0.1047335E+000  -0.4838136E-001
  -0.1874227E+000   0.3294886E+000  -0.4610919E-001
  -0.7463894E+000   0.1510063E+001  -0.9050016E-002
  -0.2076568E+001   0.4799091E+001   0.2106579E+000
  -0.4242525E+001   0.8626800E+001   0.2820030E+000
  -0.4408092E+001   0.8432553E+001   0.1780869E+000
  -0.1995460E+001   0.4714887E+001  -0.1427790E+000
   0.1651996E+001  -0.1847205E+001  -0.3494282E+000
  -0.5488783E+001  -0.8195636E+001   0.3508122E+001
  -0.1317262E+001  -0.1139186E+002   0.3598824E+001
  -0.5085010E+001  -0.9530390E+001   0.2988892E+001
   0.5318085E+001  -0.3055676E+001  -0.4259122E+000
   0.6588535E+000   0.4825942E+001  -0.1775746E+001
   0.4800559E+001   0.6483888E+001  -0.1154412E+001
   0.3625731E+001   0.4939853E+001  -0.1114515E+001
   0.2979753E+000   0.1261663E+001  -0.1086698E+001
  -0.3711322E+001  -0.3409555E+001  -0.2444327E+001
   0.9513914E+000  -0.4687942E+001  -0.2125333E+001
   0.1351394E+001  -0.4459408E+001  -0.1402742E+001
   0.3495098E+001  -0.1575435E+001  -0.4562304E+000
   0.1121284E+001   0.2293210E+001   0.2716584E+000
   0.1494044E+001   0.2117894E+001   0.2432151E-002
   0.2189812E+001   0.8417618E+000  -0.2844499E+000
   0.3549919E-001  -0.1988227E+001  -0.3055093E+000
  -0.1223295E+001  -0.4029288E+001  -0.2425558E+000
  -0.2981596E+000  -0.2231423E+001  -0.3472068E+000
   0.2218491E+000  -0.1978593E+001  -0.1922314E+000
   0.2628389E+000  -0.2804314E+001  -0.3666749E-001
   0.1801082E-001  -0.3911104E+001   0.1757551E+000
  -0.6509410E+000  -0.4508305E+001   0.2997815E+000
  -0.6848553E+000  -0.3658161E+001   0.1461011E+000
   0.1255343E+000  -0.1820924E+001  -0.9506240E-001
   0.1594063E+001   0.2414543E+000  -0.2913821E+000
   0.2302961E+001   0.1601514E+001  -0.2035890E+000
   0.1597429E+001   0.2035882E+001  -0.2837901E-001
  -0.1254004E+000   0.1488068E+001   0.4620941E-001
  -0.1305728E+000  -0.1360539E+000  -0.1628852E-001
   0.8648037E+000  -0.1075202E+001  -0.1046703E+000
   0.1879021E+001  -0.1385862E+001  -0.1506637E+000
   0.1872807E+001  -0.7279495E+000  -0.9608423E-001
   0.5661173E+000  -0.1969007E+000  -0.3034901E-001
   0.1551670E+000  -0.3567015E-001  -0.4767531E-002
  -0.1920418E-001   0.1366781E+000   0.5167256E-002
  -0.1339366E+000   0.3626532E+000   0.1613876E-001
  -0.1012772E+001   0.1322939E+001   0.2759606E-001
  -0.4416192E+001   0.4266652E+001  -0.2289332E-001
  -0.5360359E+001   0.4264661E+001  -0.1457017E+000
  -0.5746297E+001   0.1095939E+001  -0.2372275E+000
  -0.1354917E+002  -0.8075342E+001   0.2434879E+001
  -0.1288832E+001  -0.1324215E+002   0.1791310E+001
  -0.4996608E+000  -0.9827633E+001   0.1193494E+001
   0.1562534E+002  -0.9772099E+000  -0.9965661E+000
   0.4865449E+001   0.5424054E+001  -0.1314860E+001
   0.3731472E+001   0.5789721E+001  -0.4112460E+000
   0.2086739E+000   0.2750541E+001   0.5169790E-002
  -0.2549977E+001   0.8447598E+000   0.6896804E+000
  -0.7147388E+001  -0.1835456E+001  -0.9925522E+000
   0.9836159E+000  -0.1442090E+001  -0.1676846E+001
   0.2981936E+001   0.7519507E+000  -0.2127424E+001
   0.9274792E+001   0.5135856E+001  -0.2282476E+001
   0.8774377E+000   0.5936910E+001  -0.7054127E+000
  -0.2964230E+000   0.3053338E+001  -0.7005581E+000
  -0.9630657E+000  -0.8931636E+000  -0.5509809E+000
  -0.2064059E+001  -0.3426596E+001  -0.2546649E+000
  -0.1408424E+001  -0.3093616E+001  -0.3616714E+000
   0.2640951E-001   0.3676477E+000  -0.2414947E+000
  -0.6117489E+000  -0.4910398E+000  -0.7312850E+000
  -0.1386195E+001  -0.3334493E+001  -0.2125059E+001
  -0.8435373E+000  -0.6077935E+001  -0.3913108E+001
   0.1750843E-001  -0.6100027E+001  -0.4324246E+001
   0.1501134E+001  -0.3310606E+001  -0.3446496E+001
   0.2647134E+001   0.1093243E+001  -0.1763843E+001
   0.2990164E+001   0.3271923E+001  -0.7852947E+000
   0.2627937E+001   0.3486374E+001  -0.4301845E+000
   0.1105768E+001   0.2612728E+001  -0.1808042E+000
  -0.1472999E+001   0.1464799E+001  -0.1006323E-001
  -0.1826118E+001  -0.9729726E-001  -0.4861334E-001
   0.2176611E+000  -0.1258217E+001  -0.1035700E+000
   0.1789738E+001  -0.1739884E+001  -0.1346453E+000
   0.2917256E+001  -0.1348049E+001  -0.9746037E-001
   0.8252883E+000  -0.3721681E+000   0.9421777E-002
   0.2578724E+000  -0.1951419E+000   0.4189057E-001
   0.8532882E-001  -0.1259020E+000   0.5293818E-001
  -0.2332030E-002  -0.5270324E-001   0.5476813E-001
  -0.1261965E+000   0.5071427E-001   0.5322409E-001
  -0.1855603E+001   0.1196354E+001   0.5970760E-001
  -0.6058343E+001   0.3122403E+001  -0.1416985E+000
  -0.1072984E+002   0.9573491E+000  -0.7423256E-001
  -0.1960394E+002  -0.2330186E+001   0.2307244E+000
  -0.1749656E+001  -0.5824926E+001  -0.1625946E+001
   0.5521044E+001  -0.3235013E+001  -0.2049777E+001
   0.1899174E+002   0.1202368E+001  -0.2731354E+001
   0.6942705E+001   0.1663338E+001  -0.6898046E+000
