#dalpdx  dalpdy   dalpdz
   0.2373065E+002  -0.1856322E+002  -0.1406711E+002
  -0.1342554E+002   0.2273039E+001  -0.5949078E+000
  -0.4131837E+001   0.5576302E+001  -0.2784733E+001
   0.8596464E+001  -0.4369029E+001  -0.1857708E+002
  -0.9724438E+001  -0.2023196E+002  -0.1228190E+002
   0.1808231E+001  -0.9686915E+001  -0.3780032E+001
   0.3362446E+001  -0.7393059E+001  -0.7162472E+001
   0.7551905E+001  -0.5089735E+001  -0.7313960E+001
  -0.2261464E+002   0.1477876E+002   0.2669584E+001
   0.8156375E+001  -0.3491298E+001  -0.4777020E+001
  -0.1399612E+002  -0.4511622E+001  -0.6645837E+000
  -0.3858979E+001  -0.1202265E+001  -0.5056214E+000
   0.1082729E+000  -0.5795419E-001   0.1340530E+000
   0.2443278E+002   0.1045859E+002   0.1169672E+002
   0.5628711E+002   0.4200878E+002   0.4805558E+002
   0.4600772E+001   0.3183136E+002   0.9771555E+001
  -0.4661163E+002   0.4351752E+002  -0.6360933E+002
  -0.2734717E+002   0.2940301E+002  -0.2912334E+002
  -0.1224815E+002   0.8661188E+001  -0.9627697E+001
  -0.1186095E+001   0.3021335E+001  -0.2945514E+001
   0.4931277E+000  -0.4184880E+000  -0.5920420E+000
  -0.7429267E-001  -0.4618991E+000  -0.7165745E-001
  -0.5495250E+000   0.4008738E+000   0.8400239E-001
   0.1629624E+001   0.1191606E+001   0.6281269E+000
  -0.1783399E+001  -0.2490921E+001  -0.5730537E+000
  -0.1925310E+000  -0.1101117E+001  -0.3538872E+000
  -0.6585565E+000   0.2544671E-001  -0.1125786E+000
  -0.1697061E+000  -0.2191145E+000  -0.6280264E-001
   0.2245214E+001  -0.9643688E-001  -0.1129227E+001
   0.3292118E+001   0.3154027E+001  -0.7165858E+000
   0.2913678E+001   0.2804589E+001  -0.1001739E+001
   0.2177041E+001   0.9687792E+001  -0.3482695E+001
  -0.5985259E+001   0.2472516E+000   0.1611838E+001
  -0.1874398E+000  -0.3695681E+000   0.3971052E+000
   0.1473761E+001   0.7457688E+000   0.7275600E+000
  -0.1440707E+001   0.3153767E+001   0.5000151E-001
  -0.3767747E+001   0.4107402E+001  -0.5950738E+000
  -0.6129463E+000   0.6230024E+000  -0.2205227E+000
   0.1182887E+001   0.2519822E-001  -0.2174508E+000
   0.6941642E+001  -0.4453211E+001  -0.2681588E+001
   0.2051799E+002  -0.4816052E+001  -0.1238751E+002
   0.1199452E+002  -0.1300011E+001  -0.1112048E+002
  -0.6205900E+001   0.2808135E+002   0.1308623E+002
  -0.1671525E+002   0.2101798E+002   0.7322522E+001
  -0.4873070E+001   0.6017396E+001   0.3349094E+001
   0.2470555E+001   0.6318771E+001   0.1249833E+001
  -0.5326338E+001  -0.1095932E+001  -0.1204967E+001
   0.2147229E+002  -0.1900130E+002  -0.3859428E+001
  -0.1223477E+002  -0.1839955E+001  -0.1702279E+001
  -0.1897494E+001  -0.4134923E+001  -0.3457124E+001
  -0.7185664E+001   0.1619653E+000  -0.1145732E+001
  -0.1161602E+001   0.2752608E+001   0.7530040E+000
   0.2764894E+001   0.8774196E+001   0.2214659E+001
   0.3971586E+002   0.6678048E+001   0.1555794E+002
   0.6573573E+002   0.8355876E+001   0.4753191E+002
   0.5919283E+001   0.1553663E+002   0.3411491E+002
  -0.3505694E+002   0.1553016E+002  -0.3132277E+002
  -0.4094438E+002   0.1568851E+002  -0.4633849E+002
  -0.1933469E+002   0.2417434E+002  -0.2692268E+002
  -0.1417850E+002   0.1792254E+002  -0.1512716E+002
  -0.2375332E+001   0.6688108E+001  -0.5330216E+001
  -0.1226256E+000   0.3216998E+001  -0.2286653E+001
   0.8138771E+000   0.1245727E+001  -0.4921292E+000
  -0.3659765E+000   0.1838001E+001   0.1615560E-001
  -0.2412362E+001   0.1966611E+001  -0.1920877E+000
   0.6671764E+000   0.3650203E+000   0.2428546E+000
  -0.5095932E+000   0.4855105E-001   0.4016797E+000
  -0.2607418E+000   0.7537356E+000   0.2983918E+000
   0.7869857E+001   0.9111360E+001  -0.2049078E+001
   0.4280200E+001   0.1302130E+002  -0.2597426E-001
  -0.2351065E+001  -0.9572419E-001   0.4038623E+000
   0.6094354E+001  -0.7352088E+001  -0.5156078E+001
  -0.1307028E+002   0.4666344E+001   0.5194964E+001
   0.1599898E+001  -0.2779461E+001  -0.1232150E+000
   0.6712430E+000  -0.1828244E+001  -0.4105668E+000
   0.2360708E+001  -0.3062369E+001  -0.1624929E+000
  -0.7673882E+000   0.1945118E+001  -0.1795181E+000
  -0.4635326E+001   0.3787899E+001  -0.9948310E+000
   0.2999345E-001  -0.5941010E+000   0.1417777E-001
   0.1653910E+001  -0.1805494E+001  -0.4458988E+000
   0.2941733E+002   0.2035996E+002   0.6020954E+001
   0.1905647E+002   0.2685458E+002   0.1264471E+002
  -0.1784137E+001  -0.4554391E+001   0.5530849E+001
  -0.2001532E+002  -0.1606039E+002  -0.1520068E+002
  -0.8014171E+001   0.3546851E+001  -0.6742933E+001
  -0.6407826E+001   0.4513140E+001  -0.5388200E+001
  -0.6724450E+001   0.6112854E+001   0.8258642E+000
   0.2209613E+001   0.3158890E+001   0.2053165E+001
   0.2830194E+001   0.2209275E+001  -0.1580290E+001
  -0.6067419E+001   0.1345185E+002  -0.6087478E+000
  -0.7437783E+001   0.8144841E+000   0.1158795E+001
   0.3263881E+001  -0.5217162E+000   0.4604780E+000
   0.1702407E+002   0.5656716E+001  -0.1123916E+001
   0.2908950E+002   0.2290145E+002   0.2704094E+001
   0.5963574E+002  -0.5519613E+001   0.4314449E+002
   0.2285343E+001   0.3710977E+001   0.2590401E+002
  -0.4869243E+002  -0.1558431E+002  -0.1112825E+002
  -0.3450994E+002  -0.2187802E+002  -0.1172219E+002
   0.9394798E+000  -0.1491678E+002   0.2542410E+001
  -0.6132219E+001   0.1792644E+002  -0.6667866E+001
  -0.1767519E+002   0.1894555E+002  -0.1051392E+002
  -0.3017939E+001   0.9761835E+001  -0.6596916E+001
  -0.4275205E+001   0.1302475E+002  -0.5667283E+001
   0.1233882E+001   0.6124422E+001  -0.8321159E+000
   0.5089256E+001   0.1894206E+002   0.5367521E+000
  -0.3052985E+001   0.2094731E+002   0.3377499E+001
   0.2113803E-001   0.2163416E+002   0.3089946E+001
   0.7432525E+001   0.2219494E+002  -0.3487675E+001
   0.8546271E+001   0.1590673E+002  -0.6897664E+001
  -0.1510266E+002   0.2361014E+001   0.1449997E+001
  -0.6363905E+001  -0.9419218E+000   0.3925940E+001
   0.5762733E+001  -0.5442867E+001  -0.2160265E+001
   0.5868275E+000   0.2012457E+001   0.3464454E+001
  -0.8058801E+001   0.6294671E+001  -0.1071735E+000
   0.1595116E+001  -0.1043450E+001  -0.1237762E+000
   0.9462059E+000  -0.9926187E+000  -0.3736607E+000
   0.4941785E+001  -0.3133990E+001   0.6139919E+000
  -0.5540819E+001   0.4953718E+001  -0.7811206E+000
  -0.2953252E+001   0.2076161E+001  -0.3503400E+000
   0.3848143E+001   0.1989380E+001   0.1785275E+001
   0.2734998E+002   0.3099163E+002   0.5958938E+001
  -0.1993271E+002  -0.3375085E+002  -0.7718464E+000
  -0.1763556E+002  -0.3394712E+002  -0.4325398E+001
  -0.8229714E+001  -0.1359926E+002  -0.8734167E+001
   0.6518413E+001  -0.1766892E+002  -0.6540740E+000
   0.5054711E+000  -0.1125965E+002   0.2854366E+001
  -0.3038813E+000  -0.6607077E+001   0.4703760E+001
   0.3508747E+000   0.1308561E+001   0.2106755E+001
   0.1660145E+002   0.3697667E+001  -0.1067648E+002
  -0.3684986E+001   0.1978509E+002  -0.4396782E+001
  -0.2225554E+002   0.1705572E+002   0.7015072E+001
   0.5606030E+001   0.1511447E+002   0.2050894E+000
   0.1138384E+002   0.5231537E+001  -0.6739693E+001
   0.2188913E+002  -0.1564173E+002  -0.1285409E+002
   0.5281015E+002  -0.2078422E+002   0.2849709E+002
   0.2066652E+002  -0.6755230E+001   0.2470657E+002
  -0.7169018E+002  -0.3053718E+001   0.9880592E+001
  -0.3290124E+002  -0.1737140E+002   0.1432592E+002
   0.6400470E+001  -0.7411227E+001   0.6927245E+001
