#dalpdx  dalpdy   dalpdz
  -0.1521115E+001  -0.5505337E+001   0.2988464E+000
   0.7991428E+001  -0.2840492E+001  -0.1730033E+001
   0.3394485E+002   0.8775147E+001  -0.1053469E+002
  -0.2576161E+002   0.1571484E+002   0.2151689E+001
  -0.3284876E+001  -0.1997090E+001   0.9576793E+000
  -0.2696465E+001  -0.1176030E+001  -0.6501320E+000
  -0.6595176E+000  -0.1014294E+000  -0.1441531E+000
   0.1855993E+000  -0.5271691E-001   0.2595461E-001
   0.6219820E+000   0.2191482E+000   0.1436200E-001
   0.5689568E+000   0.7371951E+000  -0.1295789E+000
  -0.6403720E+000   0.7810394E+000  -0.2039293E+000
  -0.6953521E+000   0.5456214E+000  -0.4179504E-001
  -0.3146308E+000   0.2952151E+000   0.1116801E-001
  -0.7005254E-001   0.6404235E-001   0.1549951E-001
   0.1397479E+000  -0.6202090E-001   0.3425377E-001
   0.6876668E+000  -0.2653574E+000   0.1057773E+000
   0.1389231E+001  -0.5136721E-001   0.2944437E-001
   0.2911828E+002  -0.7058661E+001   0.5006302E+001
   0.2125590E+001   0.8504108E+001   0.7600758E+000
  -0.1568310E+002   0.1837785E+002   0.1115775E+001
  -0.1889898E+002   0.4747359E+001   0.3337554E+001
   0.3523322E+001  -0.3806743E+001   0.5811079E+000
  -0.2992039E+001   0.1127343E+001  -0.5039752E+000
  -0.1552493E+001   0.5072982E+000  -0.3047083E+000
  -0.5313909E-001  -0.2587811E+001   0.5540347E+000
   0.1757521E+001  -0.2292300E+001  -0.7655921E+000
   0.3490134E+001  -0.1273747E+001  -0.1276409E+001
   0.5334810E+001   0.9427165E+001  -0.1965938E+001
   0.5453959E+001   0.1785287E+002  -0.2507187E+001
  -0.1963511E+001  -0.1098084E+000  -0.4812627E+001
   0.3576091E+001  -0.9521925E+001  -0.3928510E+001
  -0.6700017E+001   0.2814163E+001   0.1613693E+001
  -0.8064215E+001   0.6190460E+000   0.4581444E+001
  -0.1463998E+001  -0.7920588E+000   0.1164133E+001
   0.4015381E+000  -0.4125846E+000   0.2561196E-001
  -0.5576632E+000   0.1399953E+001  -0.1618073E+000
   0.3159581E+001   0.5132998E+001  -0.7389579E+000
   0.4761670E+001   0.1312993E+002  -0.3660437E+001
  -0.2347714E+001   0.4254472E+001  -0.1375746E+001
  -0.3315824E+001  -0.5083540E+001   0.4342473E+000
   0.1259516E+001  -0.1960245E+000   0.5020666E+000
   0.2338961E+002   0.4150431E+001   0.4071340E+001
   0.2286121E+002  -0.2830657E+002  -0.1538381E+002
  -0.3449582E+002  -0.1380677E+002  -0.8293531E+000
  -0.2228150E+001  -0.1639046E+001  -0.4417023E+000
  -0.7454873E+000  -0.5227166E+000  -0.2936341E+000
  -0.2960120E+000   0.1764983E+000  -0.1313912E+000
   0.4995488E+000   0.6467806E+000  -0.6305307E-001
   0.1362686E+001   0.1642495E+001  -0.1247522E+000
   0.8405526E+000   0.2475550E+001  -0.2781662E+000
  -0.9949999E+000   0.1943735E+001  -0.1771324E+000
  -0.1037812E+001   0.1498535E+001   0.5272838E-001
  -0.6780889E+000   0.8868214E+000   0.6413887E-001
  -0.3530827E+000   0.4260896E+000   0.3928514E-001
  -0.4105027E-001   0.8345937E-001   0.3497388E-001
   0.3039037E+000  -0.1564524E+000   0.6861595E-001
   0.1475875E+001  -0.8428269E+000   0.1930061E+000
   0.6777903E+001  -0.3585661E+001   0.3198290E+000
   0.2599020E+002  -0.2993762E+002  -0.2230949E+001
