#dalpdx  dalpdy   dalpdz
  -0.6912054E+001   0.2449717E+001   0.5979140E+001
  -0.4772639E+001   0.1563007E+000   0.5736815E+001
   0.4467803E+001  -0.2537968E+001   0.3951511E+001
   0.3970921E+001  -0.5828775E+000   0.1399579E+001
   0.4127613E+001   0.4636144E+000   0.1734929E+001
   0.3669128E+001   0.1089444E+001   0.1085952E+001
  -0.4145657E+001   0.1369539E+001   0.2358339E+001
  -0.6788086E+000   0.3428136E+001   0.3098135E+001
  -0.1932413E+001   0.5961801E+001   0.3606208E+001
   0.7755586E+001   0.4748813E+001   0.1736190E+001
   0.3767221E+001   0.2408776E+001   0.1199326E+001
   0.4997934E+001  -0.1232029E+001  -0.2465324E+000
  -0.5486910E+001  -0.3266825E+001  -0.1381613E+001
  -0.1484841E+002  -0.8193524E+001  -0.4818864E+001
  -0.1428514E+002  -0.1046316E+002  -0.7256539E+001
  -0.9154591E+001  -0.9522710E+001  -0.5598905E+001
   0.8241567E+001  -0.6288211E+001   0.2290079E-001
   0.1313773E+002  -0.3327285E+001   0.5210189E+001
   0.1301581E+002  -0.4098176E+001   0.6526213E+001
   0.7084126E+001  -0.4587824E+001   0.4280839E+001
   0.2619684E+001  -0.3843119E+001   0.2691807E+001
   0.7920926E+000  -0.2314242E+001   0.1384012E+001
   0.3458161E-001  -0.1673191E+001   0.4658976E+000
  -0.1121803E+000  -0.1084203E+001  -0.1914277E+000
  -0.6428220E+000  -0.8508579E+000  -0.1059187E+001
  -0.3276272E+000  -0.1119405E+001  -0.3651418E+001
   0.1956019E+000  -0.1550576E+001  -0.6122649E+001
  -0.4074177E+000  -0.2752779E+001  -0.5936179E+001
  -0.1256799E+001  -0.3162064E+001  -0.3589727E+001
  -0.2696533E+001  -0.2617073E+001   0.7153918E+000
  -0.2583794E+001  -0.2141820E+001   0.1998137E+001
   0.1070908E+001  -0.1304630E+001   0.1548502E+001
   0.2066146E+001  -0.1029630E+001   0.5740111E+000
   0.2210456E+001  -0.8660979E+000  -0.5141319E+000
  -0.1065042E+000  -0.2984036E+000  -0.1303864E+000
   0.4567968E+000  -0.1253151E+001   0.1841771E-001
   0.9864364E+000  -0.1429190E+001   0.2270205E+000
   0.6791508E+000  -0.1054958E+001   0.2741191E+000
  -0.4238636E+001   0.3427220E+000   0.9478115E+000
  -0.1183949E+002   0.3195235E+001   0.4941811E+001
  -0.9938028E+001  -0.1938774E+001   0.1473491E+001
  -0.7284697E+001  -0.3514195E+001   0.1825168E+001
   0.3900028E+001  -0.3548173E+001   0.3226113E+001
   0.6732792E+001  -0.8331026E+000   0.2011575E+001
   0.5611387E+001   0.7672616E+000   0.3728222E+001
   0.4223854E+001   0.6216908E+000   0.2604736E+001
  -0.2457153E+001   0.1440131E+001   0.2919500E+001
   0.1059850E+001  -0.3501875E-001   0.2175330E+001
  -0.1037013E+001  -0.1206340E+000   0.2104812E+001
   0.5012923E+001  -0.1667974E+001   0.7291861E+000
   0.2875652E+001  -0.7666156E+000   0.7229939E+000
   0.3075733E+000  -0.1339861E+001   0.7815319E+000
  -0.8098480E+001  -0.4495055E+001  -0.5482230E+000
  -0.1958663E+002  -0.6471232E+001  -0.4593788E+001
  -0.1415823E+002  -0.9795527E+001  -0.7975450E+001
  -0.7451575E+001  -0.7351227E+001  -0.8107074E+001
   0.1269822E+002  -0.6229286E+001  -0.3179068E+001
   0.1375076E+002  -0.3059597E+001   0.1828664E+001
   0.1198854E+002  -0.5012105E+001   0.4610075E+001
   0.6937756E+001  -0.6404651E+001   0.4398193E+001
   0.3717731E+001  -0.6774956E+001   0.3737670E+001
   0.2875515E+001  -0.5486509E+001   0.3141408E+001
   0.4890835E+000  -0.3798202E+001   0.1726727E+001
  -0.5162124E+000  -0.5048240E+001   0.9069700E+000
  -0.1092343E+001  -0.5500791E+001  -0.5378250E+000
  -0.1289555E+001  -0.6757192E+001  -0.3447263E+001
  -0.7808064E+000  -0.7743188E+001  -0.6112927E+001
  -0.1229348E+001  -0.7609139E+001  -0.6389912E+001
  -0.1064198E+000  -0.6372062E+001  -0.4441149E+001
  -0.8417523E+000  -0.4370639E+001  -0.5029058E+000
  -0.1137772E+001  -0.2343363E+001   0.5028463E+000
   0.1327275E+001  -0.2091298E+001   0.1350163E+000
   0.2374374E+001  -0.1489592E+001  -0.3199219E+000
   0.2421914E+001  -0.1031635E+001  -0.9703059E+000
   0.2589614E+000  -0.2533793E+000   0.5158778E-001
  -0.5178021E+000  -0.3228555E+000   0.3880716E-001
   0.1057368E+001  -0.1480644E+001   0.3233157E+000
   0.1162498E+001  -0.1494724E+001   0.3132167E+000
  -0.1592402E+001  -0.1059412E+001  -0.2870504E+000
  -0.1231284E+002   0.3796376E+000   0.1520545E+001
  -0.7984886E+001  -0.7575227E+001   0.2104581E+001
  -0.4905417E+001  -0.2397442E+001   0.1714108E+001
   0.6535539E+001   0.3831961E+001   0.2777730E+001
   0.6219128E+001   0.3362360E+001   0.1020581E+001
   0.5688560E+001   0.2051969E+001   0.2553089E+001
   0.2397886E+001   0.1271756E+001   0.9580972E+000
  -0.3025852E+001   0.2411748E+001   0.1617371E+001
  -0.1708281E+001   0.1481567E+001   0.2278024E+001
  -0.2242823E+001  -0.1117278E+001   0.2504342E+001
   0.3441962E+001  -0.4136908E+001   0.1301909E+001
   0.3996655E+001  -0.6089344E+001  -0.8076126E-001
  -0.9079545E+000  -0.5127845E+001   0.6593059E+000
  -0.7267054E+001  -0.3792122E+001   0.5288556E+000
  -0.2001268E+002  -0.4830265E+000  -0.3140916E+001
  -0.1482066E+002  -0.1593053E+001  -0.8095018E+001
  -0.5751481E+001  -0.2215792E+000  -0.9981870E+001
   0.1331947E+002   0.1008767E+001  -0.7530794E+001
   0.1608780E+002   0.2069521E+001  -0.2485582E+001
   0.7477946E+001   0.4102088E+000   0.1881016E+000
   0.4851084E+001  -0.4419877E+001   0.1429952E+001
   0.3418571E+001  -0.5897491E+001   0.1791740E+001
   0.5561960E+001  -0.4586491E+001   0.2040599E+001
   0.8118278E+000  -0.3133710E+001   0.1353217E+001
  -0.2404492E+001  -0.6895180E+001   0.2018545E+001
  -0.5810942E+000  -0.6303577E+001   0.1528518E+001
  -0.1807454E+001  -0.5603647E+001   0.8773543E-001
   0.2614289E+001  -0.3263539E+001  -0.1894869E+001
  -0.1868838E+001  -0.2952980E+001  -0.2988658E+001
   0.1240716E+000  -0.5112143E+001  -0.2565266E+001
   0.4156008E+000  -0.4942557E+001  -0.1316325E+001
   0.4741748E+000  -0.3491341E+001  -0.2397206E+001
   0.2200850E+001  -0.2135990E+001  -0.2891214E+001
   0.3203277E+001  -0.1247715E+001  -0.2401123E+001
   0.2932880E+001  -0.7817679E+000  -0.1283971E+001
   0.1015883E+001   0.4130664E+000   0.2083501E+000
  -0.1105584E+001   0.1191752E+001   0.8790224E-001
  -0.1232278E+001   0.4968160E+000   0.3740978E-001
  -0.6887452E+000  -0.2386911E+001   0.6005996E+000
  -0.3387112E+001  -0.7600923E+001   0.2987956E+000
  -0.1062331E+002  -0.1092224E+002   0.2250185E+001
  -0.5483927E+001  -0.2459200E+000   0.3327466E+000
   0.2203078E+000   0.2885212E+001   0.1356564E+001
   0.9600898E+001   0.5347169E+001   0.3426977E+001
   0.5536630E+001   0.5286400E+001   0.2515348E+001
   0.4768727E+001   0.3896079E+001   0.3020463E+001
   0.1702814E+001   0.2002558E+001   0.4362929E+000
  -0.3721611E+000   0.1510628E+001  -0.9493655E-001
  -0.2890090E+001   0.2649347E+001   0.4943052E+000
  -0.2928663E+001   0.2380287E+001   0.1224655E+001
   0.2550570E+000   0.2395835E+001   0.8268218E+000
   0.3209166E+001  -0.3613184E-001  -0.3150316E+000
  -0.1241456E+001  -0.5140976E+000   0.8724867E+000
  -0.4955672E+001  -0.9024558E+000   0.1158612E+001
  -0.1742402E+002   0.2112111E+001  -0.1272218E+001
  -0.1414467E+002   0.5247475E+001  -0.6933758E+001
  -0.1956335E+001   0.9649908E+001  -0.9732846E+001
