#dalpdx  dalpdy   dalpdz
   0.2430719E+002  -0.1789262E+002  -0.1220096E+002
  -0.1854432E+002   0.7814616E+001   0.3071236E+001
   0.2659374E+001   0.2138978E+001  -0.5115246E+001
   0.7637283E+001   0.2140125E+001  -0.1607618E+002
  -0.1485872E+002  -0.2504097E+002  -0.1473964E+002
   0.1368232E+001  -0.1292218E+002  -0.4810395E+001
  -0.3653094E+001  -0.1193221E+002  -0.1028480E+002
   0.2122216E+002  -0.3423852E+001  -0.8967187E+001
  -0.1616600E+002   0.1760317E+002   0.2152256E+001
   0.2274489E+002   0.9700100E+000  -0.6526056E+001
  -0.1089056E+002  -0.1043198E+001   0.1923587E+000
  -0.5285687E+001  -0.2958318E+001  -0.9636577E+000
  -0.3263789E+000  -0.5638112E+000  -0.1321652E+000
   0.2121078E+002   0.9676561E+001   0.1114488E+002
   0.8141999E+002   0.6007048E+002   0.7679616E+002
   0.2086910E+001   0.2725289E+002  -0.1819138E+001
  -0.7933466E+002   0.6355125E+002  -0.1209134E+003
  -0.1150414E+002   0.2325792E+002  -0.1445926E+002
  -0.9511062E+001   0.2715699E+001  -0.3847328E+001
   0.8279073E-001   0.1677603E+001  -0.1511552E+001
   0.9428973E+000  -0.8982567E+000  -0.4503836E+000
  -0.1499083E+000  -0.5627671E+000  -0.2443065E-001
  -0.8519704E+000   0.2953401E+000   0.9715421E-001
   0.3953169E+001   0.2533135E+001   0.1395744E+001
  -0.2803863E+001  -0.4422194E+001  -0.1058506E+001
  -0.1031440E+000  -0.1055961E+001  -0.4134396E+000
  -0.8094325E+000   0.1245374E+000  -0.3106953E+000
  -0.1852255E+000  -0.2294862E+000  -0.1234193E+000
   0.2640925E+001  -0.4110720E+000  -0.1484326E+001
   0.2292070E+001   0.3407463E+001  -0.1477443E+000
   0.2524598E+001   0.1580705E+001  -0.1186587E+000
   0.7251612E+001   0.1628120E+002  -0.6357099E+001
  -0.7228789E+001  -0.4339812E+001   0.2833746E+001
  -0.8833047E+000  -0.1318653E+001   0.6328031E+000
