 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.3871581E+003   0.4018987E+003
   0.1060597E+003   0.1072980E+003
  -0.1974558E+002  -0.1995476E+002
  -0.1849420E+002  -0.1858405E+002
   0.3048955E+002   0.3265665E+002
   0.1907385E+003   0.1872711E+003
   0.2967986E+003   0.2977702E+003
   0.1328420E+003   0.1326144E+003
   0.2018253E+003   0.2178100E+003
   0.4060050E+003   0.3844539E+003
   0.1039848E+004   0.9383793E+003
   0.3210933E+003   0.2854731E+003
   0.5590288E+002   0.5592624E+002
  -0.7913430E+002  -0.8086419E+002
  -0.5836448E+002  -0.6009858E+002
  -0.5241290E+002  -0.5229725E+002
   0.1507266E+002   0.1504357E+002
  -0.4087222E+001  -0.3789878E+001
  -0.7569534E+001  -0.7656995E+001
   0.5162671E+002   0.5208508E+002
   0.7787570E+002   0.7858616E+002
  -0.2454298E+003  -0.2445309E+003
  -0.2060378E+003  -0.2067083E+003
  -0.1214025E+003  -0.1213324E+003
  -0.1367479E+003  -0.1370301E+003
   0.2604394E+002   0.2721313E+002
   0.2184749E+002   0.2246798E+002
   0.1027491E+003   0.1035550E+003
   0.1924203E+003   0.1930694E+003
   0.8597513E+001   0.1160583E+002
   0.6087736E+003   0.5841381E+003
   0.1461168E+004   0.1376213E+004
   0.1329445E+004   0.1215495E+004
   0.8638649E+003   0.8862153E+003
   0.3237594E+003   0.3234946E+003
   0.1484531E+003   0.1514430E+003
   0.5171345E+002   0.5215737E+002
   0.5332359E+002   0.5710199E+002
   0.1133672E+003   0.1229831E+003
   0.9231213E+002   0.1033235E+003
   0.5207482E+003   0.5193087E+003
   0.3868116E+003   0.3858660E+003
   0.8239686E+002   0.8375830E+002
   0.1204138E+003   0.1259881E+003
   0.2508927E+003   0.2536664E+003
   0.3289541E+003   0.3304011E+003
   0.2341470E+003   0.2323355E+003
   0.2284339E+003   0.2359531E+003
   0.3703613E+003   0.3787235E+003
   0.6674717E+003   0.6175973E+003
   0.8854570E+002   0.9203986E+002
   0.1840703E+002   0.1871680E+002
  -0.2451072E+002  -0.2427137E+002
  -0.6941139E+002  -0.6989025E+002
  -0.1353359E+003  -0.1403466E+003
  -0.1848209E+003  -0.1845522E+003
  -0.8600425E+002  -0.8581972E+002
  -0.6857250E+002  -0.6877473E+002
  -0.1414700E+003  -0.1440698E+003
  -0.1664891E+002  -0.1742197E+002
   0.2859347E+000   0.1403677E+001
  -0.2642602E+001  -0.1497781E+001
  -0.1140754E+003  -0.1130275E+003
  -0.1607396E+003  -0.1621320E+003
  -0.5316552E+002  -0.5408305E+002
   0.2174537E+003   0.2198751E+003
   0.6464733E+003   0.6509110E+003
   0.6416448E+003   0.6658773E+003
   0.7307241E+003   0.7326165E+003
   0.1449060E+004   0.1440992E+004
   0.2145063E+004   0.2047305E+004
   0.2244610E+004   0.2198376E+004
   0.1595724E+004   0.1506854E+004
   0.1752384E+004   0.1728309E+004
   0.9669181E+003   0.9598847E+003
   0.3703448E+003   0.3754861E+003
   0.1930227E+003   0.1948158E+003
   0.4119356E+003   0.4149086E+003
   0.4577199E+003   0.4553882E+003
   0.5276258E+003   0.5206685E+003
   0.3155457E+003   0.3287789E+003
   0.2688572E+003   0.2707910E+003
   0.2141467E+003   0.2110734E+003
   0.6428064E+002   0.6410719E+002
   0.6410848E+002   0.6490626E+002
   0.1679403E+003   0.1674502E+003
   0.2543801E+003   0.2574771E+003
   0.6830194E+003   0.6070864E+003
   0.5327486E+003   0.5144493E+003
   0.1167350E+003   0.1200705E+003
   0.3162747E+002   0.3210463E+002
   0.2787391E-001   0.2122368E+000
  -0.5324447E+002  -0.5517542E+002
  -0.1775277E+003  -0.1972006E+003
  -0.3322593E+003  -0.3801071E+003
  -0.1605778E+003  -0.1805218E+003
  -0.5087809E+002  -0.5117034E+002
  -0.4751741E+002  -0.4757466E+002
  -0.4289462E+002  -0.4295972E+002
  -0.3995278E+002  -0.3987945E+002
  -0.6677817E+002  -0.6623882E+002
  -0.1952651E+003  -0.1924678E+003
