 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1286981E+003   0.1563695E+003
   0.9853514E+002   0.1167677E+003
   0.6389269E+002   0.7427001E+002
   0.4465355E+002   0.5277758E+002
   0.7273207E+002   0.8101881E+002
   0.1334346E+003   0.1366872E+003
   0.1879317E+003   0.1932473E+003
   0.2331161E+003   0.2536679E+003
   0.2313614E+003   0.2507385E+003
   0.1787079E+003   0.1886693E+003
   0.1180528E+003   0.1219205E+003
   0.4899157E+002   0.4226567E+002
  -0.2735238E+002  -0.3579227E+002
  -0.6468237E+002  -0.7054955E+002
  -0.8060995E+002  -0.8150122E+002
  -0.7529169E+002  -0.7503545E+002
  -0.6540780E+002  -0.6213021E+002
  -0.6594126E+002  -0.6068206E+002
  -0.8455243E+002  -0.8119960E+002
  -0.1179148E+003  -0.1182628E+003
  -0.1320581E+003  -0.1370788E+003
  -0.1154353E+003  -0.1240909E+003
  -0.7451513E+002  -0.8298341E+002
  -0.9349954E+001  -0.1387113E+002
   0.7527036E+002   0.7947694E+002
   0.1622937E+003   0.1703178E+003
   0.2457835E+003   0.2497734E+003
   0.3383447E+003   0.3401407E+003
   0.4290561E+003   0.4045770E+003
   0.5025156E+003   0.4442365E+003
   0.5917060E+003   0.5406470E+003
   0.6436504E+003   0.6067044E+003
   0.6411238E+003   0.6404482E+003
   0.5826486E+003   0.6411682E+003
   0.4419856E+003   0.5260253E+003
   0.3179468E+003   0.3904044E+003
   0.2086618E+003   0.2617167E+003
   0.1444032E+003   0.1876794E+003
   0.1399392E+003   0.1822233E+003
   0.1459382E+003   0.1841370E+003
   0.2370971E+003   0.2873865E+003
   0.1775587E+003   0.1973710E+003
   0.1109659E+003   0.1150162E+003
   0.7587329E+002   0.8090519E+002
   0.8926304E+002   0.9457008E+002
   0.1422239E+003   0.1450224E+003
   0.2038732E+003   0.2120329E+003
   0.2602093E+003   0.2816740E+003
   0.2697328E+003   0.2911767E+003
   0.2264158E+003   0.2474795E+003
   0.1575593E+003   0.1773139E+003
   0.6845892E+002   0.7160243E+002
  -0.2276309E+002  -0.3225265E+002
  -0.7622862E+002  -0.9079927E+002
  -0.9160817E+002  -0.1021046E+003
