 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.2429701E+003   0.2796898E+003
   0.1600891E+003   0.1679359E+003
   0.3641388E+002   0.3938617E+002
   0.5803508E+001   0.8413021E+001
   0.6790559E+002   0.7374584E+002
   0.1694737E+003   0.1692757E+003
   0.2173969E+003   0.2173015E+003
   0.1763233E+003   0.1815414E+003
   0.2007473E+003   0.2216768E+003
   0.3109893E+003   0.3215523E+003
   0.2908928E+003   0.2739545E+003
   0.1233565E+003   0.1089970E+003
  -0.2193042E+001  -0.6598329E+001
  -0.4926423E+002  -0.5061663E+002
  -0.6637516E+002  -0.6736602E+002
  -0.4718689E+002  -0.4683410E+002
  -0.1027635E+002  -0.9103729E+001
   0.1710452E+002   0.2209702E+002
   0.5158073E+001   0.7654815E+001
  -0.1817384E+002  -0.1868656E+002
  -0.7974628E+002  -0.7845536E+002
  -0.1404591E+003  -0.1395863E+003
  -0.1283858E+003  -0.1305097E+003
  -0.7745952E+002  -0.7800886E+002
  -0.2608866E+002  -0.2585736E+002
   0.6874345E+002   0.7773064E+002
   0.1554867E+003   0.1670767E+003
   0.1978008E+003   0.2102131E+003
   0.2673988E+003   0.2753401E+003
   0.4108343E+003   0.4140539E+003
   0.7105944E+003   0.6606100E+003
   0.1040972E+004   0.9557635E+003
   0.1093111E+004   0.1082195E+004
   0.8087234E+003   0.8586030E+003
   0.4741485E+003   0.4993060E+003
   0.2293777E+003   0.2559410E+003
   0.9450210E+002   0.1045680E+003
   0.1143577E+003   0.1358242E+003
   0.1669207E+003   0.2030164E+003
   0.2163292E+003   0.2612419E+003
   0.3829720E+003   0.3839103E+003
   0.2646713E+003   0.2646904E+003
   0.1211414E+003   0.1301610E+003
   0.8705596E+002   0.9667356E+002
   0.1590149E+003   0.1649169E+003
   0.2380164E+003   0.2406934E+003
   0.3015949E+003   0.3158313E+003
   0.3594052E+003   0.3947250E+003
   0.4538807E+003   0.4724519E+003
   0.4643056E+003   0.4601887E+003
   0.2966925E+003   0.3105467E+003
   0.9075750E+002   0.1057134E+003
  -0.1645848E+002  -0.1488312E+002
  -0.9976545E+002  -0.1028024E+003
  -0.1658468E+003  -0.1699845E+003
  -0.1399426E+003  -0.1476745E+003
  -0.7197172E+002  -0.7419949E+002
