 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.2017267E+003   0.2367594E+003
   0.1426732E+003   0.1557231E+003
   0.5364501E+002   0.5953103E+002
   0.1779882E+002   0.2171048E+002
   0.7395335E+002   0.8059718E+002
   0.1593354E+003   0.1605093E+003
   0.2109980E+003   0.2115513E+003
   0.1967449E+003   0.2110079E+003
   0.2149669E+003   0.2385584E+003
   0.2539548E+003   0.2656884E+003
   0.2090131E+003   0.1998705E+003
   0.8474287E+002   0.7202070E+002
  -0.1651580E+002  -0.2319831E+002
  -0.5520155E+002  -0.5760519E+002
  -0.7186882E+002  -0.7315388E+002
  -0.5438002E+002  -0.5409853E+002
  -0.1833093E+002  -0.1584624E+002
   0.7111439E+001   0.1367376E+002
  -0.1315464E+002  -0.8934371E+001
  -0.5456495E+002  -0.5431876E+002
  -0.1077902E+003  -0.1084573E+003
  -0.1277388E+003  -0.1302587E+003
  -0.1051487E+003  -0.1095131E+003
  -0.5710788E+002  -0.5981129E+002
   0.4425134E+001   0.5292108E+001
   0.9066298E+002   0.9971997E+002
   0.1826750E+003   0.1923754E+003
   0.2508649E+003   0.2667810E+003
   0.3344842E+003   0.3382561E+003
   0.5177466E+003   0.4818128E+003
   0.7845307E+003   0.7096699E+003
   0.9857593E+003   0.9030445E+003
   0.9855891E+003   0.9876258E+003
   0.7712157E+003   0.8153348E+003
   0.4969849E+003   0.5466986E+003
   0.2466288E+003   0.2783860E+003
   0.1245978E+003   0.1439009E+003
   0.1213711E+003   0.1471812E+003
   0.1599584E+003   0.1978447E+003
   0.1980752E+003   0.2419281E+003
   0.3314297E+003   0.3438578E+003
   0.2426390E+003   0.2427677E+003
   0.1224872E+003   0.1313747E+003
   0.7909572E+002   0.8746706E+002
   0.1320940E+003   0.1383825E+003
   0.2047455E+003   0.2045927E+003
   0.2775093E+003   0.2910806E+003
   0.3354300E+003   0.3717109E+003
   0.4047401E+003   0.4254318E+003
   0.3965290E+003   0.4090974E+003
   0.2871340E+003   0.3066407E+003
   0.1248534E+003   0.1399750E+003
  -0.5561627E+001  -0.6497160E+001
  -0.9620870E+002  -0.1033835E+003
  -0.1444342E+003  -0.1512411E+003
  -0.1233187E+003  -0.1326165E+003
  -0.7488415E+002  -0.7847603E+002
  -0.4784033E+002  -0.4548068E+002
  -0.3987367E+002  -0.3621175E+002
  -0.2568096E+002  -0.2060567E+002
  -0.4242665E+002  -0.3453763E+002
  -0.8561585E+002  -0.7758217E+002
  -0.1214365E+003  -0.1179055E+003
  -0.1143779E+003  -0.1159877E+003
  -0.3882231E+002  -0.3797360E+002
   0.1341469E+003   0.1467655E+003
   0.3562490E+003   0.3769763E+003
   0.5314967E+003   0.5684437E+003
   0.7370919E+003   0.7583602E+003
   0.9705316E+003   0.9209759E+003
   0.1179538E+004   0.1106533E+004
   0.1295211E+004   0.1171699E+004
   0.1269711E+004   0.1195968E+004
   0.1082599E+004   0.1107161E+004
   0.7618458E+003   0.8207060E+003
   0.4690829E+003   0.5205705E+003
   0.3045307E+003   0.3453620E+003
   0.2761431E+003   0.3133346E+003
   0.3008375E+003   0.3360107E+003
   0.3415277E+003   0.3677619E+003
   0.3718145E+003   0.4296443E+003
   0.2539081E+003   0.2571585E+003
   0.1520450E+003   0.1568855E+003
   0.9020006E+002   0.9525626E+002
   0.1055491E+003   0.1139710E+003
   0.1542746E+003   0.1558872E+003
   0.2326628E+003   0.2461726E+003
   0.3103051E+003   0.3419729E+003
   0.3570124E+003   0.3537603E+003
   0.2705639E+003   0.3002952E+003
   0.1230329E+003   0.1480916E+003
   0.9331643E+001   0.1424720E+002
  -0.3980707E+002  -0.4726987E+002
  -0.9734120E+002  -0.1241073E+003
  -0.1376906E+003  -0.1754260E+003
  -0.1284429E+003  -0.1639993E+003
  -0.9098379E+002  -0.1084647E+003
  -0.7388246E+002  -0.8029439E+002
  -0.7601074E+002  -0.8084109E+002
  -0.8263872E+002  -0.8243113E+002
  -0.1463750E+003  -0.1405665E+003
  -0.2636479E+003  -0.2672509E+003
  -0.3668177E+003  -0.3823593E+003
  -0.3444407E+003  -0.3670759E+003
  -0.8736711E+002  -0.1085198E+003
   0.3360034E+003   0.3421755E+003
   0.7087497E+003   0.7327964E+003
   0.8817649E+003   0.9086721E+003
   0.1017899E+004   0.1021378E+004
   0.1118045E+004   0.1057962E+004
   0.1136889E+004   0.1057255E+004
   0.1119491E+004   0.1030613E+004
   0.1240182E+004   0.1169835E+004
   0.1380806E+004   0.1385474E+004
   0.1312115E+004   0.1359249E+004
   0.1029192E+004   0.1070402E+004
   0.7334911E+003   0.7321839E+003
   0.6466183E+003   0.6790539E+003
   0.5945607E+003   0.6573508E+003
   0.4982441E+003   0.5495331E+003
   0.3006879E+003   0.3602072E+003
   0.1877258E+003   0.1965742E+003
   0.1343901E+003   0.1402156E+003
   0.9128237E+002   0.9675643E+002
   0.6780762E+002   0.7208575E+002
   0.8780255E+002   0.8512306E+002
   0.1459475E+003   0.1565942E+003
   0.2150620E+003   0.2507130E+003
   0.2227992E+003   0.2374537E+003
   0.1453675E+003   0.1749653E+003
   0.4532362E+002   0.5896937E+002
  -0.3142338E+001  -0.2436764E+001
  -0.3090172E+002  -0.3569479E+002
  -0.6945844E+002  -0.9294080E+002
  -0.9169043E+002  -0.1239081E+003
  -0.8622661E+002  -0.1111795E+003
  -0.6920176E+002  -0.7454201E+002
  -0.7004813E+002  -0.6909215E+002
  -0.8063650E+002  -0.7900811E+002
  -0.1089653E+003  -0.1093432E+003
  -0.2424822E+003  -0.2720504E+003
  -0.4513037E+003  -0.5108586E+003
  -0.5300113E+003  -0.6262312E+003
  -0.3508989E+003  -0.4536970E+003
   0.3589657E+002  -0.4377573E+002
   0.3438671E+003   0.2980456E+003
   0.5031475E+003   0.4910727E+003
   0.5679044E+003   0.5833166E+003
   0.6880511E+003   0.7148391E+003
   0.7066751E+003   0.7328203E+003
   0.6539738E+003   0.6784550E+003
   0.7086082E+003   0.7284316E+003
   0.9600282E+003   0.9372217E+003
   0.1270052E+004   0.1221160E+004
   0.1434370E+004   0.1389250E+004
   0.1438904E+004   0.1352458E+004
   0.1338693E+004   0.1189488E+004
   0.1231586E+004   0.1122500E+004
   0.9835937E+003   0.9666138E+003
   0.5996203E+003   0.6262368E+003
