 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.2909008E+003   0.3261610E+003
   0.1699968E+003   0.1721875E+003
   0.1133773E+002   0.1253500E+002
  -0.6599407E+001  -0.5470524E+001
   0.5880861E+002   0.6439451E+002
   0.1889218E+003   0.1858497E+003
   0.2276496E+003   0.2283716E+003
   0.1651473E+003   0.1658383E+003
   0.1916361E+003   0.2082059E+003
   0.3881047E+003   0.3925160E+003
   0.4232794E+003   0.3862054E+003
   0.1955873E+003   0.1801884E+003
   0.2198564E+002   0.2069100E+002
  -0.4765383E+002  -0.4894677E+002
  -0.6402717E+002  -0.6516166E+002
  -0.4517459E+002  -0.4456879E+002
  -0.5762470E+001  -0.5596254E+001
   0.3836505E+001   0.6525902E+001
   0.2178453E+001   0.3275996E+001
   0.1633487E+002   0.1544716E+002
  -0.4232365E+002  -0.4002080E+002
  -0.1607903E+003  -0.1576906E+003
  -0.1598456E+003  -0.1610926E+003
  -0.1012162E+003  -0.1009593E+003
  -0.6460795E+002  -0.6496402E+002
   0.4263078E+002   0.4988404E+002
   0.1095021E+003   0.1200655E+003
   0.1388564E+003   0.1443827E+003
   0.2119414E+003   0.2227787E+003
   0.3185143E+003   0.3267550E+003
   0.6379640E+003   0.6080273E+003
   0.1069876E+004   0.9782318E+003
   0.1179626E+004   0.1131562E+004
   0.7979817E+003   0.8523516E+003
   0.4557477E+003   0.4636106E+003
   0.2009149E+003   0.2208362E+003
   0.7109111E+002   0.7561814E+002
   0.1013442E+003   0.1178930E+003
   0.1674894E+003   0.1992349E+003
   0.2231904E+003   0.2658030E+003
   0.4448326E+003   0.4398609E+003
   0.2861498E+003   0.2874294E+003
   0.1153061E+003   0.1221358E+003
   0.1024566E+003   0.1126602E+003
   0.1906919E+003   0.1954598E+003
   0.2739998E+003   0.2780477E+003
   0.3029594E+003   0.3067989E+003
   0.3528284E+003   0.3787756E+003
   0.4803689E+003   0.4956102E+003
   0.5327605E+003   0.5077508E+003
   0.2413998E+003   0.2510001E+003
   0.3262786E+002   0.3957853E+002
  -0.2360279E+002  -0.2208534E+002
  -0.9569373E+002  -0.9687473E+002
