 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.4532443E+003   0.4532443E+003
   0.7127893E+002   0.7127893E+002
  -0.2556535E+002  -0.2556535E+002
  -0.2060137E+002  -0.2060137E+002
   0.1579915E+002   0.1579915E+002
   0.1475256E+003   0.1475256E+003
   0.3506455E+003   0.3506455E+003
   0.1291606E+003   0.1291606E+003
   0.1543648E+003   0.1543648E+003
   0.2587366E+003   0.2587366E+003
   0.1581917E+004   0.1581917E+004
   0.1965451E+003   0.1965451E+003
   0.6576706E+002   0.6576706E+002
  -0.8670584E+002  -0.8670584E+002
  -0.4670342E+002  -0.4670342E+002
  -0.5624568E+002  -0.5624568E+002
   0.2816010E+002   0.2816010E+002
  -0.2541365E+001  -0.2541365E+001
  -0.3046645E+001  -0.3046645E+001
   0.6085321E+002   0.6085321E+002
   0.1500947E+003   0.1500947E+003
  -0.2861739E+003  -0.2861739E+003
  -0.2075696E+003  -0.2075696E+003
  -0.1166043E+003  -0.1166043E+003
  -0.1478838E+003  -0.1478838E+003
   0.4256872E+002   0.4256872E+002
   0.1295450E+002   0.1295450E+002
   0.9356928E+002   0.9356928E+002
   0.2627098E+003   0.2627098E+003
  -0.9216792E+002  -0.9216792E+002
   0.5028542E+003   0.5028542E+003
   0.1496094E+004   0.1496094E+004
   0.1008284E+004   0.1008284E+004
   0.9224591E+003   0.9224591E+003
   0.2985567E+003   0.2985567E+003
   0.1337172E+003   0.1337172E+003
   0.5119682E+002   0.5119682E+002
   0.3900274E+002   0.3900274E+002
   0.7243123E+002   0.7243123E+002
   0.5623018E+001   0.5623018E+001
   0.5089456E+003   0.5089456E+003
   0.4819201E+003   0.4819201E+003
   0.7968507E+002   0.7968507E+002
   0.9791253E+002   0.9791253E+002
   0.2651090E+003   0.2651090E+003
   0.3366235E+003   0.3366235E+003
   0.2181562E+003   0.2181562E+003
   0.2416788E+003   0.2416788E+003
   0.1789333E+003   0.1789333E+003
   0.6940061E+003   0.6940061E+003
   0.8721222E+002   0.8721222E+002
   0.1996998E+002   0.1996998E+002
  -0.2333222E+002  -0.2333222E+002
  -0.6460446E+002  -0.6460446E+002
  -0.1075795E+003  -0.1075795E+003
  -0.1884513E+003  -0.1884513E+003
  -0.9630965E+002  -0.9630965E+002
  -0.7286039E+002  -0.7286039E+002
  -0.1927928E+003  -0.1927928E+003
   0.8238335E+000   0.8238335E+000
  -0.1047375E+002  -0.1047375E+002
   0.1536338E+002   0.1536338E+002
  -0.1025173E+003  -0.1025173E+003
  -0.1796272E+003  -0.1796272E+003
  -0.4813212E+002  -0.4813212E+002
   0.2263545E+003   0.2263545E+003
   0.8378393E+003   0.8378393E+003
   0.6167664E+003   0.6167664E+003
   0.6202003E+003   0.6202003E+003
   0.1707649E+004   0.1707649E+004
   0.1420216E+004   0.1420216E+004
   0.2835829E+004   0.2835829E+004
   0.1637962E+004   0.1637962E+004
   0.2259886E+004   0.2259886E+004
   0.1129882E+004   0.1129882E+004
   0.3464474E+003   0.3464474E+003
   0.1689798E+003   0.1689798E+003
   0.4289072E+003   0.4289072E+003
   0.4495167E+003   0.4495167E+003
   0.4888630E+003   0.4888630E+003
   0.3267191E+003   0.3267191E+003
   0.2559685E+003   0.2559685E+003
   0.1857185E+003   0.1857185E+003
   0.6794467E+002   0.6794467E+002
   0.6739601E+002   0.6739601E+002
   0.1816006E+003   0.1816006E+003
   0.2459942E+003   0.2459942E+003
   0.6515104E+003   0.6515104E+003
   0.4992770E+003   0.4992770E+003
   0.9193201E+002   0.9193201E+002
   0.3282074E+002   0.3282074E+002
   0.2224135E+000   0.2224135E+000
  -0.4876824E+002  -0.4876824E+002
  -0.1665820E+003  -0.1665820E+003
  -0.3935337E+003  -0.3935337E+003
  -0.9101663E+002  -0.9101663E+002
  -0.4843766E+002  -0.4843766E+002
  -0.4494359E+002  -0.4494359E+002
  -0.4016209E+002  -0.4016209E+002
  -0.3699866E+002  -0.3699866E+002
  -0.6224279E+002  -0.6224279E+002
  -0.1742016E+003  -0.1742016E+003
  -0.4569965E+003  -0.4569965E+003
  -0.5477399E+003  -0.5477399E+003
  -0.3662640E+003  -0.3662640E+003
   0.6921901E+002   0.6921901E+002
   0.3423260E+003   0.3423260E+003
   0.6994629E+003   0.6994629E+003
   0.7601618E+003   0.7601618E+003
   0.1637763E+004   0.1637763E+004
   0.2648356E+003   0.2648356E+003
