 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1051304E+003   0.1360233E+003
   0.7651355E+002   0.9526220E+002
   0.5326206E+002   0.6247927E+002
   0.4859261E+002   0.5728410E+002
   0.6833638E+002   0.7595286E+002
   0.1062379E+003   0.1100641E+003
   0.1504160E+003   0.1566691E+003
   0.1928588E+003   0.2069608E+003
   0.1889456E+003   0.2057462E+003
   0.1523990E+003   0.1666697E+003
   0.1000636E+003   0.1097297E+003
   0.4475921E+002   0.4424703E+002
  -0.1564593E+002  -0.2331916E+002
  -0.5443979E+002  -0.6115903E+002
  -0.7057618E+002  -0.7362950E+002
  -0.7696125E+002  -0.7697773E+002
  -0.8274052E+002  -0.8101965E+002
  -0.9721888E+002  -0.9365168E+002
  -0.1202582E+003  -0.1184493E+003
  -0.1321432E+003  -0.1339302E+003
  -0.1292640E+003  -0.1345791E+003
  -0.1094714E+003  -0.1163416E+003
  -0.6705302E+002  -0.7297091E+002
   0.1466574E+002   0.1346758E+002
   0.1219014E+003   0.1278025E+003
   0.2201045E+003   0.2303101E+003
   0.3033134E+003   0.3144756E+003
   0.3806910E+003   0.3778855E+003
   0.4282736E+003   0.3974220E+003
   0.4614720E+003   0.4159593E+003
   0.4808511E+003   0.4434083E+003
   0.5024672E+003   0.4854267E+003
   0.5021189E+003   0.5051974E+003
   0.4641073E+003   0.5218406E+003
   0.3979269E+003   0.4966197E+003
   0.3189955E+003   0.4096419E+003
   0.2360095E+003   0.3140874E+003
   0.1653066E+003   0.2314924E+003
   0.1399499E+003   0.1948145E+003
   0.1285173E+003   0.1724644E+003
   0.2309489E+003   0.2845059E+003
   0.1526912E+003   0.1794175E+003
   0.1039249E+003   0.1121544E+003
   0.8255032E+002   0.8789005E+002
   0.9035950E+002   0.9564591E+002
   0.1209950E+003   0.1249868E+003
   0.1651512E+003   0.1736005E+003
   0.2062484E+003   0.2203306E+003
   0.2024398E+003   0.2217096E+003
   0.1664595E+003   0.1850394E+003
   0.1140065E+003   0.1296696E+003
   0.5306501E+002   0.5687640E+002
  -0.1585148E+002  -0.2516383E+002
  -0.5754313E+002  -0.7009530E+002
  -0.7125317E+002  -0.8092019E+002
  -0.7482291E+002  -0.8091673E+002
  -0.7676005E+002  -0.8025299E+002
  -0.8673917E+002  -0.8727490E+002
  -0.1114297E+003  -0.1123139E+003
  -0.1358618E+003  -0.1399091E+003
  -0.1502745E+003  -0.1577271E+003
  -0.1525166E+003  -0.1624276E+003
  -0.1177507E+003  -0.1287223E+003
  -0.2332123E+002  -0.2624182E+002
   0.1046956E+003   0.1190812E+003
   0.2319215E+003   0.2613833E+003
   0.3582312E+003   0.3917542E+003
   0.4741514E+003   0.4912878E+003
   0.5447256E+003   0.5310669E+003
   0.6065231E+003   0.5697154E+003
   0.6818305E+003   0.6428497E+003
   0.7613147E+003   0.7418861E+003
   0.8263636E+003   0.8249914E+003
   0.8324823E+003   0.8925690E+003
   0.7944013E+003   0.9098541E+003
   0.7199956E+003   0.8485703E+003
   0.6074585E+003   0.7416514E+003
   0.4744718E+003   0.5850513E+003
   0.3817027E+003   0.4793574E+003
   0.3124097E+003   0.3978646E+003
   0.3253129E+003   0.3852859E+003
   0.2063304E+003   0.2354722E+003
   0.1399784E+003   0.1476850E+003
   0.1105231E+003   0.1158093E+003
   0.1112327E+003   0.1182727E+003
   0.1322144E+003   0.1414864E+003
   0.1693096E+003   0.1849552E+003
   0.1994636E+003   0.2177117E+003
   0.1968238E+003   0.2234491E+003
   0.1682907E+003   0.1960142E+003
   0.1229310E+003   0.1487159E+003
   0.6390395E+002   0.7661139E+002
  -0.2050269E+001  -0.7328324E+001
  -0.4249425E+002  -0.5578471E+002
  -0.6253039E+002  -0.7704513E+002
  -0.7129618E+002  -0.8400207E+002
  -0.7092398E+002  -0.7944144E+002
  -0.6821094E+002  -0.6896296E+002
  -0.8084786E+002  -0.7949734E+002
  -0.1058317E+003  -0.1075484E+003
  -0.1078710E+003  -0.1139934E+003
  -0.9141128E+002  -0.1009151E+003
  -0.6005511E+002  -0.6951866E+002
   0.2294736E+002   0.2285612E+002
   0.1276081E+003   0.1370875E+003
   0.2349875E+003   0.2507185E+003
   0.3429448E+003   0.3654460E+003
   0.4667931E+003   0.4813839E+003
   0.5582775E+003   0.5505170E+003
   0.6636175E+003   0.6333086E+003
   0.7770901E+003   0.7339375E+003
   0.8856459E+003   0.8449345E+003
