#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9752487E+000   0.2242802E-004   0.4482979E+000   0.4834562E+000   0.1505169E+001   0.3797702E-034
   0.9870286E+000   0.2965210E-004   0.1758115E+000  -0.1092932E+000   0.1969171E+001   0.3752377E-034
   0.9929827E+000   0.4403947E-006   0.1460996E-001  -0.2658034E+000   0.2214105E+001   0.3729877E-034
   0.9885195E+000   0.7001887E-005   0.7475434E-002  -0.1976076E+000   0.1702476E+001   0.3746718E-034
   0.9903119E+000   0.2041581E-005  -0.2930424E-001  -0.1356868E+000   0.1598151E+001   0.3739937E-034
   0.9924361E+000   0.6457717E-006  -0.2880768E+000  -0.2036931E+000   0.1706224E+001   0.3731932E-034
   0.9389911E+000   0.3476072E-002  -0.2907299E+000  -0.1412326E+000   0.8609403E+000   0.3944344E-034
   0.7335839E+000   0.4088337E-002   0.3654075E-001   0.1367385E+000   0.1816526E-001   0.5048780E-034
   0.8862408E+000   0.3414998E-002   0.9998599E-001   0.9429603E-001  -0.4275421E-001   0.4179117E-034
   0.9088047E+000   0.3406456E-003   0.1011260E+000   0.5563673E-001  -0.1496729E+000   0.4075357E-034
   0.9629897E+000   0.2084302E-003   0.5416477E-001   0.3529269E+000   0.6817285E+000   0.3846047E-034
   0.9797502E+000   0.1499584E-004   0.3822405E-002   0.3431221E+000   0.1578967E+001   0.3780253E-034
   0.8825829E+000   0.9097695E-002  -0.3195616E-001   0.1990387E+000   0.6132591E+000   0.4196437E-034
   0.8026630E+000   0.1317980E-001  -0.7510592E-001   0.1176419E+000   0.4874147E+000   0.4614270E-034
   0.9960030E+000   0.4518511E-005  -0.7717472E+000   0.1301786E+000   0.3117496E+001   0.3718567E-034
   0.9949591E+000   0.8154202E-005  -0.1096975E+001  -0.1026024E-001   0.3824477E+001   0.3722468E-034
   0.9770341E+000   0.2770888E-004  -0.5210401E+000  -0.7926075E-001   0.2590677E+001   0.3790762E-034
   0.9754580E+000   0.1972893E-004  -0.6754208E-001  -0.8006894E-001   0.2065975E+001   0.3796887E-034
   0.9733121E+000   0.4330317E-004  -0.4901575E-001  -0.2816280E-001   0.1950225E+001   0.3805258E-034
   0.9048341E+000   0.7275561E-003  -0.4838058E-001   0.6884552E-001   0.8992698E+000   0.4093240E-034
   0.8938681E+000   0.1520795E-002  -0.2466045E+000   0.1237383E+000   0.8038624E+000   0.4143457E-034
   0.9197104E+000   0.6843705E-003  -0.1641802E+000   0.2037673E+000   0.1100088E+001   0.4027033E-034
   0.9061569E+000   0.4216659E-003  -0.1940114E-001   0.1513392E+000   0.1118692E+001   0.4087266E-034
   0.8931766E+000   0.1806631E-002  -0.1613749E-001   0.9614774E-001   0.9627972E+000   0.4146665E-034
   0.8180866E+000   0.2199589E-002  -0.1253757E+000   0.7180635E-001   0.4879879E+000   0.4527276E-034
   0.8671451E+000   0.4387976E-003  -0.2620175E+000  -0.1238298E+000   0.4976310E+000   0.4271146E-034
   0.8890569E+000   0.4147129E-002  -0.2580059E+000  -0.2011758E+000   0.5285956E+000   0.4165879E-034
   0.6983680E+000   0.6041967E-002  -0.9855136E-002  -0.1451909E+000  -0.1747746E+000   0.5303370E-034
   0.8269752E+000   0.5210750E-002  -0.1310584E-001  -0.1389200E+000   0.2764447E-001   0.4478615E-034
   0.9082068E+000   0.5357858E-003  -0.1372210E+000  -0.1671192E+000   0.1905439E+000   0.4078040E-034
   0.9207331E+000   0.4235110E-003  -0.3813201E+000  -0.4083916E+000   0.3631872E+000   0.4022560E-034
   0.9659349E+000   0.5448197E-004  -0.1407081E+000  -0.4309612E+000   0.1573909E+001   0.3834320E-034
   0.9632203E+000   0.9018714E-004  -0.1257628E+000  -0.2054223E+000   0.1418460E+001   0.3845126E-034
   0.9542323E+000   0.5245375E-004  -0.1586147E+000  -0.7228951E-001   0.3620076E+000   0.3881344E-034
   0.8901466E+000   0.1047026E-002  -0.8048406E-001   0.1614273E+000  -0.1915696E+000   0.4160779E-034
   0.6974447E+000   0.2181614E-001  -0.8096516E-001   0.1883972E+000  -0.3231457E+000   0.5310390E-034
   0.5400924E+000   0.3278401E-002   0.1205806E+000  -0.9758809E-001  -0.3050290E+000   0.6857537E-034
   0.7319781E+000   0.2266805E-001   0.6467130E+000  -0.3811879E+000   0.3562176E+000   0.5059856E-034
   0.9727456E+000   0.3025149E-003   0.9629806E+000  -0.1406595E+000   0.1212745E+001   0.3807474E-034
   0.9744899E+000   0.9072538E-005   0.5445410E+000   0.4823863E+000   0.1464416E+001   0.3800659E-034
   0.9869338E+000   0.8237648E-005   0.3963816E+000   0.1938302E+000   0.1773543E+001   0.3752738E-034
   0.9854150E+000   0.7077344E-005   0.1647003E-001  -0.2580143E+000   0.1885993E+001   0.3758522E-034
   0.9913229E+000   0.5801405E-006  -0.8055432E-001  -0.5749909E+000   0.2560011E+001   0.3736122E-034
   0.9909961E+000   0.3211278E-006   0.2256730E-001  -0.6162620E+000   0.2579905E+001   0.3737354E-034
   0.9882739E+000   0.8235990E-006   0.6832815E-001  -0.4859588E+000   0.2221442E+001   0.3747649E-034
   0.9853137E+000   0.3221961E-006   0.2651288E-001  -0.3732172E+000   0.1888039E+001   0.3758908E-034
   0.9834691E+000   0.8261070E-006  -0.2257429E+000  -0.2592814E+000   0.1651474E+001   0.3765959E-034
   0.9553326E+000   0.1224432E-002  -0.1891091E+000   0.9217950E-001   0.1049061E+001   0.3876874E-034
   0.9140029E+000   0.2630122E-002   0.2911566E+000   0.1070160E+000   0.6310370E+000   0.4052179E-034
   0.8965150E+000   0.4718387E-003   0.4775679E+000   0.1423198E+000   0.2851728E+000   0.4131223E-034
   0.9707915E+000   0.6601612E-004   0.6303145E-001   0.2346501E+000   0.8491550E+000   0.3815138E-034
   0.8502075E+000   0.7308471E-002  -0.1357409E+000   0.1613548E+000   0.3891661E+000   0.4356235E-034
   0.8497668E+000   0.1448441E-001  -0.1023855E+000   0.8223956E-001   0.5245167E+000   0.4358494E-034
   0.9935826E+000   0.1678688E-005  -0.5279110E+000   0.3054007E+000   0.2432306E+001   0.3727625E-034
   0.9940059E+000   0.3083195E-005  -0.9951229E+000   0.2524235E+000   0.4244394E+001   0.3726038E-034
   0.9842148E+000   0.1232593E-004  -0.8215091E+000   0.1835494E+000   0.3102925E+001   0.3763105E-034
   0.9771291E+000   0.3628628E-005  -0.3674435E+000   0.2122646E+000   0.1880473E+001   0.3790394E-034
   0.9749767E+000   0.2818698E-004  -0.2966947E+000   0.8996218E-001   0.1796777E+001   0.3798761E-034
   0.9488576E+000   0.1230588E-003  -0.1186460E+000   0.5179930E-002   0.1301752E+001   0.3903329E-034
   0.9483326E+000   0.2229057E-003  -0.1002741E+000   0.6123804E-001   0.7246637E+000   0.3905490E-034
   0.9244912E+000   0.8264457E-003  -0.2923082E+000   0.1299640E-001   0.1547871E+000   0.4006207E-034
   0.9007819E+000   0.1863228E-002  -0.2170661E+000  -0.6328582E-002   0.1129590E+000   0.4111654E-034
   0.9173717E+000   0.2341598E-003  -0.2274344E+000   0.2124336E+000   0.6416670E+000   0.4037299E-034
   0.8687436E+000   0.9188014E-003  -0.1342827E+000   0.1668593E+000   0.7582483E+000   0.4263287E-034
   0.8990517E+000   0.2705718E-003  -0.1726787E+000   0.1240709E+000   0.5565725E+000   0.4119567E-034
   0.8761210E+000   0.5645766E-003  -0.1960453E+000   0.8818633E-001   0.2580095E+000   0.4227388E-034
   0.8658571E+000   0.2661527E-002  -0.8818159E-001   0.3128510E-001  -0.1166123E+000   0.4277500E-034
   0.8512448E+000   0.4432557E-002  -0.6862141E-001  -0.2384423E+000  -0.3782784E+000   0.4350927E-034
   0.6278207E+000   0.2028927E-002  -0.3630834E-001  -0.2051770E+000  -0.6079942E+000   0.5899302E-034
   0.8434699E+000   0.4677267E-002  -0.1746925E+000  -0.1551846E+000  -0.2492132E+000   0.4391032E-034
   0.8469070E+000   0.3051205E-002  -0.3160487E+000  -0.1712629E+000   0.4225040E+000   0.4373212E-034
   0.9574970E+000   0.2164176E-004  -0.3215799E+000  -0.4081228E+000   0.2079564E+001   0.3868110E-034
   0.9556695E+000   0.5966634E-004  -0.3034291E+000  -0.4917862E-001   0.2410376E+001   0.3875507E-034
   0.9608665E+000   0.5125782E-004  -0.1830975E+000  -0.1078322E+000   0.1834042E+001   0.3854545E-034
   0.9322319E+000   0.4585362E-003  -0.3250923E+000   0.3787377E-001   0.1318753E+001   0.3972943E-034
   0.8494035E+000   0.4052317E-002  -0.2645724E+000   0.1966337E+000   0.7801588E+000   0.4360359E-034
   0.6061471E+000   0.9931330E-002  -0.8657957E-001   0.2088786E+000  -0.3019152E+000   0.6110239E-034
   0.6448831E+000   0.2194640E-001   0.4857466E+000   0.2411097E+000  -0.1141434E+000   0.5743217E-034
   0.9519555E+000   0.1409308E-002   0.1091412E+001   0.1032061E+000   0.1222837E+001   0.3890627E-034
   0.9832813E+000   0.8465736E-005   0.7764292E+000   0.2691239E+000   0.1666941E+001   0.3766678E-034
   0.9859329E+000   0.6153099E-005   0.1690239E+000  -0.4252161E-001   0.1767487E+001   0.3756548E-034
   0.9845218E+000   0.8122721E-005  -0.1235282E+000  -0.3636272E+000   0.1844227E+001   0.3761932E-034
   0.9870020E+000   0.2792807E-004  -0.1397154E+000  -0.6703258E+000   0.2256724E+001   0.3752478E-034
   0.9713554E+000   0.3445273E-003   0.3248498E-002  -0.4721245E+000   0.1720313E+001   0.3812923E-034
   0.9779476E+000   0.1484571E-003   0.1588432E+000  -0.4291643E+000   0.2151241E+001   0.3787221E-034
   0.9891454E+000   0.3750570E-005   0.1776608E+000  -0.4079799E+000   0.2851329E+001   0.3744347E-034
   0.9878645E+000   0.5874399E-005   0.1297456E+000  -0.2416136E+000   0.2940754E+001   0.3749202E-034
   0.9706412E+000   0.8609993E-004   0.1834752E+000  -0.1591818E-002   0.1742980E+001   0.3815729E-034
   0.9221549E+000   0.1910758E-002   0.4288707E+000   0.2168175E+000   0.8496726E+000   0.4016357E-034
   0.9022326E+000   0.7767761E-003   0.6073321E+000   0.4710805E+000   0.5103334E+000   0.4105043E-034
   0.9674939E+000   0.7303869E-004  -0.5187634E-001   0.5568975E+000   0.1260739E+001   0.3828142E-034
   0.8807291E+000   0.9386572E-003  -0.1796734E+000   0.1668686E-001   0.4629432E+000   0.4205270E-034
   0.9457877E+000   0.6544892E-003  -0.7761563E-001   0.4037447E-001   0.7464775E+000   0.3915999E-034
   0.9915401E+000   0.3244714E-006  -0.1895526E+000   0.4025035E+000   0.2341487E+001   0.3735304E-034
   0.9897480E+000   0.2715502E-005  -0.4366626E+000   0.3080103E+000   0.2857048E+001   0.3742068E-034
   0.9774944E+000   0.2418343E-004  -0.3401643E+000   0.1889622E+000   0.1510842E+001   0.3788977E-034
   0.9446013E+000   0.1825349E-003  -0.2348310E+000   0.2134949E-001   0.5952070E+000   0.3920917E-034
   0.9385157E+000   0.3197748E-004  -0.2423668E+000  -0.2237429E-001   0.4274636E+000   0.3946342E-034
   0.9225678E+000   0.3385678E-003  -0.2824558E+000  -0.9410181E-002   0.3524604E+000   0.4014560E-034
   0.9036169E+000   0.8029767E-003  -0.3646334E+000  -0.1817411E+000   0.2481757E+000   0.4098754E-034
   0.8960942E+000   0.2887886E-003  -0.2916258E+000  -0.2067030E+000   0.2227743E+000   0.4133163E-034
   0.9015475E+000   0.5131266E-003  -0.3086887E+000  -0.2633514E+000   0.4679501E+000   0.4108163E-034
   0.9439388E+000   0.1235091E-003  -0.2908192E+000  -0.1473744E+000   0.8228950E+000   0.3923669E-034
   0.9566210E+000   0.4689312E-003  -0.3525302E+000   0.1642460E+000   0.8121025E+000   0.3871652E-034
   0.9057537E+000   0.5060219E-003  -0.2630129E+000   0.1644262E+000   0.4790328E-001   0.4089085E-034
   0.9551253E+000   0.8739599E-003  -0.3270041E+000   0.3412072E-001   0.1603714E+000   0.3877715E-034
   0.9875185E+000   0.1786923E-004  -0.4059391E+000  -0.1388226E+000   0.4666159E+000   0.3750516E-034
   0.9764585E+000   0.5783034E-003  -0.1831423E+000  -0.2436582E+000   0.4603790E+000   0.3792996E-034
   0.9356646E+000   0.2909355E-002   0.1736251E+000  -0.1050694E+000   0.1367018E-001   0.3958367E-034
   0.8004191E+000   0.1521724E-001   0.6925889E-002  -0.3972559E-001  -0.4110212E+000   0.4627205E-034
   0.8515813E+000   0.1919153E-002  -0.2913354E+000   0.7785512E-001   0.4455014E-001   0.4349207E-034
   0.9366075E+000   0.1014717E-002  -0.1440250E+000  -0.6900030E-001   0.1819087E+001   0.3954382E-034
   0.9769321E+000   0.3264158E-005  -0.3889239E+000   0.3512700E+000   0.3001025E+001   0.3791158E-034
   0.9808206E+000   0.3647852E-005  -0.5979763E+000   0.6035324E+000   0.3550226E+001   0.3776128E-034
   0.9820220E+000   0.1288252E-004  -0.7195454E+000   0.9558781E+000   0.3855766E+001   0.3771508E-034
   0.9795231E+000   0.1028106E-003  -0.6437957E+000   0.1360716E+001   0.3606422E+001   0.3781130E-034
   0.9526617E+000   0.1803122E-002  -0.2702580E+000   0.1389662E+001   0.2240582E+001   0.3887743E-034
   0.9559699E+000   0.2622599E-002   0.4195651E+000   0.1257013E+001   0.1949530E+001   0.3874289E-034
   0.9757325E+000   0.8438616E-005   0.6085326E+000   0.2787592E+000   0.1989052E+001   0.3795819E-034
   0.9714344E+000   0.3278428E-004   0.4657408E+000   0.4609214E-001   0.1663364E+001   0.3812613E-034
   0.9548860E+000   0.2340515E-003   0.8477395E-001  -0.1744666E+000   0.1378924E+001   0.3878687E-034
   0.9840510E+000   0.1473793E-004  -0.7036835E-001  -0.5026988E+000   0.1701419E+001   0.3763732E-034
   0.9677326E+000   0.6861022E-004  -0.1142391E+000  -0.4178524E+000   0.1463447E+001   0.3827197E-034
   0.9489696E+000   0.2406125E-003   0.6234334E-001  -0.4301787E+000   0.7392159E+000   0.3902868E-034
   0.8918588E+000   0.7106953E-003   0.1873708E+000   0.2412418E-001   0.4484114E+000   0.4152792E-034
   0.9531402E+000   0.3919464E-003   0.2611830E+000   0.1038340E-002   0.1804526E+001   0.3885791E-034
   0.9773490E+000   0.4969744E-004   0.3702548E+000  -0.3976952E-001   0.2527210E+001   0.3789540E-034
   0.8937584E+000   0.1427806E-002   0.5020817E+000   0.4302769E+000   0.8275974E+000   0.4143965E-034
   0.8593477E+000   0.2916214E-002   0.3900693E+000   0.4911437E+000   0.3571727E+000   0.4309901E-034
   0.9453121E+000   0.1382396E-002   0.1102893E+000   0.5055716E+000   0.7861800E+000   0.3917969E-034
   0.9793695E+000   0.2681994E-004  -0.2350576E+000   0.5471859E+000   0.1535202E+001   0.3781723E-034
   0.9263189E+000   0.1116699E-002  -0.2037626E+000   0.6996459E-002   0.7010639E+000   0.3998303E-034
   0.9052746E+000   0.1750943E-002   0.1581100E-002  -0.7725321E-001   0.5310181E+000   0.4091249E-034
   0.9879225E+000   0.7187799E-005   0.1205414E+000   0.2833975E+000   0.1611409E+001   0.3748982E-034
   0.9883841E+000   0.2110883E-005  -0.6252524E-001   0.7845580E-001   0.2158172E+001   0.3747231E-034
   0.9822620E+000   0.7259735E-005  -0.1493488E+000  -0.3531392E-001   0.1449025E+001   0.3770586E-034
   0.9198887E+000   0.4450423E-003  -0.2073182E+000   0.1409204E-001   0.4479016E+000   0.4026252E-034
   0.9552425E+000   0.1036701E-003  -0.3509286E+000   0.6828882E-002   0.8486958E+000   0.3877239E-034
   0.9427855E+000   0.1767947E-003  -0.4514712E+000  -0.1010003E+000   0.9652778E+000   0.3928469E-034
   0.9293427E+000   0.1250522E-003  -0.2656999E+000  -0.1479573E+000   0.9955982E+000   0.3985294E-034
   0.9298664E+000   0.1084321E-003  -0.5785804E-001  -0.1119459E+000   0.9178634E+000   0.3983049E-034
   0.9521424E+000   0.9751292E-004  -0.2067774E+000  -0.3554494E-002   0.9989313E+000   0.3889863E-034
   0.9169132E+000   0.4360215E-003  -0.8783427E-001   0.1133758E+000   0.5397696E+000   0.4039318E-034
   0.8997530E+000   0.8922322E-003  -0.2503587E+000   0.1700592E+000   0.2048251E+000   0.4116356E-034
   0.9468024E+000   0.2191137E-003  -0.5486711E+000   0.9918019E-002   0.2006213E+000   0.3911802E-034
   0.9517616E+000   0.4985141E-003  -0.4761196E+000  -0.1828832E+000   0.4626338E-001   0.3891420E-034
   0.9896804E+000   0.2669735E-006  -0.1937486E+000  -0.2904247E+000   0.1146853E+001   0.3742323E-034
   0.9910536E+000   0.1246607E-005  -0.1064771E+000  -0.2710816E+000   0.1463447E+001   0.3737138E-034
   0.9917854E+000   0.2294487E-005  -0.1959787E+000  -0.1385987E+000   0.1266955E+001   0.3734380E-034
   0.9876430E+000   0.6902913E-005  -0.3820563E+000  -0.1327512E-001   0.7322376E+000   0.3750043E-034
   0.9160159E+000   0.3346177E-002  -0.5096406E+000   0.1797758E+000   0.2807401E+000   0.4043274E-034
   0.9025334E+000   0.3511799E-002  -0.1041221E+000   0.4065435E+000   0.1365021E+001   0.4103675E-034
   0.9804390E+000   0.4339595E-005  -0.1827149E+000   0.6158229E+000   0.2582072E+001   0.3777597E-034
   0.9833292E+000   0.7312103E-005  -0.3617919E+000   0.7394580E+000   0.2931429E+001   0.3766494E-034
   0.9841728E+000   0.6663563E-005  -0.4191743E+000   0.8809665E+000   0.3244604E+001   0.3763266E-034
   0.9892677E+000   0.3093290E-005  -0.4550783E+000   0.1108066E+001   0.3669090E+001   0.3743884E-034
   0.9941270E+000   0.8675462E-006  -0.3722025E+000   0.1311567E+001   0.3952267E+001   0.3725584E-034
   0.9963388E+000   0.1701317E-006  -0.9162749E-001   0.1123812E+001   0.4047386E+001   0.3717314E-034
   0.9914370E+000   0.2558891E-004  -0.1244482E+000   0.4037322E+000   0.3744702E+001   0.3735692E-034
   0.9649863E+000   0.7776677E-004  -0.6272317E-001  -0.1799714E+000   0.2089981E+001   0.3838089E-034
   0.9595493E+000   0.1469071E-003  -0.1577616E+000  -0.1393307E+000   0.1770962E+001   0.3859837E-034
   0.9626367E+000   0.2011300E-004   0.8623242E-001  -0.3198876E+000   0.1494343E+001   0.3847457E-034
   0.9535145E+000   0.3504840E-004   0.2949414E-001  -0.1300095E+000   0.1309966E+001   0.3884266E-034
   0.9092475E+000   0.3987909E-002   0.7758958E-001  -0.1877926E+000   0.3263291E+000   0.4073372E-034
   0.7711543E+000   0.3339895E-002   0.2379770E+000   0.2974820E+000  -0.2944376E+000   0.4802805E-034
   0.8260599E+000   0.1623235E-002   0.8277819E-001   0.5372416E+000   0.6988505E-001   0.4483578E-034
   0.8561032E+000   0.2047581E-002   0.3251697E+000   0.5964794E+000   0.6686240E+000   0.4326235E-034
   0.9164126E+000   0.2279248E-002   0.4553068E+000   0.5097297E+000   0.5114552E+000   0.4041524E-034
   0.9597481E+000   0.1294062E-003   0.1919970E+000   0.1917774E+000   0.5615148E+000   0.3859037E-034
   0.9707241E+000   0.4560785E-004  -0.7289908E-001   0.8789537E-001   0.9617671E+000   0.3815403E-034
   0.9867152E+000   0.7667387E-005  -0.1176945E+000   0.2376213E+000   0.2032985E+001   0.3753569E-034
   0.9759130E+000   0.3227585E-003  -0.1536821E+000   0.1130665E+000   0.1538992E+001   0.3795117E-034
   0.9169826E+000   0.5707912E-003   0.2291238E+000  -0.7223604E-001   0.6104267E+000   0.4039012E-034
   0.9704908E+000   0.7206347E-004   0.1440812E+000  -0.1352896E+000   0.1003822E+001   0.3816320E-034
   0.9790600E+000   0.5085695E-005   0.1025311E+000  -0.1282645E+000   0.1551651E+001   0.3782918E-034
   0.9790252E+000   0.7312952E-005   0.1637864E-001  -0.9544994E-001   0.1333255E+001   0.3783052E-034
   0.9248184E+000   0.6801702E-003  -0.1213273E+000   0.7433253E-001   0.5398286E+000   0.4004790E-034
   0.9384479E+000   0.1676315E-003  -0.4155089E+000   0.1785686E+000   0.7752668E+000   0.3946627E-034
   0.9513324E+000   0.1465843E-003  -0.5325061E+000   0.1138638E+000   0.1020298E+001   0.3893175E-034
   0.9475075E+000   0.2485971E-003  -0.2044869E+000  -0.2119894E-001   0.1147653E+001   0.3908891E-034
   0.9665852E+000   0.7744133E-004   0.2389626E+000   0.1128626E+000   0.1563929E+001   0.3831741E-034
   0.9692029E+000   0.4864684E-004   0.2407443E+000   0.2408982E+000   0.1445499E+001   0.3821392E-034
   0.9289215E+000   0.5823986E-003   0.1902415E+000   0.2666673E+000   0.8400205E+000   0.3987101E-034
   0.9815912E+000   0.3484712E-004  -0.2476474E+000   0.1962266E+000   0.1222288E+001   0.3773163E-034
   0.8539667E+000   0.2178362E-002  -0.3775924E+000  -0.9417618E-001  -0.2287453E+000   0.4337059E-034
   0.8770421E+000   0.2718697E-002  -0.3540661E+000  -0.1697811E+000  -0.2385637E+000   0.4222949E-034
   0.9857051E+000   0.5240795E-005  -0.2240097E+000  -0.2607456E+000   0.1290110E+001   0.3757416E-034
   0.9854170E+000   0.1320596E-004  -0.2185321E+000  -0.1732899E+000   0.1303068E+001   0.3758514E-034
   0.9650130E+000   0.1639847E-003  -0.2053371E+000  -0.9724810E-002   0.6805148E+000   0.3837983E-034
   0.9439324E+000   0.8760125E-003  -0.2661073E+000   0.7027006E-001   0.5394218E+000   0.3923696E-034
   0.8843548E+000   0.1561699E-002  -0.4342101E+000   0.1749293E+000   0.6625181E+000   0.4188029E-034
   0.9431910E+000   0.5812066E-003  -0.2381469E+000   0.6932247E+000   0.1676355E+001   0.3926780E-034
   0.9772718E+000   0.1285195E-005  -0.3437601E+000   0.7233946E+000   0.2186048E+001   0.3789840E-034
   0.9844598E+000   0.2516059E-004  -0.3455758E+000   0.6694881E+000   0.2630314E+001   0.3762168E-034
   0.9939304E+000   0.9428475E-006  -0.3192989E+000   0.6626157E+000   0.3114137E+001   0.3726321E-034
   0.9942086E+000   0.1276258E-005  -0.3759464E+000   0.7502683E+000   0.3342068E+001   0.3725278E-034
   0.9934317E+000   0.2737156E-006  -0.4407455E+000   0.8215742E+000   0.3661000E+001   0.3728192E-034
   0.9933810E+000   0.7600662E-006  -0.5044914E+000   0.7176186E+000   0.4012915E+001   0.3728382E-034
   0.9938268E+000   0.4919581E-006  -0.6429796E+000   0.4673795E+000   0.4152942E+001   0.3726709E-034
   0.9858607E+000   0.2255623E-004  -0.6424259E+000   0.4585884E-001   0.3061395E+001   0.3756823E-034
   0.9798541E+000   0.2318266E-004  -0.5892760E+000   0.2530586E+000   0.1760138E+001   0.3779852E-034
   0.9617404E+000   0.4307080E-004  -0.2695239E-001   0.1620861E+000   0.1159176E+001   0.3851043E-034
   0.9411940E+000   0.2405550E-004   0.1497919E+000   0.2693804E+000   0.1105392E+001   0.3935112E-034
   0.9375865E+000   0.2109616E-002   0.1744822E+000   0.3418816E+000   0.5810524E+000   0.3950253E-034
   0.7610099E+000   0.1085865E-001   0.2500330E+000   0.2413007E+000  -0.2966450E+000   0.4866827E-034
   0.9693547E+000   0.9076661E-004   0.2007640E+000   0.2748907E+000   0.3979560E+000   0.3820793E-034
   0.9533830E+000   0.5568531E-003   0.1709488E+000   0.1633562E+000   0.4214292E+000   0.3884801E-034
   0.9594248E+000   0.1095896E-003   0.1925432E+000   0.8130597E-001   0.4525956E+000   0.3860338E-034
   0.9648225E+000   0.1474742E-003   0.1557539E+000   0.4477597E-001   0.6959135E+000   0.3838741E-034
   0.9631426E+000   0.2302829E-003   0.1018467E-001   0.1294669E+000   0.7928144E+000   0.3845436E-034
   0.9838899E+000   0.3238154E-004  -0.2018206E-001   0.3289139E+000   0.2254473E+001   0.3764348E-034
   0.9918483E+000   0.1253690E-005   0.5799146E-001   0.5781192E+000   0.2909931E+001   0.3734143E-034
   0.9649122E+000   0.2173598E-003   0.4545092E+000   0.4367528E+000   0.1379634E+001   0.3838384E-034
   0.9781214E+000   0.1338829E-004   0.3185073E+000  -0.6453363E-001   0.9848389E+000   0.3786548E-034
   0.9790167E+000   0.2119515E-004   0.1168468E+000  -0.1290848E+000   0.1358682E+001   0.3783085E-034
   0.9445997E+000   0.4978757E-003   0.8715568E-001  -0.8263172E-001   0.9031851E+000   0.3920924E-034
   0.9279561E+000   0.1181829E-002  -0.8608194E-001   0.2115819E+000   0.5828236E+000   0.3991249E-034
   0.9453936E+000   0.8708251E-003  -0.4855805E+000   0.2604444E+000   0.8144715E+000   0.3917631E-034
   0.8695781E+000   0.1428749E-002  -0.4030700E+000   0.5907282E-001   0.4671972E+000   0.4259196E-034
   0.8728264E+000   0.1248540E-002  -0.8079878E-001   0.7685048E-001   0.5391469E+000   0.4243345E-034
   0.9424551E+000   0.8396504E-003   0.2175876E+000   0.2647822E+000   0.1135075E+001   0.3929846E-034
   0.9620420E+000   0.1186919E-003   0.2841070E+000   0.3160327E+000   0.1236193E+001   0.3849836E-034
   0.9516073E+000   0.3124950E-003   0.3318462E+000   0.2756467E+000   0.1066938E+001   0.3892051E-034
   0.9909249E+000   0.2220113E-004  -0.7936377E-001   0.1088209E+000   0.1896706E+001   0.3737623E-034
   0.8756595E+000   0.3774282E-003  -0.4068182E+000  -0.2136229E+000  -0.2319634E+000   0.4229616E-034
   0.9557673E+000   0.6328955E-003  -0.3387552E+000  -0.1029844E+000   0.4007270E+000   0.3875110E-034
   0.9694152E+000   0.5043813E-004  -0.2679863E+000  -0.5260356E-002   0.9920647E+000   0.3820554E-034
   0.9593473E+000   0.1020515E-003  -0.2524045E+000   0.7370115E-001   0.8891704E+000   0.3860649E-034
   0.9459314E+000   0.5701873E-003  -0.2642800E+000   0.2028226E+000   0.8099115E+000   0.3915404E-034
   0.9389946E+000   0.6075339E-003  -0.4132134E+000   0.1892179E+000   0.9472375E+000   0.3944329E-034
   0.9278666E+000   0.2480069E-003  -0.3624634E+000   0.3940913E+000   0.1219844E+001   0.3991634E-034
   0.9727446E+000   0.6508427E-004  -0.2267449E+000   0.8039222E+000   0.2117892E+001   0.3807478E-034
   0.9858909E+000   0.4576232E-005  -0.3476097E+000   0.7664312E+000   0.2225454E+001   0.3756707E-034
