#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9763804E+000   0.8272889E-004   0.3942971E+000   0.3550819E+000   0.1555935E+001   0.2985979E-035
   0.9838347E+000   0.1058536E-003   0.1819155E+000  -0.3151562E-001   0.1866144E+001   0.2963355E-035
   0.9919521E+000   0.2767740E-005   0.5143223E-001  -0.2368063E+000   0.2203665E+001   0.2939106E-035
   0.9891389E+000   0.1005530E-004   0.1665748E-001  -0.2197173E+000   0.1856488E+001   0.2947465E-035
   0.9885390E+000   0.1130287E-004  -0.5952654E-001  -0.1814425E+000   0.1632591E+001   0.2949253E-035
   0.9858987E+000   0.1499170E-003  -0.2055268E+000  -0.1870687E+000   0.1489916E+001   0.2957151E-035
   0.9271896E+000   0.7128296E-002  -0.2147835E+000  -0.9872784E-001   0.8808144E+000   0.3144397E-035
   0.8425473E+000   0.8759768E-002  -0.3689090E-001   0.1047167E+000   0.2286914E+000   0.3460283E-035
   0.8624223E+000   0.5016372E-002   0.1115679E+000   0.1136865E+000   0.8751182E-002   0.3380539E-035
   0.9143202E+000   0.1551889E-002   0.1142175E+000   0.1469402E+000   0.9404003E-001   0.3188655E-035
   0.9590458E+000   0.8217944E-003   0.2855635E-001   0.3153278E+000   0.8184631E+000   0.3039951E-035
   0.9573856E+000   0.3456053E-002  -0.7274374E-002   0.3453591E+000   0.1311771E+001   0.3045222E-035
   0.8857074E+000   0.1290010E-001  -0.2297397E-002   0.2531021E+000   0.8689299E+000   0.3291665E-035
   0.8776503E+000   0.1439389E-001  -0.1885042E+000   0.1593400E+000   0.1163251E+001   0.3321884E-035
   0.9550792E+000   0.6748255E-002  -0.6320425E+000   0.1052401E+000   0.2694506E+001   0.3052576E-035
   0.9794153E+000   0.8692750E-003  -0.7991100E+000   0.5353287E-001   0.3045306E+001   0.2976727E-035
   0.9677638E+000   0.1028890E-002  -0.4468590E+000  -0.1084631E-001   0.2276264E+001   0.3012566E-035
   0.9633318E+000   0.9634070E-003  -0.1496686E+000  -0.5972525E-001   0.1885348E+001   0.3026426E-035
   0.9462659E+000   0.1374561E-002  -0.8005142E-001  -0.2455453E-001   0.1538205E+001   0.3081007E-035
   0.9099752E+000   0.2110415E-002  -0.9577535E-001   0.5756224E-001   0.9629121E+000   0.3203881E-035
   0.9001316E+000   0.2275889E-002  -0.1851612E+000   0.1062527E+000   0.7768948E+000   0.3238917E-035
   0.9106183E+000   0.1827106E-002  -0.1447419E+000   0.1398353E+000   0.8880870E+000   0.3201618E-035
   0.9181868E+000   0.1620852E-002  -0.6865317E-001   0.1334438E+000   0.1117384E+001   0.3175227E-035
   0.9022556E+000   0.3069311E-002  -0.4660090E-001   0.1088863E+000   0.1001996E+001   0.3231293E-035
   0.8741280E+000   0.3892619E-002  -0.9733078E-001   0.5766550E-001   0.6289821E+000   0.3335269E-035
   0.8736744E+000   0.3098872E-002  -0.2093780E+000  -0.9568442E-001   0.5216863E+000   0.3337000E-035
   0.8597690E+000   0.7605056E-002  -0.1927052E+000  -0.2166461E+000   0.4234373E+000   0.3390971E-035
   0.8202357E+000   0.1307149E-001  -0.7058599E-001  -0.2196829E+000   0.1841029E+000   0.3554407E-035
   0.8494491E+000   0.1299881E-001  -0.6421862E-001  -0.1782268E+000   0.1559258E+000   0.3432168E-035
   0.9016316E+000   0.5097807E-002  -0.1477023E+000  -0.2213242E+000   0.2771418E+000   0.3233529E-035
   0.9284198E+000   0.2447948E-002  -0.2822446E+000  -0.4048121E+000   0.6706320E+000   0.3140230E-035
   0.9542708E+000   0.2256429E-003  -0.2499067E+000  -0.4144137E+000   0.1332542E+001   0.3055162E-035
   0.9568861E+000   0.1392538E-003  -0.1685508E+000  -0.2123113E+000   0.1294842E+001   0.3046812E-035
   0.9458246E+000   0.1237718E-002  -0.1615386E+000  -0.4700764E-001   0.6586241E+000   0.3082445E-035
   0.8681992E+000   0.1262307E-001  -0.1534219E+000   0.7738542E-001   0.1796422E+000   0.3358045E-035
   0.7667838E+000   0.2088627E-001  -0.5037789E-001   0.7065880E-001  -0.9759491E-002   0.3802182E-035
   0.7260788E+000   0.2470254E-001   0.2573732E+000  -0.1390936E+000   0.6764886E-001   0.4015338E-035
   0.8008716E+000   0.2766527E-001   0.6214210E+000  -0.2911794E+000   0.5242286E+000   0.3640349E-035
   0.9267496E+000   0.1071548E-001   0.7482553E+000  -0.4582910E-001   0.1097654E+001   0.3145890E-035
   0.9766232E+000   0.8967984E-004   0.6079350E+000   0.3505350E+000   0.1529424E+001   0.2985237E-035
   0.9833160E+000   0.3314091E-004   0.3606627E+000   0.1400661E+000   0.1716001E+001   0.2964919E-035
   0.9855480E+000   0.3110742E-004   0.4537552E-001  -0.2289041E+000   0.1964936E+001   0.2958204E-035
   0.9901765E+000   0.8986055E-005  -0.5720849E-001  -0.5065140E+000   0.2409044E+001   0.2944376E-035
   0.9896520E+000   0.1633973E-004   0.7690561E-002  -0.5305478E+000   0.2375653E+001   0.2945937E-035
   0.9885735E+000   0.1076986E-004   0.5631532E-001  -0.4299062E+000   0.2169365E+001   0.2949150E-035
   0.9874824E+000   0.8509479E-005  -0.1452615E-001  -0.3443720E+000   0.2028025E+001   0.2952409E-035
   0.9734705E+000   0.1527365E-002  -0.1518215E+000  -0.2195126E+000   0.1699543E+001   0.2994905E-035
   0.9212765E+000   0.7353309E-002  -0.4329130E-001   0.9791536E-002   0.1059004E+001   0.3164578E-035
   0.8926639E+000   0.5806823E-002   0.2671050E+000   0.1174970E+000   0.6001344E+000   0.3266013E-035
   0.9100636E+000   0.2266927E-002   0.3479488E+000   0.1927818E+000   0.3623205E+000   0.3203569E-035
   0.9426644E+000   0.1267873E-002   0.9210029E-001   0.2739474E+000   0.5785668E+000   0.3092778E-035
   0.8905325E+000   0.8174924E-002  -0.7088121E-001   0.1869630E+000   0.6017432E+000   0.3273830E-035
   0.8718648E+000   0.1322303E-001  -0.1239688E+000   0.1554282E+000   0.7488280E+000   0.3343927E-035
   0.9578439E+000   0.7306577E-002  -0.4138460E+000   0.2585296E+000   0.2188875E+001   0.3043765E-035
   0.9925704E+000   0.1558508E-004  -0.7976576E+000   0.2320240E+000   0.3565213E+001   0.2937275E-035
   0.9849709E+000   0.7514564E-004  -0.7717777E+000   0.1458842E+000   0.3070551E+001   0.2959937E-035
   0.9739800E+000   0.1835337E-003  -0.4446347E+000   0.9336922E-001   0.1998621E+001   0.2993338E-035
   0.9656045E+000   0.5269113E-003  -0.2514126E+000   0.4655583E-002   0.1650291E+001   0.3019302E-035
   0.9479261E+000   0.1084933E-002  -0.1435981E+000  -0.4004828E-001   0.1281074E+001   0.3075611E-035
   0.9271789E+000   0.1727009E-002  -0.1461376E+000   0.5329177E-002   0.6755138E+000   0.3144433E-035
   0.9107554E+000   0.2371096E-002  -0.2583043E+000   0.5713909E-003   0.3251006E+000   0.3201136E-035
   0.9063317E+000   0.2189496E-002  -0.2536696E+000   0.1708727E-001   0.3648831E+000   0.3216760E-035
   0.9111386E+000   0.1364226E-002  -0.2071136E+000   0.1130585E+000   0.7386106E+000   0.3199790E-035
   0.8929025E+000   0.2324626E-002  -0.1869299E+000   0.1533125E+000   0.7909888E+000   0.3265140E-035
   0.8829926E+000   0.1940944E-002  -0.2037779E+000   0.1221165E+000   0.4787615E+000   0.3301785E-035
   0.8832679E+000   0.2507571E-002  -0.2197242E+000   0.5848342E-001   0.2512349E+000   0.3300756E-035
   0.8744369E+000   0.6830156E-002  -0.1771218E+000  -0.5407509E-001   0.2786380E-001   0.3334091E-035
   0.8121738E+000   0.1418193E-001  -0.8578672E-001  -0.1744607E+000  -0.2820763E+000   0.3589690E-035
   0.7537904E+000   0.1366566E-001  -0.5249112E-001  -0.1784924E+000  -0.4357912E+000   0.3867722E-035
   0.8025413E+000   0.9410352E-002  -0.1497842E+000  -0.1316228E+000  -0.2235487E+000   0.3632775E-035
   0.8821030E+000   0.4376118E-002  -0.2647389E+000  -0.2315788E+000   0.6134078E+000   0.3305115E-035
   0.9459525E+000   0.1320587E-002  -0.2976375E+000  -0.2741196E+000   0.1843370E+001   0.3082028E-035
   0.9615777E+000   0.1695852E-003  -0.3105233E+000  -0.3767486E-001   0.2312978E+001   0.3031946E-035
   0.9593758E+000   0.6057686E-003  -0.3248126E+000   0.9092159E-001   0.2023265E+001   0.3038905E-035
   0.9288560E+000   0.5432626E-002  -0.3713726E+000   0.2907946E+000   0.1653788E+001   0.3138756E-035
   0.8677937E+000   0.1624761E-001  -0.3045037E+000   0.5085539E+000   0.1152338E+001   0.3359614E-035
   0.7681055E+000   0.2922110E-001   0.2977813E-001   0.4883016E+000   0.4285053E+000   0.3795640E-035
   0.7736490E+000   0.3144224E-001   0.5395371E+000   0.2799389E+000   0.4792862E+000   0.3768443E-035
   0.9105423E+000   0.1389878E-001   0.8103828E+000   0.1472508E+000   0.1172122E+001   0.3201885E-035
   0.9786627E+000   0.1178504E-003   0.7073789E+000   0.2221849E+000   0.1639363E+001   0.2979016E-035
   0.9792731E+000   0.1301214E-003   0.1872817E+000  -0.6392214E-001   0.1687835E+001   0.2977159E-035
   0.9844137E+000   0.2751614E-004  -0.6216894E-001  -0.3548020E+000   0.1875832E+001   0.2961612E-035
   0.9817689E+000   0.1637181E-003  -0.1093024E+000  -0.5478620E+000   0.2055718E+001   0.2969591E-035
   0.9683434E+000   0.6583681E-003   0.1259549E-001  -0.4715465E+000   0.1818563E+001   0.3010762E-035
   0.9686545E+000   0.7137598E-003   0.1325454E+000  -0.3653100E+000   0.1982421E+001   0.3009796E-035
   0.9822082E+000   0.1668584E-003   0.1668606E+000  -0.3179679E+000   0.2525035E+001   0.2968263E-035
   0.9831775E+000   0.6576034E-004   0.1490145E+000  -0.1881879E+000   0.2515793E+001   0.2965336E-035
   0.9545238E+000   0.1799009E-002   0.2135790E+000   0.5509682E-001   0.1609587E+001   0.3054352E-035
   0.9123938E+000   0.3471955E-002   0.3999775E+000   0.2556999E+000   0.8252947E+000   0.3195388E-035
   0.9242464E+000   0.2711792E-002   0.3930192E+000   0.4404465E+000   0.7127663E+000   0.3154410E-035
   0.9480521E+000   0.1110699E-002   0.2490086E-001   0.4355789E+000   0.9262570E+000   0.3075202E-035
   0.8988851E+000   0.4085522E-002  -0.1330684E+000   0.1181153E+000   0.6243633E+000   0.3243409E-035
   0.9320773E+000   0.4496551E-002  -0.6793442E-001   0.1070520E+000   0.9065515E+000   0.3127908E-035
   0.9868653E+000   0.1203346E-003  -0.2153717E+000   0.3081505E+000   0.2165415E+001   0.2954255E-035
   0.9892006E+000   0.1236417E-004  -0.4141287E+000   0.2562077E+000   0.2716027E+001   0.2947281E-035
   0.9765271E+000   0.1918387E-003  -0.3772459E+000   0.1423368E+000   0.1778451E+001   0.2985531E-035
   0.9516255E+000   0.5682322E-003  -0.2930580E+000   0.5958711E-001   0.8911273E+000   0.3063654E-035
   0.9378257E+000   0.8418547E-003  -0.2758188E+000   0.1795687E-001   0.6798709E+000   0.3108735E-035
   0.9254845E+000   0.1484909E-002  -0.2753093E+000  -0.3371517E-001   0.6315353E+000   0.3150190E-035
   0.9143369E+000   0.1493525E-002  -0.2742588E+000  -0.1008591E+000   0.4413013E+000   0.3188597E-035
   0.9136138E+000   0.1271955E-002  -0.2650095E+000  -0.1359110E+000   0.3788166E+000   0.3191121E-035
   0.9266629E+000   0.1014641E-002  -0.2762851E+000  -0.1306895E+000   0.5701697E+000   0.3146184E-035
   0.9325808E+000   0.8240077E-003  -0.2743210E+000  -0.5466386E-002   0.6897397E+000   0.3126219E-035
   0.9281889E+000   0.9754270E-003  -0.2890111E+000   0.1407562E+000   0.5557242E+000   0.3141011E-035
   0.9216116E+000   0.1177352E-002  -0.3423465E+000   0.1158128E+000   0.2787469E+000   0.3163428E-035
   0.9373948E+000   0.1735695E-002  -0.3373428E+000  -0.4304294E-002   0.2045890E+000   0.3110164E-035
   0.9596849E+000   0.1763860E-002  -0.2446397E+000  -0.1320652E+000   0.3649471E+000   0.3037926E-035
   0.9390542E+000   0.7952493E-002  -0.1148997E+000  -0.2129561E+000   0.4283445E+000   0.3104668E-035
   0.8853632E+000   0.1847323E-001   0.4361090E-002  -0.1472975E+000   0.2302757E+000   0.3292944E-035
   0.8562122E+000   0.1502112E-001  -0.8247616E-001  -0.3703096E-001  -0.8296233E-001   0.3405058E-035
   0.8637683E+000   0.5504065E-002  -0.2542623E+000   0.1240935E-001   0.2739435E+000   0.3375271E-035
   0.9189696E+000   0.4404946E-002  -0.2494711E+000   0.5060530E-001   0.1694474E+001   0.3172523E-035
   0.9720533E+000   0.1441218E-003  -0.3440466E+000   0.2953680E+000   0.2795012E+001   0.2999272E-035
   0.9773249E+000   0.5172186E-004  -0.5139672E+000   0.5223007E+000   0.3180764E+001   0.2983094E-035
   0.9760699E+000   0.2066334E-003  -0.5885805E+000   0.7956323E+000   0.3329015E+001   0.2986930E-035
   0.9657073E+000   0.1407858E-002  -0.5011604E+000   0.1065945E+001   0.3050036E+001   0.3018981E-035
   0.9250865E+000   0.1239657E-001  -0.1798850E+000   0.1142052E+001   0.2314139E+001   0.3151545E-035
   0.9131632E+000   0.1745317E-001   0.2782554E+000   0.9075466E+000   0.2049607E+001   0.3192695E-035
   0.9561920E+000   0.4841234E-002   0.4893498E+000   0.3343807E+000   0.2020676E+001   0.3049024E-035
   0.9733032E+000   0.1297055E-003   0.4268906E+000   0.3812699E-001   0.1786336E+001   0.2995420E-035
   0.9642120E+000   0.2630114E-003   0.1243570E-001  -0.2233120E+000   0.1619587E+001   0.3023663E-035
   0.9753030E+000   0.1462923E-003  -0.4935366E-001  -0.4402140E+000   0.1669139E+001   0.2989278E-035
   0.9689606E+000   0.2576291E-003  -0.7679239E-001  -0.4710671E+000   0.1498704E+001   0.3008844E-035
   0.9264814E+000   0.3104971E-002   0.6016697E-001  -0.2788641E+000   0.8063015E+000   0.3146800E-035
   0.9009867E+000   0.3666209E-002   0.1835252E+000  -0.2083187E-001   0.7713239E+000   0.3235843E-035
   0.9340558E+000   0.3332489E-002   0.2429559E+000   0.1809478E-001   0.1714129E+001   0.3121282E-035
   0.9528035E+000   0.2019456E-002   0.3550658E+000   0.9025346E-001   0.2044248E+001   0.3059867E-035
   0.9212667E+000   0.2953381E-002   0.4353549E+000   0.3135098E+000   0.1168473E+001   0.3164612E-035
   0.9029783E+000   0.3628933E-002   0.3532844E+000   0.3966262E+000   0.6034935E+000   0.3228706E-035
   0.9421709E+000   0.2738080E-002   0.1123801E+000   0.4696528E+000   0.9683003E+000   0.3094398E-035
   0.9700686E+000   0.3677997E-003  -0.1270939E+000   0.4182968E+000   0.1345948E+001   0.3005408E-035
   0.9276499E+000   0.2739083E-002  -0.1291048E+000   0.8112459E-001   0.8704091E+000   0.3142837E-035
   0.9247105E+000   0.2810048E-002   0.1503819E-001  -0.5116803E-002   0.7419321E+000   0.3152827E-035
   0.9755120E+000   0.5061497E-003   0.2333180E-001   0.1434008E+000   0.1544670E+001   0.2988638E-035
   0.9863862E+000   0.1759838E-004  -0.7243474E-001   0.8763209E-001   0.1980400E+001   0.2955690E-035
   0.9757871E+000   0.2142334E-003  -0.1529629E+000   0.3166280E-003   0.1405540E+001   0.2987795E-035
   0.9417649E+000   0.7603803E-003  -0.2259416E+000   0.9278861E-002   0.6764106E+000   0.3095732E-035
   0.9392282E+000   0.7576156E-003  -0.3440206E+000   0.5238106E-001   0.7062710E+000   0.3104093E-035
   0.9463011E+000   0.9264500E-003  -0.4168654E+000   0.2409048E-001   0.9536609E+000   0.3080892E-035
   0.9397519E+000   0.6757683E-003  -0.2713284E+000  -0.6653443E-001   0.9724784E+000   0.3102363E-035
   0.9407429E+000   0.4323277E-003  -0.1144649E+000  -0.6994296E-001   0.9724167E+000   0.3099095E-035
   0.9381305E+000   0.6830878E-003  -0.1066109E+000  -0.2769659E-001   0.9058263E+000   0.3107725E-035
   0.9292002E+000   0.8053261E-003  -0.1338548E+000   0.9231640E-001   0.6593917E+000   0.3137593E-035
   0.9291995E+000   0.1069502E-002  -0.2759526E+000   0.1605051E+000   0.3966905E+000   0.3137595E-035
   0.9206561E+000   0.1800959E-002  -0.4309321E+000   0.2236173E-001   0.1297861E+000   0.3166711E-035
   0.9413885E+000   0.2415975E-002  -0.3947681E+000  -0.1471017E+000   0.2444135E+000   0.3096970E-035
   0.9829123E+000   0.1914384E-003  -0.2231507E+000  -0.2415340E+000   0.9374041E+000   0.2966136E-035
   0.9888657E+000   0.2189941E-004  -0.1280065E+000  -0.2347553E+000   0.1257308E+001   0.2948279E-035
   0.9867107E+000   0.8074330E-004  -0.1332851E+000  -0.1258927E+000   0.1010642E+001   0.2954718E-035
   0.9587495E+000   0.2446326E-002  -0.2518224E+000  -0.3514906E-002   0.5070591E+000   0.3040890E-035
   0.8960561E+000   0.4838268E-002  -0.3591127E+000   0.1625915E+000   0.4012616E+000   0.3253649E-035
   0.9135630E+000   0.4579958E-002  -0.2228396E+000   0.3914182E+000   0.1448609E+001   0.3191298E-035
   0.9735423E+000   0.2439627E-003  -0.2411918E+000   0.5713078E+000   0.2506068E+001   0.2994684E-035
   0.9833484E+000   0.1793330E-004  -0.3893292E+000   0.6965423E+000   0.2996881E+001   0.2964821E-035
   0.9864925E+000   0.1735466E-004  -0.4428414E+000   0.8545703E+000   0.3348254E+001   0.2955371E-035
   0.9893090E+000   0.1465274E-004  -0.4522879E+000   0.1062582E+001   0.3615498E+001   0.2946958E-035
   0.9909601E+000   0.5768862E-004  -0.3416111E+000   0.1186407E+001   0.3698022E+001   0.2942048E-035
   0.9921294E+000   0.7750923E-004  -0.1358053E+000   0.9902292E+000   0.3752640E+001   0.2938580E-035
   0.9871788E+000   0.9531388E-004  -0.9916395E-001   0.4089522E+000   0.3389818E+001   0.2953317E-035
   0.9698781E+000   0.2535614E-003  -0.6657088E-001  -0.4782764E-001   0.2300523E+001   0.3005998E-035
   0.9635882E+000   0.3927218E-003  -0.2249575E+000  -0.1334646E+000   0.1812077E+001   0.3025620E-035
   0.9623979E+000   0.2667836E-003   0.4564107E-002  -0.2558543E+000   0.1478004E+001   0.3029362E-035
   0.9583786E+000   0.2886975E-003   0.2114560E-001  -0.2047642E+000   0.1242171E+001   0.3042067E-035
   0.8811593E+000   0.9958963E-002   0.1029011E+000  -0.5985924E-001   0.4624476E+000   0.3308655E-035
   0.8270265E+000   0.7720831E-002   0.1695968E+000   0.2316347E+000  -0.5571691E-001   0.3525222E-035
   0.8779062E+000   0.5330187E-002   0.1700421E+000   0.3773885E+000   0.4520299E+000   0.3320915E-035
   0.9041796E+000   0.4673286E-002   0.3118101E+000   0.4003477E+000   0.8417304E+000   0.3224417E-035
   0.9160294E+000   0.3433348E-002   0.3699446E+000   0.3753677E+000   0.6082356E+000   0.3182706E-035
   0.9392530E+000   0.1893169E-002   0.2238151E+000   0.2379511E+000   0.5284331E+000   0.3104011E-035
   0.9627356E+000   0.6982737E-003   0.3286374E-002   0.1893053E+000   0.9752725E+000   0.3028300E-035
   0.9803919E+000   0.1276170E-003  -0.1178986E+000   0.2367869E+000   0.1747950E+001   0.2973762E-035
   0.9557547E+000   0.2739531E-002  -0.5642216E-001   0.1627457E+000   0.1581267E+001   0.3050419E-035
   0.9303027E+000   0.2546461E-002   0.1248697E+000   0.1356134E-001   0.8756046E+000   0.3133874E-035
   0.9633393E+000   0.7033407E-003   0.1508123E+000  -0.7448519E-001   0.1083774E+001   0.3026402E-035
   0.9795293E+000   0.3625186E-004   0.8807402E-001  -0.1076462E+000   0.1512096E+001   0.2976380E-035
   0.9697163E+000   0.3053021E-003  -0.3705967E-002  -0.6161202E-001   0.1234778E+001   0.3006500E-035
   0.9354214E+000   0.1000851E-002  -0.1430745E+000   0.7195264E-001   0.6628217E+000   0.3116726E-035
   0.9300832E+000   0.9733270E-003  -0.3730087E+000   0.1529144E+000   0.7018520E+000   0.3134614E-035
   0.9323193E+000   0.1936495E-002  -0.4434889E+000   0.7623522E-001   0.9305744E+000   0.3127096E-035
   0.9396265E+000   0.1694178E-002  -0.1537592E+000  -0.1008989E-001   0.1145063E+001   0.3102777E-035
   0.9590522E+000   0.4360927E-003   0.1359444E+000   0.7505385E-001   0.1388483E+001   0.3039930E-035
   0.9519992E+000   0.6408883E-003   0.1738004E+000   0.1757723E+000   0.1226348E+001   0.3062452E-035
   0.9479330E+000   0.8723427E-003   0.8233635E-001   0.2721167E+000   0.1040753E+001   0.3075588E-035
   0.9608331E+000   0.7980911E-003  -0.1951135E+000   0.1607728E+000   0.8933303E+000   0.3034296E-035
   0.8911682E+000   0.4235871E-002  -0.3803050E+000  -0.9538782E-001   0.6121604E-001   0.3271495E-035
   0.9015151E+000   0.4691088E-002  -0.3381334E+000  -0.1809954E+000   0.1032852E+000   0.3233947E-035
   0.9762772E+000   0.2823374E-003  -0.2468084E+000  -0.2174509E+000   0.1000644E+001   0.2986295E-035
   0.9790554E+000   0.1537166E-003  -0.2325032E+000  -0.1671142E+000   0.1182026E+001   0.2977821E-035
   0.9664052E+000   0.5633847E-003  -0.2856546E+000  -0.5548480E-001   0.8674006E+000   0.3016801E-035
   0.9470037E+000   0.1444430E-002  -0.3695491E+000   0.3766437E-001   0.7151053E+000   0.3078607E-035
   0.9222016E+000   0.2190657E-002  -0.3966268E+000   0.2606057E+000   0.8689045E+000   0.3161404E-035
   0.9418618E+000   0.1931627E-002  -0.3039113E+000   0.5974550E+000   0.1611933E+001   0.3095414E-035
   0.9758862E+000   0.1284811E-003  -0.3252712E+000   0.6834657E+000   0.2216054E+001   0.2987492E-035
   0.9830854E+000   0.3412762E-004  -0.3778957E+000   0.6267861E+000   0.2538160E+001   0.2965614E-035
   0.9893502E+000   0.3309373E-004  -0.3520538E+000   0.6343651E+000   0.2951386E+001   0.2946835E-035
   0.9930555E+000   0.8105734E-005  -0.3696514E+000   0.7369290E+000   0.3340640E+001   0.2935840E-035
   0.9934882E+000   0.2442041E-005  -0.4243477E+000   0.8111085E+000   0.3673371E+001   0.2934561E-035
   0.9935240E+000   0.2839066E-005  -0.4820063E+000   0.7097229E+000   0.3955923E+001   0.2934455E-035
