#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.3488509E-001   0.1692179E-002   0.1722349E+000   0.1707728E+000   0.4240223E+000   0.1930861E-001
   0.2729790E-001   0.8222672E-003   0.1086526E+000   0.2058845E+000   0.4770123E+000   0.1686425E-001
   0.2653372E-001   0.9647314E-003   0.6534689E-001   0.1699170E+000   0.3639992E+000   0.1529273E-001
   0.2969742E-001   0.1315134E-002   0.5407905E-001   0.1299282E+000   0.2381869E+000   0.1412147E-001
   0.3566076E-001   0.2074280E-002   0.5954374E-001   0.1198012E+000   0.1368805E+000   0.1236244E-001
   0.4699542E-001   0.3462183E-002   0.7709742E-001   0.1267010E+000   0.8236274E-001   0.1066279E-001
   0.5859632E-001   0.4397303E-002   0.9571945E-001   0.1453605E+000   0.2328580E-001   0.9199124E-002
   0.6425968E-001   0.4279018E-002   0.1038151E+000   0.1608009E+000  -0.2133642E-001   0.9409885E-002
   0.6236453E-001   0.4057180E-002   0.9303023E-001   0.1767444E+000  -0.1498456E-001   0.1168594E-001
   0.6352817E-001   0.4144149E-002   0.4994705E-001   0.1795779E+000   0.2137215E-001   0.1369056E-001
   0.6456403E-001   0.4338543E-002   0.5844597E-002   0.1741980E+000   0.3630764E-001   0.1443749E-001
   0.6512962E-001   0.5129115E-002  -0.2729398E-001   0.1658499E+000   0.3267844E-001   0.1410757E-001
   0.6271327E-001   0.5778568E-002  -0.6081277E-001   0.1489194E+000   0.6485222E-001   0.1397959E-001
   0.6398043E-001   0.6232535E-002  -0.7064236E-001   0.1371897E+000   0.7186423E-001   0.1257601E-001
   0.6394308E-001   0.6127220E-002  -0.6335198E-001   0.1215761E+000   0.5109261E-001   0.1102002E-001
   0.5800447E-001   0.5129589E-002  -0.5595121E-001   0.1060632E+000   0.4353302E-001   0.1098166E-001
   0.5053527E-001   0.3174984E-002  -0.8397155E-001   0.7333691E-001   0.1493545E+000   0.1275211E-001
   0.5165579E-001   0.2534382E-002  -0.1189078E+000   0.5320094E-001   0.2167659E+000   0.1341268E-001
   0.5714622E-001   0.2671044E-002  -0.1398325E+000   0.3907834E-001   0.2152014E+000   0.1267887E-001
