#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2452064E-001   0.0000000E+000   0.1512260E+000   0.3964640E+000   0.5197528E+000   0.1654928E-001
   0.1029829E-001   0.0000000E+000  -0.6182269E-001   0.7253891E-002   0.7459015E+000   0.1785140E-001
   0.6571173E-002   0.0000000E+000  -0.1279743E+000  -0.6085538E-001   0.6692025E+000   0.5782943E-002
   0.1143501E-001   0.0000000E+000  -0.4669574E-001  -0.4002570E-001   0.5019827E+000   0.5150243E-002
   0.9994710E-002   0.0000000E+000  -0.1126858E-001  -0.1171949E-001   0.4550653E+000   0.4656792E-002
   0.7325486E-002   0.0000000E+000  -0.8793628E-001   0.2594435E-002   0.4560255E+000   0.1256876E-001
   0.3251334E-001   0.0000000E+000  -0.6969666E-001   0.4846859E-001   0.1474240E+000   0.1191471E-001
   0.3243941E+000   0.0000000E+000   0.5277971E-001   0.1582975E+000  -0.3424941E-001   0.1526766E-002
   0.6423229E-001   0.0000000E+000   0.3288942E-001   0.1637523E+000  -0.2977153E+000   0.7732528E-002
   0.1038157E+000   0.0000000E+000   0.9014716E-002   0.8913068E-001  -0.4570220E+000   0.7615790E-002
   0.3598842E-001   0.0000000E+000   0.1422392E-001   0.2734064E+000  -0.4275304E-001   0.2861102E-001
   0.1857784E-001   0.0000000E+000  -0.1266567E+000   0.3573486E+000   0.4486798E+000   0.5750693E-001
   0.9017091E-001   0.0000000E+000  -0.1468083E+000   0.1887151E+000   0.1169419E+000   0.1812300E-001
   0.2596329E+000   0.0000000E+000  -0.1232095E-001   0.1303265E+000   0.1736257E+000   0.3774707E-002
   0.3007110E-002   0.0000000E+000  -0.3653932E+000  -0.8056103E-001   0.1102647E+001   0.6848837E-001
   0.3619286E-002   0.0000000E+000  -0.4424414E+000  -0.2390219E+000   0.1060442E+001   0.4513644E-001
   0.2431861E-001   0.0000000E+000  -0.2814442E+000  -0.2935964E+000   0.7606549E+000   0.1228221E-001
   0.2381369E-001   0.0000000E+000  -0.1437948E+000  -0.2747409E+000   0.6394128E+000   0.1048779E-001
   0.2325058E-001   0.0000000E+000  -0.1376711E+000  -0.2467918E+000   0.6884914E+000   0.1744133E-001
   0.9085961E-001   0.0000000E+000  -0.1736005E+000  -0.1570503E+000   0.4779428E+000   0.9886038E-002
   0.1096852E+000   0.0000000E+000  -0.2320777E+000  -0.1066414E+000   0.4365649E+000   0.1431811E-001
   0.8899385E-001   0.0000000E+000  -0.6925112E-001  -0.5577060E-001   0.6743839E+000   0.3424359E-001
   0.1049456E+000   0.0000000E+000   0.4138504E-001   0.1448662E+000   0.7483574E+000   0.9621073E-002
   0.1066410E+000   0.0000000E+000  -0.1767632E-001   0.1526172E+000   0.6384403E+000   0.8343502E-002
   0.2167753E+000   0.0000000E+000  -0.7369766E-001   0.1542710E+000   0.3320001E+000   0.2126661E-002
   0.1341534E+000   0.0000000E+000  -0.2017764E+000  -0.6819404E-001   0.2748710E+000   0.4337401E-002
   0.7898217E-001   0.0000000E+000  -0.2244872E+000  -0.1476304E+000   0.1688785E+000   0.1454394E-001
   0.3865775E+000   0.0000000E+000  -0.1654050E-001  -0.1313043E+000  -0.3239272E+000   0.1593524E-002
   0.1839318E+000   0.0000000E+000   0.2709652E-001  -0.1977133E+000  -0.2154741E+000   0.5485449E-002
   0.9742617E-001   0.0000000E+000  -0.6589418E-001  -0.1546310E+000  -0.1046179E+000   0.9795021E-002
   0.8904837E-001   0.0000000E+000  -0.2725317E+000  -0.1867149E+000  -0.4972351E-001   0.2304890E-001
   0.3011065E-001   0.0000000E+000  -0.2522208E+000  -0.7305268E-001   0.8983188E+000   0.6650551E-001
