#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9651149E+000   0.1692179E-002   0.2574630E+000   0.5147269E-001   0.1582027E+001   0.1118827E-036
   0.9727021E+000   0.8222672E-003   0.1934465E+000   0.2770289E-001   0.1673530E+001   0.1110100E-036
   0.9734663E+000   0.9647314E-003   0.1135744E+000  -0.2059790E-001   0.1666052E+001   0.1109229E-036
   0.9703026E+000   0.1315134E-002   0.4995447E-001  -0.6943974E-001   0.1590089E+001   0.1112846E-036
   0.9643392E+000   0.2074280E-002   0.2415410E-001  -0.7178790E-001   0.1498852E+001   0.1119727E-036
   0.9530046E+000   0.3462183E-002   0.2883297E-001  -0.2219838E-001   0.1282318E+001   0.1133045E-036
   0.9414037E+000   0.4397303E-002   0.5523211E-001   0.5033880E-001   0.1041436E+001   0.1147007E-036
   0.9357403E+000   0.4279018E-002   0.8460093E-001   0.1383047E+000   0.8402063E+000   0.1153949E-036
   0.9376355E+000   0.4057180E-002   0.8027879E-001   0.2379490E+000   0.7869352E+000   0.1151617E-036
   0.9364718E+000   0.4144149E-002   0.7417070E-001   0.3118284E+000   0.7791685E+000   0.1153048E-036
   0.9354360E+000   0.4338543E-002   0.6644436E-001   0.3277575E+000   0.7757725E+000   0.1154325E-036
   0.9348704E+000   0.5129115E-002   0.2062554E-001   0.3176856E+000   0.8936387E+000   0.1155023E-036
   0.9372867E+000   0.5778568E-002  -0.8471382E-001   0.2832253E+000   0.1217921E+001   0.1152046E-036
   0.9360196E+000   0.6232535E-002  -0.1634754E+000   0.2286869E+000   0.1406098E+001   0.1153605E-036
   0.9360569E+000   0.6127220E-002  -0.1980938E+000   0.1670448E+000   0.1422233E+001   0.1153559E-036
   0.9419955E+000   0.5129589E-002  -0.2294145E+000   0.1198903E+000   0.1488867E+001   0.1146287E-036
   0.9494647E+000   0.3174984E-002  -0.2585503E+000   0.8427879E-001   0.1537152E+001   0.1137269E-036
   0.9483442E+000   0.2534382E-002  -0.2424120E+000   0.6331344E-001   0.1375249E+001   0.1138613E-036
   0.9428538E+000   0.2671044E-002  -0.2056563E+000   0.4558157E-001   0.1155922E+001   0.1145243E-036
   0.9394911E+000   0.2648676E-002  -0.1997569E+000   0.5174940E-001   0.1042560E+001   0.1149342E-036
   0.9377028E+000   0.2629744E-002  -0.2123081E+000   0.8972365E-001   0.9877350E+000   0.1151534E-036
   0.9337382E+000   0.2976057E-002  -0.2154591E+000   0.1377543E+000   0.9177867E+000   0.1156424E-036
   0.9280658E+000   0.3578559E-002  -0.2178271E+000   0.1693656E+000   0.8360140E+000   0.1163492E-036
   0.9259412E+000   0.3517064E-002  -0.2198860E+000   0.1610629E+000   0.7838668E+000   0.1166162E-036
   0.9234534E+000   0.3786618E-002  -0.2098819E+000   0.1163947E+000   0.7211971E+000   0.1169303E-036
   0.9189870E+000   0.4844347E-002  -0.2032834E+000   0.5127968E-001   0.6375568E+000   0.1174986E-036
   0.9139820E+000   0.6442079E-002  -0.2024040E+000  -0.3186819E-001   0.5662593E+000   0.1181420E-036
   0.9122865E+000   0.7200823E-002  -0.2054344E+000  -0.1173331E+000   0.5382003E+000   0.1183616E-036
   0.9174052E+000   0.7027682E-002  -0.2144972E+000  -0.1630006E+000   0.5703431E+000   0.1177012E-036
   0.9235423E+000   0.6697576E-002  -0.2362152E+000  -0.1619908E+000   0.7370447E+000   0.1169191E-036
   0.9307443E+000   0.5909165E-002  -0.2673751E+000  -0.1214991E+000   0.9585463E+000   0.1160144E-036
   0.9367192E+000   0.4536442E-002  -0.2947912E+000  -0.6002416E-001   0.1128124E+001   0.1152744E-036
   0.9414447E+000   0.3468791E-002  -0.3021064E+000   0.1814240E-001   0.1279520E+001   0.1146957E-036
   0.9387374E+000   0.4506256E-002  -0.2692998E+000   0.9261689E-001   0.1390294E+001   0.1150265E-036
   0.9266184E+000   0.7450812E-002  -0.1808799E+000   0.1416593E+000   0.1353986E+001   0.1165309E-036
   0.9176800E+000   0.9343066E-002  -0.5064230E-001   0.1433081E+000   0.1255620E+001   0.1176660E-036
   0.9188057E+000   0.9029304E-002   0.9743700E-001   0.1259532E+000   0.1217706E+001   0.1175218E-036
   0.9254963E+000   0.8599635E-002   0.2299499E+000   0.1224088E+000   0.1255631E+001   0.1166722E-036
   0.9354712E+000   0.7515437E-002   0.3062214E+000   0.1068109E+000   0.1322536E+001   0.1154281E-036
   0.9511109E+000   0.4612948E-002   0.3055204E+000   0.7968764E-001   0.1429661E+001   0.1135301E-036
   0.9689981E+000   0.1511855E-002   0.1987489E+000  -0.2168744E-001   0.1817198E+001   0.1114344E-036
   0.9741282E+000   0.7623813E-003   0.1532846E+000  -0.7940878E-001   0.1807150E+001   0.1108475E-036
   0.9739963E+000   0.9264542E-003   0.9202670E-001  -0.1203782E+000   0.1761322E+001   0.1108625E-036
   0.9723178E+000   0.1128412E-002   0.4868889E-001  -0.1510093E+000   0.1726641E+001   0.1110539E-036
   0.9666161E+000   0.1887443E-002   0.5008835E-001  -0.1220635E+000   0.1669067E+001   0.1117090E-036
   0.9531405E+000   0.3454857E-002   0.7837036E-001  -0.3623659E-001   0.1430715E+001   0.1132883E-036
   0.9413183E+000   0.4403847E-002   0.1132508E+000   0.5309813E-001   0.1194249E+001   0.1147111E-036
   0.9359059E+000   0.4321507E-002   0.1384115E+000   0.1462413E+000   0.1007780E+001   0.1153745E-036
   0.9365946E+000   0.4173934E-002   0.1266466E+000   0.2454261E+000   0.9145383E+000   0.1152897E-036
   0.9333204E+000   0.4269979E-002   0.1067180E+000   0.3069698E+000   0.8226209E+000   0.1156941E-036
   0.9335526E+000   0.4391277E-002   0.7810998E-001   0.3094840E+000   0.8058209E+000   0.1156654E-036
   0.9373741E+000   0.4826111E-002   0.1859423E-001   0.2990885E+000   0.9793667E+000   0.1151938E-036
   0.9429099E+000   0.5378673E-002  -0.8971115E-001   0.2576123E+000   0.1356530E+001   0.1145175E-036
   0.9414966E+000   0.5756736E-002  -0.1698531E+000   0.1826405E+000   0.1541276E+001   0.1146894E-036
   0.9413917E+000   0.5622514E-002  -0.2150259E+000   0.1175124E+000   0.1565551E+001   0.1147022E-036
   0.9484173E+000   0.4532845E-002  -0.2581183E+000   0.8081224E-001   0.1643888E+001   0.1138525E-036
   0.9539957E+000   0.2856755E-002  -0.2899490E+000   0.4603847E-001   0.1645834E+001   0.1131868E-036
   0.9496691E+000   0.2336462E-002  -0.2704222E+000   0.2328106E-001   0.1381579E+001   0.1137024E-036
   0.9423755E+000   0.2546991E-002  -0.2249066E+000   0.1819325E-001   0.1115405E+001   0.1145825E-036
   0.9407971E+000   0.2545693E-002  -0.2047627E+000   0.3512695E-001   0.1025858E+001   0.1147747E-036
   0.9383667E+000   0.2433398E-002  -0.2009788E+000   0.7047848E-001   0.9613640E+000   0.1150720E-036
