#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2184270E-001   0.1540945E-003   0.1204330E+000   0.2839375E+000   0.5602040E+000   0.1618073E-001
   0.1685803E-001   0.1527248E-003   0.7270778E-001   0.2127186E+000   0.5637050E+000   0.1546861E-001
   0.1164268E-001   0.5487057E-004  -0.8702327E-002   0.6494384E-001   0.6195547E+000   0.1520133E-001
   0.1021562E-001   0.1166607E-004  -0.3944267E-001   0.1904464E-001   0.5701114E+000   0.1219681E-001
   0.1344402E-001   0.1081948E-003  -0.4088048E-002   0.2615144E-001   0.4128419E+000   0.1063711E-001
   0.2925649E-001   0.1898391E-002   0.5326398E-001   0.5361029E-001   0.1215587E+000   0.6664404E-002
   0.6982845E-001   0.6947943E-002   0.6906633E-001   0.1139086E+000   0.2457414E-001   0.5390056E-002
   0.1066224E+000   0.7544818E-002   0.8055838E-001   0.1415643E+000  -0.4041875E-001   0.5557089E-002
   0.1115552E+000   0.5859672E-002   0.8897701E-001   0.1577083E+000  -0.9780575E-001   0.6970499E-002
   0.7599422E-001   0.3114236E-002   0.8971401E-001   0.1638050E+000  -0.1599819E+000   0.1131186E-001
   0.5101994E-001   0.2118009E-002   0.2638893E-002   0.1878200E+000  -0.6790439E-001   0.2113343E-001
   0.6144091E-001   0.6722928E-002  -0.1214172E+000   0.1761212E+000   0.1676632E+000   0.1890438E-001
   0.9086462E-001   0.1069860E-001  -0.9104710E-001   0.1566340E+000   0.1418727E+000   0.1194994E-001
   0.9195290E-001   0.1152954E-001  -0.5874923E-001   0.1152455E+000   0.1525376E+000   0.8621014E-002
   0.6809788E-001   0.8659558E-002  -0.3888413E-001   0.8789103E-001   0.1792203E+000   0.1019576E-001
   0.4969334E-001   0.4898615E-002  -0.7698285E-001   0.4617413E-001   0.2835327E+000   0.1516852E-001
   0.4751865E-001   0.3021707E-002  -0.7921757E-001   0.2113213E-001   0.3165790E+000   0.1774930E-001
   0.5084275E-001   0.2243360E-002  -0.6854971E-001  -0.1390073E-001   0.4243818E+000   0.1633713E-001
   0.6026445E-001   0.1923262E-002  -0.1085552E+000  -0.4299054E-001   0.4887493E+000   0.1350091E-001
   0.7536354E-001   0.2507438E-002  -0.1519932E+000  -0.2577284E-001   0.4009421E+000   0.1174343E-001
   0.8407486E-001   0.3077897E-002  -0.1634164E+000   0.1739210E-002   0.2586125E+000   0.1220036E-001
   0.7841082E-001   0.2823174E-002  -0.1271349E+000   0.5606292E-001   0.2499012E+000   0.1420175E-001
   0.7732856E-001   0.2482550E-002  -0.6825766E-001   0.1185176E+000   0.3989445E+000   0.1295315E-001
   0.8790564E-001   0.3214460E-002  -0.4696234E-001   0.1399000E+000   0.4392161E+000   0.8328910E-002
   0.1050602E+000   0.3999825E-002  -0.8414884E-001   0.7949896E-001   0.3280990E+000   0.5799237E-002
   0.1119008E+000   0.4584966E-002  -0.1147536E+000  -0.1372315E-001   0.1576564E+000   0.5826288E-002
   0.1208575E+000   0.6812813E-002  -0.1078399E+000  -0.1055848E+000  -0.6294541E-001   0.6976436E-002
   0.1380567E+000   0.1221870E-001  -0.6874819E-001  -0.1519486E+000  -0.2955385E+000   0.6378301E-002
   0.1317774E+000   0.1344300E-001  -0.5155781E-001  -0.1585222E+000  -0.3784917E+000   0.6044197E-002
   0.1085758E+000   0.1081111E-001  -0.8911724E-001  -0.1530680E+000  -0.3028902E+000   0.8808951E-002
   0.6910703E-001   0.3582818E-002  -0.1642499E+000  -0.1334975E+000   0.3359265E-001   0.2227351E-001
   0.5124093E-001   0.1292696E-002  -0.2457425E+000  -0.1000798E+000   0.4361488E+000   0.4026128E-001
   0.4628924E-001   0.1122056E-002  -0.2578286E+000  -0.3418403E-001   0.4750475E+000   0.4659863E-001
   0.7089190E-001   0.5072286E-002  -0.2151808E+000   0.1066052E-002   0.8551387E-001   0.3351371E-001
   0.1084512E+000   0.1101897E-001  -0.1260451E+000   0.1129878E-001  -0.5499679E-001   0.2862134E-001
   0.1570661E+000   0.1775461E-001  -0.2782822E-002   0.1108250E-001  -0.1422947E+000   0.2358291E-001
