#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9754794E+000   0.0000000E+000   0.4730150E+000   0.5168471E+000   0.1486067E+001   0.0000000E+000
   0.9897017E+000   0.0000000E+000   0.1727276E+000  -0.1290762E+000   0.2094803E+001   0.0000000E+000
   0.9934288E+000   0.0000000E+000   0.1021683E-001  -0.2704324E+000   0.2217739E+001   0.0000000E+000
   0.9885650E+000   0.0000000E+000   0.2772358E-002  -0.1799996E+000   0.1681964E+001   0.0000000E+000
   0.9900053E+000   0.0000000E+000  -0.2030460E-001  -0.1221364E+000   0.1577599E+001   0.0000000E+000
   0.9926745E+000   0.0000000E+000  -0.2897863E+000  -0.2051686E+000   0.1735027E+001   0.0000000E+000
   0.9674867E+000   0.0000000E+000  -0.2814005E+000  -0.1551624E+000   0.8436761E+000   0.0000000E+000
   0.6756059E+000   0.0000000E+000   0.4644329E-001   0.1341691E+000  -0.3193425E-002   0.0000000E+000
   0.9357677E+000   0.0000000E+000   0.7179563E-001   0.9516890E-001   0.3159453E-001   0.0000000E+000
   0.8961843E+000   0.0000000E+000   0.9454038E-001   0.1550038E-001  -0.2342211E+000   0.0000000E+000
   0.9640116E+000   0.0000000E+000   0.6649850E-001   0.3717360E+000   0.6314760E+000   0.0000000E+000
   0.9814222E+000   0.0000000E+000  -0.4011716E-002   0.3521964E+000   0.1648825E+001   0.0000000E+000
   0.9098291E+000   0.0000000E+000  -0.6876315E-001   0.1722984E+000   0.4078091E+000   0.0000000E+000
   0.7403671E+000   0.0000000E+000  -0.3781587E-001   0.1018995E+000   0.2043083E+000   0.0000000E+000
   0.9969929E+000   0.0000000E+000  -0.8230101E+000   0.1501178E+000   0.3196654E+001   0.0000000E+000
   0.9963807E+000   0.0000000E+000  -0.1129650E+001  -0.3624648E-001   0.3929699E+001   0.0000000E+000
   0.9756814E+000   0.0000000E+000  -0.5279292E+000  -0.1100354E+000   0.2630227E+001   0.0000000E+000
   0.9761863E+000   0.0000000E+000  -0.4077327E-001  -0.9582821E-001   0.2069848E+001   0.0000000E+000
   0.9767494E+000   0.0000000E+000  -0.5371097E-001  -0.3618335E-001   0.2088918E+001   0.0000000E+000
