#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2361956E-001   0.8272889E-004   0.1162931E+000   0.3142386E+000   0.5533769E+000   0.1551857E-001
   0.1616530E-001   0.1058536E-003   0.3613641E-001   0.1468871E+000   0.6030709E+000   0.1783964E-001
   0.8047894E-002   0.2767740E-005  -0.8682415E-001  -0.1143460E-001   0.6826157E+000   0.1010164E-001
   0.1086109E-001   0.1005530E-004  -0.5182798E-001  -0.9694951E-002   0.5253732E+000   0.7329012E-002
   0.1146099E-001   0.1130287E-004  -0.3108665E-001   0.8837378E-002   0.4663938E+000   0.7725001E-002
   0.1410126E-001   0.1499170E-003  -0.1821460E-001   0.2908571E-001   0.3237025E+000   0.9715169E-002
   0.7281041E-001   0.7128296E-002   0.4706056E-001   0.9410969E-001   0.1992259E-001   0.4695621E-002
   0.1574527E+000   0.8759768E-002   0.6159036E-001   0.1539592E+000  -0.4503524E-001   0.4388764E-002
   0.1375777E+000   0.5016372E-002   0.8106134E-001   0.1639417E+000  -0.1419136E+000   0.5639004E-002
   0.8567985E-001   0.1551889E-002   0.7573197E-001   0.1369009E+000  -0.2665570E+000   0.9876629E-002
   0.4095419E-001   0.8217944E-003   0.1666346E-001   0.2052134E+000  -0.1803796E+000   0.2404666E-001
   0.4261444E-001   0.3456053E-002  -0.1194055E+000   0.2334350E+000   0.1845371E+000   0.2900768E-001
   0.1142926E+000   0.1290010E-001  -0.1053266E+000   0.1598696E+000   0.1539330E+000   0.1007757E-001
   0.1223497E+000   0.1439389E-001  -0.4607741E-001   0.1249085E+000   0.1462348E+000   0.6606340E-002
   0.4492083E-001   0.6748255E-002  -0.3824841E-001   0.5074855E-001   0.2876623E+000   0.1102333E-001
   0.2058467E-001   0.8692750E-003  -0.1906168E+000  -0.1054053E-001   0.5462719E+000   0.2616188E-001
   0.3223624E-001   0.1028890E-002  -0.1589166E+000  -0.9692701E-001   0.5381516E+000   0.1923926E-001
   0.3666821E-001   0.9634070E-003  -0.1147787E+000  -0.1446580E+000   0.5647480E+000   0.1329703E-001
   0.5373412E-001   0.1374561E-002  -0.1239670E+000  -0.1007448E+000   0.5739918E+000   0.1352478E-001
   0.9002482E-001   0.2110415E-002  -0.1575097E+000  -0.6981239E-001   0.4899539E+000   0.1084212E-001
   0.9986839E-001   0.2275889E-002  -0.1639714E+000  -0.1577630E-001   0.3642727E+000   0.1249941E-001
   0.8938167E-001   0.1827106E-002  -0.1185161E+000   0.5841442E-001   0.2855134E+000   0.1793380E-001
   0.8181315E-001   0.1620852E-002  -0.3131002E-001   0.1189115E+000   0.5442963E+000   0.1512611E-001
   0.9774439E-001   0.3069311E-002  -0.2650948E-001   0.1626192E+000   0.5605210E+000   0.6588783E-002
   0.1258720E+000   0.3892619E-002  -0.7249789E-001   0.1083649E+000   0.3431208E+000   0.3676404E-002
   0.1263256E+000   0.3098872E-002  -0.1354307E+000  -0.1990904E-001   0.2503506E+000   0.4915836E-002
   0.1402310E+000   0.7605056E-002  -0.1246901E+000  -0.1171750E+000  -0.3963186E-001   0.6807786E-002
