#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2841584E-001   0.7832823E-003   0.1809697E+000   0.1984557E+000   0.5028010E+000   0.1931561E-001
   0.2063365E-001   0.3314114E-003   0.9410374E-001   0.2256020E+000   0.5323787E+000   0.1604557E-001
   0.1890809E-001   0.3205369E-003   0.5544189E-001   0.1514673E+000   0.4755858E+000   0.1745536E-001
   0.1960461E-001   0.5687118E-003   0.3454678E-001   0.7629172E-001   0.3440535E+000   0.1559215E-001
   0.2667126E-001   0.1450355E-002   0.5346642E-001   0.6900586E-001   0.1752196E+000   0.1165838E-001
   0.4282605E-001   0.3398258E-002   0.7643133E-001   0.9850452E-001   0.8695572E-001   0.8514240E-002
   0.6297295E-001   0.5438477E-002   0.9303229E-001   0.1332052E+000   0.2275034E-001   0.7118377E-002
   0.7569228E-001   0.5415096E-002   0.1059005E+000   0.1506871E+000  -0.2713917E-001   0.7424073E-002
   0.7616877E-001   0.4918057E-002   0.1013448E+000   0.1656530E+000  -0.4483655E-001   0.9467361E-002
   0.6785454E-001   0.4280805E-002   0.6921074E-001   0.1821228E+000  -0.2375359E-001   0.1311993E-001
   0.6312423E-001   0.3777043E-002  -0.5420287E-002   0.1732311E+000   0.3001396E-001   0.1584568E-001
   0.6555959E-001   0.5347152E-002  -0.5748062E-001   0.1686457E+000   0.7352931E-001   0.1545115E-001
   0.6803275E-001   0.6979452E-002  -0.7614746E-001   0.1460629E+000   0.1152045E+000   0.1382894E-001
   0.7205902E-001   0.7651688E-002  -0.7206464E-001   0.1263607E+000   0.1050370E+000   0.1168360E-001
   0.6541108E-001   0.6892525E-002  -0.5488670E-001   0.1152915E+000   0.8305305E-001   0.1097983E-001
   0.5551588E-001   0.5000761E-002  -0.5551639E-001   0.8512660E-001   0.9285887E-001   0.1257218E-001
   0.4875119E-001   0.2883523E-002  -0.7953060E-001   0.5846101E-001   0.2036920E+000   0.1492018E-001
   0.5208183E-001   0.2228848E-002  -0.1085307E+000   0.3714028E-001   0.2763333E+000   0.1478939E-001
   0.6084055E-001   0.2828164E-002  -0.1362125E+000   0.1153294E-001   0.2701501E+000   0.1291836E-001
   0.6552665E-001   0.3084122E-002  -0.1595932E+000   0.1006820E-001   0.2530731E+000   0.1248985E-001
   0.6859809E-001   0.3026378E-002  -0.1652445E+000   0.2985480E-001   0.2380685E+000   0.1259696E-001
   0.7105995E-001   0.3112588E-002  -0.1455452E+000   0.6268821E-001   0.2458926E+000   0.1194782E-001
   0.7304273E-001   0.3069158E-002  -0.1147107E+000   0.1036282E+000   0.2543694E+000   0.1115328E-001
   0.7761380E-001   0.3387296E-002  -0.9842116E-001   0.9768332E-001   0.2565707E+000   0.9570523E-002
   0.8325449E-001   0.3796231E-002  -0.1008803E+000   0.5075032E-001   0.2066661E+000   0.7862027E-002
   0.9073483E-001   0.4813895E-002  -0.1042250E+000  -0.8420605E-002   0.6124357E-001   0.7261113E-002
   0.9867714E-001   0.7059004E-002  -0.9930346E-001  -0.7861936E-001  -0.1185235E+000   0.6785014E-002
   0.1013615E+000   0.8800303E-002  -0.8653051E-001  -0.1252375E+000  -0.2627720E+000   0.6515774E-002
   0.1005331E+000   0.9367169E-002  -0.8826834E-001  -0.1322548E+000  -0.3176000E+000   0.7556114E-002
   0.9009543E-001   0.8936663E-002  -0.1017673E+000  -0.1320938E+000  -0.2551906E+000   0.1237783E-001
   0.7329981E-001   0.6590379E-002  -0.1318840E+000  -0.1139729E+000  -0.8164809E-001   0.1881370E-001
   0.5846408E-001   0.3617035E-002  -0.1963083E+000  -0.7564737E-001   0.1477510E+000   0.2919034E-001
   0.5358234E-001   0.2755030E-002  -0.2184098E+000  -0.3878776E-001   0.2897711E+000   0.3868750E-001
   0.6151057E-001   0.4530165E-002  -0.1660283E+000  -0.2703760E-002   0.2333474E+000   0.3640420E-001
   0.8067187E-001   0.8395316E-002  -0.7427643E-001   0.1214452E-001   0.3282635E-001   0.2981902E-001
   0.1013327E+000   0.1244075E-001   0.2562927E-001   0.1468230E-001  -0.8512490E-001   0.2480188E-001
   0.1041848E+000   0.1313938E-001   0.1091777E+000   0.1752730E-001  -0.6939312E-001   0.2361964E-001
   0.9387565E-001   0.1237736E-001   0.1643927E+000   0.3230166E-001  -0.4485000E-001   0.2194108E-001
   0.7330663E-001   0.9996702E-002   0.2102247E+000   0.5769451E-001   0.4467913E-002   0.1998704E-001
   0.4747439E-001   0.4405641E-002   0.2300799E+000   0.1051742E+000   0.2410536E+000   0.2072521E-001
   0.2538490E-001   0.6525940E-003   0.1462464E+000   0.1580120E+000   0.6585757E+000   0.2318316E-001
   0.1952986E-001   0.2242470E-003   0.3871169E-001   0.1487028E+000   0.6829881E+000   0.1976897E-001
   0.2044680E-001   0.3522886E-003   0.2259251E-001   0.8080393E-001   0.5668526E+000   0.2261789E-001
   0.2011668E-001   0.4438076E-003   0.3497340E-001   0.4271489E-001   0.5559247E+000   0.2588667E-001
   0.2303082E-001   0.6642793E-003   0.6881625E-001   0.4905593E-001   0.4728626E+000   0.2561821E-001
   0.3703004E-001   0.2534866E-002   0.1015501E+000   0.9238486E-001   0.2886614E+000   0.1792615E-001
   0.5595579E-001   0.4937566E-002   0.1251514E+000   0.1378774E+000   0.1550839E+000   0.1236108E-001
   0.7019360E-001   0.5224723E-002   0.1374969E+000   0.1553526E+000   0.5026023E-001   0.1041792E-001
   0.7475846E-001   0.4920312E-002   0.1308814E+000   0.1656886E+000  -0.7475775E-002   0.1140390E-001
   0.7131399E-001   0.4353945E-002   0.9230055E-001   0.1766917E+000  -0.4746807E-003   0.1329998E-001
   0.6739277E-001   0.3927311E-002  -0.1014849E-002   0.1517785E+000   0.5156398E-001   0.1402412E-001
   0.6563699E-001   0.5264297E-002  -0.7593555E-001   0.1344873E+000   0.1246365E+000   0.1385667E-001
   0.6469234E-001   0.6840316E-002  -0.1078049E+000   0.1092832E+000   0.2120446E+000   0.1227251E-001
   0.6248786E-001   0.7336010E-002  -0.1098137E+000   0.8723726E-001   0.2390285E+000   0.1020788E-001
   0.5218857E-001   0.6155033E-002  -0.9802560E-001   0.7210523E-001   0.2525332E+000   0.1048206E-001
   0.4320607E-001   0.3995077E-002  -0.1189639E+000   0.2842974E-001   0.2764302E+000   0.1165423E-001
   0.3946040E-001   0.1987379E-002  -0.1686433E+000  -0.5934485E-002   0.3317374E+000   0.1243595E-001
   0.4898283E-001   0.1812819E-002  -0.1857913E+000  -0.1459656E-001   0.3108201E+000   0.1229495E-001
   0.6228446E-001   0.2641050E-002  -0.1892318E+000  -0.1786608E-001   0.2514418E+000   0.1093086E-001
   0.6887823E-001   0.2970917E-002  -0.1873760E+000  -0.7767520E-002   0.2109371E+000   0.1123160E-001
   0.7365931E-001   0.2835179E-002  -0.1769843E+000   0.1097441E-001   0.2028016E+000   0.1229819E-001
   0.7680520E-001   0.2739767E-002  -0.1571777E+000   0.4286115E-001   0.2186205E+000   0.1201311E-001
   0.7836273E-001   0.2620564E-002  -0.1376384E+000   0.7739638E-001   0.2162687E+000   0.1130185E-001
   0.8487910E-001   0.2873331E-002  -0.1332733E+000   0.6572388E-001   0.1980628E+000   0.9887512E-002
   0.9190525E-001   0.3334076E-002  -0.1365728E+000   0.2334823E-001   0.1370580E+000   0.8323320E-002
   0.9721086E-001   0.4567866E-002  -0.1307270E+000  -0.2521948E-001   0.3426983E-002   0.7517436E-002
   0.1026527E+000   0.7131936E-002  -0.1123404E+000  -0.8874485E-001  -0.1618249E+000   0.6832697E-002
   0.1027412E+000   0.9120695E-002  -0.8729630E-001  -0.1307634E+000  -0.3005916E+000   0.6475718E-002
   0.1038648E+000   0.9618207E-002  -0.8168232E-001  -0.1276838E+000  -0.3554025E+000   0.7691500E-002
   0.9834955E-001   0.9041151E-002  -0.9461130E-001  -0.1134304E+000  -0.2602050E+000   0.1364833E-001
   0.8323429E-001   0.6848254E-002  -0.1222549E+000  -0.8459815E-001  -0.6136181E-001   0.2062031E-001
   0.6598243E-001   0.4079701E-002  -0.1801985E+000  -0.3984483E-001   0.2014136E+000   0.3064539E-001
   0.5246301E-001   0.2810948E-002  -0.2210585E+000   0.9550603E-002   0.4812615E+000   0.4400463E-001
   0.5137139E-001   0.4146385E-002  -0.1952299E+000   0.5042859E-001   0.4433415E+000   0.4414367E-001
   0.6481248E-001   0.8192883E-002  -0.1011134E+000   0.6314205E-001   0.1070086E+000   0.3586761E-001
   0.8494535E-001   0.1286834E-001   0.1342890E-001   0.6212624E-001  -0.9158791E-001   0.2963315E-001
   0.9187708E-001   0.1365182E-001   0.9941018E-001   0.5861974E-001  -0.1020125E+000   0.2812187E-001
   0.8526382E-001   0.1260815E-001   0.1533125E+000   0.6407551E-001  -0.6532652E-001   0.2644789E-001
   0.6852489E-001   0.1000982E-001   0.1974875E+000   0.7722673E-001   0.1373365E-001   0.2433880E-001
   0.4419631E-001   0.4363830E-002   0.2129208E+000   0.1021237E+000   0.2997933E+000   0.2533956E-001
   0.3059264E-001   0.1602170E-002   0.7460412E-001   0.1488475E+000   0.7196697E+000   0.2287331E-001
   0.3115442E-001   0.2176079E-002   0.1245812E-001   0.1392644E+000   0.5744194E+000   0.2028556E-001
   0.3760263E-001   0.3035286E-002   0.2841987E-001   0.1159038E+000   0.3255555E+000   0.2078656E-001
   0.3991376E-001   0.3147112E-002   0.6069362E-001   0.1185036E+000   0.2541109E+000   0.2330519E-001
   0.4141711E-001   0.3080222E-002   0.9287170E-001   0.1322765E+000   0.2213328E+000   0.2549225E-001
   0.4611899E-001   0.3040062E-002   0.1345512E+000   0.1500419E+000   0.2159097E+000   0.2358135E-001
   0.5413623E-001   0.3767286E-002   0.1848379E+000   0.1777936E+000   0.2119873E+000   0.1853960E-001
   0.6143360E-001   0.3893470E-002   0.2072273E+000   0.1882116E+000   0.1413409E+000   0.1508538E-001
   0.6275355E-001   0.3633039E-002   0.1983752E+000   0.1880333E+000   0.6649077E-001   0.1496074E-001
   0.6474729E-001   0.3496519E-002   0.1370584E+000   0.1807590E+000   0.5888311E-001   0.1505992E-001
   0.6860608E-001   0.3924912E-002   0.9995070E-002   0.1348523E+000   0.9919383E-001   0.1333855E-001
   0.6659473E-001   0.4897449E-002  -0.8276713E-001   0.9898826E-001   0.1652032E+000   0.1243378E-001
   0.5805131E-001   0.5183543E-002  -0.1359607E+000   0.7573453E-001   0.2587374E+000   0.1165312E-001
   0.5251286E-001   0.5370142E-002  -0.1480740E+000   0.5169305E-001   0.2894866E+000   0.9238184E-002
   0.3810866E-001   0.3579790E-002  -0.1480050E+000   0.2928419E-001   0.3235876E+000   0.9521659E-002
   0.2830560E-001   0.1108343E-002  -0.2068983E+000  -0.8955821E-002   0.3111108E+000   0.1184122E-001
   0.3158422E-001   0.7858382E-003  -0.2497074E+000  -0.1680351E-001   0.2614907E+000   0.1020478E-001
   0.4191707E-001   0.1124872E-002  -0.2494164E+000  -0.1804372E-001   0.2113204E+000   0.1018934E-001
   0.5359933E-001   0.2103050E-002  -0.2407751E+000  -0.1294654E-001   0.1376758E+000   0.1003681E-001
   0.5863894E-001   0.2669257E-002  -0.2286061E+000  -0.7445734E-002   0.9814652E-001   0.1101514E-001
   0.6552835E-001   0.2685644E-002  -0.2010279E+000   0.8182467E-002   0.1033247E+000   0.1267740E-001
   0.7125990E-001   0.2683513E-002  -0.1738594E+000   0.3918110E-001   0.1388827E+000   0.1246153E-001
   0.7634497E-001   0.2607157E-002  -0.1606936E+000   0.6030772E-001   0.1362087E+000   0.1135405E-001
   0.8638256E-001   0.2707648E-002  -0.1719098E+000   0.3148783E-001   0.8466894E-001   0.9784990E-002
   0.9098818E-001   0.3328356E-002  -0.1751817E+000  -0.5763396E-002   0.2827568E-001   0.8359391E-002
   0.9290292E-001   0.4725978E-002  -0.1668313E+000  -0.5087763E-001  -0.9182235E-001   0.7417144E-002
   0.9659925E-001   0.7513844E-002  -0.1416799E+000  -0.1085442E+000  -0.2488844E+000   0.6584306E-002
   0.9506980E-001   0.9760914E-002  -0.1005406E+000  -0.1356334E+000  -0.3535978E+000   0.6277858E-002
   0.9858877E-001   0.1006490E-001  -0.9145601E-001  -0.1183463E+000  -0.3705174E+000   0.7911984E-002
   0.9756526E-001   0.9271279E-002  -0.1029125E+000  -0.8665703E-001  -0.2429175E+000   0.1441614E-001
   0.8396008E-001   0.6983128E-002  -0.1265201E+000  -0.4500480E-001  -0.2056539E-001   0.2159681E-001
   0.6472194E-001   0.3995991E-002  -0.1782176E+000   0.1452615E-001   0.2822337E+000   0.3170243E-001
   0.4511571E-001   0.2033152E-002  -0.2242736E+000   0.8709312E-001   0.7066983E+000   0.4876160E-001
   0.3621728E-001   0.2171153E-002  -0.2327117E+000   0.1392523E+000   0.8357450E+000   0.5415672E-001
