# ~alp d~p/dx   Phi_p_sgs,x
   0.5481707E+001   0.1050541E+001
   0.1781716E+001   0.1209259E+001
   0.2923491E+000   0.1528268E+000
   0.1171153E+000   0.3223316E-001
  -0.1501731E+000  -0.5853185E-002
  -0.9682502E+000   0.3025810E+000
  -0.1077617E+002  -0.2455019E+001
  -0.9470430E+001   0.6741967E+001
   0.2022748E+002   0.1592694E+001
   0.1730370E+002   0.5903865E+001
   0.7481904E+001   0.4062163E+001
   0.1187425E+002   0.5647486E+001
   0.2342314E+002   0.1000268E+001
   0.1606532E+002  -0.5455245E+001
   0.7501601E+001  -0.8704905E+001
   0.2075094E+001  -0.4774801E+001
   0.1860635E+001   0.3810297E+000
   0.5269728E+001  -0.2856313E+000
   0.9414900E+001  -0.8205114E+000
   0.1075671E+002  -0.2317072E+001
  -0.1944958E+001  -0.2906123E+001
  -0.1177294E+002  -0.5670366E+001
  -0.1221296E+002  -0.6029840E+001
  -0.1602033E+002  -0.7915898E+001
  -0.2462056E+002  -0.9562453E+001
  -0.2577034E+002   0.1524651E+001
  -0.5349950E+000   0.1813991E+002
   0.1078957E+002   0.1233860E+002
  -0.1449031E+002   0.2339800E+001
  -0.2669806E+002  -0.8419450E+001
  -0.1527548E+002  -0.9932358E+001
  -0.3950704E+000  -0.3598132E+001
   0.7154079E+001  -0.3755281E+000
  -0.6703335E+001  -0.4807480E+002
  -0.8585853E+002  -0.1286706E+003
  -0.1895222E+003  -0.1734042E+003
  -0.4044049E+002  -0.1412883E+003
   0.8401603E+002  -0.8198204E+002
   0.4292978E+002  -0.1516364E+002
   0.1101864E+002  -0.3958409E+001
   0.3116113E+001   0.3376794E+000
   0.9933765E+000   0.2483914E+000
   0.4468299E+000   0.1124678E+000
   0.3291099E+000   0.6757530E-001
  -0.1302669E+000   0.4036775E-002
  -0.9804649E+000  -0.9961653E-001
  -0.6782703E+001  -0.3654315E+001
  -0.8091321E+001   0.8374968E+001
   0.2823210E+002   0.7767577E+001
   0.3030689E+002   0.1092413E+002
   0.1449382E+002   0.5806178E+001
   0.1977994E+002   0.7985299E+001
   0.2525503E+002   0.3986477E+001
   0.1115367E+002  -0.2417827E+001
