# ~alp d~p/dx   Phi_p_sgs,x
   0.4156542E+001  -0.2616960E+001
   0.2096230E+001   0.1218930E+001
   0.9789445E+000   0.8250735E+000
   0.3225443E-001  -0.1155279E+000
  -0.1017038E+001  -0.9075741E+000
  -0.3251134E+001  -0.1012835E+001
  -0.2958362E+001   0.2887092E+001
   0.2609673E+001   0.4997603E+001
   0.6056116E+001   0.4553320E+001
   0.1002567E+002   0.4056721E+001
   0.1384583E+002   0.5328211E+001
   0.1489262E+002   0.5740298E+001
   0.1558360E+002   0.3999030E+001
   0.1630926E+002   0.2507580E+001
   0.9397806E+001   0.2956406E+001
   0.4616457E+001  -0.1862481E+000
   0.1787542E+001  -0.2665020E+001
   0.9448428E+000   0.3259521E+000
   0.1130385E+001  -0.2377156E+000
  -0.6992362E+000  -0.6695137E+000
  -0.2991347E+001  -0.7293330E+000
  -0.6850938E+001  -0.2348331E+001
  -0.8654402E+001  -0.3212882E+001
  -0.8411437E+001  -0.1294492E+001
  -0.8208578E+001   0.1858284E+001
  -0.5185867E+001   0.5653859E+001
  -0.4857002E+001   0.6142794E+001
  -0.1184938E+002  -0.3409706E+001
  -0.1647371E+002  -0.9192109E+001
  -0.1817504E+002  -0.1464191E+002
  -0.1324090E+002  -0.1922273E+002
  -0.7804809E+001  -0.1805886E+002
  -0.7704636E+001  -0.2304021E+002
  -0.1116416E+002  -0.3937514E+002
  -0.1820494E+002  -0.6125199E+002
  -0.1638758E+002  -0.6144470E+002
  -0.3948965E+001  -0.5992359E+002
   0.1044722E+002  -0.4977436E+002
   0.1556432E+002  -0.2441430E+002
   0.9502569E+001  -0.6734017E+001
   0.3336760E+001  -0.2649731E+001
   0.1886718E+001   0.1390959E+001
   0.1160614E+001   0.1346377E+001
   0.1394385E+000   0.1286330E-001
  -0.4794908E+000  -0.1149838E+000
  -0.1386583E+001  -0.5541704E-001
  -0.2203375E+000   0.4397687E+001
   0.6927496E+001   0.7522002E+001
   0.1055564E+002   0.6749643E+001
   0.1279523E+002   0.6354693E+001
   0.1486111E+002   0.6910798E+001
   0.1267904E+002   0.5487605E+001
   0.1220200E+002   0.2857201E+001
   0.1231005E+002   0.2218701E+001
   0.6087477E+001   0.1601524E+001
   0.2869487E+001  -0.9202632E+000
   0.1497553E+001  -0.2070989E+001
   0.1139496E+001   0.7790909E+000
   0.1918517E+001  -0.9260025E-001
   0.6573882E+000  -0.1114203E+001
  -0.1731649E+001  -0.1104110E+001
  -0.6230063E+001  -0.2043661E+001
  -0.9146792E+001  -0.3096306E+001
  -0.1028840E+002  -0.1639367E+001
  -0.1022962E+002  -0.4284687E-001
  -0.6317745E+001   0.2789200E+001
  -0.4570962E+001   0.2533028E+001
  -0.9705350E+001  -0.7483257E+001
  -0.1929853E+002  -0.1438454E+002
  -0.2729332E+002  -0.2116690E+002
  -0.2214122E+002  -0.2707947E+002
  -0.1374877E+002  -0.2695651E+002
  -0.7850670E+001  -0.2700877E+002
  -0.6288429E+001  -0.3818633E+002
  -0.1045451E+002  -0.5947394E+002
  -0.1062541E+002  -0.5828198E+002
  -0.3818336E+001  -0.5536556E+002
   0.7709610E+001  -0.4512796E+002
   0.1305628E+002  -0.2128827E+002
   0.7996214E+001  -0.5634459E+001
   0.2293553E+001  -0.3307299E+001
   0.2686748E+001   0.8402141E+001
   0.3928461E+001   0.1442457E+002
   0.3190408E+001   0.1508776E+002
   0.2905420E+001   0.1633478E+002
   0.3006380E+001   0.1204852E+002
   0.3898572E+001   0.9646250E+001
   0.9071460E+001   0.1210542E+002
   0.1079977E+002   0.1337582E+002
   0.1055006E+002   0.1165072E+002
   0.1277434E+002   0.1054696E+002
   0.1054890E+002   0.7723121E+001
   0.9759591E+001   0.5059915E+001
   0.1021680E+002   0.4564554E+001
   0.4612003E+001   0.2557823E+001
   0.1472202E+001  -0.1679085E+001
   0.7259148E+000  -0.1591583E+001
   0.2880540E-001   0.8210904E+000
   0.4460586E+000   0.9592984E-001
   0.5490250E+000  -0.7470348E+000
   0.3908007E+000  -0.8580336E+000
  -0.2491788E+001  -0.2759891E+001
  -0.5810694E+001  -0.3459522E+001
  -0.9626349E+001  -0.3568274E+001
  -0.1117162E+002  -0.2332528E+001
  -0.8501019E+001   0.3599610E+000
  -0.6239820E+001  -0.1058046E+000
  -0.9459614E+001  -0.9600773E+001
  -0.2026525E+002  -0.1603659E+002
  -0.3178134E+002  -0.2222358E+002
  -0.2823779E+002  -0.2747455E+002
  -0.1705644E+002  -0.2588427E+002
  -0.6776958E+001  -0.1917494E+002
  -0.2319824E+001  -0.1934448E+002
  -0.4147181E+001  -0.3968684E+002
  -0.6129728E+001  -0.4049013E+002
  -0.3850494E+001  -0.3951646E+002
   0.1347957E+001  -0.3398059E+002
   0.6141435E+001  -0.1460621E+002
   0.5091938E+001  -0.2436012E+001
  -0.9362163E+000  -0.1107043E+002
   0.3418270E+001   0.1203411E+002
   0.1212243E+002   0.3053120E+002
   0.1557499E+002   0.4184247E+002
   0.1581605E+002   0.4729542E+002
   0.1490125E+002   0.3662589E+002
   0.9928601E+001   0.1902790E+002
   0.9278114E+001   0.1394811E+002
   0.7949932E+001   0.1760480E+002
   0.5399298E+001   0.1470380E+002
   0.6221143E+001   0.1151997E+002
   0.6041697E+001   0.7927344E+001
   0.7423997E+001   0.5328907E+001
   0.9316406E+001   0.4501244E+001
   0.5283233E+001   0.2294094E+001
   0.1884601E+001  -0.1183889E+001
  -0.2959407E+000  -0.1760518E+001
  -0.2484913E+001   0.2066390E+000
  -0.2560155E+001  -0.2283416E+000
  -0.7889674E+000  -0.6948533E+000
   0.2346675E+001   0.4814621E-001
   0.2537370E+001  -0.5872504E+000
   0.1442458E+000  -0.1708136E+001
  -0.5742807E+001  -0.5893048E+001
  -0.9536523E+001  -0.6488117E+001
  -0.9549416E+001  -0.5633117E+001
  -0.8777903E+001  -0.6589018E+001
  -0.8349658E+001  -0.1444359E+002
  -0.1519112E+002  -0.2100330E+002
  -0.2621762E+002  -0.2629340E+002
  -0.2565045E+002  -0.2860282E+002
  -0.1699982E+002  -0.2565103E+002
  -0.7090601E+001  -0.1510903E+002
  -0.1479961E+001  -0.3576920E+001
  -0.5465022E+000  -0.3313208E+001
  -0.2156735E+001  -0.1202454E+002
  -0.2284521E+001  -0.1281228E+002
  -0.1408761E+001  -0.1315968E+002
  -0.1671881E+001  -0.1256453E+002
  -0.8016095E+000  -0.8557987E+001
  -0.6760601E+001  -0.1662872E+002
   0.2755308E+001   0.9834783E+001
   0.2287073E+002   0.3024955E+002
   0.3402592E+002   0.4758014E+002
   0.3538971E+002   0.5822390E+002
   0.3090535E+002   0.4714996E+002
   0.1547525E+002   0.2299672E+002
   0.7508803E+001   0.1316081E+002
   0.4185798E+001   0.1686840E+002
   0.7726108E+000   0.1348259E+002
   0.5359681E+000   0.8748750E+001
   0.2392754E+001   0.6586914E+001
   0.5235989E+001   0.5111679E+001
   0.9210112E+001   0.5096331E+001
   0.8202454E+001   0.4335789E+001
   0.3526906E+001   0.2337089E+001
  -0.1115124E-002   0.1371546E+001
  -0.3860045E+001   0.1184757E+001
  -0.5007044E+001  -0.4832038E+000
  -0.2502215E+001  -0.1021941E+001
   0.2048569E+001   0.4219805E+000
   0.3895367E+001   0.1465956E+001
   0.2173129E+001  -0.7631406E+000
  -0.4061200E+001  -0.7826054E+001
  -0.8879307E+001  -0.9678942E+001
  -0.1030157E+002  -0.9793239E+001
  -0.8688138E+001  -0.1063616E+002
  -0.3711899E+001  -0.7105398E+001
  -0.6177281E+001  -0.1368767E+002
  -0.1215963E+002  -0.2131881E+002
