# ~alp d~p/dx   Phi_p_sgs,x
   0.6238330E+001   0.7451358E+000
   0.1614010E+001   0.8633364E+000
   0.1981399E+000   0.3893442E-001
   0.1398177E+000   0.3170916E-001
  -0.1327762E+000   0.3270742E-001
  -0.3912678E+000   0.2969198E+000
  -0.1159020E+002  -0.5285151E+001
  -0.1769931E+002   0.7077599E+001
   0.2708479E+002   0.1635068E+001
   0.1997296E+002   0.4649079E+001
   0.5784638E+001   0.2607955E+001
   0.8895070E+001   0.3894936E+001
   0.2666091E+002   0.4519462E+000
   0.1078848E+002  -0.4933880E+001
   0.5817359E+001  -0.8866922E+001
   0.8814698E+000  -0.1405341E+001
   0.1369879E+001   0.5101380E+000
   0.5018940E+001   0.5520558E+000
   0.9470412E+001  -0.1112863E+001
   0.1917356E+002  -0.2692064E+001
  -0.3090782E+001  -0.8833234E+000
  -0.1530792E+002  -0.5053284E+001
  -0.1345185E+002  -0.5369392E+001
  -0.1401782E+002  -0.6798792E+001
  -0.3382185E+002  -0.1213671E+002
  -0.3930864E+002  -0.1582221E+001
   0.3579970E+001   0.2387933E+002
   0.2949252E+002   0.1327918E+002
  -0.1230464E+002   0.7319909E+001
  -0.2618128E+002  -0.7377388E+001
  -0.1788456E+002  -0.9660470E+001
   0.1406686E+001  -0.2254725E+001
   0.9680166E+001   0.4998790E+000
   0.2460336E+001  -0.1133877E+002
  -0.1013265E+003  -0.1487322E+003
  -0.3469425E+003  -0.2050644E+003
  -0.8563988E+002  -0.1591716E+003
   0.1639529E+003  -0.4618675E+002
   0.4074930E+002  -0.2761113E+002
   0.1096075E+002   0.5077314E+000
   0.2828919E+001   0.1353987E+000
   0.1023052E+001   0.1378546E+000
   0.3787033E+000   0.4231739E-002
   0.3228834E+000   0.1233566E-001
  -0.3243002E-001  -0.5987492E-002
  -0.9516041E+000  -0.7634146E-001
  -0.6055436E+001  -0.2840489E+001
  -0.1631058E+002   0.7372886E+001
   0.2697699E+002   0.8153064E+001
   0.4363845E+002   0.8560621E+001
   0.1034053E+002   0.4695705E+001
   0.2590740E+002   0.9480540E+001
   0.3321134E+002   0.7371826E+001
   0.6997006E+001  -0.3388237E+001
   0.1993145E+001  -0.6216675E-001
   0.1680693E+001  -0.5555344E+000
   0.9938926E+000  -0.3369913E+000
   0.2738146E+001  -0.1740631E+001
   0.1200152E+002   0.1302415E+001
   0.1511630E+002  -0.9279502E+000
  -0.7691535E+001  -0.3817840E+001
  -0.1923322E+002  -0.2963980E+001
  -0.3088320E+002  -0.1197526E+001
  -0.3596524E+002   0.9326721E+000
  -0.2854877E+002  -0.1856610E+001
  -0.1233876E+002   0.3219439E+001
   0.1466976E+002   0.1696732E+002
   0.2576472E+002   0.7172627E+001
  -0.4189648E+002  -0.2987902E+001
  -0.1078171E+003  -0.1060389E+002
  -0.5930836E+002  -0.1708896E+002
  -0.5329752E+001  -0.1331544E+002
   0.1383557E+002   0.5749034E+000
   0.1276502E+002  -0.2782274E+001
  -0.1521197E+002  -0.5839138E+002
  -0.1432094E+003  -0.1833001E+003
  -0.2215387E+003  -0.1653113E+003
   0.1095201E+003  -0.1159533E+003
   0.6561110E+002  -0.3278722E+002
   0.9681313E+001   0.8241611E+000
   0.1604789E+001   0.4144151E+000
  -0.6408622E-001   0.1045289E+000
   0.8066270E+000   0.6140039E+000
   0.3347245E+001   0.1666871E+001
   0.4960126E+000   0.1336612E+001
  -0.1837914E+001  -0.4683543E+000
  -0.1879667E+001   0.9213608E+000
   0.2797285E+001   0.1505635E+002
   0.3882157E+002   0.2167705E+002
   0.3334731E+002   0.2029719E+002
   0.2933426E+001   0.4742431E+001
   0.2502461E+002   0.3959012E+001
   0.2045774E+002   0.6323438E+001
   0.2806606E+001  -0.3366864E+000
   0.2531319E+001  -0.2450944E+000
   0.1594627E+001  -0.1020463E+001
  -0.5684058E+000  -0.8160646E+000
   0.8237000E+000  -0.3117893E+001
   0.5789900E+001   0.3895142E+000
   0.8575455E+000   0.1063665E+001
  -0.6310965E+001  -0.7994112E+000
  -0.7505085E+001  -0.8436463E-001
  -0.1111559E+002   0.9343941E+000
  -0.1093356E+002   0.3301248E+001
  -0.1190338E+002   0.4452689E+001
  -0.8716155E+001   0.4283317E+001
  -0.1597918E+001   0.4675129E+001
   0.3706573E+001   0.4454308E+001
  -0.5530722E+000  -0.2798825E+002
  -0.6858835E+002  -0.4725119E+002
  -0.1320182E+003  -0.3479906E+002
  -0.3916749E+002  -0.5409640E+002
   0.8229559E+001  -0.1032001E+001
   0.5663836E+001   0.7885523E+000
   0.9648789E+000   0.2046551E+000
  -0.5982665E+001  -0.2855274E+001
  -0.3365890E+002  -0.5275344E+002
  -0.1860356E+002  -0.6390871E+002
   0.1709029E+002  -0.1648072E+002
   0.9528552E+001   0.4780649E+000
  -0.3955902E+000   0.1156328E+001
  -0.1678979E+001   0.6396105E+000
   0.1119204E+001   0.1756962E+001
   0.2778197E+002   0.2728890E+002
   0.2813377E+002   0.2487925E+002
  -0.8076838E+001   0.2185965E+000
   0.9385186E+001   0.1169741E+002
   0.4885510E+002   0.2732665E+002
   0.4289837E+002   0.2586538E+002
   0.8554013E+000   0.2151796E+002
  -0.6237301E+001   0.3053835E+001
