 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4719401E+003   0.4978716E+003
   0.4409001E+003   0.4522573E+003
   0.4411960E+003   0.4622868E+003
   0.4549597E+003   0.4863993E+003
   0.4806384E+003   0.5102943E+003
   0.5101550E+003   0.5382807E+003
   0.5331075E+003   0.5631340E+003
   0.5357497E+003   0.5564827E+003
   0.5139183E+003   0.5333142E+003
   0.4810704E+003   0.5049758E+003
   0.4166752E+003   0.4346157E+003
   0.3352875E+003   0.3500075E+003
   0.2613604E+003   0.2748736E+003
   0.2082511E+003   0.2278931E+003
   0.2167772E+003   0.2073628E+003
   0.2231257E+003   0.1923159E+003
   0.3210171E+003   0.2022954E+003
   0.4074590E+003   0.2175108E+003
   0.3669369E+003   0.1953629E+003
   0.3070912E+003   0.2058819E+003
   0.2410059E+003   0.2312454E+003
   0.2936101E+003   0.3179647E+003
   0.3394714E+003   0.3797349E+003
   0.3827494E+003   0.4308491E+003
   0.4455185E+003   0.4885233E+003
   0.5195061E+003   0.5456851E+003
   0.5990479E+003   0.6411657E+003
   0.6740405E+003   0.7163045E+003
   0.7214864E+003   0.7662167E+003
   0.7237536E+003   0.7533250E+003
   0.6698244E+003   0.6826019E+003
   0.6184712E+003   0.6345545E+003
   0.5815103E+003   0.5986687E+003
   0.6004209E+003   0.6166675E+003
   0.6243740E+003   0.6254446E+003
   0.6370774E+003   0.6455337E+003
   0.6224511E+003   0.6356353E+003
   0.5933867E+003   0.6209492E+003
   0.5583586E+003   0.5954917E+003
   0.5160280E+003   0.5516688E+003
   0.4412821E+003   0.4465692E+003
   0.4043425E+003   0.4101373E+003
   0.3984485E+003   0.4144287E+003
   0.4223571E+003   0.4423795E+003
   0.4633722E+003   0.4740326E+003
   0.5183522E+003   0.5239204E+003
   0.5487425E+003   0.5480499E+003
   0.5570128E+003   0.5730720E+003
   0.5508563E+003   0.5904992E+003
   0.5358635E+003   0.5658637E+003
   0.4731726E+003   0.4785774E+003
   0.3735080E+003   0.3700666E+003
   0.2713989E+003   0.2783018E+003
   0.2109558E+003   0.2306608E+003
   0.2216926E+003   0.2232644E+003
   0.2989805E+003   0.3016966E+003
   0.4368922E+003   0.4096313E+003
   0.5763900E+003   0.5144785E+003
   0.5769518E+003   0.5115478E+003
   0.4991226E+003   0.4459542E+003
   0.4243659E+003   0.4017572E+003
   0.4134051E+003   0.4268487E+003
   0.4583370E+003   0.5052480E+003
   0.5174868E+003   0.5845849E+003
   0.5647113E+003   0.6414002E+003
   0.5983399E+003   0.6288474E+003
   0.6023003E+003   0.6215070E+003
   0.6147105E+003   0.6174454E+003
