 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4571293E+003   0.4687635E+003
   0.4358815E+003   0.4475037E+003
   0.4573871E+003   0.4694766E+003
   0.4943817E+003   0.5122316E+003
   0.5105250E+003   0.5376573E+003
   0.5196751E+003   0.5489674E+003
   0.5448221E+003   0.5584781E+003
   0.5498800E+003   0.5583621E+003
   0.5312798E+003   0.5449704E+003
   0.5017007E+003   0.5181422E+003
   0.4533048E+003   0.4683293E+003
   0.3343265E+003   0.3452082E+003
   0.2340662E+003   0.2460675E+003
   0.1967705E+003   0.2184488E+003
   0.1307471E+003   0.1324249E+003
   0.7986678E+002   0.4638793E+002
   0.1636307E+003   0.3744408E+002
   0.4001991E+003   0.1522899E+003
   0.3457938E+003   0.7154244E+002
   0.2340323E+003   0.1209236E+003
   0.2539863E+003   0.2661939E+003
   0.3244527E+003   0.3473050E+003
   0.3241671E+003   0.3547235E+003
   0.3416947E+003   0.3587166E+003
   0.3953404E+003   0.4007138E+003
   0.4686939E+003   0.4729096E+003
   0.5544664E+003   0.5778176E+003
   0.6711606E+003   0.7151504E+003
   0.7543890E+003   0.8082192E+003
   0.7388107E+003   0.7683846E+003
   0.6661533E+003   0.6678849E+003
   0.5834894E+003   0.5878767E+003
   0.5701493E+003   0.5783619E+003
   0.5914690E+003   0.6031962E+003
   0.6401381E+003   0.6417629E+003
   0.6643465E+003   0.6591975E+003
   0.6213584E+003   0.6247659E+003
   0.5768756E+003   0.5836074E+003
   0.5399224E+003   0.5576908E+003
   0.5004094E+003   0.5213201E+003
   0.4192185E+003   0.4259634E+003
   0.3974894E+003   0.4047040E+003
   0.3831981E+003   0.3895798E+003
   0.4095871E+003   0.4258101E+003
   0.4636372E+003   0.4677979E+003
   0.5075020E+003   0.5068815E+003
   0.5484931E+003   0.5475133E+003
   0.5437285E+003   0.5417935E+003
   0.5075964E+003   0.5333070E+003
   0.5174230E+003   0.5519122E+003
   0.4805866E+003   0.4857844E+003
   0.3290195E+003   0.3228245E+003
   0.2087518E+003   0.2169340E+003
   0.1999629E+003   0.2124140E+003
   0.1711966E+003   0.1709222E+003
   0.2028655E+003   0.1940653E+003
   0.4597115E+003   0.4011758E+003
   0.7260015E+003   0.6354354E+003
   0.6904162E+003   0.6016442E+003
   0.5322434E+003   0.4710102E+003
   0.4505428E+003   0.4298020E+003
   0.4576554E+003   0.4630029E+003
   0.4957746E+003   0.5347049E+003
   0.5519169E+003   0.6172256E+003
   0.5885236E+003   0.6484560E+003
   0.5853420E+003   0.6041826E+003
   0.5757859E+003   0.5875959E+003
   0.6040776E+003   0.5918233E+003
   0.6183398E+003   0.6089453E+003
   0.6108910E+003   0.6097179E+003
   0.6117528E+003   0.6187272E+003
   0.5965849E+003   0.6038740E+003
   0.6372455E+003   0.6369441E+003
   0.6884712E+003   0.6848434E+003
   0.6768244E+003   0.6688472E+003
   0.6649382E+003   0.6893016E+003
   0.6135385E+003   0.6555877E+003
   0.5837728E+003   0.6075949E+003
   0.5472340E+003   0.5585795E+003
   0.4794267E+003   0.4836159E+003
   0.4343956E+003   0.4398253E+003
   0.3936394E+003   0.3936514E+003
   0.3484746E+003   0.3436107E+003
   0.3572081E+003   0.3803253E+003
   0.4338762E+003   0.4441462E+003
   0.5196378E+003   0.5249429E+003
   0.5950481E+003   0.5937535E+003
   0.6181639E+003   0.6413495E+003
   0.6129560E+003   0.6494446E+003
   0.6364187E+003   0.6277322E+003
   0.5283877E+003   0.4977137E+003
   0.3146977E+003   0.3021459E+003
   0.1892445E+003   0.1873360E+003
   0.1902077E+003   0.1910702E+003
   0.1899536E+003   0.1901978E+003
   0.1971727E+003   0.1978000E+003
   0.3626251E+003   0.3664310E+003
   0.5802580E+003   0.5626586E+003
   0.6457366E+003   0.6229612E+003
   0.5570074E+003   0.5316274E+003
   0.4882310E+003   0.4674079E+003
   0.5012711E+003   0.4980593E+003
   0.5368165E+003   0.5507026E+003
   0.6571866E+003   0.7107274E+003
   0.7599994E+003   0.8396033E+003
   0.7293680E+003   0.7351876E+003
   0.6215442E+003   0.6255103E+003
   0.5650490E+003   0.5534251E+003
   0.5293309E+003   0.5283108E+003
   0.5019434E+003   0.4890325E+003
   0.5494021E+003   0.5467441E+003
   0.6274425E+003   0.6289410E+003
   0.7008752E+003   0.7013082E+003
   0.7343102E+003   0.7245954E+003
   0.6420363E+003   0.6513811E+003
   0.5749377E+003   0.6257181E+003
   0.5211997E+003   0.5678574E+003
   0.5215147E+003   0.5388814E+003
   0.5378944E+003   0.5544925E+003
   0.4939279E+003   0.5041461E+003
   0.5043387E+003   0.4993079E+003
   0.4573731E+003   0.4508161E+003
   0.4014888E+003   0.3912892E+003
