 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4523942E+003   0.4523942E+003
   0.4119852E+003   0.4119852E+003
   0.5099793E+003   0.5099793E+003
   0.5562259E+003   0.5562259E+003
   0.5364879E+003   0.5364879E+003
   0.5300523E+003   0.5300523E+003
   0.5713901E+003   0.5713901E+003
   0.5423045E+003   0.5423045E+003
   0.5877922E+003   0.5877922E+003
   0.5664839E+003   0.5664839E+003
   0.4735867E+003   0.4735867E+003
   0.3617088E+003   0.3617088E+003
   0.1074626E+003   0.1074626E+003
   0.2433894E+003   0.2433894E+003
   0.1235547E+003   0.1235547E+003
  -0.1382563E+003  -0.1382563E+003
  -0.3580925E+003  -0.3580925E+003
   0.2549456E+003   0.2549456E+003
   0.4884243E+002   0.4884243E+002
  -0.5493093E+003  -0.5493093E+003
   0.4742457E+003   0.4742457E+003
   0.4162764E+003   0.4162764E+003
   0.3170771E+003   0.3170771E+003
   0.2931956E+003   0.2931956E+003
   0.3412968E+003   0.3412968E+003
   0.4361177E+003   0.4361177E+003
   0.4726805E+003   0.4726805E+003
   0.6243568E+003   0.6243568E+003
   0.7788208E+003   0.7788208E+003
   0.7127403E+003   0.7127403E+003
   0.6390903E+003   0.6390903E+003
   0.5883647E+003   0.5883647E+003
   0.5048124E+003   0.5048124E+003
   0.5849494E+003   0.5849494E+003
   0.5619333E+003   0.5619333E+003
   0.7698985E+003   0.7698985E+003
   0.5808506E+003   0.5808506E+003
   0.5566398E+003   0.5566398E+003
   0.5170115E+003   0.5170115E+003
   0.5559763E+003   0.5559763E+003
   0.3867988E+003   0.3867988E+003
   0.3936949E+003   0.3936949E+003
   0.3386886E+003   0.3386886E+003
   0.4087469E+003   0.4087469E+003
   0.4464766E+003   0.4464766E+003
   0.4859083E+003   0.4859083E+003
   0.5465238E+003   0.5465238E+003
   0.5813941E+003   0.5813941E+003
   0.4444839E+003   0.4444839E+003
   0.4703406E+003   0.4703406E+003
   0.6148209E+003   0.6148209E+003
   0.2524987E+003   0.2524987E+003
   0.1751197E+003   0.1751197E+003
   0.1738935E+003   0.1738935E+003
   0.2072216E+003   0.2072216E+003
   0.4788177E+002   0.4788177E+002
  -0.3285493E+002  -0.3285493E+002
   0.1452543E+004   0.1452543E+004
   0.2116334E+003   0.2116334E+003
   0.1055404E+004   0.1055404E+004
   0.4220579E+003   0.4220579E+003
   0.4595267E+003   0.4595267E+003
   0.4272732E+003   0.4272732E+003
   0.5977245E+003   0.5977245E+003
   0.5402666E+003   0.5402666E+003
   0.4954999E+003   0.4954999E+003
   0.5155360E+003   0.5155360E+003
   0.7452271E+003   0.7452271E+003
   0.5968014E+003   0.5968014E+003
   0.6322249E+003   0.6322249E+003
   0.5657489E+003   0.5657489E+003
   0.4778310E+003   0.4778310E+003
   0.7392828E+003   0.7392828E+003
   0.6348839E+003   0.6348839E+003
   0.9378488E+003   0.9378488E+003
   0.6786491E+003   0.6786491E+003
   0.7004053E+003   0.7004053E+003
   0.7112001E+003   0.7112001E+003
   0.5516346E+003   0.5516346E+003
   0.3802909E+003   0.3802909E+003
   0.4386799E+003   0.4386799E+003
   0.3749023E+003   0.3749023E+003
   0.3204051E+003   0.3204051E+003
   0.3049322E+003   0.3049322E+003
   0.4873167E+003   0.4873167E+003
   0.4631086E+003   0.4631086E+003
   0.6166623E+003   0.6166623E+003
   0.5618880E+003   0.5618880E+003
   0.4675493E+003   0.4675493E+003
   0.7352990E+003   0.7352990E+003
   0.5828575E+003   0.5828575E+003
   0.1684950E+003   0.1684950E+003
   0.1555214E+003   0.1555214E+003
   0.1911917E+003   0.1911917E+003
   0.2112769E+003   0.2112769E+003
   0.1419264E+003   0.1419264E+003
   0.1311638E+003   0.1311638E+003
   0.2187257E+003   0.2187257E+003
   0.5144775E+003   0.5144775E+003
   0.5955938E+003   0.5955938E+003
   0.3609463E+003   0.3609463E+003
   0.4867127E+003   0.4867127E+003
   0.6216909E+003   0.6216909E+003
   0.6376578E+003   0.6376578E+003
   0.1064798E+004   0.1064798E+004
   0.8155197E+003   0.8155197E+003
   0.6054350E+003   0.6054350E+003
   0.5333107E+003   0.5333107E+003
   0.5406292E+003   0.5406292E+003
   0.3803921E+003   0.3803921E+003
   0.5962962E+003   0.5962962E+003
   0.6662336E+003   0.6662336E+003
   0.8932591E+003   0.8932591E+003
   0.7314508E+003   0.7314508E+003
   0.5535566E+003   0.5535566E+003
   0.6104381E+003   0.6104381E+003
   0.3484412E+003   0.3484412E+003
   0.3367633E+003   0.3367633E+003
   0.4352700E+003   0.4352700E+003
   0.5128553E+003   0.5128553E+003
   0.4679186E+003   0.4679186E+003
   0.4096203E+003   0.4096203E+003
   0.3719270E+003   0.3719270E+003
   0.3171521E+003   0.3171521E+003
   0.4125185E+003   0.4125185E+003
   0.5413304E+003   0.5413304E+003
   0.6814042E+003   0.6814042E+003
   0.9494529E+003   0.9494529E+003
   0.8786124E+003   0.8786124E+003
   0.1130422E+004   0.1130422E+004
   0.3202873E+003   0.3202873E+003
   0.3569034E+003   0.3569034E+003
   0.2424446E+003   0.2424446E+003
   0.1579533E+003   0.1579533E+003
   0.1953994E+003   0.1953994E+003
   0.1595233E+003   0.1595233E+003
   0.2162612E+003   0.2162612E+003
   0.5292182E+003   0.5292182E+003
   0.5174976E+003   0.5174976E+003
   0.3974382E+003   0.3974382E+003
   0.5160295E+003   0.5160295E+003
   0.3746146E+003   0.3746146E+003
   0.3025080E+003   0.3025080E+003
   0.3625020E+003   0.3625020E+003
   0.8054166E+003   0.8054166E+003
   0.7235610E+003   0.7235610E+003
   0.5845116E+003   0.5845116E+003
   0.4282910E+003   0.4282910E+003
   0.5355582E+003   0.5355582E+003
   0.4274442E+003   0.4274442E+003
   0.2953133E+003   0.2953133E+003
   0.5968722E+003   0.5968722E+003
   0.1095099E+004   0.1095099E+004
   0.6605244E+003   0.6605244E+003
   0.4601503E+003   0.4601503E+003
   0.4799638E+003   0.4799638E+003
   0.3886354E+003   0.3886354E+003
   0.5751732E+003   0.5751732E+003
   0.6361643E+003   0.6361643E+003
   0.5553226E+003   0.5553226E+003
   0.6674802E+003   0.6674802E+003
   0.6387527E+003   0.6387527E+003
   0.5117742E+003   0.5117742E+003
   0.4633191E+003   0.4633191E+003
   0.5309743E+003   0.5309743E+003
   0.5672390E+003   0.5672390E+003
   0.9219100E+003   0.9219100E+003
   0.1194724E+004   0.1194724E+004
   0.9876543E+003   0.9876543E+003
   0.8808472E+003   0.8808472E+003
   0.1147110E+004   0.1147110E+004
   0.6761145E+003   0.6761145E+003
   0.6456855E+003   0.6456855E+003
   0.2864115E+003   0.2864115E+003
   0.2638278E+003   0.2638278E+003
   0.2010876E+003   0.2010876E+003
   0.2325907E+003   0.2325907E+003
   0.7224735E+003   0.7224735E+003
   0.6406613E+003   0.6406613E+003
   0.3567183E+003   0.3567183E+003
   0.2847242E+003   0.2847242E+003
   0.2126491E+003   0.2126491E+003
   0.2488880E+003   0.2488880E+003
   0.5126346E+003   0.5126346E+003
   0.6350716E+003   0.6350716E+003
   0.8515750E+003   0.8515750E+003
   0.6458947E+003   0.6458947E+003
   0.6068663E+003   0.6068663E+003
   0.4499046E+003   0.4499046E+003
   0.3982729E+003   0.3982729E+003
   0.3310795E+003   0.3310795E+003
   0.6840752E+003   0.6840752E+003
   0.9121292E+003   0.9121292E+003
   0.5798710E+003   0.5798710E+003
   0.6582828E+003   0.6582828E+003
   0.4494733E+003   0.4494733E+003
   0.5044746E+003   0.5044746E+003
   0.6904998E+003   0.6904998E+003
   0.8143077E+003   0.8143077E+003
   0.6374377E+003   0.6374377E+003
   0.5611180E+003   0.5611180E+003
   0.5889728E+003   0.5889728E+003
   0.6033996E+003   0.6033996E+003
   0.4662003E+003   0.4662003E+003
   0.4657336E+003   0.4657336E+003
   0.3747750E+003   0.3747750E+003
   0.2190583E+003   0.2190583E+003
   0.1095907E+004   0.1095907E+004
   0.8509618E+003   0.8509618E+003
   0.9709577E+003   0.9709577E+003
   0.8824068E+003   0.8824068E+003
   0.9357524E+003   0.9357524E+003
   0.1115226E+004   0.1115226E+004
   0.1039575E+004   0.1039575E+004
   0.3502479E+003   0.3502479E+003
   0.2773988E+003   0.2773988E+003
   0.3422875E+003   0.3422875E+003
   0.7483541E+003   0.7483541E+003
   0.4337386E+003   0.4337386E+003
   0.1131267E+003   0.1131267E+003
   0.1524750E+003   0.1524750E+003
   0.1579198E+003   0.1579198E+003
   0.2739756E+003   0.2739756E+003
   0.5169853E+003   0.5169853E+003
   0.6669117E+003   0.6669117E+003
   0.7730315E+003   0.7730315E+003
   0.8085589E+003   0.8085589E+003
   0.6278396E+003   0.6278396E+003
   0.3909868E+003   0.3909868E+003
   0.3683642E+003   0.3683642E+003
   0.3330285E+003   0.3330285E+003
   0.9307172E+003   0.9307172E+003
   0.7888017E+003   0.7888017E+003
   0.5838599E+003   0.5838599E+003
   0.5893281E+003   0.5893281E+003
   0.4871471E+003   0.4871471E+003
   0.5306877E+003   0.5306877E+003
   0.5950511E+003   0.5950511E+003
   0.6836007E+003   0.6836007E+003
   0.5651819E+003   0.5651819E+003
   0.4842376E+003   0.4842376E+003
   0.4322987E+003   0.4322987E+003
   0.4015719E+003   0.4015719E+003
