 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4797451E+003   0.5165808E+003
   0.4467558E+003   0.4666939E+003
   0.4328438E+003   0.4613024E+003
   0.4377746E+003   0.4754060E+003
   0.4645540E+003   0.4992428E+003
   0.5021631E+003   0.5321862E+003
   0.5232741E+003   0.5552091E+003
   0.5300919E+003   0.5596613E+003
   0.5190412E+003   0.5473120E+003
   0.4806507E+003   0.5073016E+003
   0.4187355E+003   0.4395932E+003
   0.3609674E+003   0.3764279E+003
   0.3052742E+003   0.3182612E+003
   0.2886576E+003   0.2912178E+003
   0.3129370E+003   0.2982225E+003
   0.3692075E+003   0.3196322E+003
   0.4457300E+003   0.3321715E+003
   0.4840548E+003   0.3080313E+003
   0.4425702E+003   0.2921015E+003
   0.4083601E+003   0.3020473E+003
   0.3494627E+003   0.3008523E+003
   0.3107700E+003   0.3265213E+003
   0.3541014E+003   0.3982494E+003
   0.4077311E+003   0.4692498E+003
   0.4798088E+003   0.5436475E+003
   0.5510946E+003   0.6060796E+003
   0.6214697E+003   0.6664106E+003
   0.6730564E+003   0.7092177E+003
   0.7022865E+003   0.7374982E+003
   0.7013996E+003   0.7298121E+003
   0.6656241E+003   0.6832060E+003
   0.6277995E+003   0.6491208E+003
   0.5976828E+003   0.6201050E+003
   0.5906529E+003   0.6035857E+003
   0.6075736E+003   0.6191742E+003
   0.6060702E+003   0.6274204E+003
   0.6002517E+003   0.6278604E+003
   0.5781466E+003   0.6213939E+003
   0.5481258E+003   0.5999009E+003
   0.5150340E+003   0.5597826E+003
   0.4596415E+003   0.4723517E+003
   0.4250395E+003   0.4324974E+003
   0.4164291E+003   0.4420956E+003
   0.4319756E+003   0.4620115E+003
   0.4688028E+003   0.4924547E+003
   0.5210745E+003   0.5363662E+003
   0.5590761E+003   0.5790469E+003
   0.5832248E+003   0.6241155E+003
   0.5946192E+003   0.6379391E+003
   0.5715305E+003   0.5943079E+003
   0.5049331E+003   0.5079840E+003
   0.4236953E+003   0.4199249E+003
   0.3363610E+003   0.3395341E+003
   0.2782195E+003   0.2864466E+003
   0.2937200E+003   0.3009081E+003
   0.3616472E+003   0.3625144E+003
   0.4485101E+003   0.4227187E+003
   0.5144421E+003   0.4487614E+003
   0.4982929E+003   0.4416601E+003
   0.4649358E+003   0.4185139E+003
   0.4205787E+003   0.3942937E+003
   0.3851141E+003   0.4050195E+003
   0.4371535E+003   0.4864170E+003
   0.4972113E+003   0.5651118E+003
   0.5541173E+003   0.6302251E+003
   0.5961853E+003   0.6570727E+003
   0.6227204E+003   0.6487247E+003
   0.6324203E+003   0.6493397E+003
   0.6374607E+003   0.6495595E+003
   0.6531149E+003   0.6604608E+003
   0.6529994E+003   0.6549087E+003
   0.6563022E+003   0.6616988E+003
   0.6508280E+003   0.6519463E+003
   0.6365244E+003   0.6332540E+003
   0.6261571E+003   0.6418655E+003
   0.5900715E+003   0.6343700E+003
   0.5697612E+003   0.6240982E+003
   0.5473004E+003   0.5971918E+003
   0.5197753E+003   0.5586511E+003
   0.4939115E+003   0.5183867E+003
   0.4743113E+003   0.4770173E+003
   0.4312671E+003   0.4310019E+003
   0.4176479E+003   0.4332866E+003
   0.4313908E+003   0.4498328E+003
   0.4656617E+003   0.4785473E+003
   0.5385807E+003   0.5467423E+003
   0.6068162E+003   0.6418225E+003
   0.6551715E+003   0.7224599E+003
   0.6970219E+003   0.7561317E+003
   0.6894779E+003   0.7148696E+003
   0.6142665E+003   0.6145139E+003
   0.5080639E+003   0.4991031E+003
   0.3934693E+003   0.3921455E+003
   0.2933056E+003   0.3037950E+003
   0.2905460E+003   0.3059732E+003
   0.3586684E+003   0.3872492E+003
   0.4420092E+003   0.4630035E+003
   0.5296311E+003   0.5290212E+003
   0.5434049E+003   0.5332750E+003
   0.5147947E+003   0.4954834E+003
   0.4827726E+003   0.4668286E+003
   0.4508325E+003   0.4717584E+003
   0.4974310E+003   0.5374314E+003
   0.5705714E+003   0.6190970E+003
   0.6342508E+003   0.6948007E+003
   0.6593937E+003   0.6979160E+003
   0.6527064E+003   0.6511374E+003
   0.6159727E+003   0.6082720E+003
   0.5818538E+003   0.5767493E+003
   0.5921464E+003   0.5918149E+003
   0.6164825E+003   0.6133366E+003
   0.6518842E+003   0.6472246E+003
   0.6653186E+003   0.6594079E+003
   0.6624858E+003   0.6718830E+003
   0.6341253E+003   0.6714691E+003
   0.5818776E+003   0.6488527E+003
   0.5683124E+003   0.6348083E+003
   0.5504467E+003   0.5970193E+003
   0.5313783E+003   0.5558468E+003
   0.5112991E+003   0.5235630E+003
   0.5150962E+003   0.5196614E+003
   0.4733287E+003   0.4694882E+003
   0.4589796E+003   0.4727149E+003
   0.4676039E+003   0.4915934E+003
   0.4987072E+003   0.5153538E+003
   0.5934118E+003   0.6055532E+003
   0.6753200E+003   0.7180417E+003
   0.7399792E+003   0.7987862E+003
   0.8020053E+003   0.8381440E+003
   0.7981775E+003   0.8035934E+003
   0.7348847E+003   0.7247672E+003
   0.6368064E+003   0.6250262E+003
   0.5154520E+003   0.5086782E+003
   0.3894070E+003   0.3941153E+003
   0.3403348E+003   0.3454781E+003
   0.3656130E+003   0.3775598E+003
   0.4226253E+003   0.4318280E+003
   0.4966320E+003   0.4941225E+003
   0.5145395E+003   0.5015067E+003
   0.4908412E+003   0.4749652E+003
   0.4657178E+003   0.4626108E+003
   0.4412479E+003   0.4672102E+003
   0.5060170E+003   0.5356694E+003
   0.6021510E+003   0.6276946E+003
   0.6816521E+003   0.7262792E+003
   0.7113843E+003   0.7299209E+003
   0.6919187E+003   0.6810285E+003
   0.6204146E+003   0.6138385E+003
   0.5534085E+003   0.5606799E+003
   0.5568210E+003   0.5622295E+003
   0.6013752E+003   0.5888349E+003
   0.6545322E+003   0.6406584E+003
   0.6844699E+003   0.6853513E+003
   0.6779221E+003   0.7068180E+003
   0.6232565E+003   0.6777906E+003
   0.5624781E+003   0.6354094E+003
   0.5552351E+003   0.6114733E+003
   0.5531801E+003   0.5831839E+003
   0.5511046E+003   0.5685421E+003
   0.5457383E+003   0.5606208E+003
   0.5337313E+003   0.5368676E+003
   0.5048952E+003   0.5042734E+003
   0.4941608E+003   0.5144129E+003
   0.5047622E+003   0.5415271E+003
   0.5365772E+003   0.5599403E+003
   0.6461176E+003   0.6590229E+003
   0.7420586E+003   0.7641327E+003
   0.8215441E+003   0.8467482E+003
   0.8971152E+003   0.8896730E+003
   0.8843526E+003   0.8728784E+003
   0.8123911E+003   0.8068930E+003
   0.7165378E+003   0.7087865E+003
   0.5956469E+003   0.5845553E+003
   0.4738842E+003   0.4771223E+003
   0.4056329E+003   0.4143022E+003
   0.3923579E+003   0.4013412E+003
   0.4206365E+003   0.4215098E+003
   0.4566242E+003   0.4435741E+003
   0.4549130E+003   0.4313583E+003
   0.4309362E+003   0.4092902E+003
   0.4022807E+003   0.4171807E+003
   0.3875256E+003   0.4191053E+003
   0.4670243E+003   0.4965791E+003
   0.5746108E+003   0.5952154E+003
   0.6689099E+003   0.6977565E+003
   0.7140807E+003   0.7202861E+003
   0.7007342E+003   0.6812383E+003
   0.6275102E+003   0.6160484E+003
   0.5511935E+003   0.5710445E+003
   0.5619967E+003   0.5694376E+003
   0.6153162E+003   0.5950722E+003
   0.6754642E+003   0.6487779E+003
   0.7091126E+003   0.7112259E+003
   0.6890186E+003   0.7292738E+003
   0.6085420E+003   0.6658041E+003
   0.5394620E+003   0.6011740E+003
   0.5290859E+003   0.5587915E+003
   0.5339185E+003   0.5369236E+003
   0.5431637E+003   0.5476597E+003
   0.5516693E+003   0.5573163E+003
   0.5450450E+003   0.5482403E+003
   0.5295802E+003   0.5334865E+003
   0.5312494E+003   0.5531106E+003
   0.5430051E+003   0.5891224E+003
   0.5684315E+003   0.5992257E+003
   0.6849865E+003   0.7026651E+003
   0.7801688E+003   0.7927379E+003
   0.8649648E+003   0.8633411E+003
   0.9503521E+003   0.9094530E+003
   0.9329083E+003   0.9315029E+003
   0.8544960E+003   0.8689434E+003
   0.7655403E+003   0.7698884E+003
   0.6536972E+003   0.6427732E+003
   0.5353327E+003   0.5282596E+003
   0.4712027E+003   0.4675260E+003
   0.4511609E+003   0.4465774E+003
   0.4649030E+003   0.4507545E+003
   0.4711787E+003   0.4434754E+003
   0.4337590E+003   0.3985712E+003
   0.3762244E+003   0.3607063E+003
   0.3271277E+003   0.3398256E+003
   0.3159387E+003   0.3425420E+003
   0.3995725E+003   0.4321582E+003
   0.5188269E+003   0.5434081E+003
   0.6274339E+003   0.6481448E+003
   0.6893176E+003   0.6805021E+003
   0.6888932E+003   0.6663706E+003
   0.6259131E+003   0.6161765E+003
   0.5571080E+003   0.5850726E+003
   0.5750756E+003   0.5843730E+003
   0.6454903E+003   0.6170216E+003
   0.7173088E+003   0.6802481E+003
   0.7575160E+003   0.7578650E+003
   0.7302665E+003   0.7762895E+003
   0.6316765E+003   0.6864001E+003
   0.5650379E+003   0.6166448E+003
   0.5522548E+003   0.5741247E+003
   0.5498531E+003   0.5558961E+003
   0.5576359E+003   0.5612673E+003
   0.5600262E+003   0.5629882E+003
   0.5281044E+003   0.5320369E+003
   0.5373587E+003   0.5435920E+003
   0.5623158E+003   0.5925473E+003
   0.5798752E+003   0.6288898E+003
   0.6085149E+003   0.6447597E+003
   0.7223547E+003   0.7499053E+003
   0.7997870E+003   0.8136395E+003
   0.8806804E+003   0.8596567E+003
   0.9619639E+003   0.8990688E+003
   0.9357865E+003   0.9438935E+003
   0.8500069E+003   0.8767654E+003
   0.7685678E+003   0.7770198E+003
   0.6701783E+003   0.6630847E+003
   0.5736116E+003   0.5579433E+003
   0.5488572E+003   0.5376355E+003
   0.5711427E+003   0.5669391E+003
   0.6059771E+003   0.6001859E+003
   0.5984197E+003   0.5792778E+003
   0.5176929E+003   0.4873899E+003
   0.3989828E+003   0.3780422E+003
   0.3093105E+003   0.3040843E+003
   0.2838657E+003   0.3050100E+003
   0.3576044E+003   0.3997860E+003
   0.4714611E+003   0.5071420E+003
   0.5698572E+003   0.5914215E+003
   0.6388019E+003   0.6265654E+003
   0.6491964E+003   0.6361378E+003
