 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4758446E+003   0.5162699E+003
   0.4505881E+003   0.4820561E+003
   0.4379457E+003   0.4723614E+003
   0.4409331E+003   0.4829065E+003
   0.4653108E+003   0.5051069E+003
   0.5004458E+003   0.5317801E+003
   0.5286725E+003   0.5586850E+003
   0.5416446E+003   0.5765190E+003
   0.5387294E+003   0.5715336E+003
   0.5067458E+003   0.5326860E+003
   0.4619532E+003   0.4799628E+003
   0.4077032E+003   0.4213930E+003
   0.3728527E+003   0.3831260E+003
   0.3822424E+003   0.3722175E+003
   0.4121853E+003   0.3878156E+003
   0.4584622E+003   0.4162330E+003
   0.5109828E+003   0.4261982E+003
   0.5360823E+003   0.4090598E+003
   0.5038262E+003   0.3851367E+003
   0.4649123E+003   0.3838448E+003
   0.4138288E+003   0.3663279E+003
   0.3804430E+003   0.3788933E+003
   0.3886817E+003   0.4334927E+003
   0.4372524E+003   0.5015385E+003
   0.4971391E+003   0.5661331E+003
   0.5626124E+003   0.6294152E+003
   0.6274885E+003   0.6710590E+003
   0.6691148E+003   0.7026609E+003
   0.6930858E+003   0.7229246E+003
   0.6845875E+003   0.7121968E+003
   0.6691703E+003   0.6901578E+003
   0.6441259E+003   0.6633745E+003
   0.6250885E+003   0.6460340E+003
   0.6062706E+003   0.6191473E+003
   0.5910047E+003   0.6116423E+003
   0.5854834E+003   0.6147324E+003
   0.5822319E+003   0.6243822E+003
   0.5656937E+003   0.6172427E+003
   0.5372527E+003   0.5936198E+003
   0.5048423E+003   0.5552831E+003
   0.4739148E+003   0.4998324E+003
   0.4480267E+003   0.4705950E+003
   0.4387826E+003   0.4718342E+003
   0.4485779E+003   0.4844871E+003
   0.4796275E+003   0.5096051E+003
   0.5242818E+003   0.5500938E+003
   0.5680114E+003   0.6013027E+003
   0.5959977E+003   0.6428090E+003
   0.6101794E+003   0.6500413E+003
   0.5865742E+003   0.6112441E+003
   0.5350191E+003   0.5426725E+003
   0.4625991E+003   0.4653154E+003
   0.4028906E+003   0.4047062E+003
   0.3769830E+003   0.3698023E+003
   0.3854357E+003   0.3792247E+003
   0.4206564E+003   0.4149471E+003
   0.4720183E+003   0.4413522E+003
   0.5126012E+003   0.4514034E+003
   0.5013903E+003   0.4406253E+003
   0.4756717E+003   0.4285763E+003
   0.4412690E+003   0.4101357E+003
