 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4645846E+003   0.4820686E+003
   0.4388674E+003   0.4504762E+003
   0.4498541E+003   0.4663983E+003
   0.4723233E+003   0.4987938E+003
   0.4956107E+003   0.5241679E+003
   0.5145280E+003   0.5431214E+003
   0.5404978E+003   0.5637337E+003
   0.5429904E+003   0.5585286E+003
   0.5206042E+003   0.5358270E+003
   0.4906394E+003   0.5110310E+003
   0.4328364E+003   0.4486232E+003
   0.3301220E+003   0.3431892E+003
   0.2433217E+003   0.2568198E+003
   0.1980932E+003   0.2191058E+003
   0.1558466E+003   0.1572359E+003
   0.1552778E+003   0.1237501E+003
   0.2413298E+003   0.1225977E+003
   0.3985861E+003   0.1904608E+003
   0.3625822E+003   0.1499932E+003
   0.2874506E+003   0.1769318E+003
   0.2285219E+003   0.2305833E+003
   0.3075940E+003   0.3300013E+003
   0.3340723E+003   0.3703742E+003
   0.3643512E+003   0.3990861E+003
   0.4218767E+003   0.4452124E+003
   0.4941499E+003   0.5065262E+003
   0.5801508E+003   0.6155598E+003
   0.6735699E+003   0.7182212E+003
   0.7368376E+003   0.7867878E+003
   0.7328705E+003   0.7618399E+003
   0.6707013E+003   0.6789928E+003
   0.6035795E+003   0.6140695E+003
   0.5758508E+003   0.5888242E+003
   0.6006688E+003   0.6160171E+003
   0.6342172E+003   0.6336504E+003
   0.6501798E+003   0.6517434E+003
   0.6260265E+003   0.6332634E+003
   0.5908775E+003   0.6079687E+003
   0.5532107E+003   0.5811101E+003
   0.5080828E+003   0.5374570E+003
   0.4310691E+003   0.4365554E+003
   0.3989270E+003   0.4058057E+003
   0.3920137E+003   0.4027171E+003
   0.4177015E+003   0.4348764E+003
   0.4629551E+003   0.4687594E+003
   0.5148452E+003   0.5166498E+003
   0.5470936E+003   0.5449881E+003
   0.5474501E+003   0.5507710E+003
   0.5273011E+003   0.5617676E+003
   0.5225558E+003   0.5574240E+003
   0.4675462E+003   0.4756977E+003
   0.3465353E+003   0.3436761E+003
   0.2335856E+003   0.2431098E+003
   0.2011916E+003   0.2195443E+003
   0.1837806E+003   0.1839423E+003
   0.2645461E+003   0.2601238E+003
   0.4441376E+003   0.4044454E+003
   0.6340840E+003   0.5640152E+003
   0.6390363E+003   0.5613040E+003
