 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4515880E+003   0.4587942E+003
   0.4270271E+003   0.4344935E+003
   0.4827025E+003   0.4871287E+003
   0.5345869E+003   0.5369598E+003
   0.5304630E+003   0.5308184E+003
   0.5291726E+003   0.5309946E+003
   0.5462657E+003   0.5455295E+003
   0.5552585E+003   0.5540304E+003
   0.5592491E+003   0.5692706E+003
   0.5362555E+003   0.5450119E+003
   0.4684062E+003   0.4745215E+003
   0.3592200E+003   0.3666003E+003
   0.2111705E+003   0.2203860E+003
   0.2167684E+003   0.2269355E+003
   0.1312298E+003   0.1301245E+003
  -0.1346015E+003  -0.1270483E+003
  -0.6531193E+001  -0.9674753E+002
   0.2642910E+003  -0.5197715E+002
   0.1785109E+003  -0.1940222E+003
  -0.1716746E+003  -0.2055974E+003
   0.3795995E+003   0.3826776E+003
   0.3733946E+003   0.3928629E+003
   0.3127702E+003   0.3231567E+003
   0.3070581E+003   0.3079813E+003
   0.3544337E+003   0.3546378E+003
   0.4369957E+003   0.4382415E+003
   0.5056338E+003   0.5109185E+003
   0.6470753E+003   0.6668118E+003
   0.7902237E+003   0.8305765E+003
   0.7400044E+003   0.7690598E+003
   0.6400579E+003   0.6362815E+003
   0.5744749E+003   0.5723338E+003
   0.5392823E+003   0.5403154E+003
   0.5739359E+003   0.5743287E+003
   0.6081394E+003   0.6176387E+003
   0.7126985E+003   0.7011792E+003
   0.6177332E+003   0.6139651E+003
   0.5582738E+003   0.5552929E+003
   0.5312446E+003   0.5320701E+003
   0.5123618E+003   0.5195906E+003
   0.3838673E+003   0.3928985E+003
   0.4040711E+003   0.4069877E+003
   0.3595798E+003   0.3627744E+003
   0.3947581E+003   0.4041104E+003
   0.4640307E+003   0.4673050E+003
   0.4875795E+003   0.4859925E+003
   0.5497387E+003   0.5496581E+003
   0.5561709E+003   0.5587282E+003
   0.4680794E+003   0.4759666E+003
   0.4869887E+003   0.5131856E+003
   0.5489975E+003   0.5442204E+003
   0.2954653E+003   0.2883407E+003
   0.1807767E+003   0.1858493E+003
   0.1920641E+003   0.1921335E+003
   0.1876715E+003   0.1875947E+003
   0.5944721E+002   0.6074164E+002
   0.3196293E+003   0.2843930E+003
   0.9726727E+003   0.8698383E+003
   0.6192004E+003   0.5440117E+003
   0.6178132E+003   0.6092794E+003
   0.4662034E+003   0.4460373E+003
   0.4868609E+003   0.4845446E+003
   0.5174279E+003   0.5322893E+003
   0.5836945E+003   0.6270940E+003
   0.6028432E+003   0.6222755E+003
   0.5333173E+003   0.5465448E+003
   0.5278705E+003   0.5360100E+003
   0.6154448E+003   0.6011992E+003
   0.6082814E+003   0.5976798E+003
   0.6077463E+003   0.6101741E+003
   0.5672481E+003   0.5728499E+003
   0.5293048E+003   0.5345896E+003
   0.6737292E+003   0.6760005E+003
   0.6761368E+003   0.6734335E+003
   0.7646836E+003   0.7626140E+003
   0.6990964E+003   0.6980063E+003
   0.6706051E+003   0.6917563E+003
   0.6637206E+003   0.6708854E+003
   0.5922805E+003   0.5912484E+003
   0.4202767E+003   0.4222387E+003
   0.4306346E+003   0.4375398E+003
