#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.2190980E+001  -0.1093786E+001   0.5919027E+000   0.1777834E+001  -0.1583347E+001   0.1075872E+002
   0.2278054E+001   0.1879647E+000   0.2598027E+001   0.2402281E+001   0.1750842E+001   0.1524319E+002
   0.1342936E+001   0.5297131E+000   0.1725535E+001   0.2965666E+001   0.3956863E+001   0.1617512E+002
   0.1049800E+001   0.6469777E-002  -0.5127351E-001   0.2470557E+001   0.3248202E+001   0.1280304E+002
   0.1378461E+001  -0.6158211E+000  -0.1171054E+001   0.2538086E+001   0.1933169E+001   0.8931759E+001
   0.1985521E+001  -0.1197681E+001  -0.7663734E+000   0.3535012E+001   0.1168816E+001   0.9455373E+001
   0.2708696E+001  -0.1088647E+001  -0.3357856E+000   0.3083497E+001   0.1012220E+001   0.1258731E+002
   0.2429646E+001   0.4969406E-001  -0.8138260E-002   0.2055972E+001   0.6633700E+000   0.1614561E+002
   0.7413768E+001   0.7049852E-001  -0.1235250E+002   0.1878339E+001   0.1865270E+001   0.7256626E+002
   0.1131250E+002  -0.4257214E+000  -0.2713270E+002   0.1822950E+001   0.5167098E+001   0.1516890E+003
   0.9269721E+001  -0.1438563E+001  -0.2777528E+002   0.3086803E+001   0.5549274E+001   0.1881292E+003
   0.5152729E+001  -0.1651892E+001  -0.1474432E+002   0.5873950E+001   0.6093415E+000   0.1689699E+003
   0.3855637E+001  -0.6371807E+000  -0.4754392E+001   0.6671462E+001  -0.5915984E+001   0.1445731E+003
   0.4741137E+001  -0.5684881E+000  -0.1891702E+001   0.6423746E+001  -0.7221653E+001   0.1257255E+003
   0.5880474E+001  -0.1053372E+001  -0.2124702E+001   0.6034462E+001  -0.6058726E+001   0.9637212E+002
   0.5146564E+001  -0.4685651E+000  -0.3346054E+001   0.3118410E+001  -0.3970934E+001   0.1026063E+003
   0.2793046E+001  -0.3708604E+000  -0.2368539E+001   0.1280918E+001   0.1413983E+001   0.1300915E+003
   0.7821952E+000  -0.3120069E+000   0.7848257E+000   0.1023169E+001   0.3162366E+001   0.1505815E+003
   0.8345045E+000  -0.2016275E+000   0.5420590E+000   0.1264582E+001   0.3172559E+001   0.4180614E+002
   0.1052013E+001  -0.1633366E+000   0.1628668E+001   0.1387938E+001   0.2136265E+001   0.3260335E+002
   0.1392729E+001   0.7071377E-001   0.1291131E+001   0.1640889E+001   0.1155136E+001   0.2609870E+002
   0.1683574E+001   0.2858343E+000  -0.7377497E+000   0.1834070E+001  -0.1092639E+001   0.1587433E+002
   0.1795730E+001   0.8429930E+000  -0.3184491E+001   0.2048008E+001  -0.4486907E+001   0.2013122E+002
   0.1786267E+001   0.9089890E+000  -0.2812400E+001   0.2259687E+001  -0.6229975E+001   0.2759673E+002
   0.2344725E+001   0.5820309E+000  -0.1213455E+001   0.2394862E+001  -0.7016290E+001   0.3534799E+002
   0.2470693E+001   0.7270814E-001   0.3348910E+000   0.2333163E+001  -0.6245055E+001   0.4284992E+002
   0.2685958E+001  -0.9843972E-001  -0.1639514E+001   0.2470866E+001  -0.5540225E+001   0.5231692E+002
   0.3471085E+001  -0.1698942E+000  -0.3193053E+001   0.2491372E+001  -0.4478820E+001   0.3919005E+002
   0.3654041E+001   0.1493030E+000  -0.4297130E+001   0.2239996E+001  -0.3941141E+001   0.2658114E+002
   0.3232724E+001   0.4891428E+000  -0.4960677E+001   0.2088653E+001  -0.3249822E+001   0.1994163E+002
   0.2785966E+001   0.7883962E+000  -0.6158888E+001   0.1900235E+001  -0.3797347E+001   0.2470939E+002
   0.2662252E+001   0.1066065E+001  -0.7631031E+001   0.2115923E+001  -0.6399620E+001   0.3703441E+002
   0.2664242E+001   0.1315846E+001  -0.8204250E+001   0.2808444E+001  -0.9942445E+001   0.5697638E+002
   0.2459264E+001   0.1349590E+001  -0.6862988E+001   0.3512650E+001  -0.1090828E+002   0.6239266E+002
   0.2177563E+001   0.8417479E+000  -0.4881221E+001   0.4280861E+001  -0.8298529E+001   0.6113628E+002
   0.1910352E+001   0.1645447E+000  -0.2068230E+001   0.4103872E+001  -0.4610038E+001   0.4990567E+002
   0.1726585E+001  -0.3105480E+000  -0.5754788E+000   0.3378382E+001   0.2845254E-001   0.3154448E+002
   0.1668530E+001  -0.6449430E+000   0.4508165E+000   0.2792180E+001   0.1094592E+001   0.2099383E+002
   0.1845915E+001  -0.1083903E+001   0.9816908E+000   0.2417034E+001  -0.5693385E+000   0.1616884E+002
   0.1760026E+001  -0.1223070E+001   0.4714769E+000   0.2101568E+001  -0.1496212E+001   0.1346079E+002
   0.2671825E+001  -0.8349494E+000  -0.4510836E-001   0.1845343E+001  -0.7530474E+000   0.6755016E+001
   0.3583687E+001   0.3339496E+000   0.1309902E+001   0.2311229E+001   0.1373704E+001   0.8448506E+001
   0.3835871E+001   0.1579096E+001   0.2759166E+001   0.3468052E+001   0.4046625E+001   0.1147440E+002
   0.3642411E+001   0.1606785E+001   0.2840835E+001   0.3330676E+001   0.4726870E+001   0.1466920E+002
   0.3901822E+001   0.2425064E+000   0.7319221E+000   0.2409318E+001   0.2742588E+001   0.1198383E+002
   0.3140696E+001  -0.1264377E+001  -0.2034089E+000   0.3383814E+001   0.1442228E+001   0.1373892E+002
   0.3758057E+001  -0.1675998E+001  -0.1881028E+001   0.3185600E+001   0.1554416E+001   0.1926308E+002
   0.3352410E+001  -0.5923446E+000  -0.2164579E+001   0.2330294E+001   0.1018789E+001   0.2202444E+002
   0.9286192E+001  -0.3327492E+000  -0.1943482E+002   0.2069883E+001   0.1198320E+001   0.8182366E+002
