#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.2077560E+001  -0.1669336E+001   0.5618081E+000   0.2191052E+001  -0.1585179E+001   0.6306016E+001
   0.1067935E+001  -0.3443681E-001   0.8800443E+000   0.2074739E+001   0.1353356E+001   0.8135393E+001
   0.3656900E+000   0.1345058E+000   0.3290891E+000   0.2754447E+001   0.3982211E+001   0.1307424E+002
   0.5026634E+000  -0.2528717E+000  -0.4347085E+000   0.2149515E+001   0.2664202E+001   0.9922346E+001
   0.9894592E+000  -0.7133820E+000  -0.1524435E+001   0.2118323E+001   0.1425355E+001   0.7036406E+001
   0.1979453E+001  -0.1540511E+001  -0.1436430E+001   0.4204152E+001   0.1677552E+001   0.7242343E+001
   0.2194431E+001  -0.5667976E+000  -0.1615943E+000   0.2707375E+001   0.5172890E+000   0.1206162E+002
   0.1741382E+001   0.4106830E+000   0.5191205E+000   0.1602522E+001   0.1407595E+000   0.1258751E+002
   0.3919795E+001   0.2636732E+000  -0.1913070E+001   0.1511562E+001   0.2700870E+000   0.2729873E+002
   0.1129421E+002  -0.3374533E+000  -0.2595805E+002   0.1610201E+001   0.3895366E+001   0.1324164E+003
   0.9149822E+001  -0.1430031E+001  -0.3204999E+002   0.2078741E+001   0.8456398E+001   0.2128537E+003
   0.3840816E+001  -0.1684678E+001  -0.1635684E+002   0.4705624E+001   0.2662645E+001   0.1818396E+003
   0.2948733E+001  -0.1427235E+001  -0.1698409E+001   0.6565353E+001  -0.1016811E+002   0.1421324E+003
   0.3349231E+001  -0.5884258E+000   0.2934874E+000   0.5931674E+001  -0.1107136E+002   0.1213340E+003
   0.5611881E+001  -0.1595556E+001  -0.3463310E+001   0.4910318E+001  -0.4046569E+001   0.8124805E+002
   0.4118936E+001  -0.5908030E+000  -0.1677344E+001   0.1981822E+001  -0.2065021E+001   0.6943197E+002
   0.8981446E+000  -0.1567473E+000   0.2369039E+001   0.5855423E+000   0.8966264E+000   0.7416253E+002
   0.3392784E+000  -0.2742749E-001   0.8118018E+000   0.5695134E+000   0.2884269E+001   0.7500775E+002
   0.5639733E+000  -0.7120379E-002   0.1535649E+001   0.9171751E+000   0.2677715E+001   0.3509362E+002
   0.9360401E+000   0.7801571E-001   0.2213044E+001   0.1262620E+001   0.3507398E+001   0.3445114E+002
   0.1251352E+001   0.3230844E+000   0.1764175E+001   0.1387647E+001   0.2729585E+001   0.2166773E+002
   0.1552736E+001   0.4207647E+000  -0.1456368E+001   0.1006217E+001  -0.3493989E+000   0.8508700E+001
   0.1206915E+001   0.7042580E+000  -0.2552163E+001   0.1268821E+001  -0.2986071E+001   0.1170029E+002
   0.1909202E+001   0.1276093E+001  -0.5030783E+001   0.1956223E+001  -0.6080481E+001   0.2722104E+002
   0.2429807E+001   0.8876494E+000  -0.3035759E+001   0.1946269E+001  -0.6278170E+001   0.3206439E+002
   0.2776559E+001   0.3075692E+000   0.8854529E+000   0.1735171E+001  -0.5040506E+001   0.3152840E+002
   0.3068422E+001  -0.1491725E-001  -0.8846012E+000   0.1860525E+001  -0.3197297E+001   0.3816642E+002
   0.3715226E+001  -0.9365285E-001  -0.3716303E+001   0.2708420E+001  -0.3735793E+001   0.3145205E+002
   0.3494335E+001   0.1290673E+000  -0.4908538E+001   0.2628748E+001  -0.3732250E+001   0.2169898E+002
   0.2586885E+001   0.3267158E+000  -0.4600603E+001   0.2196636E+001  -0.2859441E+001   0.1738122E+002
   0.2006823E+001   0.3807401E+000  -0.4684404E+001   0.1249814E+001  -0.2078633E+001   0.1802908E+002
   0.2049323E+001   0.8721737E+000  -0.6029553E+001   0.1466336E+001  -0.4696772E+001   0.2807070E+002
   0.2024441E+001   0.1129048E+001  -0.6146217E+001   0.2514726E+001  -0.9153543E+001   0.4460920E+002
   0.1973012E+001   0.9946304E+000  -0.5407916E+001   0.3200273E+001  -0.1062049E+002   0.5968003E+002
   0.1715314E+001   0.4908304E+000  -0.3755902E+001   0.4038915E+001  -0.8157534E+001   0.5717649E+002
   0.1629458E+001  -0.1669665E+000  -0.2138729E+001   0.3784002E+001  -0.2178015E+001   0.4775958E+002
   0.1471710E+001  -0.5266648E+000  -0.3227915E+000   0.3398989E+001   0.1158190E+001   0.2470553E+002
   0.1525619E+001  -0.7707583E+000   0.7541884E+000   0.2518826E+001   0.1187925E+001   0.1170349E+002
   0.1818494E+001  -0.1136607E+001   0.6279067E+000   0.2158600E+001  -0.2258579E+000   0.7938076E+001
   0.2119738E+001  -0.1779520E+001   0.8512100E+000   0.2581519E+001  -0.1462817E+001   0.8328083E+001
   0.2928114E+001  -0.1458014E+001   0.5687918E-001   0.2057446E+001  -0.1027373E+001   0.5150770E+001
   0.3003572E+001  -0.3796460E+000   0.3578982E+000   0.1394499E+001   0.4814680E+000   0.3663486E+001
   0.2763142E+001   0.9048637E+000   0.1029673E+001   0.2491914E+001   0.2097136E+001   0.5889994E+001
   0.1944229E+001   0.1084784E+001   0.1067664E+001   0.2494147E+001   0.3073607E+001   0.9872534E+001
   0.1706423E+001  -0.1638608E+000  -0.1228884E+001   0.1017331E+001   0.1382361E+001   0.8578950E+001
   0.2494304E+001  -0.1754219E+001  -0.1892739E+001   0.2688282E+001   0.1097241E+001   0.9573122E+001
   0.3100875E+001  -0.1275257E+001  -0.1678477E+001   0.1995478E+001  -0.1626548E+000   0.1615030E+002
   0.3190250E+001  -0.6979231E+000  -0.2137851E+001   0.1391130E+001  -0.2154968E-001   0.1800959E+002
   0.6168370E+001  -0.5995613E+000  -0.9100723E+001   0.1591976E+001   0.2464777E+000   0.3472431E+002
   0.1297866E+002  -0.9103958E+000  -0.3342996E+002   0.1607625E+001   0.1916818E+001   0.1170054E+003
   0.8452851E+001  -0.1218049E+001  -0.2888425E+002   0.1560432E+001   0.4554452E+001   0.1294375E+003
   0.3542102E+001  -0.1192069E+001  -0.1116990E+002   0.3067498E+001   0.2254952E+000   0.8019696E+002
   0.3781036E+001  -0.1640996E+001   0.3203563E+001   0.6860157E+001  -0.9511013E+001   0.9214615E+002
   0.4324174E+001  -0.1316961E+001   0.5069034E+001   0.7864075E+001  -0.1188163E+002   0.1268975E+003
   0.4719990E+001  -0.8264354E+000  -0.6677184E+000   0.6913943E+001  -0.1076718E+002   0.1447660E+003
   0.3766396E+001   0.5411093E+000  -0.9217136E+001   0.2687843E+001  -0.5488998E+001   0.1196226E+003
   0.2193730E+001  -0.2756994E-001  -0.7443242E+001   0.8252323E+000   0.2146637E+000   0.5767629E+002
   0.6988533E+000  -0.3058830E+000  -0.3059779E+001   0.9437690E+000   0.2869537E+001   0.3959740E+002
   0.7619582E+000  -0.1304772E+000   0.9271523E+000   0.5933954E+000  -0.2730694E+000   0.1350682E+002
   0.1362972E+001  -0.3220268E+000   0.4041531E+001   0.5645884E+000  -0.4884042E+000   0.3295977E+002
   0.1622704E+001  -0.1797758E+000   0.4828963E+001   0.8222444E+000  -0.7402651E+000   0.3602263E+002
   0.1153441E+001   0.1200222E+000   0.7415131E-001   0.9534348E+000  -0.2041067E+001   0.1518197E+002
   0.1010606E+001   0.5133312E+000  -0.2093802E+001   0.1250830E+001  -0.3518181E+001   0.2000785E+002
   0.1459714E+001   0.7471634E+000  -0.3570599E+001   0.1314873E+001  -0.3465857E+001   0.1821030E+002
   0.1765077E+001   0.6033584E+000  -0.1955506E+001   0.1174977E+001  -0.2474409E+001   0.1941117E+002
   0.1762128E+001   0.3646139E+000   0.2506465E+000   0.9475734E+000  -0.1606856E+001   0.1847698E+002
   0.2601077E+001   0.7622548E-001  -0.4663008E+001   0.1367059E+001  -0.1267452E+001   0.3124151E+002
   0.2598372E+001   0.3411765E+000  -0.5170886E+001   0.2324688E+001  -0.4403331E+001   0.2585052E+002
   0.2401097E+001   0.6775065E+000  -0.4549335E+001   0.2365205E+001  -0.4652627E+001   0.2256563E+002
   0.1996430E+001   0.8753717E+000  -0.3751094E+001   0.2072803E+001  -0.4004238E+001   0.1983958E+002
