#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.5310814E-001  -0.2535999E-001  -0.1371984E+000   0.3879479E-001   0.1450601E-002   0.9367436E+000
   0.3001119E-001  -0.8077716E-002  -0.9456609E-001   0.2775373E-001  -0.3850432E-001   0.9097420E+000
   0.3031456E-001   0.9818332E-002  -0.8924172E-001   0.7049762E-001  -0.2693635E-001   0.9565937E+000
   0.2880833E-001   0.1472174E-001  -0.1071526E+000   0.6094270E-001  -0.1574717E+000   0.1081201E+001
   0.5283032E-001   0.1647979E-001  -0.1262848E+000   0.6729735E-001  -0.1305483E+000   0.8905832E+000
   0.4855519E-001  -0.1369789E-001  -0.6032780E-001   0.6319772E-001   0.6731495E-002   0.2900987E+000
   0.2779500E-001   0.7001722E-002  -0.3134362E-001   0.2434011E-001  -0.3822819E-001   0.2740332E+000
   0.3004566E-001   0.5952683E-003  -0.1547600E-002   0.2130559E-001  -0.1934291E-002   0.7485093E-001
   0.3518556E-001  -0.2557150E-002   0.2108078E-001   0.2006781E-001  -0.1632341E-001   0.1012701E+000
   0.3236924E-001  -0.3693016E-003   0.2905630E-001   0.2221946E-001  -0.2237515E-002   0.3325541E+000
   0.1972000E-001  -0.6892852E-002  -0.1846581E-001   0.1871658E-001   0.4852136E-001   0.6396392E+000
   0.7573485E-002  -0.5740689E-002  -0.2850910E-001   0.8351789E-002   0.3124757E-001   0.4451861E+000
   0.4731000E-002  -0.1055063E-002  -0.7311017E-002   0.6052658E-002  -0.6358294E-002   0.1549557E+000
   0.1830232E-001  -0.5514798E-002   0.9026206E-002   0.1788923E-001  -0.7844693E-001   0.5262023E+000
   0.3229597E-001  -0.2437635E-002   0.3669062E-001   0.3564729E-001   0.1307602E-001   0.5833936E+000
   0.5344455E-001  -0.1099052E-001  -0.3459886E-001   0.3085941E-001   0.4025864E-001   0.7626661E+000
   0.3534311E-001   0.8178949E-002  -0.4281272E-001   0.1895149E-001   0.1236075E+000   0.1915983E+001
   0.1983998E-001   0.5942868E-002   0.6478850E-001   0.4882010E-001   0.1906047E+000   0.1218256E+001
   0.1553283E-001   0.4782955E-002   0.4462938E-001   0.4686595E-001   0.1757833E+000   0.8968549E+000
   0.2382720E-001  -0.1092425E-001  -0.3039992E-001   0.3558379E-001   0.8739881E-001   0.3443568E+000
   0.1400949E+000   0.1150796E+000  -0.1944168E+000   0.2026616E+000  -0.1761117E+000   0.4338455E+000
   0.2408451E+000   0.1277170E+000  -0.3255815E+000   0.1342760E+000  -0.2173273E+000   0.5279884E+000
   0.9942390E-001   0.4472033E-001  -0.1157689E+000   0.7849293E-001  -0.8151520E-001   0.1880848E+000
   0.2590133E+000   0.1488597E+000  -0.4253200E+000   0.1130126E+000  -0.2571840E+000   0.7449536E+000
   0.2343459E+000   0.9901641E-001  -0.3817206E+000   0.5521846E-001  -0.1701609E+000   0.6658293E+000
   0.4489689E-001  -0.1323532E-002  -0.3809594E-001   0.2044025E-001  -0.2887973E-001   0.1125144E+000
   0.2782754E-001  -0.1184013E-001   0.9110500E-002   0.2924823E-001  -0.1081344E-001   0.8128683E-001
   0.3385387E-001  -0.2154291E-001  -0.1139562E-001   0.3932552E-001  -0.8844620E-003   0.1366186E+000
   0.5223072E-001  -0.2706032E-001   0.3126057E-001   0.4183094E-001  -0.2421964E-001   0.1740775E+000
   0.2813373E-001  -0.1240780E-001   0.4273961E-001   0.5528995E-001  -0.7193146E-001   0.4303006E+000
   0.5026498E-001  -0.1525847E-001   0.1096053E-001   0.6572451E-001  -0.4476730E-001   0.6217906E+000
   0.6524944E-001  -0.1282355E-001  -0.1615806E-001   0.3929496E-001  -0.3687552E-001   0.4284777E+000
   0.4637805E-001   0.7583394E-002  -0.3726750E-001   0.2517442E-001  -0.4255858E-001   0.3586131E+000
   0.1864660E-001   0.4559577E-002  -0.1849312E-001   0.4240230E-001  -0.8414320E-001   0.3735954E+000
   0.3538191E-001  -0.4261853E-002   0.2412113E-001   0.1019723E+000  -0.8115028E-001   0.2487431E+000
   0.6591332E-001   0.4458999E-001  -0.5986417E-001   0.1484304E+000  -0.9284971E-001   0.6298134E+000
   0.8395082E-001   0.9101982E-001  -0.7898854E-001   0.1961288E+000  -0.2152107E+000   0.6988694E+000
   0.4877927E-001   0.1498616E-003   0.5341378E-001   0.7311050E-001   0.2819876E-001   0.4017805E+000
   0.3698695E-001  -0.2887936E-002   0.2425079E-001   0.6649699E-001   0.8083957E-001   0.3746321E+000
   0.3499555E-001  -0.2999050E-001  -0.7464515E-002   0.6654935E-001   0.4495736E-002   0.5282369E+000
   0.4173302E-001  -0.2169095E-001  -0.1573260E-001   0.3431147E-001   0.6324345E-002   0.1024849E+000
   0.3859384E-001  -0.2277202E-001  -0.2314118E-001   0.3490702E-001  -0.2062325E-002   0.1385212E+000
   0.6652245E-001   0.1906846E-001  -0.9261697E-001   0.5430632E-001  -0.9047139E-001   0.4157917E+000
   0.5754369E-001   0.2293467E-001  -0.1189906E+000   0.5930673E-001  -0.1187478E+000   0.6282228E+000
   0.8109854E-001   0.4524352E-001  -0.2193711E+000   0.8207272E-001  -0.2050580E+000   0.9585503E+000
   0.4774273E-001  -0.1553035E-001  -0.5050552E-001   0.5748321E-001  -0.2826729E-001   0.2517094E+000
   0.3450241E-001  -0.9207666E-002  -0.1602266E-001   0.2289587E-001  -0.2826347E-001   0.2947027E+000
   0.3862888E-001  -0.1291960E-001  -0.2415158E-002   0.1521196E-001   0.1290530E-001   0.7450948E-001
   0.3955442E-001  -0.1087023E-001   0.1941830E-003   0.1058248E-001   0.4004747E-002   0.5460784E-001
   0.3619500E-001  -0.1052812E-001  -0.4017465E-001   0.1182988E-001   0.1990952E-001   0.3127392E+000
   0.2505761E-001  -0.1406036E-001  -0.5996504E-001   0.1591095E-001   0.4519456E-001   0.2356393E+000
   0.4404038E-002  -0.3739841E-002  -0.5530941E-002   0.5043501E-002   0.4747398E-002   0.4554282E-001
   0.3630646E-002  -0.3181836E-002   0.2412089E-002   0.5606033E-002  -0.5328810E-002   0.4703968E-001
   0.1121519E-001  -0.8895113E-002   0.3821114E-001   0.1606701E-001  -0.4657464E-001   0.2479577E+000
   0.2675895E-001  -0.1322288E-001   0.3072498E-001   0.3262722E-001   0.7977004E-002   0.6576652E+000
   0.6508616E-001  -0.1137208E-001  -0.1315888E+000   0.3211742E-001   0.1880717E-001   0.1151908E+001
