 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4944273E+003   0.5077859E+003
   0.5638350E+003   0.5936602E+003
   0.6804950E+003   0.6958853E+003
   0.7407742E+003   0.7848759E+003
   0.6887427E+003   0.6990401E+003
   0.5144244E+003   0.5315651E+003
   0.4141298E+003   0.4194612E+003
   0.4432173E+003   0.4420023E+003
   0.5201650E+003   0.5201483E+003
   0.6082921E+003   0.6088497E+003
   0.7069902E+003   0.7104537E+003
   0.7208223E+003   0.7264885E+003
   0.6582820E+003   0.6595095E+003
   0.6303152E+003   0.6295205E+003
   0.5890621E+003   0.5898219E+003
   0.5148392E+003   0.5232710E+003
   0.4945881E+003   0.5135397E+003
   0.4870985E+003   0.5195886E+003
   0.4316386E+003   0.4331929E+003
   0.4191828E+003   0.4351243E+003
   0.3836274E+003   0.3993851E+003
   0.3336834E+003   0.3310536E+003
   0.3842979E+003   0.3834257E+003
   0.4634231E+003   0.4636610E+003
   0.5097389E+003   0.5069762E+003
   0.5535851E+003   0.5531230E+003
   0.5967860E+003   0.6017341E+003
   0.5926586E+003   0.6074896E+003
   0.5828129E+003   0.5919037E+003
   0.5678497E+003   0.5694226E+003
   0.5518021E+003   0.5515151E+003
   0.6245913E+003   0.6236780E+003
   0.7158086E+003   0.7229724E+003
   0.7192030E+003   0.7222732E+003
   0.6959629E+003   0.6955395E+003
   0.6016834E+003   0.6036286E+003
   0.5324315E+003   0.5620301E+003
   0.4984795E+003   0.5203866E+003
   0.4916171E+003   0.4984295E+003
   0.4951841E+003   0.5057834E+003
   0.4738854E+003   0.4812551E+003
   0.6107029E+003   0.6527932E+003
   0.6962353E+003   0.7202066E+003
   0.6849256E+003   0.7389291E+003
   0.5634528E+003   0.5843681E+003
   0.4503258E+003   0.4582512E+003
   0.4115148E+003   0.4134064E+003
   0.4377761E+003   0.4386805E+003
   0.4991004E+003   0.5044995E+003
   0.5796797E+003   0.5849992E+003
   0.6587503E+003   0.6657073E+003
   0.6818961E+003   0.6915897E+003
   0.6459084E+003   0.6527365E+003
   0.6224433E+003   0.6237039E+003
   0.6261853E+003   0.6256930E+003
   0.6031740E+003   0.6119131E+003
   0.5799762E+003   0.6029542E+003
   0.5186182E+003   0.5590893E+003
   0.4321082E+003   0.4536346E+003
   0.4052005E+003   0.4142499E+003
   0.4412353E+003   0.4719271E+003
   0.4441777E+003   0.4830495E+003
   0.3884416E+003   0.3852068E+003
   0.4015544E+003   0.4040211E+003
   0.4410998E+003   0.4458047E+003
   0.5305324E+003   0.5380772E+003
   0.6227583E+003   0.6327003E+003
   0.6196904E+003   0.6300307E+003
   0.6751168E+003   0.6878512E+003
   0.7425423E+003   0.7626397E+003
   0.7832330E+003   0.7875554E+003
   0.8834786E+003   0.8943670E+003
   0.8745697E+003   0.8872099E+003
   0.7781877E+003   0.7806309E+003
   0.7286825E+003   0.7359850E+003
   0.6806638E+003   0.7098114E+003
   0.6171002E+003   0.6496191E+003
   0.6207373E+003   0.6522027E+003
   0.6029655E+003   0.6401769E+003
   0.4860941E+003   0.4990098E+003
   0.4517593E+003   0.4590052E+003
   0.6197339E+003   0.6650468E+003
   0.7145692E+003   0.7638092E+003
   0.6547219E+003   0.6992862E+003
   0.5429912E+003   0.5515556E+003
   0.4791189E+003   0.4792983E+003
   0.4683704E+003   0.4686909E+003
   0.4906704E+003   0.4971316E+003
   0.5371386E+003   0.5437936E+003
   0.5801684E+003   0.5836601E+003
   0.5988563E+003   0.6021190E+003
   0.6043380E+003   0.6100060E+003
   0.6047807E+003   0.6121177E+003
   0.6130930E+003   0.6168347E+003
   0.6251147E+003   0.6247538E+003
   0.6193309E+003   0.6203636E+003
   0.6339064E+003   0.6511669E+003
   0.5854619E+003   0.6185777E+003
   0.4496250E+003   0.4853731E+003
   0.3702655E+003   0.4053872E+003
   0.3682177E+003   0.3815390E+003
   0.4613990E+003   0.4774678E+003
   0.4767807E+003   0.5075335E+003
   0.3993465E+003   0.3993112E+003
   0.4290597E+003   0.4294501E+003
   0.5526193E+003   0.5625106E+003
   0.6099063E+003   0.6093272E+003
   0.6373487E+003   0.6460998E+003
   0.7881259E+003   0.8347071E+003
   0.9755186E+003   0.9908769E+003
   0.1243906E+004   0.1269815E+004
   0.1359447E+004   0.1421190E+004
   0.1170402E+004   0.1220053E+004
   0.8866967E+003   0.9501577E+003
   0.6910692E+003   0.7516262E+003
   0.6398153E+003   0.6820436E+003
   0.6870391E+003   0.7294418E+003
   0.6990529E+003   0.7617960E+003
   0.5514239E+003   0.5550187E+003
   0.4259143E+003   0.4254000E+003
   0.5424985E+003   0.5359027E+003
   0.6278221E+003   0.6213191E+003
   0.6889379E+003   0.6926824E+003
   0.6441948E+003   0.6473579E+003
   0.5653864E+003   0.5626446E+003
   0.5393497E+003   0.5385344E+003
   0.5652968E+003   0.5679539E+003
   0.6048810E+003   0.6039974E+003
   0.6199977E+003   0.6184593E+003
   0.5976702E+003   0.5996473E+003
   0.5584257E+003   0.5592305E+003
   0.5431200E+003   0.5424913E+003
   0.5486165E+003   0.5517059E+003
   0.5663392E+003   0.5703435E+003
   0.5950245E+003   0.5957074E+003
   0.5955238E+003   0.5944479E+003
   0.5978373E+003   0.5988049E+003
   0.5973854E+003   0.6062887E+003
   0.5103727E+003   0.5216180E+003
   0.4025651E+003   0.4143155E+003
   0.3366260E+003   0.3612840E+003
   0.3609973E+003   0.3677030E+003
   0.4704908E+003   0.4853654E+003
   0.4466628E+003   0.4634373E+003
   0.4151433E+003   0.4042411E+003
   0.5300055E+003   0.5504400E+003
   0.6070761E+003   0.6051807E+003
   0.7265478E+003   0.7638272E+003
   0.9193981E+003   0.9550119E+003
   0.1182595E+004   0.1169944E+004
   0.1481682E+004   0.1515991E+004
   0.1437182E+004   0.1444361E+004
   0.1202961E+004   0.1213796E+004
   0.7738598E+003   0.7763152E+003
   0.5537209E+003   0.5871431E+003
   0.6547371E+003   0.7268568E+003
   0.7425033E+003   0.8312848E+003
   0.6565653E+003   0.6645676E+003
   0.5350023E+003   0.5368445E+003
   0.5106203E+003   0.5117011E+003
   0.7312341E+003   0.7374518E+003
   0.7574533E+003   0.7581508E+003
   0.7591393E+003   0.7532135E+003
   0.7242210E+003   0.7153188E+003
   0.7018820E+003   0.6940112E+003
   0.7350913E+003   0.7273319E+003
   0.7692857E+003   0.7614350E+003
   0.7507522E+003   0.7516304E+003
   0.6922132E+003   0.7124302E+003
   0.6241379E+003   0.6446631E+003
   0.5893631E+003   0.5992619E+003
   0.5672098E+003   0.5688050E+003
   0.5359777E+003   0.5368111E+003
   0.5290518E+003   0.5342373E+003
   0.5535314E+003   0.5551502E+003
   0.5643308E+003   0.5641300E+003
   0.5483978E+003   0.5476203E+003
   0.5414951E+003   0.5413506E+003
   0.5172615E+003   0.5183781E+003
   0.4479192E+003   0.4498974E+003
   0.3707316E+003   0.3759756E+003
   0.3273549E+003   0.3490408E+003
   0.3908203E+003   0.3917732E+003
   0.4502847E+003   0.4642900E+003
   0.4111256E+003   0.4012157E+003
   0.6213660E+003   0.6885860E+003
   0.8206508E+003   0.8426299E+003
   0.8959801E+003   0.9268258E+003
   0.1024758E+004   0.1034669E+004
   0.1210720E+004   0.1201081E+004
   0.1315941E+004   0.1333629E+004
   0.1101680E+004   0.1116749E+004
   0.9701978E+003   0.9594557E+003
   0.5817896E+003   0.6054786E+003
   0.4201800E+003   0.4232973E+003
   0.5897169E+003   0.5906184E+003
   0.6399090E+003   0.6369927E+003
   0.6125808E+003   0.6169324E+003
   0.6455280E+003   0.6533133E+003
   0.6951805E+003   0.7041236E+003
   0.8019927E+003   0.8085730E+003
   0.8566515E+003   0.8575092E+003
   0.8985329E+003   0.8915754E+003
   0.8998453E+003   0.8895519E+003
   0.9026920E+003   0.8919073E+003
   0.9135383E+003   0.9031783E+003
   0.8503286E+003   0.8550275E+003
   0.7395942E+003   0.7688186E+003
   0.6642979E+003   0.6846783E+003
   0.6318551E+003   0.6384989E+003
   0.6446142E+003   0.6534919E+003
   0.6604583E+003   0.6744273E+003
   0.5845379E+003   0.5845124E+003
   0.5434218E+003   0.5503233E+003
   0.5560500E+003   0.5590050E+003
   0.5543195E+003   0.5548215E+003
   0.5255299E+003   0.5253821E+003
   0.5032367E+003   0.5030517E+003
   0.4919166E+003   0.4918079E+003
   0.4567646E+003   0.4569774E+003
   0.4041274E+003   0.4057626E+003
   0.3455218E+003   0.3565593E+003
   0.3392089E+003   0.3505115E+003
   0.3696998E+003   0.3701320E+003
   0.3535775E+003   0.3739089E+003
   0.7094286E+003   0.8276058E+003
   0.1012147E+004   0.1098911E+004
   0.1011742E+004   0.1018813E+004
   0.1023045E+004   0.1031801E+004
   0.1095813E+004   0.1086559E+004
   0.1227270E+004   0.1233795E+004
   0.1065325E+004   0.1084640E+004
   0.8844929E+003   0.8829713E+003
   0.5366272E+003   0.5822787E+003
   0.4171544E+003   0.4174433E+003
   0.5383239E+003   0.5372718E+003
   0.5905829E+003   0.5988305E+003
   0.6152894E+003   0.6244264E+003
   0.6764812E+003   0.6847279E+003
   0.7441718E+003   0.7497486E+003
   0.7364218E+003   0.7519513E+003
   0.7649755E+003   0.7768772E+003
   0.9211478E+003   0.9146135E+003
   0.1087339E+004   0.1062668E+004
   0.1083102E+004   0.1059167E+004
   0.9546667E+003   0.9475230E+003
   0.7215964E+003   0.7378338E+003
   0.5772692E+003   0.5860891E+003
   0.5955879E+003   0.5953712E+003
   0.7069820E+003   0.7138774E+003
   0.7385707E+003   0.7489181E+003
   0.7371846E+003   0.7539590E+003
   0.6689949E+003   0.6714885E+003
   0.5975433E+003   0.6037079E+003
   0.6030315E+003   0.6089261E+003
   0.5795083E+003   0.5818939E+003
   0.5340591E+003   0.5356813E+003
   0.4983337E+003   0.5000585E+003
   0.4699350E+003   0.4710135E+003
   0.4430297E+003   0.4433448E+003
   0.4095460E+003   0.4105853E+003
   0.3601186E+003   0.3636023E+003
   0.3259966E+003   0.3407944E+003
   0.3347883E+003   0.3263830E+003
   0.3802414E+003   0.3814924E+003
   0.6137492E+003   0.6847967E+003
   0.8917333E+003   0.9503672E+003
   0.9769433E+003   0.1010129E+004
   0.9401710E+003   0.9518030E+003
   0.9666398E+003   0.9733697E+003
   0.1049107E+004   0.1061682E+004
   0.9636909E+003   0.9802180E+003
   0.7509354E+003   0.8084152E+003
   0.4669647E+003   0.5216701E+003
   0.4221699E+003   0.4212598E+003
   0.5229689E+003   0.5285154E+003
   0.5703826E+003   0.5779238E+003
   0.6145236E+003   0.6206818E+003
   0.6825417E+003   0.6979943E+003
   0.7201808E+003   0.7431209E+003
   0.6227288E+003   0.6227150E+003
   0.7166777E+003   0.7048346E+003
   0.1263939E+004   0.1330556E+004
   0.1756306E+004   0.1931244E+004
   0.1864556E+004   0.2106101E+004
   0.1777743E+004   0.2018566E+004
   0.1016416E+004   0.1054269E+004
   0.4877104E+003   0.4835929E+003
   0.4600218E+003   0.4639898E+003
   0.6434237E+003   0.6522259E+003
   0.8072770E+003   0.8321097E+003
   0.8157035E+003   0.8409299E+003
   0.7555719E+003   0.7605915E+003
   0.7023718E+003   0.7035907E+003
   0.6826259E+003   0.6907672E+003
   0.6251966E+003   0.6304080E+003
   0.5720275E+003   0.5757362E+003
   0.5318666E+003   0.5359105E+003
   0.4665374E+003   0.4711231E+003
   0.4296098E+003   0.4332699E+003
   0.4012318E+003   0.4034130E+003
   0.3602258E+003   0.3636325E+003
   0.3304342E+003   0.3364575E+003
   0.4603904E+003   0.4051590E+003
   0.6186391E+003   0.5555736E+003
   0.5960169E+003   0.6277461E+003
   0.7187755E+003   0.7183114E+003
   0.8336981E+003   0.8753265E+003
   0.8472608E+003   0.8734346E+003
   0.8089058E+003   0.8044736E+003
   0.7491337E+003   0.7676953E+003
   0.6305094E+003   0.6679295E+003
   0.4795668E+003   0.5129441E+003
   0.3813336E+003   0.3883444E+003
   0.4218893E+003   0.4224579E+003
   0.4853170E+003   0.4928842E+003
   0.5267549E+003   0.5461199E+003
   0.6357793E+003   0.6761152E+003
   0.6809811E+003   0.7161480E+003
   0.6271037E+003   0.6372788E+003
   0.6771831E+003   0.6703098E+003
   0.8823871E+003   0.8730684E+003
   0.1549307E+004   0.1650207E+004
   0.2212809E+004   0.2324707E+004
   0.2379342E+004   0.2569092E+004
   0.2549014E+004   0.2984032E+004
   0.1583407E+004   0.1753252E+004
   0.5656466E+003   0.5579896E+003
   0.3456691E+003   0.3488620E+003
   0.4409257E+003   0.4597916E+003
   0.6725094E+003   0.6902178E+003
   0.8015120E+003   0.8260305E+003
   0.8307313E+003   0.8493277E+003
   0.8924619E+003   0.8884880E+003
   0.8542555E+003   0.8458094E+003
   0.7125652E+003   0.7156540E+003
   0.6085815E+003   0.6111498E+003
   0.5623759E+003   0.5590618E+003
   0.5159060E+003   0.5148753E+003
   0.4673263E+003   0.4634267E+003
   0.4046385E+003   0.3990882E+003
   0.3841398E+003   0.3914092E+003
   0.4055450E+003   0.4141933E+003
   0.6914639E+003   0.5981890E+003
   0.8702841E+003   0.8553810E+003
   0.6905279E+003   0.7056075E+003
   0.7672100E+003   0.7588833E+003
   0.8008196E+003   0.8076708E+003
   0.8042511E+003   0.8354082E+003
   0.7105897E+003   0.7096169E+003
   0.5716396E+003   0.5775593E+003
   0.4448980E+003   0.4537420E+003
   0.3342122E+003   0.3410907E+003
   0.3145348E+003   0.3170448E+003
   0.3780740E+003   0.3803195E+003
   0.4236389E+003   0.4293344E+003
   0.4952165E+003   0.5010966E+003
   0.6291437E+003   0.6349455E+003
   0.6477828E+003   0.6518547E+003
   0.6030335E+003   0.6012661E+003
   0.1156949E+004   0.1183522E+004
   0.1333418E+004   0.1389680E+004
   0.1789952E+004   0.1801971E+004
   0.2463303E+004   0.2150695E+004
   0.2475349E+004   0.2300035E+004
   0.2401712E+004   0.2728920E+004
   0.1611977E+004   0.1765539E+004
   0.6902116E+003   0.6903518E+003
   0.4378667E+003   0.4376535E+003
   0.4542592E+003   0.4664947E+003
   0.5973943E+003   0.6165572E+003
   0.7337480E+003   0.7316508E+003
   0.8478155E+003   0.8629410E+003
   0.1025278E+004   0.1052519E+004
   0.1071435E+004   0.1068708E+004
   0.9348794E+003   0.9104064E+003
   0.7683096E+003   0.7495161E+003
   0.6854792E+003   0.6494869E+003
   0.6515359E+003   0.5969291E+003
   0.5401859E+003   0.4742741E+003
   0.4367287E+003   0.3845064E+003
   0.4327269E+003   0.3894596E+003
   0.5459641E+003   0.5276256E+003
   0.9963427E+003   0.9480306E+003
   0.1149217E+004   0.1252158E+004
   0.9670631E+003   0.9695750E+003
   0.9421924E+003   0.9752701E+003
   0.7982932E+003   0.8109397E+003
   0.7731025E+003   0.7906053E+003
   0.7274712E+003   0.7259103E+003
   0.5869792E+003   0.5961206E+003
   0.4699827E+003   0.4858318E+003
   0.3338033E+003   0.3391048E+003
   0.2910622E+003   0.2912333E+003
   0.3432045E+003   0.3435642E+003
   0.4306622E+003   0.4299488E+003
   0.5389366E+003   0.5374408E+003
   0.6039196E+003   0.6036702E+003
   0.6501669E+003   0.6479480E+003
   0.8756808E+003   0.8857885E+003
   0.1497392E+004   0.1633219E+004
   0.1739287E+004   0.1837908E+004
   0.2368348E+004   0.2293179E+004
   0.2561506E+004   0.2262117E+004
   0.2175405E+004   0.2073527E+004
   0.1892470E+004   0.2071307E+004
   0.1352043E+004   0.1409989E+004
   0.8333583E+003   0.8420116E+003
   0.7381236E+003   0.7527793E+003
   0.6771834E+003   0.6984692E+003
   0.6512126E+003   0.6592645E+003
   0.7068528E+003   0.6957322E+003
   0.8058790E+003   0.8012216E+003
   0.9297851E+003   0.9552163E+003
   0.9978517E+003   0.1076069E+004
   0.9791134E+003   0.9907806E+003
   0.8261502E+003   0.8259454E+003
   0.7328108E+003   0.7334038E+003
   0.6670018E+003   0.6649238E+003
   0.5332075E+003   0.5396237E+003
   0.4508569E+003   0.4503130E+003
   0.5135396E+003   0.4978736E+003
   0.7234391E+003   0.6851531E+003
   0.1110135E+004   0.1100399E+004
   0.1291724E+004   0.1307468E+004
   0.1229434E+004   0.1250118E+004
   0.9612167E+003   0.9683328E+003
   0.6870460E+003   0.7063222E+003
   0.6913338E+003   0.7005590E+003
   0.7034838E+003   0.7035541E+003
   0.6240400E+003   0.6274900E+003
   0.5024852E+003   0.5221393E+003
   0.3829148E+003   0.3960359E+003
   0.3158793E+003   0.3158097E+003
   0.3715764E+003   0.3703476E+003
   0.5232253E+003   0.5200539E+003
   0.6133634E+003   0.6123710E+003
   0.5926752E+003   0.5908832E+003
   0.7910143E+003   0.7978854E+003
   0.1281695E+004   0.1364292E+004
   0.1387069E+004   0.1504850E+004
   0.1700611E+004   0.1720576E+004
   0.2161906E+004   0.2083591E+004
   0.2023612E+004   0.2001889E+004
