 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.5565806E+003   0.5932367E+003
   0.6377942E+003   0.6383100E+003
   0.7626565E+003   0.7516441E+003
   0.9176035E+003   0.8960731E+003
   0.1127086E+004   0.1131160E+004
   0.1229901E+004   0.1226628E+004
   0.1133924E+004   0.1158304E+004
   0.9613696E+003   0.1008458E+004
   0.8340228E+003   0.8893914E+003
   0.9004048E+003   0.9243419E+003
   0.9701826E+003   0.1063865E+004
   0.9148947E+003   0.9595698E+003
   0.9832322E+003   0.9896872E+003
   0.1435426E+004   0.1540780E+004
   0.1872304E+004   0.1938367E+004
   0.1969484E+004   0.1580910E+004
   0.1778104E+004   0.1215016E+004
   0.1365690E+004   0.1039987E+004
   0.8737403E+003   0.8460565E+003
   0.6258461E+003   0.6366002E+003
   0.5912371E+003   0.6018591E+003
   0.6524720E+003   0.6562003E+003
   0.6535486E+003   0.6588721E+003
   0.6190661E+003   0.6337838E+003
   0.5314026E+003   0.5510341E+003
   0.5018567E+003   0.5106187E+003
   0.5046658E+003   0.5096229E+003
   0.4606193E+003   0.4591415E+003
   0.5921312E+003   0.5996454E+003
   0.7656131E+003   0.7813184E+003
   0.7437973E+003   0.7495507E+003
   0.6729528E+003   0.6884219E+003
   0.6535703E+003   0.6870139E+003
   0.6520610E+003   0.6691399E+003
   0.6963747E+003   0.7214310E+003
   0.7007726E+003   0.7396014E+003
   0.6315583E+003   0.6696223E+003
   0.5780410E+003   0.5925624E+003
   0.6294005E+003   0.6437999E+003
   0.5950085E+003   0.6605098E+003
   0.5614677E+003   0.6188463E+003
   0.5726536E+003   0.5744958E+003
   0.6708452E+003   0.6810966E+003
   0.8393513E+003   0.8777067E+003
   0.1029434E+004   0.1065085E+004
   0.1020991E+004   0.1044177E+004
   0.9025845E+003   0.9281363E+003
   0.8141664E+003   0.8635224E+003
   0.8032017E+003   0.8567718E+003
   0.8904228E+003   0.9345593E+003
   0.9042556E+003   0.9615691E+003
   0.8887025E+003   0.9455292E+003
   0.1093669E+004   0.1178297E+004
   0.1591938E+004   0.1707023E+004
   0.1833324E+004   0.1929946E+004
   0.1741065E+004   0.1312623E+004
   0.1775047E+004   0.1313745E+004
   0.1739318E+004   0.1474823E+004
   0.1459093E+004   0.1331185E+004
   0.1076461E+004   0.1020344E+004
   0.7683186E+003   0.7838942E+003
   0.6804111E+003   0.7146313E+003
   0.6763206E+003   0.6984747E+003
   0.6754738E+003   0.6979749E+003
   0.6112728E+003   0.6474724E+003
   0.5717107E+003   0.5972538E+003
   0.5640525E+003   0.5911705E+003
   0.4527552E+003   0.4870461E+003
   0.6479780E+003   0.7050534E+003
   0.1016159E+004   0.1055753E+004
   0.1021184E+004   0.1021338E+004
   0.7752034E+003   0.7944734E+003
   0.6828440E+003   0.7432692E+003
   0.6864815E+003   0.7239040E+003
   0.7142615E+003   0.7419718E+003
   0.6840477E+003   0.7026985E+003
   0.6125934E+003   0.6354046E+003
   0.5655189E+003   0.6013092E+003
   0.6148122E+003   0.6266895E+003
   0.6157769E+003   0.6622314E+003
   0.5706577E+003   0.6335576E+003
   0.5878133E+003   0.5917363E+003
   0.6742849E+003   0.7012255E+003
   0.8195212E+003   0.8602336E+003
   0.9620370E+003   0.9859418E+003
   0.9487272E+003   0.9561986E+003
   0.8493645E+003   0.8588572E+003
   0.7617882E+003   0.7901975E+003
   0.7767418E+003   0.8113777E+003
   0.8708711E+003   0.9361271E+003
   0.8403304E+003   0.8975345E+003
   0.8426659E+003   0.8764752E+003
   0.1112549E+004   0.1157661E+004
   0.1623183E+004   0.1589847E+004
   0.1758510E+004   0.1803762E+004
   0.1571439E+004   0.1276184E+004
   0.1686012E+004   0.1497434E+004
   0.1871176E+004   0.1796433E+004
   0.1845208E+004   0.1778752E+004
   0.1565505E+004   0.1463262E+004
   0.1227638E+004   0.1179446E+004
   0.1034470E+004   0.1038624E+004
   0.9155253E+003   0.9395638E+003
   0.8317668E+003   0.8788675E+003
   0.7693706E+003   0.8552814E+003
   0.7214948E+003   0.8289799E+003
   0.6889496E+003   0.7798953E+003
   0.6578156E+003   0.7378960E+003
   0.9267193E+003   0.9703087E+003
   0.1330211E+004   0.1360806E+004
   0.1260910E+004   0.1286618E+004
   0.8905750E+003   0.9175603E+003
   0.7487037E+003   0.7984800E+003
   0.7493626E+003   0.8089196E+003
   0.7142815E+003   0.7240405E+003
   0.6935707E+003   0.7094159E+003
   0.6448464E+003   0.6741160E+003
   0.5640451E+003   0.6025195E+003
   0.5107090E+003   0.5497784E+003
   0.5418759E+003   0.6014461E+003
   0.6018290E+003   0.6358987E+003
   0.6605618E+003   0.6987115E+003
   0.7112951E+003   0.7678749E+003
   0.7803316E+003   0.8341704E+003
   0.8466155E+003   0.9056843E+003
   0.8445707E+003   0.8934951E+003
   0.7672933E+003   0.7999533E+003
   0.6927319E+003   0.7269908E+003
   0.7105600E+003   0.7477803E+003
   0.7976796E+003   0.8480472E+003
   0.8118751E+003   0.8845344E+003
   0.8538495E+003   0.8988498E+003
   0.1146169E+004   0.1111310E+004
   0.1619045E+004   0.1451941E+004
   0.1721057E+004   0.1680239E+004
   0.1485900E+004   0.1344942E+004
   0.1507677E+004   0.1487351E+004
   0.1589595E+004   0.1519987E+004
   0.1529315E+004   0.1494383E+004
   0.1460618E+004   0.1405835E+004
   0.1360113E+004   0.1336502E+004
   0.1268340E+004   0.1256775E+004
   0.1129313E+004   0.1125876E+004
   0.1022958E+004   0.1035521E+004
   0.9102625E+003   0.9516562E+003
   0.7961468E+003   0.8429068E+003
   0.8073470E+003   0.8115497E+003
   0.9194384E+003   0.9029864E+003
   0.1168698E+004   0.1128825E+004
   0.1415789E+004   0.1430630E+004
   0.1297617E+004   0.1355136E+004
   0.1041188E+004   0.1074668E+004
   0.9468352E+003   0.9668984E+003
   0.8604650E+003   0.9019306E+003
   0.7087554E+003   0.7297382E+003
   0.6702431E+003   0.6782402E+003
   0.6349791E+003   0.6829314E+003
   0.5954218E+003   0.6476042E+003
   0.5273891E+003   0.5802287E+003
   0.5275515E+003   0.5892488E+003
   0.6870223E+003   0.7500162E+003
   0.7407037E+003   0.7789505E+003
   0.7492209E+003   0.7571700E+003
   0.7270290E+003   0.7577389E+003
   0.7105115E+003   0.7460503E+003
   0.6963518E+003   0.7363988E+003
   0.6555103E+003   0.7004854E+003
   0.6065699E+003   0.6637548E+003
   0.6257604E+003   0.6955609E+003
   0.7052456E+003   0.7730834E+003
   0.8012374E+003   0.8696208E+003
   0.9804286E+003   0.1006918E+004
   0.1306888E+004   0.1269714E+004
   0.1635472E+004   0.1561295E+004
   0.1638693E+004   0.1640047E+004
   0.1405479E+004   0.1415500E+004
   0.1251604E+004   0.1332395E+004
   0.1125606E+004   0.1128775E+004
   0.9566031E+003   0.9884584E+003
   0.9950870E+003   0.1030047E+004
   0.1042333E+004   0.1062675E+004
   0.1044827E+004   0.1040156E+004
   0.1007852E+004   0.1015052E+004
   0.1023117E+004   0.1059874E+004
   0.9150078E+003   0.9903229E+003
   0.7255915E+003   0.8079839E+003
   0.7629722E+003   0.8190578E+003
   0.9694980E+003   0.1008671E+004
   0.1108558E+004   0.1075466E+004
   0.1178290E+004   0.1137964E+004
   0.1123450E+004   0.1116368E+004
   0.1005720E+004   0.1021940E+004
   0.9176619E+003   0.9195827E+003
   0.7746286E+003   0.7825988E+003
   0.6190044E+003   0.6345725E+003
   0.5843923E+003   0.5865994E+003
   0.5761374E+003   0.5932934E+003
   0.5678697E+003   0.6190959E+003
   0.5787162E+003   0.6333947E+003
   0.6037974E+003   0.6806040E+003
   0.7391373E+003   0.8313631E+003
   0.7555876E+003   0.7864604E+003
   0.7372001E+003   0.7348092E+003
   0.6780339E+003   0.7013530E+003
   0.6507850E+003   0.6764052E+003
   0.6357861E+003   0.6426949E+003
   0.6057053E+003   0.6107540E+003
   0.6158602E+003   0.6211239E+003
   0.6250414E+003   0.6310071E+003
   0.6401654E+003   0.6589250E+003
   0.7403050E+003   0.7636931E+003
   0.9856980E+003   0.9896409E+003
   0.1256592E+004   0.1251901E+004
   0.1411639E+004   0.1432192E+004
   0.1375074E+004   0.1428997E+004
   0.1207351E+004   0.1300199E+004
   0.9310288E+003   0.1025309E+004
   0.7161352E+003   0.7641553E+003
   0.6935787E+003   0.7288490E+003
   0.8563141E+003   0.8860402E+003
   0.9643429E+003   0.9732386E+003
   0.9676854E+003   0.9590015E+003
   0.9063079E+003   0.8928763E+003
   0.9160487E+003   0.9218613E+003
   0.9057346E+003   0.1002309E+004
   0.7330370E+003   0.8025066E+003
   0.6811963E+003   0.7173088E+003
   0.8646838E+003   0.9118235E+003
   0.1014444E+004   0.1003776E+004
   0.1050303E+004   0.1018896E+004
   0.1032853E+004   0.1007621E+004
   0.8993164E+003   0.8642031E+003
   0.7053625E+003   0.6816932E+003
   0.5498543E+003   0.5650035E+003
   0.4654274E+003   0.4847536E+003
   0.4814945E+003   0.4830709E+003
   0.6308764E+003   0.6426387E+003
   0.7012566E+003   0.6996117E+003
   0.6374061E+003   0.6660731E+003
   0.6327883E+003   0.7144412E+003
   0.7835938E+003   0.8140847E+003
   0.8161321E+003   0.8070302E+003
   0.7842317E+003   0.7735521E+003
   0.7490653E+003   0.7595935E+003
   0.7016844E+003   0.7438123E+003
   0.6214377E+003   0.6414347E+003
   0.6143488E+003   0.6342357E+003
   0.7091721E+003   0.7201294E+003
   0.7297928E+003   0.7442791E+003
   0.6842643E+003   0.7018650E+003
   0.6965134E+003   0.7132263E+003
   0.8619634E+003   0.8639470E+003
   0.9705351E+003   0.9904874E+003
   0.9927450E+003   0.1026316E+004
   0.9624650E+003   0.1022613E+004
   0.8695100E+003   0.9451941E+003
   0.6721998E+003   0.7125045E+003
   0.5695677E+003   0.5758351E+003
   0.7145815E+003   0.7430286E+003
   0.8963323E+003   0.9272318E+003
   0.9788745E+003   0.9912636E+003
   0.9974969E+003   0.9938873E+003
   0.9410629E+003   0.9291937E+003
   0.9552369E+003   0.9472130E+003
   0.1033448E+004   0.1092827E+004
   0.9101451E+003   0.9493961E+003
   0.7383536E+003   0.7569821E+003
   0.7899421E+003   0.8198539E+003
   0.9542721E+003   0.9903059E+003
   0.1000839E+004   0.1000443E+004
   0.1017144E+004   0.1004079E+004
   0.8833637E+003   0.8286597E+003
   0.6437711E+003   0.6046368E+003
   0.4748877E+003   0.5005388E+003
   0.4189058E+003   0.4631915E+003
   0.4797108E+003   0.4870206E+003
   0.8065220E+003   0.7863636E+003
   0.9604957E+003   0.9361537E+003
