 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.5041555E+003   0.5210585E+003
   0.6572037E+003   0.6563109E+003
   0.7235215E+003   0.7225145E+003
   0.8726995E+003   0.8547195E+003
   0.1115378E+004   0.1133512E+004
   0.1228769E+004   0.1231861E+004
   0.1152580E+004   0.1152635E+004
   0.9659687E+003   0.1011704E+004
   0.8146503E+003   0.8807430E+003
   0.8709727E+003   0.8824029E+003
   0.1034707E+004   0.1115172E+004
   0.9163816E+003   0.9501632E+003
   0.9396473E+003   0.9358567E+003
   0.1574217E+004   0.1690206E+004
   0.2248172E+004   0.2399485E+004
   0.2409581E+004   0.1952139E+004
   0.2135201E+004   0.1420826E+004
   0.1344947E+004   0.1034860E+004
   0.7431229E+003   0.7419539E+003
   0.5321557E+003   0.5472706E+003
   0.5880179E+003   0.5924669E+003
   0.6852119E+003   0.6876708E+003
   0.6697007E+003   0.6729103E+003
   0.6222956E+003   0.6364035E+003
   0.5210949E+003   0.5426425E+003
   0.4316244E+003   0.4376243E+003
   0.4906142E+003   0.4916074E+003
   0.4014973E+003   0.3972041E+003
   0.5905335E+003   0.5911366E+003
   0.8017780E+003   0.8047282E+003
   0.6676083E+003   0.6704433E+003
   0.6318930E+003   0.6449445E+003
   0.6566402E+003   0.6829582E+003
   0.6548614E+003   0.6661744E+003
   0.6855323E+003   0.7022325E+003
   0.7120789E+003   0.7435600E+003
   0.6281989E+003   0.6626057E+003
   0.5740283E+003   0.5794334E+003
   0.6498728E+003   0.6572679E+003
   0.6038843E+003   0.6463735E+003
   0.5160492E+003   0.5557383E+003
   0.6053083E+003   0.5943766E+003
   0.6626665E+003   0.6748707E+003
   0.8546915E+003   0.8961401E+003
   0.1082384E+004   0.1119811E+004
   0.1049804E+004   0.1077863E+004
   0.8984266E+003   0.9113650E+003
   0.8026704E+003   0.8563205E+003
   0.7859199E+003   0.8377211E+003
   0.8788148E+003   0.8941915E+003
   0.9341229E+003   0.9863941E+003
   0.8498847E+003   0.8947743E+003
   0.1117760E+004   0.1192391E+004
   0.1870839E+004   0.2018177E+004
   0.2155491E+004   0.2378037E+004
   0.1992514E+004   0.1582715E+004
   0.2168282E+004   0.1762683E+004
   0.2022023E+004   0.1778310E+004
   0.1569502E+004   0.1410827E+004
   0.1010746E+004   0.9528090E+003
   0.6303043E+003   0.6525073E+003
   0.5971499E+003   0.6202862E+003
   0.6330984E+003   0.6424427E+003
   0.6845847E+003   0.7026668E+003
   0.5296704E+003   0.5631546E+003
   0.4760545E+003   0.4808559E+003
   0.5168161E+003   0.5213354E+003
   0.3395227E+003   0.3486061E+003
   0.5190100E+003   0.5571243E+003
   0.1094033E+004   0.1115829E+004
   0.9889805E+003   0.9792546E+003
   0.6883654E+003   0.7096686E+003
   0.6319999E+003   0.6931150E+003
   0.6937240E+003   0.7111545E+003
   0.7227181E+003   0.7372125E+003
   0.6890016E+003   0.7051941E+003
   0.6151946E+003   0.6297908E+003
   0.5434387E+003   0.5757177E+003
   0.6375010E+003   0.6401760E+003
   0.6434540E+003   0.6697524E+003
   0.5361783E+003   0.5817780E+003
   0.5870419E+003   0.5843735E+003
   0.6620644E+003   0.6820106E+003
   0.8473622E+003   0.8832425E+003
   0.1015002E+004   0.1028904E+004
   0.9803626E+003   0.9822163E+003
   0.8719414E+003   0.8818838E+003
   0.7640283E+003   0.7817796E+003
   0.7676239E+003   0.7975442E+003
   0.8698554E+003   0.9135504E+003
   0.8701020E+003   0.9024839E+003
   0.8182245E+003   0.8234005E+003
   0.1069397E+004   0.1109391E+004
   0.1883671E+004   0.1856206E+004
   0.2037635E+004   0.2201427E+004
   0.1686891E+004   0.1482097E+004
   0.1964497E+004   0.1825585E+004
   0.2163081E+004   0.2130118E+004
   0.2140054E+004   0.2086007E+004
   0.1792048E+004   0.1666961E+004
   0.1300689E+004   0.1239861E+004
   0.1090337E+004   0.1081298E+004
   0.8870131E+003   0.9122640E+003
   0.7863140E+003   0.8123704E+003
   0.7130100E+003   0.7846777E+003
   0.6295989E+003   0.7192550E+003
   0.5815123E+003   0.6558717E+003
   0.5347465E+003   0.5986809E+003
   0.8121540E+003   0.8373142E+003
   0.1422495E+004   0.1448575E+004
   0.1278538E+004   0.1292307E+004
   0.7544301E+003   0.7839077E+003
   0.7083884E+003   0.7519302E+003
   0.7199700E+003   0.7800800E+003
   0.7343928E+003   0.7377136E+003
   0.6865384E+003   0.6939022E+003
   0.6550318E+003   0.6812607E+003
   0.5527647E+003   0.5801334E+003
   0.4741192E+003   0.5013660E+003
   0.5255538E+003   0.5701893E+003
   0.5975002E+003   0.6061935E+003
   0.7117971E+003   0.7664621E+003
   0.7401073E+003   0.7956175E+003
   0.8000951E+003   0.8402580E+003
   0.8773707E+003   0.9292305E+003
   0.8754895E+003   0.9113208E+003
   0.7731976E+003   0.7973620E+003
   0.6770141E+003   0.6953975E+003
   0.7077573E+003   0.7314843E+003
   0.8081626E+003   0.8561352E+003
   0.8246953E+003   0.9057763E+003
   0.8138722E+003   0.8679668E+003
   0.1150307E+004   0.1141125E+004
   0.1934730E+004   0.1739888E+004
   0.2069087E+004   0.2043092E+004
   0.1638040E+004   0.1597279E+004
   0.1799587E+004   0.1841115E+004
   0.1805490E+004   0.1725960E+004
   0.1612855E+004   0.1582198E+004
   0.1550165E+004   0.1504872E+004
   0.1451442E+004   0.1444080E+004
   0.1371495E+004   0.1364681E+004
   0.1191283E+004   0.1188493E+004
   0.1050769E+004   0.1052206E+004
   0.9400173E+003   0.9845903E+003
   0.7624688E+003   0.8077819E+003
   0.7924357E+003   0.8012795E+003
   0.9215741E+003   0.9097492E+003
   0.1195438E+004   0.1165195E+004
   0.1524864E+004   0.1541405E+004
   0.1304638E+004   0.1368858E+004
   0.8828885E+003   0.9032552E+003
   0.9819557E+003   0.9973373E+003
   0.9067201E+003   0.9373917E+003
   0.7209119E+003   0.7354676E+003
   0.6706104E+003   0.6743848E+003
   0.6574997E+003   0.6937172E+003
   0.6194344E+003   0.6630452E+003
   0.4994896E+003   0.5419913E+003
   0.4726389E+003   0.5186559E+003
   0.7249827E+003   0.7844701E+003
   0.7855745E+003   0.8153737E+003
   0.7688066E+003   0.7695186E+003
   0.7409786E+003   0.7711461E+003
   0.7121970E+003   0.7411434E+003
   0.6938507E+003   0.7260046E+003
   0.6278807E+003   0.6641867E+003
   0.5726622E+003   0.6255614E+003
   0.6000923E+003   0.6659503E+003
   0.6913327E+003   0.7541791E+003
   0.8192253E+003   0.8815334E+003
   0.1011888E+004   0.1044217E+004
   0.1455941E+004   0.1411017E+004
   0.1950062E+004   0.1884878E+004
   0.1948667E+004   0.1964233E+004
   0.1512165E+004   0.1592355E+004
   0.1371477E+004   0.1504622E+004
   0.1110751E+004   0.1095616E+004
   0.8621588E+003   0.8869146E+003
   0.8935941E+003   0.9141412E+003
   0.1026029E+004   0.1028807E+004
   0.1002283E+004   0.9960255E+003
   0.9933190E+003   0.9972825E+003
   0.1005201E+004   0.1019895E+004
   0.8850273E+003   0.9810462E+003
   0.6410891E+003   0.7191686E+003
   0.7831130E+003   0.8424414E+003
   0.1034285E+004   0.1063983E+004
   0.1076673E+004   0.1056571E+004
   0.1120007E+004   0.1079110E+004
   0.1074064E+004   0.1053315E+004
