 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.6420717E+003   0.7219665E+003
   0.6860096E+003   0.7252097E+003
   0.7463519E+003   0.7479157E+003
   0.8157597E+003   0.8302489E+003
   0.8520750E+003   0.8664838E+003
   0.8777005E+003   0.9021596E+003
   0.9035416E+003   0.9503226E+003
   0.9010760E+003   0.9604456E+003
   0.8934620E+003   0.9708847E+003
   0.8832993E+003   0.9996354E+003
   0.8945503E+003   0.1035738E+004
   0.9309501E+003   0.1034803E+004
   0.9833303E+003   0.1070263E+004
   0.1007511E+004   0.1076408E+004
   0.1045363E+004   0.1072682E+004
   0.1085947E+004   0.1067043E+004
   0.1062095E+004   0.9704239E+003
   0.9793374E+003   0.8709654E+003
   0.8985511E+003   0.8314331E+003
   0.8311592E+003   0.8422173E+003
   0.7458931E+003   0.7886829E+003
   0.6920763E+003   0.7348143E+003
   0.6860064E+003   0.7289276E+003
   0.7247086E+003   0.7640842E+003
   0.7828977E+003   0.8309754E+003
   0.8036431E+003   0.8614859E+003
   0.8309408E+003   0.8953407E+003
   0.8604649E+003   0.9297857E+003
   0.8798549E+003   0.9492969E+003
   0.8576566E+003   0.9185515E+003
   0.8496683E+003   0.8873970E+003
   0.8369970E+003   0.8651722E+003
   0.8096934E+003   0.8453568E+003
   0.7669602E+003   0.8109662E+003
   0.7132932E+003   0.7520391E+003
   0.6615861E+003   0.6906008E+003
   0.6386332E+003   0.6632038E+003
   0.6230794E+003   0.6663420E+003
   0.6056260E+003   0.6841268E+003
   0.6119107E+003   0.7011080E+003
   0.6172186E+003   0.7026317E+003
   0.6552492E+003   0.7077171E+003
   0.7014558E+003   0.7226938E+003
   0.7620946E+003   0.7856668E+003
   0.8001872E+003   0.8139528E+003
   0.8243312E+003   0.8427302E+003
   0.8481894E+003   0.8794783E+003
   0.8482798E+003   0.8866803E+003
   0.8452846E+003   0.9006658E+003
   0.8415239E+003   0.9373310E+003
   0.8645681E+003   0.9859067E+003
   0.9128583E+003   0.9993346E+003
   0.9623925E+003   0.1014977E+004
   0.9818460E+003   0.1003519E+004
   0.1016633E+004   0.9779562E+003
   0.1063697E+004   0.9772389E+003
   0.1050889E+004   0.9206426E+003
   0.9983618E+003   0.8781074E+003
   0.9527762E+003   0.8732648E+003
   0.9202128E+003   0.9109896E+003
   0.8544781E+003   0.8720633E+003
   0.8116525E+003   0.8420206E+003
   0.7961295E+003   0.8451241E+003
   0.8089531E+003   0.8659241E+003
   0.8464925E+003   0.9174213E+003
   0.8534605E+003   0.9342481E+003
   0.8752410E+003   0.9633390E+003
   0.9047723E+003   0.9914531E+003
   0.9452618E+003   0.1021887E+004
   0.9335288E+003   0.9984688E+003
   0.9186620E+003   0.9598123E+003
   0.8842861E+003   0.9150408E+003
   0.8329555E+003   0.8658417E+003
   0.7656926E+003   0.8056531E+003
   0.6998027E+003   0.7367532E+003
   0.6460256E+003   0.6810729E+003
   0.6281531E+003   0.6695391E+003
   0.6208954E+003   0.6829587E+003
   0.6022553E+003   0.6931987E+003
   0.5991108E+003   0.6954999E+003
   0.5978063E+003   0.6806749E+003
   0.6262511E+003   0.6844333E+003
   0.6582245E+003   0.6949063E+003
   0.7065821E+003   0.7453110E+003
   0.7447398E+003   0.7770271E+003
   0.7719319E+003   0.8075964E+003
   0.7931489E+003   0.8369052E+003
   0.7996188E+003   0.8429708E+003
   0.8051711E+003   0.8572133E+003
   0.8094648E+003   0.8875113E+003
   0.8399072E+003   0.9296612E+003
   0.8894756E+003   0.9438586E+003
   0.9261802E+003   0.9418948E+003
   0.9383438E+003   0.9254286E+003
   0.9681449E+003   0.8995013E+003
   0.1013301E+004   0.9127446E+003
   0.1018783E+004   0.9048059E+003
   0.1003233E+004   0.9106869E+003
   0.9897535E+003   0.9270190E+003
   0.9806253E+003   0.9668373E+003
   0.9341530E+003   0.9334431E+003
   0.9004733E+003   0.9108200E+003
   0.8745255E+003   0.9178624E+003
   0.8691847E+003   0.9260876E+003
   0.8904318E+003   0.9585481E+003
   0.8945767E+003   0.9695673E+003
   0.9070818E+003   0.9877849E+003
   0.9368751E+003   0.1010273E+004
   0.9908380E+003   0.1046973E+004
   0.9933591E+003   0.1042052E+004
   0.9742338E+003   0.1008287E+004
   0.9307730E+003   0.9639148E+003
   0.8638711E+003   0.9002188E+003
   0.7774650E+003   0.8190558E+003
   0.6958452E+003   0.7328748E+003
   0.6378739E+003   0.6689078E+003
   0.6199515E+003   0.6613287E+003
   0.6139368E+003   0.6799544E+003
   0.5947352E+003   0.6838195E+003
   0.5870594E+003   0.6791614E+003
   0.5912598E+003   0.6790576E+003
   0.6175457E+003   0.6896715E+003
   0.6424802E+003   0.6937048E+003
   0.6767275E+003   0.7275261E+003
   0.7108818E+003   0.7560189E+003
   0.7332333E+003   0.7778012E+003
   0.7509617E+003   0.8037635E+003
   0.7643666E+003   0.8154832E+003
   0.7702658E+003   0.8241185E+003
   0.7787838E+003   0.8434232E+003
   0.8148470E+003   0.8820127E+003
   0.8608768E+003   0.8902681E+003
   0.8871379E+003   0.8832470E+003
   0.9036443E+003   0.8884074E+003
   0.9327835E+003   0.8872019E+003
   0.9619406E+003   0.9112045E+003
   0.9811716E+003   0.9434011E+003
   0.9955193E+003   0.9857985E+003
   0.1007159E+004   0.1006254E+004
   0.1010547E+004   0.1024687E+004
   0.9840259E+003   0.9933155E+003
   0.9560562E+003   0.9659908E+003
   0.9242080E+003   0.9664117E+003
   0.9021846E+003   0.9569973E+003
   0.8958907E+003   0.9584515E+003
   0.9025658E+003   0.9670571E+003
   0.9144623E+003   0.9771143E+003
   0.9423728E+003   0.9934036E+003
   0.9894708E+003   0.1027137E+004
   0.1008126E+004   0.1038103E+004
   0.9829443E+003   0.1009249E+004
   0.9271125E+003   0.9688325E+003
   0.8487761E+003   0.9059405E+003
   0.7565819E+003   0.8169030E+003
   0.6749226E+003   0.7218686E+003
   0.6226420E+003   0.6521419E+003
   0.6019219E+003   0.6384165E+003
   0.5993166E+003   0.6624038E+003
   0.5896266E+003   0.6733976E+003
   0.5841754E+003   0.6733602E+003
   0.6033159E+003   0.6888464E+003
   0.6281665E+003   0.7037770E+003
   0.6551436E+003   0.7132804E+003
   0.6748632E+003   0.7334668E+003
   0.6998095E+003   0.7513537E+003
   0.7192070E+003   0.7667214E+003
