 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.2607910E+003  -0.2604269E+003
  -0.4543773E+003  -0.4568217E+003
  -0.5751675E+003  -0.5874092E+003
  -0.2456406E+003  -0.2475081E+003
  -0.8939990E+002  -0.9225265E+002
  -0.2120496E+003  -0.2074521E+003
   0.2247608E+003   0.2434817E+003
   0.1768438E+003   0.1856849E+003
   0.3498551E+003   0.3571649E+003
   0.2993268E+003   0.3062860E+003
   0.2091679E+003   0.2250249E+003
   0.1243334E+003   0.1240574E+003
   0.5837622E+002   0.5806736E+002
   0.1206780E+002   0.1167131E+002
  -0.2258118E+002  -0.2430554E+002
  -0.4387299E+002  -0.4477287E+002
   0.2743851E+002   0.2472142E+002
   0.1497326E+003   0.1533888E+003
   0.6868529E+002   0.6900866E+002
  -0.3840375E+002  -0.3809039E+002
  -0.8137126E+002  -0.8156604E+002
  -0.2480046E+002  -0.2383504E+002
   0.1235222E+003   0.1243914E+003
   0.1937582E+003   0.1948379E+003
   0.4399461E+003   0.4433570E+003
   0.1816002E+003   0.1913200E+003
   0.7487930E+003   0.7581675E+003
   0.5476442E+003   0.4621505E+003
   0.8351181E+003   0.7576208E+003
   0.1725471E+003   0.1751489E+003
   0.3579080E+002   0.3838505E+002
  -0.3923657E+002  -0.4238328E+002
  -0.2446622E+004  -0.2369394E+004
   0.2170312E+003   0.2107568E+003
   0.2034093E+003   0.2035649E+003
   0.3865718E+002   0.3852180E+002
  -0.4748512E+002  -0.4795395E+002
  -0.2630639E+003  -0.2664464E+003
  -0.2164095E+003  -0.2239800E+003
  -0.3206765E+003  -0.3203260E+003
  -0.2897336E+003  -0.2902135E+003
  -0.2928243E+003  -0.2937899E+003
  -0.2542380E+003  -0.2586214E+003
  -0.6093168E+003  -0.6048350E+003
  -0.2574916E+003  -0.2625625E+003
  -0.7121097E+003  -0.6904969E+003
   0.1256664E+003   0.1331601E+003
   0.3907732E+003   0.4313407E+003
   0.1385868E+003   0.1400572E+003
  -0.2051924E+002  -0.2023121E+002
   0.7418474E+003   0.7395017E+003
   0.1143057E+003   0.1207037E+003
   0.4505791E+002   0.4510787E+002
   0.3425741E+002   0.3396478E+002
   0.3069631E+002   0.3050413E+002
   0.3033568E+002   0.3053856E+002
   0.1322617E+002   0.1325976E+002
   0.5634252E+002   0.5651374E+002
   0.1687691E+002   0.1697727E+002
  -0.5675556E+002  -0.5648552E+002
  -0.8601667E+002  -0.8604678E+002
  -0.1049895E+003  -0.1074791E+003
   0.1586681E+003   0.1573706E+003
   0.7571306E+002   0.6684938E+002
   0.3977170E+003   0.3914270E+003
   0.5249718E+002   0.5091073E+002
   0.7276816E+003   0.6029612E+003
   0.1107392E+004   0.1208722E+004
   0.2420170E+003   0.2459848E+003
   0.6836167E+002   0.6741139E+002
   0.6217846E+001   0.6370504E+001
  -0.6385326E+002  -0.6511340E+002
  -0.6758076E+003  -0.6499676E+003
  -0.8874636E+003  -0.8699013E+003
   0.7963286E+002   0.6217371E+002
   0.4310402E+002   0.4429736E+002
  -0.7836918E+002  -0.7910739E+002
  -0.6458077E+003  -0.6424260E+003
  -0.2114243E+003  -0.2145200E+003
  -0.1932597E+003  -0.1935721E+003
  -0.2081174E+003  -0.2077628E+003
  -0.1500885E+003  -0.1501077E+003
  -0.1936314E+003  -0.2004483E+003
  -0.5520920E+003  -0.5481154E+003
  -0.1187792E+004  -0.1205020E+004
  -0.6366389E+003  -0.6595050E+003
   0.1209201E+003   0.1216672E+003
   0.1984946E+003   0.2050249E+003
   0.5491482E+002   0.6080075E+002
  -0.1716419E+003  -0.1746038E+003
   0.2256869E+003   0.2487502E+003
   0.9398307E+003   0.9228936E+003
   0.1645766E+003   0.1699557E+003
   0.1124169E+003   0.1144669E+003
   0.6728430E+002   0.6821495E+002
   0.5314488E+002   0.5311558E+002
   0.1368675E+003   0.1372761E+003
   0.1125294E+003   0.1126758E+003
  -0.1298608E+002  -0.1287663E+002
  -0.1510464E+003  -0.1516293E+003
  -0.2817487E+003  -0.2852097E+003
   0.5839031E+002   0.1121531E+003
  -0.7044429E+002  -0.6806027E+002
  -0.2321371E+003  -0.2349482E+003
   0.2983755E+003   0.2888089E+003
   0.2334053E+003   0.2371918E+003
   0.5876068E+003   0.4433543E+003
   0.1477646E+004   0.1463666E+004
   0.1210152E+004   0.1138335E+004
  -0.9140057E+002  -0.9447148E+002
  -0.7082935E+002  -0.7081621E+002
  -0.1236109E+003  -0.1250729E+003
  -0.1924044E+003  -0.1926522E+003
  -0.5242690E+003  -0.5231910E+003
  -0.4619240E+003  -0.4601055E+003
  -0.2473060E+003  -0.2510068E+003
  -0.1224855E+003  -0.1265147E+003
  -0.6782008E+003  -0.6785910E+003
  -0.2816760E+003  -0.2841849E+003
  -0.2671450E+003  -0.2734020E+003
  -0.9830706E+002  -0.9847140E+002
  -0.2004999E+003  -0.2008307E+003
  -0.2698750E+003  -0.2696541E+003
  -0.3602112E+003  -0.3598372E+003
  -0.1186171E+004  -0.1209943E+004
  -0.2832738E+003  -0.3030104E+003
   0.6378548E+002   0.6426267E+002
   0.5158910E+002   0.5154860E+002
   0.6200217E+000  -0.2798429E-003
  -0.2210513E+003  -0.2229056E+003
   0.1506050E+003   0.1568468E+003
   0.6805493E+003   0.6812634E+003
